Gen	np	tree	lnL
100	2	11	0.001158	0.000597	-2521644.502
200	2	11	0.001162	0.000639	-2521821.382
300	2	11	0.001157	0.000610	-2521760.294
400	2	11	0.001166	0.000596	-2521889.393
500	2	11	0.001172	0.000619	-2521800.641
600	2	11	0.001172	0.000620	-2521847.586
700	2	11	0.001145	0.000622	-2521853.875
800	2	11	0.001126	0.000598	-2521689.885
900	2	11	0.001159	0.000612	-2521910.941
1000	2	11	0.001137	0.000646	-2521873.128
1100	2	11	0.001145	0.000626	-2521785.666
1200	2	11	0.001109	0.000613	-2521798.342
1300	2	11	0.001112	0.000594	-2521610.473
1400	2	11	0.001116	0.000615	-2521761.796
1500	2	11	0.001135	0.000618	-2521796.971
1600	2	11	0.001160	0.000665	-2521823.464
1700	2	11	0.001119	0.000650	-2521808.204
1800	2	11	0.001137	0.000598	-2521738.970
1900	2	11	0.001142	0.000628	-2521672.833
2000	2	11	0.001127	0.000621	-2521816.297
2100	2	11	0.001126	0.000603	-2521686.337
2200	2	11	0.001093	0.000558	-2521537.786
2300	2	11	0.001123	0.000618	-2521762.971
2400	2	11	0.001148	0.000599	-2521512.544
2500	2	11	0.001170	0.000616	-2521788.750
2600	2	11	0.001142	0.000611	-2521804.071
2700	2	11	0.001113	0.000617	-2521515.909
2800	2	11	0.001164	0.000629	-2521757.685
2900	2	11	0.001149	0.000628	-2521662.379
3000	2	11	0.001144	0.000601	-2521748.582
3100	2	11	0.001124	0.000598	-2521592.575
3200	2	11	0.001140	0.000621	-2521761.666
3300	2	11	0.001083	0.000587	-2521660.782
3400	2	11	0.001129	0.000624	-2521676.069
3500	2	11	0.001103	0.000601	-2521655.260
3600	2	11	0.001108	0.000603	-2521421.871
3700	2	11	0.001135	0.000615	-2521664.809
3800	2	11	0.001127	0.000596	-2521551.541
3900	2	11	0.001136	0.000617	-2521717.039
4000	2	11	0.001126	0.000612	-2521654.559
4100	2	11	0.001117	0.000620	-2521713.907
4200	2	11	0.001172	0.000590	-2521594.631
4300	2	11	0.001136	0.000618	-2521729.270
4400	2	11	0.001132	0.000624	-2521862.485
4500	2	11	0.001132	0.000638	-2521591.143
4600	2	11	0.001122	0.000609	-2521617.259
4700	2	11	0.001134	0.000606	-2521788.400
4800	2	11	0.001143	0.000618	-2521507.697
4900	2	11	0.001162	0.000596	-2521548.645
5000	2	11	0.001151	0.000613	-2521861.692
5100	2	11	0.001138	0.000629	-2521622.432
5200	2	11	0.001183	0.000607	-2521690.420
