Gen	np	tree	tau_4EminEmyoxEsp	lnL
10100	2	11	0.001155	0.000613	-2521601.656
10200	2	11	0.001130	0.000588	-2521624.110
10300	2	11	0.001113	0.000613	-2521508.395
10400	2	11	0.001110	0.000625	-2521511.263
10500	2	11	0.001086	0.000579	-2521577.550
10600	2	11	0.001088	0.000604	-2521484.206
10700	2	11	0.001123	0.000603	-2521580.902
10800	2	11	0.001121	0.000611	-2521593.518
10900	2	11	0.001143	0.000615	-2521571.320
11000	2	11	0.001155	0.000637	-2521656.308
11100	2	11	0.001126	0.000560	-2521516.434
11200	2	11	0.001164	0.000633	-2521652.580
11300	2	11	0.001162	0.000612	-2521751.970
11400	2	11	0.001154	0.000593	-2521537.176
11500	2	11	0.001143	0.000606	-2521713.379
11600	2	11	0.001139	0.000621	-2521568.186
11700	2	11	0.001111	0.000589	-2521508.427
11800	2	11	0.001137	0.000627	-2521710.974
11900	2	11	0.001155	0.000598	-2521623.275
12000	2	11	0.001116	0.000580	-2521518.820
12100	2	11	0.001121	0.000628	-2521674.966
12200	2	11	0.001138	0.000618	-2521657.598
12300	2	11	0.001132	0.000604	-2521605.978
12400	2	11	0.001133	0.000623	-2521603.148
12500	2	11	0.001114	0.000621	-2521613.352
12600	2	11	0.001107	0.000612	-2521724.692
12700	2	11	0.001141	0.000617	-2521843.153
12800	2	11	0.001168	0.000622	-2521590.985
12900	2	11	0.001126	0.000619	-2521643.507
13000	2	11	0.001131	0.000644	-2521581.255
13100	2	11	0.001137	0.000631	-2521707.474
13200	2	11	0.001136	0.000601	-2521633.592
13300	2	11	0.001172	0.000597	-2521709.958
13400	2	11	0.001135	0.000614	-2521518.110
13500	2	11	0.001150	0.000624	-2521836.564
13600	2	11	0.001120	0.000601	-2521588.324
13700	2	11	0.001117	0.000634	-2521438.316
13800	2	11	0.001126	0.000593	-2521462.187
13900	2	11	0.001088	0.000630	-2521517.635
14000	2	11	0.001165	0.000623	-2521746.537
14100	2	11	0.001132	0.000629	-2521607.646
14200	2	11	0.001103	0.000596	-2521456.200
14300	2	11	0.001152	0.000614	-2521534.841
14400	2	11	0.001149	0.000612	-2521546.492
14500	2	11	0.001157	0.000592	-2521522.876
14600	2	11	0.001117	0.000586	-2521485.655
14700	2	11	0.001133	0.000592	-2521582.197
14800	2	11	0.001120	0.000613	-2521520.785
14900	2	11	0.001105	0.000621	-2521462.401
15000	2	11	0.001083	0.000638	-2521640.250
15100	2	11	0.001080	0.000633	-2521353.203
15200	2	11	0.001076	0.000610	-2521475.666
15300	2	11	0.001133	0.000626	-2521657.778
15400	2	11	0.001136	0.000592	-2521663.283
15500	2	11	0.001118	0.000614	-2521592.869
15600	2	11	0.001153	0.000603	-2521632.291
15700	2	11	0.001150	0.000579	-2521421.345
15800	2	11	0.001121	0.000588	-2521487.925
15900	2	11	0.001118	0.000600	-2521517.765
16000	2	11	0.001151	0.000606	-2521448.716
16100	2	11	0.001093	0.000635	-2521707.023
16200	2	11	0.001142	0.000648	-2521548.515
16300	2	11	0.001148	0.000654	-2521694.620
16400	2	11	0.001125	0.000571	-2521611.459
16500	2	11	0.001122	0.000626	-2521448.247
16600	2	11	0.001113	0.000636	-2521632.878
16700	2	11	0.001140	0.000628	-2521676.246
16800	2	11	0.001119	0.000602	-2521651.616
16900	2	11	0.001156	0.000606	-2521553.937
17000	2	11	0.001205	0.000631	-2521765.481
17100	2	11	0.001153	0.000615	-2521681.231
17200	2	11	0.001145	0.000617	-2521541.982
17300	2	11	0.001150	0.000604	-2521585.433
17400	2	11	0.001155	0.000649	-2521844.627
17500	2	11	0.001147	0.000644	-2521578.568
17600	2	11	0.001168	0.000586	-2521799.825
17700	2	11	0.001138	0.000587	-2521610.054
17800	2	11	0.001134	0.000643	-2521661.958
17900	2	11	0.001148	0.000619	-2521652.105
18000	2	11	0.001130	0.000629	-2521807.828
18100	2	11	0.001120	0.000622	-2521565.197
18200	2	11	0.001160	0.000604	-2521686.416
18300	2	11	0.001139	0.000611	-2521501.494
18400	2	11	0.001130	0.000612	-2521583.067
18500	2	11	0.001114	0.000629	-2521547.283
18600	2	11	0.001150	0.000643	-2521719.545
18700	2	11	0.001131	0.000604	-2521488.226
18800	2	11	0.001122	0.000619	-2521604.540
18900	2	11	0.001137	0.000587	-2521620.223
19000	2	11	0.001133	0.000600	-2521688.630
19100	2	11	0.001122	0.000568	-2521462.580
19200	2	11	0.001116	0.000613	-2521695.011
19300	2	11	0.001118	0.000595	-2521487.024
19400	2	11	0.001140	0.000622	-2521486.631
19500	2	11	0.001122	0.000583	-2521442.827
19600	2	11	0.001148	0.000585	-2521593.453
19700	2	11	0.001122	0.000614	-2521749.699
19800	2	11	0.001114	0.000609	-2521616.159
19900	2	11	0.001100	0.000612	-2521554.364
20000	2	11	0.001113	0.000600	-2521589.993
20100	2	11	0.001112	0.000603	-2521624.403
20200	2	11	0.001103	0.000590	-2521507.633
20300	2	11	0.001122	0.000651	-2521700.054
20400	2	11	0.001119	0.000597	-2521521.238
20500	2	11	0.001114	0.000660	-2521585.663
20600	2	11	0.001128	0.000638	-2521696.561
20700	2	11	0.001086	0.000594	-2521375.139
20800	2	11	0.001146	0.000628	-2521649.212
20900	2	11	0.001163	0.000615	-2521737.576
21000	2	11	0.001179	0.000611	-2521551.224
21100	2	11	0.001162	0.000641	-2521646.800
21200	2	11	0.001126	0.000624	-2521718.302
21300	2	11	0.001137	0.000618	-2521565.780
21400	2	11	0.001129	0.000622	-2521718.487
21500	2	11	0.001135	0.000608	-2521595.312
21600	2	11	0.001093	0.000609	-2521523.210
21700	2	11	0.001133	0.000621	-2521459.876
21800	2	11	0.001129	0.000608	-2521572.935
21900	2	11	0.001126	0.000615	-2521675.609
22000	2	11	0.001158	0.000624	-2521554.904
22100	2	11	0.001120	0.000602	-2521611.247
22200	2	11	0.001129	0.000614	-2521613.052
22300	2	11	0.001120	0.000595	-2521532.093
22400	2	11	0.001118	0.000610	-2521651.102
22500	2	11	0.001117	0.000621	-2521616.890
22600	2	11	0.001120	0.000630	-2521600.965
22700	2	11	0.001127	0.000624	-2521582.767
22800	2	11	0.001160	0.000625	-2521530.744
22900	2	11	0.001109	0.000629	-2521535.987
23000	2	11	0.001115	0.000619	-2521389.120
23100	2	11	0.001137	0.000635	-2521715.951
23200	2	11	0.001117	0.000589	-2521708.756
23300	2	11	0.001162	0.000609	-2521572.084
23400	2	11	0.001160	0.000611	-2521594.820
23500	2	11	0.001158	0.000619	-2521629.339
23600	2	11	0.001158	0.000630	-2521501.867
23700	2	11	0.001136	0.000612	-2521759.538
23800	2	11	0.001164	0.000607	-2521634.001
23900	2	11	0.001118	0.000612	-2521501.571
24000	2	11	0.001136	0.000621	-2521547.934
24100	2	11	0.001121	0.000649	-2521517.638
24200	2	11	0.001139	0.000614	-2521463.314
24300	2	11	0.001172	0.000588	-2521506.021
24400	2	11	0.001153	0.000592	-2521669.375
24500	2	11	0.001112	0.000632	-2521541.823
24600	2	11	0.001106	0.000596	-2521410.589
24700	2	11	0.001093	0.000609	-2521471.554
24800	2	11	0.001099	0.000618	-2521527.997
24900	2	11	0.001100	0.000599	-2521545.719
25000	2	11	0.001124	0.000619	-2521460.241
25100	2	11	0.001107	0.000599	-2521681.375
25200	2	11	0.001080	0.000599	-2521418.827
25300	2	11	0.001110	0.000600	-2521597.125
25400	2	11	0.001113	0.000621	-2521557.698
25500	2	11	0.001129	0.000616	-2521694.380
25600	2	11	0.001155	0.000620	-2521560.307
25700	2	11	0.001137	0.000609	-2521736.334
25800	2	11	0.001109	0.000603	-2521563.032
25900	2	11	0.001161	0.000610	-2521550.716
26000	2	11	0.001125	0.000592	-2521418.264
26100	2	11	0.001150	0.000605	-2521537.418
26200	2	11	0.001114	0.000601	-2521633.648
26300	2	11	0.001126	0.000617	-2521613.920
26400	2	11	0.001147	0.000591	-2521578.678
26500	2	11	0.001137	0.000609	-2521515.979
26600	2	11	0.001118	0.000611	-2521654.008
26700	2	11	0.001122	0.000629	-2521665.839
26800	2	11	0.001113	0.000623	-2521646.407
26900	2	11	0.001138	0.000595	-2521689.818
27000	2	11	0.001132	0.000591	-2521622.175
27100	2	11	0.001118	0.000589	-2521528.092
27200	2	11	0.001155	0.000593	-2521640.216
27300	2	11	0.001145	0.000585	-2521769.581
27400	2	11	0.001131	0.000620	-2521619.712
27500	2	11	0.001143	0.000634	-2521566.443
27600	2	11	0.001111	0.000595	-2521340.054
27700	2	11	0.001103	0.000587	-2521443.119
27800	2	11	0.001111	0.000612	-2521505.025
27900	2	11	0.001151	0.000607	-2521501.195
28000	2	11	0.001116	0.000615	-2521698.522
28100	2	11	0.001126	0.000638	-2521611.109
28200	2	11	0.001159	0.000594	-2521600.585
28300	2	11	0.001132	0.000602	-2521707.878
28400	2	11	0.001133	0.000644	-2521696.947
28500	2	11	0.001143	0.000619	-2521531.059
28600	2	11	0.001121	0.000586	-2521636.654
28700	2	11	0.001140	0.000573	-2521492.109
28800	2	11	0.001166	0.000601	-2521645.784
28900	2	11	0.001160	0.000632	-2521718.993
29000	2	11	0.001162	0.000624	-2521701.187
29100	2	11	0.001148	0.000576	-2521555.593
29200	2	11	0.001153	0.000585	-2521398.259
29300	2	11	0.001150	0.000615	-2521588.860
29400	2	11	0.001115	0.000628	-2521574.332
29500	2	11	0.001157	0.000607	-2521656.623
29600	2	11	0.001150	0.000615	-2521598.459
29700	2	11	0.001152	0.000609	-2521515.947
29800	2	11	0.001153	0.000627	-2521629.866
29900	2	11	0.001125	0.000629	-2521659.600
30000	2	11	0.001132	0.000614	-2521602.000
30100	2	11	0.001113	0.000608	-2521510.554
30200	2	11	0.001152	0.000618	-2521268.958
30300	2	11	0.001136	0.000574	-2521610.119
30400	2	11	0.001148	0.000610	-2521516.878
30500	2	11	0.001140	0.000613	-2521611.525
30600	2	11	0.001130	0.000646	-2521564.587
30700	2	11	0.001146	0.000616	-2521544.978
30800	2	11	0.001133	0.000579	-2521445.428
30900	2	11	0.001140	0.000608	-2521725.371
31000	2	11	0.001138	0.000602	-2521631.562
31100	2	11	0.001169	0.000616	-2521697.391
31200	2	11	0.001177	0.000616	-2521417.224
31300	2	11	0.001156	0.000641	-2521631.964
31400	2	11	0.001159	0.000627	-2521526.438
31500	2	11	0.001144	0.000622	-2521692.567
31600	2	11	0.001147	0.000617	-2521559.087
31700	2	11	0.001116	0.000639	-2521641.743
31800	2	11	0.001122	0.000628	-2521532.569
31900	2	11	0.001123	0.000596	-2521613.139
32000	2	11	0.001132	0.000626	-2521364.494
32100	2	11	0.001138	0.000619	-2521618.232
32200	2	11	0.001125	0.000584	-2521455.818
32300	2	11	0.001147	0.000644	-2521664.819
32400	2	11	0.001164	0.000604	-2521609.829
32500	2	11	0.001167	0.000598	-2521503.739
32600	2	11	0.001161	0.000600	-2521660.875
32700	2	11	0.001161	0.000614	-2521820.469
32800	2	11	0.001144	0.000619	-2521619.886
32900	2	11	0.001156	0.000637	-2521573.626
33000	2	11	0.001180	0.000625	-2521592.160
33100	2	11	0.001145	0.000596	-2521513.242
33200	2	11	0.001148	0.000604	-2521510.591
33300	2	11	0.001176	0.000623	-2521612.680
33400	2	11	0.001168	0.000628	-2521860.103
33500	2	11	0.001154	0.000602	-2521349.513
33600	2	11	0.001157	0.000605	-2521549.626
33700	2	11	0.001166	0.000605	-2521602.391
33800	2	11	0.001168	0.000561	-2521579.393
33900	2	11	0.001123	0.000602	-2521558.049
34000	2	11	0.001120	0.000624	-2521481.416
34100	2	11	0.001123	0.000611	-2521593.084
34200	2	11	0.001133	0.000601	-2521386.189
34300	2	11	0.001146	0.000608	-2521636.784
34400	2	11	0.001109	0.000605	-2521494.300
34500	2	11	0.001125	0.000626	-2521369.295
34600	2	11	0.001117	0.000591	-2521402.308
34700	2	11	0.001160	0.000618	-2521562.500
34800	2	11	0.001160	0.000600	-2521589.692
34900	2	11	0.001172	0.000621	-2521600.073
35000	2	11	0.001145	0.000591	-2521530.450
35100	2	11	0.001154	0.000630	-2521683.502
35200	2	11	0.001133	0.000600	-2521587.984
35300	2	11	0.001130	0.000624	-2521665.274
35400	2	11	0.001137	0.000614	-2521515.346
35500	2	11	0.001159	0.000596	-2521550.043
35600	2	11	0.001156	0.000646	-2521609.374
35700	2	11	0.001128	0.000587	-2521662.062
35800	2	11	0.001123	0.000610	-2521689.307
35900	2	11	0.001119	0.000594	-2521571.751
36000	2	11	0.001138	0.000612	-2521462.651
36100	2	11	0.001133	0.000619	-2521613.061
36200	2	11	0.001134	0.000616	-2521439.122
36300	2	11	0.001144	0.000629	-2521526.677
36400	2	11	0.001122	0.000581	-2521490.961
36500	2	11	0.001139	0.000591	-2521495.358
36600	2	11	0.001116	0.000594	-2521460.374
36700	2	11	0.001117	0.000592	-2521600.599
36800	2	11	0.001117	0.000611	-2521547.921
36900	2	11	0.001086	0.000644	-2521438.739
37000	2	11	0.001072	0.000604	-2521482.817
37100	2	11	0.001102	0.000587	-2521253.829
37200	2	11	0.001104	0.000613	-2521551.146
37300	2	11	0.001128	0.000601	-2521393.964
37400	2	11	0.001173	0.000602	-2521459.195
37500	2	11	0.001101	0.000600	-2521733.598
37600	2	11	0.001134	0.000630	-2521627.266
37700	2	11	0.001133	0.000599	-2521596.796
37800	2	11	0.001122	0.000603	-2521714.140
37900	2	11	0.001137	0.000606	-2521681.674
38000	2	11	0.001089	0.000623	-2521574.299
38100	2	11	0.001132	0.000625	-2521589.579
38200	2	11	0.001126	0.000625	-2521614.826
38300	2	11	0.001125	0.000623	-2521431.965
38400	2	11	0.001107	0.000609	-2521436.770
38500	2	11	0.001143	0.000666	-2521789.392
38600	2	11	0.001140	0.000629	-2521596.316
38700	2	11	0.001107	0.000583	-2521546.047
38800	2	11	0.001099	0.000621	-2521550.414
38900	2	11	0.001101	0.000602	-2521532.691
39000	2	11	0.001126	0.000556	-2521520.492
39100	2	11	0.001127	0.000598	-2521476.519
39200	2	11	0.001126	0.000588	-2521635.929
39300	2	11	0.001148	0.000603	-2521730.747
39400	2	11	0.001156	0.000589	-2521509.931
39500	2	11	0.001141	0.000630	-2521764.213
39600	2	11	0.001117	0.000655	-2521759.539
39700	2	11	0.001106	0.000589	-2521502.904
39800	2	11	0.001115	0.000629	-2521441.354
39900	2	11	0.001072	0.000637	-2521512.636
40000	2	11	0.001077	0.000606	-2521568.883
40100	2	11	0.001110	0.000614	-2521578.189
40200	2	11	0.001141	0.000561	-2521548.071
40300	2	11	0.001119	0.000622	-2521557.727
40400	2	11	0.001164	0.000630	-2521494.380
40500	2	11	0.001132	0.000599	-2521450.230
40600	2	11	0.001116	0.000592	-2521500.311
40700	2	11	0.001110	0.000604	-2521623.038
40800	2	11	0.001153	0.000611	-2521351.627
40900	2	11	0.001171	0.000618	-2521580.727
41000	2	11	0.001138	0.000629	-2521684.291
41100	2	11	0.001160	0.000631	-2521554.637
41200	2	11	0.001143	0.000620	-2521455.997
41300	2	11	0.001167	0.000628	-2521511.926
41400	2	11	0.001140	0.000625	-2521437.512
41500	2	11	0.001148	0.000600	-2521609.224
41600	2	11	0.001160	0.000610	-2521571.832
41700	2	11	0.001140	0.000615	-2521488.030
41800	2	11	0.001129	0.000612	-2521703.265
41900	2	11	0.001125	0.000621	-2521531.580
42000	2	11	0.001120	0.000634	-2521538.954
42100	2	11	0.001153	0.000593	-2521656.658
42200	2	11	0.001146	0.000609	-2521585.346
42300	2	11	0.001162	0.000638	-2521574.439
42400	2	11	0.001141	0.000630	-2521601.125
42500	2	11	0.001129	0.000604	-2521573.996
42600	2	11	0.001140	0.000619	-2521604.987
42700	2	11	0.001149	0.000642	-2521522.979
42800	2	11	0.001102	0.000596	-2521365.709
42900	2	11	0.001149	0.000611	-2521577.620
43000	2	11	0.001092	0.000631	-2521388.967
43100	2	11	0.001110	0.000633	-2521585.991
43200	2	11	0.001118	0.000620	-2521680.941
43300	2	11	0.001151	0.000610	-2521602.104
43400	2	11	0.001168	0.000641	-2521632.346
43500	2	11	0.001130	0.000611	-2521563.793
43600	2	11	0.001163	0.000625	-2521666.141
43700	2	11	0.001142	0.000637	-2521685.182
43800	2	11	0.001122	0.000608	-2521588.225
43900	2	11	0.001096	0.000619	-2521372.775
44000	2	11	0.001142	0.000630	-2521502.839
44100	2	11	0.001133	0.000617	-2521468.091
44200	2	11	0.001089	0.000636	-2521518.371
44300	2	11	0.001149	0.000607	-2521428.384
44400	2	11	0.001120	0.000575	-2521270.060
44500	2	11	0.001149	0.000598	-2521456.077
44600	2	11	0.001145	0.000607	-2521513.670
44700	2	11	0.001116	0.000621	-2521736.740
44800	2	11	0.001140	0.000638	-2521495.023
44900	2	11	0.001146	0.000605	-2521382.115
45000	2	11	0.001141	0.000615	-2521667.866
45100	2	11	0.001126	0.000624	-2521518.952
45200	2	11	0.001140	0.000604	-2521321.427
45300	2	11	0.001124	0.000583	-2521624.513
45400	2	11	0.001096	0.000584	-2521458.514
45500	2	11	0.001106	0.000590	-2521677.589
45600	2	11	0.001117	0.000614	-2521566.924
45700	2	11	0.001131	0.000619	-2521564.340
45800	2	11	0.001137	0.000611	-2521640.934
45900	2	11	0.001131	0.000646	-2521607.551
46000	2	11	0.001088	0.000615	-2521608.068
46100	2	11	0.001086	0.000594	-2521341.392
46200	2	11	0.001079	0.000601	-2521522.618
46300	2	11	0.001102	0.000619	-2521498.389
46400	2	11	0.001149	0.000605	-2521601.988
46500	2	11	0.001100	0.000601	-2521403.989
46600	2	11	0.001106	0.000626	-2521597.402
46700	2	11	0.001102	0.000623	-2521599.909
46800	2	11	0.001161	0.000626	-2521521.136
46900	2	11	0.001114	0.000596	-2521537.371
47000	2	11	0.001107	0.000607	-2521557.425
47100	2	11	0.001117	0.000621	-2521503.604
47200	2	11	0.001123	0.000641	-2521615.169
47300	2	11	0.001095	0.000564	-2521282.947
47400	2	11	0.001112	0.000605	-2521466.496
47500	2	11	0.001113	0.000601	-2521579.103
47600	2	11	0.001120	0.000608	-2521346.210
47700	2	11	0.001092	0.000621	-2521458.242
47800	2	11	0.001118	0.000610	-2521508.648
47900	2	11	0.001127	0.000617	-2521432.401
48000	2	11	0.001120	0.000584	-2521391.762
48100	2	11	0.001168	0.000627	-2521490.299
48200	2	11	0.001154	0.000596	-2521643.499
48300	2	11	0.001123	0.000600	-2521493.386
48400	2	11	0.001107	0.000612	-2521530.153
48500	2	11	0.001103	0.000598	-2521525.758
48600	2	11	0.001104	0.000590	-2521394.875
48700	2	11	0.001131	0.000647	-2521694.989
48800	2	11	0.001117	0.000609	-2521484.395
48900	2	11	0.001106	0.000629	-2521512.222
49000	2	11	0.001147	0.000625	-2521663.848
49100	2	11	0.001155	0.000587	-2521695.454
49200	2	11	0.001139	0.000623	-2521430.813
49300	2	11	0.001139	0.000609	-2521490.649
49400	2	11	0.001124	0.000617	-2521390.845
49500	2	11	0.001119	0.000601	-2521534.146
49600	2	11	0.001096	0.000614	-2521409.917
49700	2	11	0.001134	0.000600	-2521448.223
49800	2	11	0.001115	0.000600	-2521371.356
49900	2	11	0.001091	0.000567	-2521542.833
50000	2	11	0.001121	0.000582	-2521412.956
50100	2	11	0.001140	0.000623	-2521294.922
50200	2	11	0.001127	0.000643	-2521631.329
50300	2	11	0.001111	0.000636	-2521468.250
50400	2	11	0.001146	0.000600	-2521593.859
50500	2	11	0.001157	0.000609	-2521641.025
50600	2	11	0.001148	0.000617	-2521614.371
50700	2	11	0.001162	0.000613	-2521490.330
50800	2	11	0.001146	0.000596	-2521689.045
50900	2	11	0.001132	0.000633	-2521540.759
51000	2	11	0.001150	0.000627	-2521522.616
51100	2	11	0.001150	0.000611	-2521589.457
51200	2	11	0.001107	0.000623	-2521427.736
51300	2	11	0.001126	0.000591	-2521550.458
51400	2	11	0.001143	0.000619	-2521627.997
51500	2	11	0.001139	0.000590	-2521432.136
51600	2	11	0.001134	0.000617	-2521524.272
51700	2	11	0.001157	0.000636	-2521761.478
51800	2	11	0.001164	0.000596	-2521542.445
51900	2	11	0.001140	0.000604	-2521574.098
52000	2	11	0.001145	0.000588	-2521442.499
52100	2	11	0.001126	0.000628	-2521591.739
52200	2	11	0.001120	0.000601	-2521415.326
52300	2	11	0.001137	0.000613	-2521520.775
52400	2	11	0.001153	0.000632	-2521745.579
52500	2	11	0.001137	0.000604	-2521424.630
52600	2	11	0.001140	0.000641	-2521634.040
52700	2	11	0.001103	0.000621	-2521359.784
52800	2	11	0.001151	0.000608	-2521574.556
52900	2	11	0.001151	0.000610	-2521471.948
53000	2	11	0.001113	0.000606	-2521575.044
53100	2	11	0.001097	0.000596	-2521407.333
53200	2	11	0.001163	0.000601	-2521602.058
53300	2	11	0.001133	0.000645	-2521498.752
53400	2	11	0.001141	0.000619	-2521489.089
53500	2	11	0.001133	0.000614	-2521558.623
53600	2	11	0.001152	0.000638	-2521706.505
53700	2	11	0.001137	0.000601	-2521432.588
53800	2	11	0.001104	0.000620	-2521442.055
53900	2	11	0.001114	0.000622	-2521473.145
54000	2	11	0.001130	0.000593	-2521548.083
54100	2	11	0.001126	0.000606	-2521455.105
54200	2	11	0.001119	0.000608	-2521540.478
54300	2	11	0.001154	0.000601	-2521583.385
54400	2	11	0.001162	0.000621	-2521442.149
54500	2	11	0.001104	0.000626	-2521598.559
54600	2	11	0.001129	0.000603	-2521463.041
54700	2	11	0.001145	0.000582	-2521595.915
54800	2	11	0.001108	0.000613	-2521454.193
54900	2	11	0.001109	0.000610	-2521475.649
55000	2	11	0.001106	0.000602	-2521410.833
55100	2	11	0.001123	0.000608	-2521526.506
55200	2	11	0.001130	0.000602	-2521467.925
55300	2	11	0.001131	0.000627	-2521524.349
55400	2	11	0.001117	0.000610	-2521478.679
55500	2	11	0.001140	0.000601	-2521414.347
55600	2	11	0.001122	0.000627	-2521581.650
55700	2	11	0.001112	0.000591	-2521641.243
55800	2	11	0.001159	0.000644	-2521627.691
55900	2	11	0.001143	0.000625	-2521624.274
56000	2	11	0.001143	0.000620	-2521593.308
56100	2	11	0.001152	0.000611	-2521507.860
56200	2	11	0.001158	0.000614	-2521495.441
56300	2	11	0.001113	0.000621	-2521491.414
56400	2	11	0.001072	0.000621	-2521544.133
56500	2	11	0.001105	0.000623	-2521572.769
56600	2	11	0.001121	0.000606	-2521316.583
56700	2	11	0.001128	0.000586	-2521428.944
56800	2	11	0.001118	0.000611	-2521539.232
56900	2	11	0.001143	0.000640	-2521707.563
57000	2	11	0.001150	0.000614	-2521526.661
57100	2	11	0.001132	0.000623	-2521679.710
57200	2	11	0.001100	0.000592	-2521406.646
57300	2	11	0.001099	0.000630	-2521500.699
57400	2	11	0.001153	0.000622	-2521579.426
57500	2	11	0.001116	0.000600	-2521499.092
57600	2	11	0.001141	0.000608	-2521458.799
57700	2	11	0.001171	0.000608	-2521645.094
57800	2	11	0.001142	0.000594	-2521347.631
57900	2	11	0.001127	0.000597	-2521391.597
58000	2	11	0.001109	0.000620	-2521349.053
58100	2	11	0.001136	0.000598	-2521523.069
