Gen	np	tree	tau_4EminEmyoxEsp	tau_5EmyoxEsp	lnL
18900	2	11	0.001141	0.000692	-2521727.102
19000	2	11	0.001137	0.000704	-2521578.163
19100	2	11	0.001115	0.000734	-2521732.175
19200	2	11	0.001119	0.000719	-2521794.740
19300	2	11	0.001113	0.000707	-2521814.823
19400	2	11	0.001142	0.000700	-2521706.906
19500	2	11	0.001192	0.000720	-2521880.369
19600	2	11	0.001148	0.000720	-2521695.858
19700	2	11	0.001158	0.000709	-2521854.265
19800	2	11	0.001164	0.000690	-2521683.894
19900	2	11	0.001153	0.000717	-2521834.142
20000	2	11	0.001125	0.000729	-2521714.438
20100	2	11	0.001133	0.000700	-2521826.069
20200	2	11	0.001144	0.000739	-2521814.821
20300	2	11	0.001185	0.000750	-2521746.720
20400	2	11	0.001134	0.000670	-2521736.318
20500	2	11	0.001135	0.000699	-2521672.624
20600	2	11	0.001167	0.000722	-2521774.026
20700	2	11	0.001142	0.000727	-2521897.078
20800	2	11	0.001118	0.000669	-2521792.438
20900	2	11	0.001143	0.000712	-2521619.760
21000	2	11	0.001148	0.000735	-2521705.024
21100	2	11	0.001157	0.000704	-2521763.296
21200	2	11	0.001139	0.000699	-2521783.345
21300	2	11	0.001143	0.000737	-2521794.449
21400	2	11	0.001163	0.000675	-2521780.526
21500	2	11	0.001194	0.000727	-2521601.541
21600	2	11	0.001142	0.000738	-2521817.778
21700	2	11	0.001167	0.000736	-2521799.089
21800	2	11	0.001164	0.000704	-2521725.702
21900	2	11	0.001133	0.000685	-2521711.345
22000	2	11	0.001099	0.000726	-2521636.678
22100	2	11	0.001135	0.000692	-2521674.917
22200	2	11	0.001149	0.000727	-2521655.472
22300	2	11	0.001148	0.000738	-2521882.973
22400	2	11	0.001136	0.000746	-2521950.915
22500	2	11	0.001104	0.000718	-2521669.816
22600	2	11	0.001158	0.000710	-2521618.321
22700	2	11	0.001147	0.000717	-2521678.502
22800	2	11	0.001188	0.000704	-2521672.865
22900	2	11	0.001159	0.000751	-2521750.487
23000	2	11	0.001162	0.000704	-2521771.269
23100	2	11	0.001132	0.000696	-2521595.289
23200	2	11	0.001111	0.000711	-2521408.106
23300	2	11	0.001097	0.000722	-2521683.510
23400	2	11	0.001120	0.000718	-2521573.182
23500	2	11	0.001133	0.000725	-2521865.189
23600	2	11	0.001128	0.000721	-2521615.234
23700	2	11	0.001152	0.000708	-2521628.656
23800	2	11	0.001200	0.000731	-2521848.472
23900	2	11	0.001159	0.000705	-2521591.318
24000	2	11	0.001143	0.000714	-2521649.965
24100	2	11	0.001190	0.000718	-2521693.215
24200	2	11	0.001176	0.000689	-2521769.471
24300	2	11	0.001152	0.000739	-2521752.537
24400	2	11	0.001172	0.000755	-2521774.610
24500	2	11	0.001164	0.000723	-2521737.282
24600	2	11	0.001140	0.000701	-2521837.149
24700	2	11	0.001191	0.000687	-2521734.103
24800	2	11	0.001177	0.000719	-2521949.801
24900	2	11	0.001155	0.000700	-2521747.022
25000	2	11	0.001148	0.000712	-2521769.354
25100	2	11	0.001134	0.000738	-2521680.507
25200	2	11	0.001139	0.000725	-2521792.011
25300	2	11	0.001157	0.000717	-2521811.574
25400	2	11	0.001160	0.000719	-2521669.058
25500	2	11	0.001149	0.000733	-2521829.447
25600	2	11	0.001152	0.000724	-2521725.655
25700	2	11	0.001139	0.000730	-2521754.093
25800	2	11	0.001172	0.000719	-2521666.413
25900	2	11	0.001190	0.000738	-2521860.046
26000	2	11	0.001149	0.000723	-2521756.143
26100	2	11	0.001130	0.000715	-2521807.946
26200	2	11	0.001158	0.000719	-2521817.596
26300	2	11	0.001181	0.000726	-2521684.238
26400	2	11	0.001150	0.000717	-2521776.525
26500	2	11	0.001141	0.000709	-2521555.163
26600	2	11	0.001123	0.000691	-2521589.901
26700	2	11	0.001144	0.000713	-2521786.872
26800	2	11	0.001192	0.000721	-2521834.299
26900	2	11	0.001114	0.000705	-2521706.494
27000	2	11	0.001123	0.000718	-2521763.464
27100	2	11	0.001149	0.000723	-2521758.448
27200	2	11	0.001133	0.000716	-2521712.678
27300	2	11	0.001128	0.000741	-2521696.012
27400	2	11	0.001175	0.000715	-2521827.942
27500	2	11	0.001146	0.000722	-2521604.444
27600	2	11	0.001187	0.000723	-2521961.181
27700	2	11	0.001118	0.000700	-2521611.275
27800	2	11	0.001138	0.000713	-2521838.609
27900	2	11	0.001122	0.000725	-2521728.827
28000	2	11	0.001148	0.000746	-2521706.368
28100	2	11	0.001146	0.000741	-2521729.217
28200	2	11	0.001116	0.000703	-2521580.722
28300	2	11	0.001138	0.000701	-2521595.474
28400	2	11	0.001106	0.000673	-2521511.458
28500	2	11	0.001124	0.000703	-2521500.915
28600	2	11	0.001141	0.000714	-2521839.106
28700	2	11	0.001139	0.000709	-2521807.500
28800	2	11	0.001158	0.000739	-2521639.367
28900	2	11	0.001174	0.000741	-2521833.419
29000	2	11	0.001181	0.000714	-2521543.185
29100	2	11	0.001135	0.000730	-2521769.423
29200	2	11	0.001123	0.000694	-2521732.033
29300	2	11	0.001122	0.000690	-2521460.991
29400	2	11	0.001127	0.000705	-2521572.558
29500	2	11	0.001139	0.000721	-2521725.432
29600	2	11	0.001150	0.000706	-2521725.216
29700	2	11	0.001158	0.000743	-2521983.941
29800	2	11	0.001149	0.000731	-2521598.954
29900	2	11	0.001165	0.000731	-2521990.814
30000	2	11	0.001169	0.000709	-2521724.755
30100	2	11	0.001171	0.000717	-2521627.044
30200	2	11	0.001176	0.000718	-2521861.602
30300	2	11	0.001123	0.000719	-2521805.362
30400	2	11	0.001156	0.000731	-2521645.553
30500	2	11	0.001128	0.000725	-2521765.561
30600	2	11	0.001144	0.000704	-2521857.294
30700	2	11	0.001146	0.000713	-2521708.442
30800	2	11	0.001158	0.000733	-2521860.610
30900	2	11	0.001164	0.000734	-2521880.001
31000	2	11	0.001111	0.000719	-2521500.179
31100	2	11	0.001156	0.000735	-2521614.888
31200	2	11	0.001140	0.000730	-2521830.613
31300	2	11	0.001135	0.000716	-2521683.701
31400	2	11	0.001149	0.000720	-2521782.058
31500	2	11	0.001167	0.000738	-2521841.413
31600	2	11	0.001153	0.000702	-2521711.328
31700	2	11	0.001150	0.000721	-2521598.875
31800	2	11	0.001141	0.000704	-2521734.295
31900	2	11	0.001140	0.000744	-2521684.454
32000	2	11	0.001172	0.000723	-2521715.350
32100	2	11	0.001166	0.000714	-2521692.301
32200	2	11	0.001175	0.000713	-2521817.726
32300	2	11	0.001151	0.000716	-2521722.659
32400	2	11	0.001162	0.000755	-2521492.605
32500	2	11	0.001175	0.000709	-2521668.512
32600	2	11	0.001139	0.000714	-2521761.867
32700	2	11	0.001126	0.000716	-2521683.353
32800	2	11	0.001166	0.000723	-2521659.239
32900	2	11	0.001128	0.000719	-2521603.177
33000	2	11	0.001134	0.000712	-2521598.578
33100	2	11	0.001152	0.000736	-2521925.577
33200	2	11	0.001177	0.000701	-2521688.543
33300	2	11	0.001147	0.000719	-2521586.118
33400	2	11	0.001124	0.000690	-2521641.743
33500	2	11	0.001130	0.000710	-2521589.021
33600	2	11	0.001156	0.000750	-2521673.516
33700	2	11	0.001137	0.000726	-2521551.517
33800	2	11	0.001130	0.000708	-2521663.848
33900	2	11	0.001135	0.000758	-2521581.310
34000	2	11	0.001163	0.000720	-2521688.319
34100	2	11	0.001136	0.000710	-2521793.033
34200	2	11	0.001140	0.000713	-2521658.323
34300	2	11	0.001105	0.000719	-2521587.697
34400	2	11	0.001121	0.000726	-2521612.652
34500	2	11	0.001157	0.000694	-2521788.019
34600	2	11	0.001121	0.000689	-2521340.948
34700	2	11	0.001172	0.000740	-2521756.801
34800	2	11	0.001157	0.000716	-2521632.576
34900	2	11	0.001130	0.000715	-2521576.760
35000	2	11	0.001154	0.000713	-2521595.622
35100	2	11	0.001149	0.000702	-2521792.185
35200	2	11	0.001168	0.000705	-2521582.374
35300	2	11	0.001129	0.000730	-2521735.501
35400	2	11	0.001147	0.000713	-2521606.918
35500	2	11	0.001128	0.000704	-2521621.885
35600	2	11	0.001143	0.000716	-2521765.382
35700	2	11	0.001183	0.000720	-2521739.783
35800	2	11	0.001170	0.000717	-2521689.874
35900	2	11	0.001195	0.000727	-2521714.502
36000	2	11	0.001155	0.000693	-2521490.317
36100	2	11	0.001153	0.000692	-2521891.111
36200	2	11	0.001138	0.000710	-2521578.170
36300	2	11	0.001181	0.000711	-2521833.637
36400	2	11	0.001152	0.000753	-2521866.465
36500	2	11	0.001149	0.000742	-2521568.775
36600	2	11	0.001153	0.000730	-2521869.667
36700	2	11	0.001169	0.000723	-2521639.505
36800	2	11	0.001176	0.000693	-2521817.629
36900	2	11	0.001155	0.000724	-2521731.302
37000	2	11	0.001115	0.000707	-2521576.974
37100	2	11	0.001125	0.000729	-2521699.725
37200	2	11	0.001130	0.000731	-2521520.432
37300	2	11	0.001158	0.000721	-2521654.179
37400	2	11	0.001142	0.000707	-2521642.221
37500	2	11	0.001152	0.000717	-2521665.797
37600	2	11	0.001135	0.000699	-2521588.412
37700	2	11	0.001136	0.000715	-2521704.633
37800	2	11	0.001168	0.000736	-2521655.612
37900	2	11	0.001129	0.000719	-2521620.105
38000	2	11	0.001169	0.000713	-2521563.025
38100	2	11	0.001157	0.000745	-2521788.281
38200	2	11	0.001138	0.000711	-2521618.711
38300	2	11	0.001150	0.000712	-2521676.575
38400	2	11	0.001121	0.000722	-2521593.163
38500	2	11	0.001133	0.000720	-2521810.265
38600	2	11	0.001155	0.000738	-2521788.127
38700	2	11	0.001181	0.000723	-2521839.932
38800	2	11	0.001172	0.000693	-2521496.212
38900	2	11	0.001109	0.000721	-2521608.600
39000	2	11	0.001124	0.000710	-2521646.862
39100	2	11	0.001146	0.000702	-2521835.847
39200	2	11	0.001126	0.000725	-2521749.992
39300	2	11	0.001109	0.000737	-2521695.906
39400	2	11	0.001153	0.000740	-2521726.076
39500	2	11	0.001149	0.000721	-2521802.884
39600	2	11	0.001119	0.000720	-2521614.408
39700	2	11	0.001163	0.000722	-2521707.304
39800	2	11	0.001210	0.000730	-2521830.893
39900	2	11	0.001155	0.000734	-2521665.908
40000	2	11	0.001153	0.000718	-2521766.812
40100	2	11	0.001153	0.000719	-2521630.133
40200	2	11	0.001173	0.000677	-2521701.851
40300	2	11	0.001124	0.000722	-2521838.729
40400	2	11	0.001154	0.000717	-2521708.298
40500	2	11	0.001179	0.000686	-2521661.660
40600	2	11	0.001168	0.000719	-2521826.749
40700	2	11	0.001146	0.000695	-2521653.526
40800	2	11	0.001176	0.000746	-2521832.747
40900	2	11	0.001142	0.000701	-2521512.667
41000	2	11	0.001120	0.000710	-2521440.571
41100	2	11	0.001168	0.000703	-2521708.117
41200	2	11	0.001159	0.000713	-2521674.782
41300	2	11	0.001155	0.000669	-2521579.978
41400	2	11	0.001138	0.000708	-2521787.139
41500	2	11	0.001145	0.000719	-2521764.513
41600	2	11	0.001148	0.000708	-2521533.252
41700	2	11	0.001156	0.000687	-2521659.647
41800	2	11	0.001166	0.000679	-2521839.485
41900	2	11	0.001119	0.000709	-2521545.543
42000	2	11	0.001166	0.000714	-2521678.125
42100	2	11	0.001177	0.000730	-2521790.630
42200	2	11	0.001164	0.000711	-2521566.982
42300	2	11	0.001158	0.000737	-2521676.468
42400	2	11	0.001128	0.000733	-2521667.195
42500	2	11	0.001169	0.000698	-2521535.956
42600	2	11	0.001158	0.000736	-2521605.723
42700	2	11	0.001153	0.000733	-2521717.312
42800	2	11	0.001169	0.000694	-2521718.871
42900	2	11	0.001144	0.000715	-2521546.241
43000	2	11	0.001121	0.000706	-2521770.951
43100	2	11	0.001176	0.000703	-2521781.629
43200	2	11	0.001111	0.000736	-2521678.622
43300	2	11	0.001150	0.000713	-2521680.208
43400	2	11	0.001164	0.000747	-2521795.341
43500	2	11	0.001192	0.000708	-2521696.821
43600	2	11	0.001155	0.000705	-2521660.879
43700	2	11	0.001204	0.000707	-2521698.040
43800	2	11	0.001155	0.000726	-2521700.863
43900	2	11	0.001160	0.000730	-2521812.335
44000	2	11	0.001152	0.000708	-2521822.827
44100	2	11	0.001147	0.000733	-2521605.735
44200	2	11	0.001159	0.000713	-2521840.889
44300	2	11	0.001149	0.000689	-2521691.021
44400	2	11	0.001142	0.000737	-2521726.097
44500	2	11	0.001155	0.000717	-2521730.739
44600	2	11	0.001159	0.000690	-2521728.063
44700	2	11	0.001140	0.000706	-2521867.364
44800	2	11	0.001169	0.000739	-2521828.765
44900	2	11	0.001164	0.000736	-2521725.565
45000	2	11	0.001146	0.000728	-2521545.793
45100	2	11	0.001143	0.000727	-2521518.501
45200	2	11	0.001119	0.000706	-2521505.754
45300	2	11	0.001132	0.000705	-2521693.651
45400	2	11	0.001178	0.000718	-2521926.782
45500	2	11	0.001122	0.000725	-2521869.435
45600	2	11	0.001131	0.000708	-2521601.983
45700	2	11	0.001125	0.000706	-2521547.782
45800	2	11	0.001123	0.000722	-2521694.232
45900	2	11	0.001154	0.000707	-2521647.955
46000	2	11	0.001154	0.000705	-2521532.834
46100	2	11	0.001186	0.000722	-2521742.039
46200	2	11	0.001156	0.000749	-2521502.701
46300	2	11	0.001145	0.000718	-2521764.262
46400	2	11	0.001172	0.000734	-2521782.468
46500	2	11	0.001157	0.000716	-2521653.049
46600	2	11	0.001146	0.000726	-2521733.352
46700	2	11	0.001179	0.000727	-2521531.885
46800	2	11	0.001151	0.000726	-2521824.071
46900	2	11	0.001153	0.000703	-2521548.415
47000	2	11	0.001121	0.000712	-2521458.884
47100	2	11	0.001142	0.000736	-2521716.692
47200	2	11	0.001154	0.000703	-2521542.694
47300	2	11	0.001141	0.000704	-2521508.544
47400	2	11	0.001135	0.000703	-2521461.349
47500	2	11	0.001169	0.000718	-2521559.559
47600	2	11	0.001143	0.000708	-2521558.711
47700	2	11	0.001160	0.000705	-2521762.947
47800	2	11	0.001133	0.000704	-2521642.785
47900	2	11	0.001165	0.000727	-2521740.088
48000	2	11	0.001115	0.000718	-2521687.427
48100	2	11	0.001178	0.000745	-2521675.507
48200	2	11	0.001148	0.000748	-2521785.291
48300	2	11	0.001189	0.000739	-2521812.068
48400	2	11	0.001156	0.000710	-2521688.294
48500	2	11	0.001176	0.000732	-2521642.194
48600	2	11	0.001163	0.000724	-2521730.608
48700	2	11	0.001169	0.000705	-2521665.821
48800	2	11	0.001185	0.000711	-2521919.630
48900	2	11	0.001167	0.000710	-2521608.243
49000	2	11	0.001200	0.000715	-2521535.291
49100	2	11	0.001134	0.000724	-2521693.944
49200	2	11	0.001138	0.000737	-2521625.891
49300	2	11	0.001139	0.000713	-2521531.556
49400	2	11	0.001124	0.000744	-2521614.392
49500	2	11	0.001170	0.000734	-2521726.694
49600	2	11	0.001147	0.000725	-2521395.227
49700	2	11	0.001147	0.000720	-2521772.820
49800	2	11	0.001144	0.000702	-2521686.602
49900	2	11	0.001145	0.000712	-2521731.787
50000	2	11	0.001173	0.000727	-2521675.112
50100	2	11	0.001170	0.000711	-2521736.473
50200	2	11	0.001176	0.000722	-2521699.431
50300	2	11	0.001112	0.000727	-2521738.470
50400	2	11	0.001100	0.000701	-2521574.575
50500	2	11	0.001139	0.000729	-2521739.248
50600	2	11	0.001149	0.000692	-2521544.564
50700	2	11	0.001167	0.000718	-2521650.086
50800	2	11	0.001149	0.000733	-2521827.511
50900	2	11	0.001157	0.000718	-2521881.104
51000	2	11	0.001154	0.000743	-2521843.971
51100	2	11	0.001168	0.000729	-2521841.081
51200	2	11	0.001164	0.000736	-2521717.183
51300	2	11	0.001159	0.000710	-2521801.813
51400	2	11	0.001143	0.000717	-2521605.300
51500	2	11	0.001155	0.000744	-2521651.676
51600	2	11	0.001163	0.000713	-2521660.415
51700	2	11	0.001126	0.000712	-2521655.949
51800	2	11	0.001184	0.000720	-2521792.473
51900	2	11	0.001153	0.000714	-2521551.286
52000	2	11	0.001146	0.000720	-2521831.892
52100	2	11	0.001128	0.000716	-2521709.881
52200	2	11	0.001139	0.000750	-2521676.595
52300	2	11	0.001120	0.000694	-2521606.590
52400	2	11	0.001149	0.000727	-2521653.300
52500	2	11	0.001119	0.000724	-2521757.708
52600	2	11	0.001146	0.000696	-2521762.856
52700	2	11	0.001145	0.000742	-2521691.373
52800	2	11	0.001141	0.000707	-2521596.552
52900	2	11	0.001155	0.000693	-2521831.381
53000	2	11	0.001133	0.000719	-2521701.727
53100	2	11	0.001207	0.000719	-2521779.383
53200	2	11	0.001211	0.000691	-2521694.118
53300	2	11	0.001161	0.000746	-2521564.436
53400	2	11	0.001143	0.000680	-2521591.436
53500	2	11	0.001185	0.000704	-2521554.737
53600	2	11	0.001115	0.000707	-2521559.942
53700	2	11	0.001136	0.000699	-2521665.736
53800	2	11	0.001148	0.000705	-2521765.329
53900	2	11	0.001163	0.000740	-2521459.358
54000	2	11	0.001155	0.000761	-2521813.909
54100	2	11	0.001195	0.000738	-2521761.001
54200	2	11	0.001153	0.000697	-2521504.847
54300	2	11	0.001138	0.000753	-2521615.677
54400	2	11	0.001140	0.000750	-2521759.897
54500	2	11	0.001177	0.000739	-2521781.345
54600	2	11	0.001157	0.000701	-2521669.302
54700	2	11	0.001110	0.000713	-2521676.585
54800	2	11	0.001124	0.000733	-2521527.344
54900	2	11	0.001154	0.000721	-2521597.205
55000	2	11	0.001128	0.000719	-2521690.353
55100	2	11	0.001156	0.000745	-2521654.460
55200	2	11	0.001105	0.000720	-2521412.738
55300	2	11	0.001126	0.000715	-2521630.786
55400	2	11	0.001149	0.000713	-2521625.950
55500	2	11	0.001144	0.000707	-2521735.140
55600	2	11	0.001164	0.000704	-2521631.409
55700	2	11	0.001134	0.000735	-2521558.245
55800	2	11	0.001114	0.000704	-2521605.702
55900	2	11	0.001162	0.000750	-2521676.732
56000	2	11	0.001160	0.000733	-2521814.283
56100	2	11	0.001158	0.000709	-2521694.182
56200	2	11	0.001149	0.000741	-2521636.218
56300	2	11	0.001136	0.000733	-2521627.833
56400	2	11	0.001158	0.000697	-2521518.211
56500	2	11	0.001169	0.000724	-2521583.487
56600	2	11	0.001188	0.000698	-2521717.297
56700	2	11	0.001159	0.000747	-2521745.660
56800	2	11	0.001176	0.000717	-2521723.706
56900	2	11	0.001162	0.000721	-2521882.612
57000	2	11	0.001172	0.000735	-2521705.200
57100	2	11	0.001204	0.000725	-2521646.700
57200	2	11	0.001150	0.000719	-2521766.019
57300	2	11	0.001172	0.000723	-2521678.857
57400	2	11	0.001183	0.000723	-2521651.979
57500	2	11	0.001155	0.000708	-2521746.517
57600	2	11	0.001155	0.000733	-2521764.030
57700	2	11	0.001155	0.000716	-2521722.561
57800	2	11	0.001138	0.000685	-2521561.754
57900	2	11	0.001133	0.000723	-2521523.603
58000	2	11	0.001128	0.000728	-2521589.624
