Gen	np	tree	tau_4EminEmyoxEsp	lnL
7600	2	11	0.001157	0.000602	-2521484.080
7700	2	11	0.001154	0.000616	-2521727.379
7800	2	11	0.001173	0.000589	-2521473.995
7900	2	11	0.001132	0.000623	-2521547.724
8000	2	11	0.001096	0.000613	-2521620.587
8100	2	11	0.001166	0.000608	-2521406.995
8200	2	11	0.001124	0.000621	-2521559.346
8300	2	11	0.001114	0.000588	-2521439.761
8400	2	11	0.001122	0.000627	-2521449.500
8500	2	11	0.001105	0.000602	-2521594.281
8600	2	11	0.001132	0.000609	-2521527.862
8700	2	11	0.001098	0.000613	-2521519.469
8800	2	11	0.001124	0.000568	-2521472.233
8900	2	11	0.001131	0.000620	-2521513.267
9000	2	11	0.001132	0.000643	-2521618.046
9100	2	11	0.001103	0.000619	-2521470.852
9200	2	11	0.001123	0.000650	-2521656.284
9300	2	11	0.001105	0.000622	-2521487.710
9400	2	11	0.001088	0.000631	-2521355.487
9500	2	11	0.001096	0.000613	-2521554.349
9600	2	11	0.001109	0.000598	-2521484.909
9700	2	11	0.001125	0.000614	-2521473.644
9800	2	11	0.001124	0.000601	-2521312.491
9900	2	11	0.001131	0.000622	-2521507.893
10000	2	11	0.001143	0.000605	-2521481.640
10100	2	11	0.001130	0.000587	-2521370.649
10200	2	11	0.001167	0.000607	-2521292.897
10300	2	11	0.001158	0.000636	-2521573.522
10400	2	11	0.001131	0.000587	-2521550.145
10500	2	11	0.001149	0.000606	-2521330.802
10600	2	11	0.001148	0.000579	-2521366.263
10700	2	11	0.001168	0.000635	-2521585.509
10800	2	11	0.001142	0.000618	-2521600.535
10900	2	11	0.001161	0.000604	-2521658.194
11000	2	11	0.001150	0.000619	-2521489.439
11100	2	11	0.001111	0.000614	-2521468.720
11200	2	11	0.001145	0.000600	-2521235.605
11300	2	11	0.001146	0.000626	-2521486.180
11400	2	11	0.001127	0.000583	-2521337.123
11500	2	11	0.001118	0.000594	-2521579.701
11600	2	11	0.001146	0.000610	-2521475.582
11700	2	11	0.001147	0.000635	-2521473.295
11800	2	11	0.001141	0.000644	-2521510.552
11900	2	11	0.001153	0.000618	-2521472.916
12000	2	11	0.001147	0.000591	-2521487.158
12100	2	11	0.001144	0.000592	-2521687.027
12200	2	11	0.001139	0.000621	-2521366.231
12300	2	11	0.001142	0.000644	-2521562.127
12400	2	11	0.001147	0.000614	-2521543.584
12500	2	11	0.001143	0.000657	-2521552.412
12600	2	11	0.001133	0.000594	-2521251.415
12700	2	11	0.001113	0.000580	-2521278.195
12800	2	11	0.001103	0.000571	-2521342.438
12900	2	11	0.001084	0.000611	-2521454.180
13000	2	11	0.001106	0.000616	-2521286.382
13100	2	11	0.001118	0.000605	-2521444.562
13200	2	11	0.001189	0.000627	-2521531.571
13300	2	11	0.001153	0.000575	-2521327.114
13400	2	11	0.001134	0.000610	-2521416.998
13500	2	11	0.001140	0.000604	-2521297.046
13600	2	11	0.001156	0.000590	-2521482.892
13700	2	11	0.001141	0.000608	-2521428.190
13800	2	11	0.001149	0.000623	-2521469.580
13900	2	11	0.001127	0.000612	-2521440.124
14000	2	11	0.001150	0.000592	-2521436.147
14100	2	11	0.001179	0.000603	-2521469.970
14200	2	11	0.001126	0.000628	-2521397.685
14300	2	11	0.001116	0.000592	-2521400.129
14400	2	11	0.001114	0.000614	-2521408.152
14500	2	11	0.001172	0.000652	-2521529.624
14600	2	11	0.001124	0.000595	-2521564.724
14700	2	11	0.001116	0.000618	-2521512.738
14800	2	11	0.001097	0.000614	-2521524.534
14900	2	11	0.001099	0.000629	-2521493.082
15000	2	11	0.001093	0.000615	-2521466.915
15100	2	11	0.001130	0.000596	-2521583.922
15200	2	11	0.001142	0.000624	-2521400.514
15300	2	11	0.001131	0.000622	-2521481.761
15400	2	11	0.001130	0.000627	-2521531.470
15500	2	11	0.001117	0.000593	-2521483.548
15600	2	11	0.001130	0.000624	-2521523.745
15700	2	11	0.001108	0.000623	-2521356.678
15800	2	11	0.001077	0.000618	-2521321.155
15900	2	11	0.001087	0.000598	-2521073.892
16000	2	11	0.001085	0.000584	-2521427.755
16100	2	11	0.001126	0.000625	-2521667.726
16200	2	11	0.001127	0.000618	-2521473.684
16300	2	11	0.001100	0.000596	-2521568.102
16400	2	11	0.001134	0.000611	-2521509.812
16500	2	11	0.001162	0.000613	-2521688.539
16600	2	11	0.001135	0.000605	-2521384.806
16700	2	11	0.001132	0.000604	-2521341.109
16800	2	11	0.001146	0.000618	-2521284.172
16900	2	11	0.001130	0.000605	-2521383.256
17000	2	11	0.001155	0.000560	-2521365.801
17100	2	11	0.001171	0.000621	-2521633.423
17200	2	11	0.001190	0.000599	-2521562.920
17300	2	11	0.001163	0.000604	-2521380.079
17400	2	11	0.001149	0.000601	-2521429.764
17500	2	11	0.001143	0.000587	-2521439.055
17600	2	11	0.001110	0.000624	-2521563.954
17700	2	11	0.001130	0.000615	-2521442.007
17800	2	11	0.001128	0.000636	-2521507.953
17900	2	11	0.001162	0.000613	-2521437.664
18000	2	11	0.001127	0.000599	-2521430.196
18100	2	11	0.001134	0.000612	-2521544.304
18200	2	11	0.001155	0.000618	-2521492.308
18300	2	11	0.001160	0.000622	-2521599.827
18400	2	11	0.001104	0.000611	-2521329.338
18500	2	11	0.001129	0.000604	-2521384.608
18600	2	11	0.001129	0.000605	-2521444.670
18700	2	11	0.001098	0.000637	-2521470.238
18800	2	11	0.001119	0.000612	-2521431.800
18900	2	11	0.001128	0.000622	-2521457.097
19000	2	11	0.001084	0.000593	-2521265.004
19100	2	11	0.001153	0.000602	-2521456.386
19200	2	11	0.001129	0.000607	-2521443.242
19300	2	11	0.001118	0.000593	-2521439.928
19400	2	11	0.001150	0.000627	-2521720.332
19500	2	11	0.001139	0.000618	-2521448.551
19600	2	11	0.001127	0.000630	-2521568.628
19700	2	11	0.001126	0.000630	-2521598.129
19800	2	11	0.001159	0.000624	-2521477.467
19900	2	11	0.001146	0.000597	-2521348.132
20000	2	11	0.001130	0.000613	-2521525.229
20100	2	11	0.001145	0.000616	-2521518.877
20200	2	11	0.001143	0.000616	-2521519.355
20300	2	11	0.001124	0.000609	-2521537.318
20400	2	11	0.001167	0.000644	-2521532.551
20500	2	11	0.001150	0.000587	-2521515.790
20600	2	11	0.001128	0.000631	-2521325.454
20700	2	11	0.001128	0.000626	-2521582.953
20800	2	11	0.001120	0.000623	-2521348.046
20900	2	11	0.001129	0.000603	-2521438.118
21000	2	11	0.001100	0.000577	-2521325.073
21100	2	11	0.001124	0.000586	-2521394.235
21200	2	11	0.001144	0.000647	-2521638.238
21300	2	11	0.001121	0.000622	-2521313.312
21400	2	11	0.001136	0.000619	-2521264.472
21500	2	11	0.001128	0.000597	-2521429.746
21600	2	11	0.001131	0.000660	-2521526.056
21700	2	11	0.001144	0.000627	-2521526.400
21800	2	11	0.001128	0.000606	-2521376.171
21900	2	11	0.001152	0.000616	-2521380.728
22000	2	11	0.001105	0.000628	-2521571.198
22100	2	11	0.001107	0.000594	-2521469.699
22200	2	11	0.001118	0.000665	-2521642.659
22300	2	11	0.001119	0.000611	-2521502.334
22400	2	11	0.001102	0.000624	-2521201.613
22500	2	11	0.001133	0.000604	-2521590.504
22600	2	11	0.001138	0.000632	-2521517.934
22700	2	11	0.001155	0.000591	-2521596.138
22800	2	11	0.001197	0.000624	-2521505.188
22900	2	11	0.001114	0.000634	-2521518.506
23000	2	11	0.001136	0.000628	-2521529.178
23100	2	11	0.001130	0.000608	-2521448.546
23200	2	11	0.001104	0.000604	-2521384.183
23300	2	11	0.001114	0.000633	-2521473.736
23400	2	11	0.001141	0.000623	-2521716.212
23500	2	11	0.001117	0.000605	-2521349.379
23600	2	11	0.001118	0.000629	-2521460.328
23700	2	11	0.001106	0.000600	-2521535.501
23800	2	11	0.001115	0.000613	-2521466.376
23900	2	11	0.001133	0.000621	-2521475.742
24000	2	11	0.001099	0.000616	-2521398.411
24100	2	11	0.001130	0.000617	-2521473.703
24200	2	11	0.001114	0.000616	-2521224.663
24300	2	11	0.001170	0.000591	-2521446.703
24400	2	11	0.001125	0.000600	-2521467.602
24500	2	11	0.001131	0.000601	-2521602.976
24600	2	11	0.001136	0.000613	-2521409.052
24700	2	11	0.001108	0.000580	-2521356.036
24800	2	11	0.001144	0.000617	-2521534.223
24900	2	11	0.001160	0.000583	-2521368.853
25000	2	11	0.001182	0.000614	-2521632.510
25100	2	11	0.001170	0.000602	-2521262.132
25200	2	11	0.001118	0.000592	-2521307.766
25300	2	11	0.001130	0.000616	-2521527.727
25400	2	11	0.001137	0.000630	-2521640.049
25500	2	11	0.001124	0.000606	-2521340.879
25600	2	11	0.001114	0.000613	-2521443.168
25700	2	11	0.001137	0.000637	-2521421.732
25800	2	11	0.001146	0.000627	-2521623.618
25900	2	11	0.001145	0.000601	-2521301.720
26000	2	11	0.001119	0.000618	-2521478.206
26100	2	11	0.001130	0.000613	-2521402.763
26200	2	11	0.001127	0.000595	-2521515.584
26300	2	11	0.001136	0.000605	-2521304.586
26400	2	11	0.001132	0.000605	-2521641.971
26500	2	11	0.001144	0.000592	-2521445.861
26600	2	11	0.001141	0.000617	-2521378.024
26700	2	11	0.001161	0.000602	-2521350.580
26800	2	11	0.001146	0.000597	-2521274.422
26900	2	11	0.001105	0.000599	-2521527.026
27000	2	11	0.001151	0.000610	-2521493.970
27100	2	11	0.001145	0.000631	-2521402.057
27200	2	11	0.001150	0.000627	-2521459.683
27300	2	11	0.001116	0.000616	-2521511.346
27400	2	11	0.001166	0.000639	-2521711.231
27500	2	11	0.001164	0.000632	-2521753.880
27600	2	11	0.001190	0.000610	-2521594.064
27700	2	11	0.001166	0.000636	-2521514.763
27800	2	11	0.001170	0.000640	-2521559.099
27900	2	11	0.001128	0.000597	-2521249.286
28000	2	11	0.001097	0.000613	-2521251.897
28100	2	11	0.001148	0.000611	-2521445.080
28200	2	11	0.001131	0.000580	-2521319.330
28300	2	11	0.001125	0.000607	-2521313.390
28400	2	11	0.001126	0.000593	-2521490.130
28500	2	11	0.001122	0.000627	-2521449.150
28600	2	11	0.001124	0.000602	-2521502.344
28700	2	11	0.001112	0.000618	-2521263.160
28800	2	11	0.001132	0.000598	-2521234.793
28900	2	11	0.001124	0.000628	-2521475.851
29000	2	11	0.001137	0.000591	-2521248.538
29100	2	11	0.001126	0.000591	-2521370.121
29200	2	11	0.001108	0.000592	-2521525.401
29300	2	11	0.001130	0.000581	-2521448.429
29400	2	11	0.001150	0.000624	-2521490.601
29500	2	11	0.001111	0.000591	-2521300.851
29600	2	11	0.001145	0.000619	-2521379.902
29700	2	11	0.001167	0.000617	-2521532.459
29800	2	11	0.001147	0.000580	-2521227.542
29900	2	11	0.001143	0.000627	-2521453.860
30000	2	11	0.001144	0.000640	-2521541.819
30100	2	11	0.001141	0.000628	-2521421.173
30200	2	11	0.001132	0.000622	-2521486.532
30300	2	11	0.001153	0.000617	-2521417.583
30400	2	11	0.001102	0.000604	-2521408.361
30500	2	11	0.001132	0.000594	-2521448.253
30600	2	11	0.001146	0.000625	-2521642.422
30700	2	11	0.001140	0.000598	-2521332.209
30800	2	11	0.001116	0.000611	-2521559.819
30900	2	11	0.001137	0.000609	-2521562.522
31000	2	11	0.001153	0.000609	-2521279.799
31100	2	11	0.001137	0.000611	-2521310.152
31200	2	11	0.001141	0.000608	-2521311.136
31300	2	11	0.001133	0.000612	-2521433.184
31400	2	11	0.001157	0.000603	-2521391.082
31500	2	11	0.001136	0.000598	-2521612.689
31600	2	11	0.001141	0.000605	-2521324.922
31700	2	11	0.001172	0.000617	-2521351.532
31800	2	11	0.001144	0.000596	-2521360.534
31900	2	11	0.001141	0.000603	-2521559.229
32000	2	11	0.001133	0.000615	-2521405.996
32100	2	11	0.001119	0.000629	-2521617.224
32200	2	11	0.001129	0.000594	-2521249.276
32300	2	11	0.001118	0.000596	-2521250.482
32400	2	11	0.001128	0.000609	-2521415.452
32500	2	11	0.001145	0.000610	-2521499.472
32600	2	11	0.001122	0.000618	-2521623.217
32700	2	11	0.001098	0.000609	-2521338.211
32800	2	11	0.001089	0.000613	-2521299.628
32900	2	11	0.001083	0.000633	-2521531.362
33000	2	11	0.001096	0.000628	-2521415.676
33100	2	11	0.001114	0.000620	-2521463.110
33200	2	11	0.001165	0.000658	-2521357.947
33300	2	11	0.001162	0.000591	-2521413.132
33400	2	11	0.001131	0.000615	-2521587.296
33500	2	11	0.001159	0.000626	-2521546.091
33600	2	11	0.001141	0.000598	-2521352.307
33700	2	11	0.001174	0.000617	-2521583.105
33800	2	11	0.001154	0.000605	-2521376.076
33900	2	11	0.001179	0.000591	-2521391.844
34000	2	11	0.001198	0.000603	-2521381.043
34100	2	11	0.001122	0.000627	-2521381.991
34200	2	11	0.001180	0.000609	-2521438.521
34300	2	11	0.001133	0.000605	-2521332.354
34400	2	11	0.001137	0.000623	-2521492.822
34500	2	11	0.001179	0.000621	-2521480.917
34600	2	11	0.001157	0.000605	-2521493.621
34700	2	11	0.001156	0.000614	-2521610.678
34800	2	11	0.001149	0.000638	-2521621.162
34900	2	11	0.001138	0.000585	-2521408.389
35000	2	11	0.001136	0.000608	-2521406.810
35100	2	11	0.001132	0.000604	-2521416.895
35200	2	11	0.001110	0.000610	-2521419.131
35300	2	11	0.001111	0.000615	-2521473.383
35400	2	11	0.001135	0.000618	-2521464.698
35500	2	11	0.001140	0.000622	-2521473.817
35600	2	11	0.001119	0.000588	-2521361.544
35700	2	11	0.001110	0.000601	-2521539.262
35800	2	11	0.001120	0.000597	-2521560.201
35900	2	11	0.001102	0.000627	-2521524.642
36000	2	11	0.001106	0.000581	-2521299.811
36100	2	11	0.001091	0.000581	-2521357.547
36200	2	11	0.001093	0.000595	-2521148.517
36300	2	11	0.001153	0.000624	-2521337.526
36400	2	11	0.001152	0.000615	-2521499.477
36500	2	11	0.001135	0.000622	-2521478.712
36600	2	11	0.001135	0.000613	-2521363.425
36700	2	11	0.001144	0.000623	-2521392.589
36800	2	11	0.001115	0.000606	-2521459.955
36900	2	11	0.001129	0.000603	-2521675.554
37000	2	11	0.001160	0.000611	-2521550.359
37100	2	11	0.001096	0.000607	-2521421.238
37200	2	11	0.001090	0.000644	-2521570.890
37300	2	11	0.001151	0.000593	-2521373.897
37400	2	11	0.001154	0.000610	-2521554.061
37500	2	11	0.001139	0.000593	-2521562.659
37600	2	11	0.001114	0.000622	-2521426.726
37700	2	11	0.001119	0.000588	-2521471.000
37800	2	11	0.001136	0.000601	-2521382.478
37900	2	11	0.001122	0.000640	-2521596.361
38000	2	11	0.001160	0.000612	-2521415.425
38100	2	11	0.001124	0.000615	-2521379.076
38200	2	11	0.001144	0.000625	-2521612.580
38300	2	11	0.001085	0.000617	-2521464.501
38400	2	11	0.001101	0.000593	-2521568.284
38500	2	11	0.001127	0.000614	-2521412.306
38600	2	11	0.001177	0.000631	-2521245.978
38700	2	11	0.001155	0.000612	-2521495.543
38800	2	11	0.001139	0.000656	-2521490.568
38900	2	11	0.001141	0.000645	-2521574.122
39000	2	11	0.001146	0.000615	-2521440.534
39100	2	11	0.001173	0.000612	-2521509.635
39200	2	11	0.001118	0.000630	-2521521.058
39300	2	11	0.001147	0.000633	-2521569.556
39400	2	11	0.001119	0.000594	-2521530.032
39500	2	11	0.001119	0.000594	-2521337.490
39600	2	11	0.001128	0.000611	-2521548.312
39700	2	11	0.001102	0.000612	-2521515.317
39800	2	11	0.001145	0.000626	-2521491.568
39900	2	11	0.001149	0.000613	-2521444.064
40000	2	11	0.001137	0.000616	-2521488.169
40100	2	11	0.001129	0.000603	-2521506.253
40200	2	11	0.001146	0.000602	-2521409.668
40300	2	11	0.001133	0.000582	-2521396.114
40400	2	11	0.001117	0.000644	-2521524.701
40500	2	11	0.001115	0.000604	-2521254.425
40600	2	11	0.001164	0.000608	-2521509.709
40700	2	11	0.001207	0.000633	-2521517.341
40800	2	11	0.001150	0.000612	-2521388.739
40900	2	11	0.001109	0.000608	-2521428.921
41000	2	11	0.001144	0.000613	-2521274.866
41100	2	11	0.001111	0.000578	-2521466.610
41200	2	11	0.001109	0.000620	-2521428.155
41300	2	11	0.001111	0.000634	-2521586.256
41400	2	11	0.001117	0.000608	-2521463.100
41500	2	11	0.001168	0.000609	-2521382.219
41600	2	11	0.001122	0.000597	-2521185.039
41700	2	11	0.001119	0.000614	-2521424.659
41800	2	11	0.001156	0.000617	-2521448.202
41900	2	11	0.001163	0.000605	-2521442.770
42000	2	11	0.001167	0.000621	-2521439.677
42100	2	11	0.001138	0.000611	-2521471.844
42200	2	11	0.001143	0.000617	-2521317.939
42300	2	11	0.001192	0.000622	-2521575.778
42400	2	11	0.001175	0.000628	-2521441.799
42500	2	11	0.001156	0.000627	-2521466.416
42600	2	11	0.001129	0.000630	-2521576.610
42700	2	11	0.001139	0.000606	-2521496.582
42800	2	11	0.001141	0.000581	-2521278.368
42900	2	11	0.001135	0.000614	-2521386.935
43000	2	11	0.001129	0.000597	-2521496.430
43100	2	11	0.001156	0.000606	-2521584.685
43200	2	11	0.001112	0.000581	-2521311.729
43300	2	11	0.001144	0.000609	-2521765.088
43400	2	11	0.001160	0.000619	-2521640.475
43500	2	11	0.001152	0.000626	-2521433.165
43600	2	11	0.001132	0.000621	-2521497.619
43700	2	11	0.001156	0.000610	-2521380.336
43800	2	11	0.001152	0.000613	-2521507.004
43900	2	11	0.001140	0.000592	-2521406.034
44000	2	11	0.001139	0.000603	-2521408.124
44100	2	11	0.001125	0.000642	-2521392.242
44200	2	11	0.001123	0.000587	-2521353.362
44300	2	11	0.001149	0.000594	-2521348.900
44400	2	11	0.001137	0.000592	-2521280.510
44500	2	11	0.001207	0.000613	-2521455.311
44600	2	11	0.001156	0.000628	-2521402.716
44700	2	11	0.001160	0.000586	-2521292.490
44800	2	11	0.001098	0.000593	-2521294.990
44900	2	11	0.001079	0.000586	-2521408.122
45000	2	11	0.001123	0.000627	-2521406.066
45100	2	11	0.001134	0.000616	-2521408.044
45200	2	11	0.001161	0.000606	-2521670.515
45300	2	11	0.001138	0.000593	-2521411.969
45400	2	11	0.001124	0.000584	-2521296.460
45500	2	11	0.001130	0.000641	-2521244.258
45600	2	11	0.001115	0.000594	-2521522.525
45700	2	11	0.001135	0.000608	-2521469.258
45800	2	11	0.001128	0.000601	-2521367.815
45900	2	11	0.001153	0.000608	-2521529.492
46000	2	11	0.001136	0.000621	-2521684.840
46100	2	11	0.001154	0.000599	-2521309.138
46200	2	11	0.001151	0.000617	-2521310.059
46300	2	11	0.001095	0.000595	-2521398.979
46400	2	11	0.001118	0.000602	-2521384.280
46500	2	11	0.001137	0.000618	-2521358.202
46600	2	11	0.001138	0.000639	-2521456.273
46700	2	11	0.001122	0.000631	-2521393.734
46800	2	11	0.001122	0.000594	-2521401.112
46900	2	11	0.001162	0.000629	-2521480.564
47000	2	11	0.001128	0.000588	-2521528.193
47100	2	11	0.001128	0.000617	-2521351.587
47200	2	11	0.001107	0.000615	-2521421.569
47300	2	11	0.001120	0.000593	-2521318.891
47400	2	11	0.001169	0.000613	-2521477.756
47500	2	11	0.001154	0.000646	-2521390.271
47600	2	11	0.001170	0.000635	-2521434.878
47700	2	11	0.001123	0.000614	-2521329.624
47800	2	11	0.001110	0.000640	-2521319.821
47900	2	11	0.001123	0.000603	-2521304.065
48000	2	11	0.001131	0.000646	-2521476.818
48100	2	11	0.001132	0.000629	-2521368.685
48200	2	11	0.001151	0.000589	-2521419.127
48300	2	11	0.001178	0.000605	-2521405.432
48400	2	11	0.001177	0.000586	-2521611.239
48500	2	11	0.001169	0.000591	-2521288.842
48600	2	11	0.001122	0.000596	-2521485.908
48700	2	11	0.001109	0.000628	-2521539.224
48800	2	11	0.001095	0.000577	-2521122.400
48900	2	11	0.001135	0.000617	-2521362.173
49000	2	11	0.001107	0.000600	-2521174.011
49100	2	11	0.001143	0.000611	-2521193.129
49200	2	11	0.001126	0.000604	-2521272.757
49300	2	11	0.001116	0.000616	-2521489.292
49400	2	11	0.001098	0.000622	-2521599.065
49500	2	11	0.001118	0.000603	-2521461.805
49600	2	11	0.001105	0.000615	-2521170.384
49700	2	11	0.001128	0.000580	-2521364.229
49800	2	11	0.001144	0.000631	-2521375.198
49900	2	11	0.001121	0.000586	-2521331.732
50000	2	11	0.001120	0.000633	-2521286.598
50100	2	11	0.001104	0.000625	-2521315.729
50200	2	11	0.001132	0.000646	-2521329.704
50300	2	11	0.001134	0.000633	-2521351.421
50400	2	11	0.001124	0.000594	-2521360.265
50500	2	11	0.001155	0.000579	-2521321.637
50600	2	11	0.001150	0.000589	-2521415.848
50700	2	11	0.001171	0.000616	-2521555.358
50800	2	11	0.001133	0.000610	-2521305.087
50900	2	11	0.001125	0.000620	-2521367.480
51000	2	11	0.001111	0.000623	-2521398.868
51100	2	11	0.001107	0.000595	-2521180.657
51200	2	11	0.001127	0.000592	-2521471.278
51300	2	11	0.001136	0.000599	-2521363.050
51400	2	11	0.001121	0.000595	-2521249.185
51500	2	11	0.001132	0.000610	-2521282.612
51600	2	11	0.001133	0.000607	-2521196.899
51700	2	11	0.001138	0.000608	-2521394.077
51800	2	11	0.001142	0.000611	-2521433.833
51900	2	11	0.001141	0.000592	-2521424.385
52000	2	11	0.001133	0.000601	-2521269.210
52100	2	11	0.001122	0.000593	-2521381.401
52200	2	11	0.001154	0.000602	-2521500.948
52300	2	11	0.001150	0.000635	-2521442.026
52400	2	11	0.001153	0.000603	-2521191.648
52500	2	11	0.001118	0.000609	-2521210.248
52600	2	11	0.001109	0.000623	-2521328.209
52700	2	11	0.001114	0.000580	-2521374.474
52800	2	11	0.001115	0.000640	-2521162.319
52900	2	11	0.001123	0.000620	-2521372.299
53000	2	11	0.001128	0.000632	-2521371.838
53100	2	11	0.001139	0.000607	-2521398.304
53200	2	11	0.001119	0.000601	-2521419.359
53300	2	11	0.001118	0.000641	-2521351.619
53400	2	11	0.001139	0.000624	-2521425.984
53500	2	11	0.001120	0.000633	-2521454.817
53600	2	11	0.001116	0.000653	-2521276.788
53700	2	11	0.001143	0.000602	-2521369.077
53800	2	11	0.001152	0.000611	-2521329.212
53900	2	11	0.001173	0.000572	-2521176.038
54000	2	11	0.001203	0.000604	-2521495.121
54100	2	11	0.001169	0.000617	-2521518.927
54200	2	11	0.001135	0.000620	-2521261.804
54300	2	11	0.001128	0.000603	-2521372.282
54400	2	11	0.001129	0.000598	-2521448.321
54500	2	11	0.001132	0.000614	-2521393.327
54600	2	11	0.001120	0.000627	-2521371.298
54700	2	11	0.001126	0.000579	-2521176.631
54800	2	11	0.001167	0.000616	-2521408.041
54900	2	11	0.001152	0.000614	-2521429.545
55000	2	11	0.001137	0.000621	-2521264.704
55100	2	11	0.001113	0.000607	-2521350.088
55200	2	11	0.001132	0.000579	-2521218.823
55300	2	11	0.001124	0.000586	-2521268.315
55400	2	11	0.001113	0.000640	-2521454.731
55500	2	11	0.001133	0.000595	-2521313.520
55600	2	11	0.001164	0.000600	-2521530.660
55700	2	11	0.001160	0.000612	-2521294.022
55800	2	11	0.001159	0.000629	-2521348.105
55900	2	11	0.001160	0.000583	-2521490.290
56000	2	11	0.001139	0.000612	-2521402.856
56100	2	11	0.001123	0.000600	-2521555.718
56200	2	11	0.001092	0.000613	-2521342.091
56300	2	11	0.001134	0.000634	-2521343.834
56400	2	11	0.001120	0.000603	-2521382.192
56500	2	11	0.001144	0.000608	-2521315.908
56600	2	11	0.001128	0.000621	-2521418.208
56700	2	11	0.001142	0.000583	-2521326.205
56800	2	11	0.001111	0.000618	-2521274.673
56900	2	11	0.001142	0.000609	-2521599.066
57000	2	11	0.001155	0.000610	-2521572.221
57100	2	11	0.001157	0.000600	-2521407.009
57200	2	11	0.001151	0.000601	-2521574.643
57300	2	11	0.001158	0.000615	-2521556.738
57400	2	11	0.001147	0.000637	-2521453.624
57500	2	11	0.001149	0.000611	-2521452.015
57600	2	11	0.001127	0.000623	-2521377.531
57700	2	11	0.001139	0.000608	-2521381.356
57800	2	11	0.001126	0.000602	-2521355.757
57900	2	11	0.001168	0.000621	-2521322.350
58000	2	11	0.001148	0.000628	-2521500.643
58100	2	11	0.001129	0.000595	-2521538.671
