Gen	np	tree	tau_4EminEmyoxEsp	lnL
5500	2	11	0.001135	0.000598	-2521451.995
5600	2	11	0.001110	0.000588	-2521400.354
5700	2	11	0.001101	0.000607	-2521661.663
5800	2	11	0.001152	0.000618	-2521669.395
5900	2	11	0.001156	0.000610	-2521572.704
6000	2	11	0.001121	0.000583	-2521577.815
6100	2	11	0.001114	0.000609	-2521562.288
6200	2	11	0.001108	0.000613	-2521522.695
6300	2	11	0.001114	0.000589	-2521433.644
6400	2	11	0.001137	0.000575	-2521606.872
6500	2	11	0.001138	0.000606	-2521643.010
6600	2	11	0.001118	0.000553	-2521469.679
6700	2	11	0.001116	0.000580	-2521499.450
6800	2	11	0.001098	0.000599	-2521572.007
6900	2	11	0.001141	0.000595	-2521496.462
7000	2	11	0.001123	0.000552	-2521465.911
7100	2	11	0.001123	0.000571	-2521549.813
7200	2	11	0.001110	0.000559	-2521476.651
7300	2	11	0.001127	0.000577	-2521617.448
7400	2	11	0.001155	0.000580	-2521637.531
7500	2	11	0.001158	0.000603	-2521595.093
7600	2	11	0.001110	0.000592	-2521504.392
7700	2	11	0.001113	0.000565	-2521298.826
7800	2	11	0.001126	0.000615	-2521526.780
7900	2	11	0.001125	0.000597	-2521545.621
8000	2	11	0.001107	0.000615	-2521412.426
8100	2	11	0.001065	0.000602	-2521456.093
8200	2	11	0.001087	0.000583	-2521432.072
8300	2	11	0.001091	0.000572	-2521357.091
8400	2	11	0.001120	0.000602	-2521466.992
8500	2	11	0.001085	0.000583	-2521425.525
8600	2	11	0.001107	0.000575	-2521566.790
8700	2	11	0.001114	0.000598	-2521624.927
8800	2	11	0.001112	0.000580	-2521328.678
8900	2	11	0.001124	0.000588	-2521429.604
9000	2	11	0.001099	0.000582	-2521614.208
9100	2	11	0.001101	0.000556	-2521259.612
9200	2	11	0.001129	0.000589	-2521417.133
9300	2	11	0.001135	0.000559	-2521531.721
9400	2	11	0.001136	0.000580	-2521453.538
9500	2	11	0.001119	0.000608	-2521532.134
9600	2	11	0.001132	0.000606	-2521458.221
9700	2	11	0.001106	0.000604	-2521596.058
9800	2	11	0.001093	0.000589	-2521436.791
9900	2	11	0.001115	0.000598	-2521421.123
10000	2	11	0.001116	0.000611	-2521640.894
10100	2	11	0.001137	0.000604	-2521597.530
10200	2	11	0.001142	0.000596	-2521405.012
10300	2	11	0.001123	0.000588	-2521592.845
10400	2	11	0.001146	0.000606	-2521621.418
10500	2	11	0.001144	0.000589	-2521599.530
10600	2	11	0.001133	0.000569	-2521448.906
10700	2	11	0.001149	0.000593	-2521466.911
10800	2	11	0.001115	0.000608	-2521542.381
10900	2	11	0.001151	0.000599	-2521617.997
11000	2	11	0.001133	0.000597	-2521586.881
11100	2	11	0.001120	0.000590	-2521435.204
11200	2	11	0.001120	0.000608	-2521548.541
11300	2	11	0.001115	0.000606	-2521387.966
11400	2	11	0.001152	0.000598	-2521548.568
11500	2	11	0.001134	0.000592	-2521533.509
11600	2	11	0.001180	0.000587	-2521585.916
11700	2	11	0.001171	0.000574	-2521531.198
11800	2	11	0.001160	0.000600	-2521646.950
11900	2	11	0.001119	0.000584	-2521438.834
12000	2	11	0.001122	0.000563	-2521433.877
12100	2	11	0.001160	0.000558	-2521500.165
12200	2	11	0.001117	0.000607	-2521620.030
12300	2	11	0.001122	0.000576	-2521521.281
12400	2	11	0.001101	0.000580	-2521350.230
12500	2	11	0.001105	0.000618	-2521646.772
12600	2	11	0.001125	0.000597	-2521461.300
12700	2	11	0.001122	0.000591	-2521475.688
12800	2	11	0.001137	0.000605	-2521418.475
12900	2	11	0.001147	0.000582	-2521340.301
13000	2	11	0.001133	0.000569	-2521440.854
13100	2	11	0.001102	0.000582	-2521401.744
13200	2	11	0.001074	0.000593	-2521474.083
13300	2	11	0.001099	0.000579	-2521448.441
13400	2	11	0.001116	0.000580	-2521295.620
13500	2	11	0.001153	0.000597	-2521419.547
13600	2	11	0.001102	0.000605	-2521603.865
13700	2	11	0.001117	0.000575	-2521419.892
13800	2	11	0.001123	0.000576	-2521326.180
13900	2	11	0.001093	0.000618	-2521452.675
14000	2	11	0.001137	0.000587	-2521407.722
14100	2	11	0.001114	0.000601	-2521360.200
14200	2	11	0.001099	0.000567	-2521421.841
14300	2	11	0.001148	0.000619	-2521523.430
14400	2	11	0.001138	0.000591	-2521578.678
14500	2	11	0.001128	0.000604	-2521534.995
14600	2	11	0.001150	0.000573	-2521597.384
14700	2	11	0.001145	0.000600	-2521490.554
14800	2	11	0.001157	0.000594	-2521494.769
14900	2	11	0.001132	0.000600	-2521378.643
15000	2	11	0.001142	0.000579	-2521533.389
15100	2	11	0.001111	0.000576	-2521272.604
15200	2	11	0.001147	0.000569	-2521570.644
15300	2	11	0.001151	0.000591	-2521431.789
15400	2	11	0.001156	0.000575	-2521448.776
15500	2	11	0.001137	0.000584	-2521572.233
15600	2	11	0.001134	0.000587	-2521438.179
15700	2	11	0.001130	0.000587	-2521536.418
15800	2	11	0.001136	0.000610	-2521557.846
15900	2	11	0.001105	0.000583	-2521375.103
16000	2	11	0.001126	0.000626	-2521631.323
16100	2	11	0.001111	0.000583	-2521454.546
16200	2	11	0.001130	0.000609	-2521504.946
16300	2	11	0.001139	0.000584	-2521504.527
16400	2	11	0.001105	0.000611	-2521642.728
16500	2	11	0.001130	0.000598	-2521619.946
16600	2	11	0.001057	0.000606	-2521479.937
16700	2	11	0.001085	0.000591	-2521446.748
16800	2	11	0.001105	0.000591	-2521510.520
16900	2	11	0.001101	0.000595	-2521536.564
17000	2	11	0.001079	0.000569	-2521392.283
17100	2	11	0.001107	0.000608	-2521533.243
17200	2	11	0.001153	0.000609	-2521490.510
17300	2	11	0.001137	0.000611	-2521422.167
17400	2	11	0.001127	0.000579	-2521503.529
17500	2	11	0.001134	0.000584	-2521443.824
17600	2	11	0.001151	0.000541	-2521414.650
17700	2	11	0.001144	0.000584	-2521388.910
17800	2	11	0.001130	0.000576	-2521426.603
17900	2	11	0.001135	0.000595	-2521571.894
18000	2	11	0.001161	0.000614	-2521489.446
18100	2	11	0.001163	0.000618	-2521567.859
18200	2	11	0.001149	0.000605	-2521570.671
18300	2	11	0.001140	0.000589	-2521513.586
18400	2	11	0.001131	0.000608	-2521632.115
18500	2	11	0.001130	0.000576	-2521532.853
18600	2	11	0.001120	0.000600	-2521631.132
18700	2	11	0.001113	0.000579	-2521253.022
18800	2	11	0.001113	0.000587	-2521470.653
18900	2	11	0.001107	0.000592	-2521334.581
19000	2	11	0.001105	0.000577	-2521526.084
19100	2	11	0.001129	0.000622	-2521567.897
19200	2	11	0.001156	0.000568	-2521419.225
19300	2	11	0.001140	0.000602	-2521704.613
19400	2	11	0.001131	0.000617	-2521474.251
19500	2	11	0.001146	0.000583	-2521341.481
19600	2	11	0.001146	0.000573	-2521459.722
19700	2	11	0.001144	0.000594	-2521411.623
19800	2	11	0.001149	0.000593	-2521409.059
19900	2	11	0.001122	0.000584	-2521250.358
20000	2	11	0.001137	0.000604	-2521667.029
20100	2	11	0.001142	0.000568	-2521379.216
20200	2	11	0.001146	0.000605	-2521263.210
20300	2	11	0.001106	0.000560	-2521398.781
20400	2	11	0.001113	0.000584	-2521578.769
20500	2	11	0.001116	0.000607	-2521554.938
20600	2	11	0.001086	0.000604	-2521478.414
20700	2	11	0.001094	0.000577	-2521348.094
20800	2	11	0.001143	0.000573	-2521208.415
20900	2	11	0.001168	0.000600	-2521705.494
21000	2	11	0.001149	0.000582	-2521486.135
21100	2	11	0.001130	0.000579	-2521460.397
21200	2	11	0.001162	0.000588	-2521404.555
21300	2	11	0.001149	0.000617	-2521611.554
21400	2	11	0.001124	0.000587	-2521351.036
21500	2	11	0.001135	0.000598	-2521293.039
21600	2	11	0.001112	0.000610	-2521416.677
21700	2	11	0.001108	0.000578	-2521271.308
21800	2	11	0.001102	0.000575	-2521381.506
21900	2	11	0.001122	0.000581	-2521535.581
22000	2	11	0.001121	0.000584	-2521458.761
22100	2	11	0.001141	0.000598	-2521390.017
22200	2	11	0.001157	0.000566	-2521453.220
22300	2	11	0.001156	0.000583	-2521479.651
22400	2	11	0.001133	0.000580	-2521431.392
22500	2	11	0.001126	0.000581	-2521317.983
22600	2	11	0.001097	0.000578	-2521317.085
22700	2	11	0.001110	0.000596	-2521291.176
22800	2	11	0.001107	0.000610	-2521411.970
22900	2	11	0.001104	0.000587	-2521261.997
23000	2	11	0.001106	0.000570	-2521303.442
23100	2	11	0.001091	0.000588	-2521388.209
23200	2	11	0.001100	0.000589	-2521204.311
23300	2	11	0.001088	0.000578	-2521449.407
23400	2	11	0.001124	0.000606	-2521450.790
23500	2	11	0.001148	0.000609	-2521359.404
23600	2	11	0.001120	0.000602	-2521630.738
23700	2	11	0.001103	0.000582	-2521543.516
23800	2	11	0.001144	0.000587	-2521491.027
23900	2	11	0.001117	0.000582	-2521481.664
24000	2	11	0.001151	0.000590	-2521548.069
24100	2	11	0.001113	0.000561	-2521320.472
24200	2	11	0.001096	0.000603	-2521375.667
24300	2	11	0.001123	0.000602	-2521487.662
24400	2	11	0.001111	0.000579	-2521577.170
24500	2	11	0.001116	0.000574	-2521391.101
24600	2	11	0.001147	0.000577	-2521319.613
24700	2	11	0.001146	0.000583	-2521499.901
24800	2	11	0.001135	0.000610	-2521441.220
24900	2	11	0.001118	0.000559	-2521616.610
25000	2	11	0.001131	0.000593	-2521405.810
25100	2	11	0.001146	0.000578	-2521552.802
25200	2	11	0.001171	0.000581	-2521367.460
25300	2	11	0.001160	0.000591	-2521429.570
25400	2	11	0.001112	0.000604	-2521343.792
25500	2	11	0.001095	0.000571	-2521410.663
25600	2	11	0.001125	0.000571	-2521382.905
25700	2	11	0.001151	0.000590	-2521409.036
25800	2	11	0.001120	0.000566	-2521219.517
25900	2	11	0.001136	0.000593	-2521349.693
26000	2	11	0.001106	0.000604	-2521399.593
26100	2	11	0.001148	0.000624	-2521558.287
26200	2	11	0.001115	0.000581	-2521457.708
26300	2	11	0.001098	0.000581	-2521343.768
26400	2	11	0.001071	0.000575	-2521368.950
26500	2	11	0.001087	0.000597	-2521394.547
26600	2	11	0.001101	0.000602	-2521330.353
26700	2	11	0.001104	0.000611	-2521376.644
26800	2	11	0.001117	0.000609	-2521427.667
26900	2	11	0.001124	0.000593	-2521491.818
27000	2	11	0.001151	0.000591	-2521475.365
27100	2	11	0.001133	0.000582	-2521309.230
27200	2	11	0.001134	0.000592	-2521435.179
27300	2	11	0.001144	0.000550	-2521380.765
27400	2	11	0.001152	0.000608	-2521561.709
27500	2	11	0.001101	0.000591	-2521326.669
27600	2	11	0.001098	0.000581	-2521459.337
27700	2	11	0.001121	0.000626	-2521589.581
27800	2	11	0.001117	0.000577	-2521362.003
27900	2	11	0.001076	0.000573	-2521466.190
28000	2	11	0.001114	0.000549	-2521359.115
28100	2	11	0.001138	0.000575	-2521319.949
28200	2	11	0.001114	0.000564	-2521408.476
28300	2	11	0.001093	0.000556	-2521414.470
28400	2	11	0.001116	0.000595	-2521394.561
28500	2	11	0.001117	0.000606	-2521450.017
28600	2	11	0.001151	0.000588	-2521530.364
28700	2	11	0.001124	0.000602	-2521393.004
28800	2	11	0.001114	0.000594	-2521354.223
28900	2	11	0.001168	0.000561	-2521306.624
29000	2	11	0.001109	0.000605	-2521468.272
29100	2	11	0.001125	0.000591	-2521531.446
29200	2	11	0.001097	0.000584	-2521366.853
29300	2	11	0.001100	0.000563	-2521258.318
29400	2	11	0.001120	0.000586	-2521422.061
29500	2	11	0.001127	0.000571	-2521287.414
29600	2	11	0.001123	0.000582	-2521376.830
29700	2	11	0.001089	0.000571	-2521364.546
29800	2	11	0.001134	0.000578	-2521280.814
29900	2	11	0.001128	0.000574	-2521358.885
30000	2	11	0.001152	0.000585	-2521434.967
30100	2	11	0.001138	0.000568	-2521583.240
30200	2	11	0.001163	0.000617	-2521600.188
30300	2	11	0.001140	0.000581	-2521355.919
30400	2	11	0.001163	0.000569	-2521456.933
30500	2	11	0.001166	0.000561	-2521387.285
30600	2	11	0.001142	0.000604	-2521412.141
30700	2	11	0.001118	0.000568	-2521518.976
30800	2	11	0.001115	0.000579	-2521444.261
30900	2	11	0.001114	0.000602	-2521327.938
31000	2	11	0.001082	0.000593	-2521285.837
31100	2	11	0.001135	0.000597	-2521425.227
31200	2	11	0.001111	0.000568	-2521241.455
31300	2	11	0.001116	0.000604	-2521569.015
31400	2	11	0.001095	0.000604	-2521498.147
31500	2	11	0.001112	0.000569	-2521348.380
31600	2	11	0.001141	0.000566	-2521263.469
31700	2	11	0.001132	0.000594	-2521293.275
31800	2	11	0.001105	0.000575	-2521499.784
31900	2	11	0.001068	0.000608	-2521607.870
32000	2	11	0.001113	0.000600	-2521320.691
32100	2	11	0.001099	0.000579	-2521337.274
32200	2	11	0.001125	0.000589	-2521469.978
32300	2	11	0.001129	0.000585	-2521257.921
32400	2	11	0.001114	0.000608	-2521436.377
32500	2	11	0.001143	0.000590	-2521241.269
32600	2	11	0.001123	0.000608	-2521310.168
32700	2	11	0.001150	0.000598	-2521402.726
32800	2	11	0.001189	0.000605	-2521614.129
32900	2	11	0.001139	0.000578	-2521250.554
33000	2	11	0.001109	0.000604	-2521447.771
33100	2	11	0.001074	0.000565	-2521393.480
33200	2	11	0.001130	0.000576	-2521588.563
33300	2	11	0.001126	0.000570	-2521232.678
33400	2	11	0.001117	0.000574	-2521380.444
33500	2	11	0.001139	0.000604	-2521301.559
33600	2	11	0.001130	0.000582	-2521353.049
33700	2	11	0.001145	0.000579	-2521441.735
33800	2	11	0.001140	0.000573	-2521464.756
33900	2	11	0.001119	0.000585	-2521319.715
34000	2	11	0.001074	0.000605	-2521591.536
34100	2	11	0.001098	0.000574	-2521453.214
34200	2	11	0.001080	0.000597	-2521230.187
34300	2	11	0.001097	0.000600	-2521371.880
34400	2	11	0.001137	0.000604	-2521292.155
34500	2	11	0.001131	0.000555	-2521225.920
34600	2	11	0.001131	0.000603	-2521598.229
34700	2	11	0.001107	0.000587	-2521671.702
34800	2	11	0.001128	0.000576	-2521629.349
34900	2	11	0.001121	0.000578	-2521520.992
35000	2	11	0.001116	0.000588	-2521525.808
35100	2	11	0.001099	0.000604	-2521290.732
35200	2	11	0.001127	0.000587	-2521453.729
35300	2	11	0.001093	0.000606	-2521423.872
35400	2	11	0.001118	0.000598	-2521582.551
35500	2	11	0.001124	0.000594	-2521156.833
35600	2	11	0.001131	0.000603	-2521405.835
35700	2	11	0.001113	0.000631	-2521388.577
35800	2	11	0.001118	0.000576	-2521255.984
35900	2	11	0.001108	0.000616	-2521343.689
36000	2	11	0.001104	0.000596	-2521436.338
36100	2	11	0.001106	0.000585	-2521242.451
36200	2	11	0.001091	0.000588	-2521230.515
36300	2	11	0.001083	0.000599	-2521367.738
36400	2	11	0.001094	0.000573	-2521288.013
36500	2	11	0.001091	0.000574	-2521298.244
36600	2	11	0.001097	0.000581	-2521380.588
36700	2	11	0.001126	0.000590	-2521328.221
36800	2	11	0.001135	0.000609	-2521465.917
36900	2	11	0.001148	0.000589	-2521424.182
37000	2	11	0.001153	0.000586	-2521410.216
37100	2	11	0.001100	0.000571	-2521305.324
37200	2	11	0.001113	0.000607	-2521418.559
37300	2	11	0.001109	0.000594	-2521281.938
37400	2	11	0.001111	0.000597	-2521307.976
37500	2	11	0.001112	0.000609	-2521411.744
37600	2	11	0.001159	0.000583	-2521264.278
37700	2	11	0.001133	0.000573	-2521410.316
37800	2	11	0.001094	0.000600	-2521375.537
37900	2	11	0.001112	0.000602	-2521452.529
38000	2	11	0.001121	0.000594	-2521319.754
38100	2	11	0.001130	0.000621	-2521491.789
38200	2	11	0.001096	0.000617	-2521329.191
38300	2	11	0.001108	0.000605	-2521435.336
38400	2	11	0.001088	0.000584	-2521317.567
38500	2	11	0.001095	0.000555	-2521348.316
38600	2	11	0.001106	0.000571	-2521278.793
38700	2	11	0.001134	0.000600	-2521322.339
38800	2	11	0.001121	0.000589	-2521216.967
38900	2	11	0.001092	0.000600	-2521407.367
39000	2	11	0.001097	0.000570	-2521175.702
39100	2	11	0.001101	0.000590	-2521404.979
39200	2	11	0.001152	0.000570	-2521383.530
39300	2	11	0.001161	0.000577	-2521519.187
39400	2	11	0.001181	0.000605	-2521340.680
39500	2	11	0.001142	0.000612	-2521426.017
39600	2	11	0.001125	0.000596	-2521538.763
39700	2	11	0.001149	0.000578	-2521536.843
39800	2	11	0.001148	0.000576	-2521311.891
39900	2	11	0.001159	0.000604	-2521515.857
40000	2	11	0.001139	0.000608	-2521385.646
40100	2	11	0.001119	0.000576	-2521511.825
40200	2	11	0.001144	0.000573	-2521308.628
40300	2	11	0.001117	0.000621	-2521585.439
40400	2	11	0.001082	0.000600	-2521275.930
40500	2	11	0.001087	0.000589	-2521282.669
40600	2	11	0.001120	0.000616	-2521378.983
40700	2	11	0.001108	0.000614	-2521501.730
40800	2	11	0.001106	0.000594	-2521559.379
40900	2	11	0.001094	0.000568	-2521350.349
41000	2	11	0.001110	0.000582	-2521476.092
41100	2	11	0.001085	0.000580	-2521511.536
41200	2	11	0.001132	0.000598	-2521382.622
41300	2	11	0.001111	0.000605	-2521375.200
41400	2	11	0.001142	0.000590	-2521388.977
41500	2	11	0.001154	0.000585	-2521420.262
41600	2	11	0.001125	0.000598	-2521568.013
41700	2	11	0.001104	0.000580	-2521352.454
41800	2	11	0.001121	0.000602	-2521476.849
41900	2	11	0.001102	0.000583	-2521425.211
42000	2	11	0.001090	0.000545	-2521150.312
42100	2	11	0.001123	0.000582	-2521332.352
42200	2	11	0.001129	0.000589	-2521404.353
42300	2	11	0.001090	0.000578	-2521509.622
42400	2	11	0.001118	0.000589	-2521242.354
42500	2	11	0.001126	0.000564	-2521401.200
42600	2	11	0.001140	0.000592	-2521376.455
42700	2	11	0.001137	0.000589	-2521366.224
42800	2	11	0.001104	0.000580	-2521228.014
42900	2	11	0.001083	0.000601	-2521366.790
43000	2	11	0.001110	0.000595	-2521451.422
43100	2	11	0.001139	0.000552	-2521423.972
43200	2	11	0.001122	0.000566	-2521226.117
43300	2	11	0.001113	0.000585	-2521360.085
43400	2	11	0.001106	0.000587	-2521444.800
43500	2	11	0.001096	0.000593	-2521452.236
43600	2	11	0.001110	0.000589	-2521367.752
43700	2	11	0.001132	0.000577	-2521394.151
43800	2	11	0.001134	0.000621	-2521433.989
43900	2	11	0.001093	0.000582	-2521483.144
44000	2	11	0.001086	0.000606	-2521431.513
44100	2	11	0.001090	0.000620	-2521487.366
44200	2	11	0.001133	0.000581	-2521506.660
44300	2	11	0.001181	0.000589	-2521522.103
44400	2	11	0.001122	0.000616	-2521339.838
44500	2	11	0.001115	0.000619	-2521618.005
44600	2	11	0.001143	0.000616	-2521564.853
44700	2	11	0.001166	0.000630	-2521561.910
44800	2	11	0.001100	0.000580	-2521295.654
44900	2	11	0.001088	0.000604	-2521229.419
45000	2	11	0.001069	0.000585	-2521227.391
45100	2	11	0.001095	0.000602	-2521212.395
45200	2	11	0.001083	0.000592	-2521452.851
45300	2	11	0.001100	0.000582	-2521167.267
45400	2	11	0.001073	0.000579	-2521351.301
45500	2	11	0.001108	0.000584	-2521307.195
45600	2	11	0.001139	0.000605	-2521276.692
45700	2	11	0.001097	0.000554	-2521223.487
45800	2	11	0.001101	0.000547	-2521321.313
45900	2	11	0.001136	0.000600	-2521347.909
46000	2	11	0.001140	0.000596	-2521460.082
46100	2	11	0.001128	0.000628	-2521399.081
46200	2	11	0.001097	0.000614	-2521274.355
46300	2	11	0.001117	0.000605	-2521404.566
46400	2	11	0.001067	0.000558	-2521310.120
46500	2	11	0.001104	0.000613	-2521513.221
46600	2	11	0.001103	0.000576	-2521473.225
46700	2	11	0.001110	0.000579	-2521377.619
46800	2	11	0.001117	0.000586	-2521414.393
46900	2	11	0.001124	0.000586	-2521300.049
47000	2	11	0.001177	0.000588	-2521483.789
47100	2	11	0.001123	0.000571	-2521397.704
47200	2	11	0.001151	0.000561	-2521371.018
47300	2	11	0.001107	0.000591	-2521493.375
47400	2	11	0.001126	0.000589	-2521506.338
47500	2	11	0.001117	0.000600	-2521423.370
47600	2	11	0.001114	0.000581	-2521498.373
47700	2	11	0.001106	0.000587	-2521219.920
47800	2	11	0.001135	0.000576	-2521578.526
47900	2	11	0.001154	0.000607	-2521414.582
48000	2	11	0.001111	0.000575	-2521446.494
48100	2	11	0.001131	0.000579	-2521397.427
48200	2	11	0.001109	0.000608	-2521421.843
48300	2	11	0.001158	0.000562	-2521459.797
48400	2	11	0.001123	0.000598	-2521501.015
48500	2	11	0.001115	0.000584	-2521344.261
48600	2	11	0.001120	0.000618	-2521377.581
48700	2	11	0.001126	0.000599	-2521250.695
48800	2	11	0.001074	0.000590	-2521314.387
48900	2	11	0.001070	0.000571	-2521360.788
49000	2	11	0.001094	0.000612	-2521417.788
49100	2	11	0.001085	0.000610	-2521245.421
49200	2	11	0.001102	0.000606	-2521387.696
49300	2	11	0.001141	0.000590	-2521477.742
49400	2	11	0.001101	0.000605	-2521606.577
49500	2	11	0.001112	0.000613	-2521499.972
49600	2	11	0.001130	0.000585	-2521397.049
49700	2	11	0.001111	0.000590	-2521493.801
49800	2	11	0.001127	0.000584	-2521456.713
49900	2	11	0.001136	0.000607	-2521588.583
50000	2	11	0.001081	0.000599	-2521611.232
50100	2	11	0.001124	0.000604	-2521513.868
50200	2	11	0.001104	0.000603	-2521516.273
50300	2	11	0.001105	0.000598	-2521490.392
50400	2	11	0.001115	0.000568	-2521283.117
50500	2	11	0.001138	0.000592	-2521156.490
50600	2	11	0.001083	0.000566	-2521246.028
50700	2	11	0.001103	0.000592	-2521393.195
50800	2	11	0.001147	0.000591	-2521438.917
50900	2	11	0.001124	0.000576	-2521476.335
51000	2	11	0.001127	0.000578	-2521322.332
51100	2	11	0.001121	0.000570	-2521335.481
51200	2	11	0.001126	0.000573	-2521464.228
51300	2	11	0.001189	0.000598	-2521592.301
51400	2	11	0.001145	0.000591	-2521361.118
51500	2	11	0.001116	0.000617	-2521401.763
51600	2	11	0.001156	0.000599	-2521496.623
51700	2	11	0.001163	0.000600	-2521444.479
51800	2	11	0.001125	0.000570	-2521528.669
51900	2	11	0.001100	0.000593	-2521517.478
52000	2	11	0.001126	0.000609	-2521277.177
52100	2	11	0.001147	0.000609	-2521475.375
52200	2	11	0.001127	0.000624	-2521561.721
52300	2	11	0.001138	0.000622	-2521622.879
52400	2	11	0.001101	0.000584	-2521397.160
52500	2	11	0.001115	0.000592	-2521606.623
52600	2	11	0.001121	0.000560	-2521389.120
52700	2	11	0.001110	0.000580	-2521490.087
52800	2	11	0.001091	0.000560	-2521437.330
52900	2	11	0.001129	0.000610	-2521412.593
53000	2	11	0.001115	0.000595	-2521337.801
53100	2	11	0.001106	0.000575	-2521424.536
53200	2	11	0.001097	0.000603	-2521352.846
53300	2	11	0.001101	0.000598	-2521354.346
53400	2	11	0.001158	0.000604	-2521540.778
53500	2	11	0.001128	0.000595	-2521509.447
53600	2	11	0.001136	0.000605	-2521427.456
53700	2	11	0.001142	0.000588	-2521449.430
53800	2	11	0.001096	0.000626	-2521525.585
53900	2	11	0.001139	0.000615	-2521336.467
54000	2	11	0.001104	0.000593	-2521391.823
54100	2	11	0.001120	0.000596	-2521221.147
54200	2	11	0.001180	0.000586	-2521411.749
54300	2	11	0.001136	0.000595	-2521442.728
54400	2	11	0.001131	0.000606	-2521444.136
54500	2	11	0.001102	0.000596	-2521388.910
54600	2	11	0.001089	0.000559	-2521326.369
54700	2	11	0.001119	0.000596	-2521337.770
54800	2	11	0.001128	0.000601	-2521374.053
54900	2	11	0.001116	0.000587	-2521330.398
55000	2	11	0.001100	0.000573	-2521367.059
55100	2	11	0.001122	0.000598	-2521503.660
55200	2	11	0.001146	0.000582	-2521401.411
55300	2	11	0.001104	0.000621	-2521506.202
55400	2	11	0.001139	0.000605	-2521478.714
55500	2	11	0.001100	0.000577	-2521193.853
55600	2	11	0.001097	0.000585	-2521311.641
55700	2	11	0.001093	0.000576	-2521405.545
55800	2	11	0.001102	0.000574	-2521267.198
55900	2	11	0.001109	0.000593	-2521475.750
56000	2	11	0.001114	0.000601	-2521318.983
56100	2	11	0.001150	0.000579	-2521450.149
56200	2	11	0.001138	0.000608	-2521427.208
56300	2	11	0.001113	0.000589	-2521403.117
56400	2	11	0.001089	0.000590	-2521258.268
56500	2	11	0.001126	0.000591	-2521384.921
56600	2	11	0.001148	0.000576	-2521506.256
56700	2	11	0.001118	0.000587	-2521505.883
56800	2	11	0.001137	0.000599	-2521295.544
56900	2	11	0.001106	0.000608	-2521465.696
57000	2	11	0.001095	0.000580	-2521277.645
57100	2	11	0.001125	0.000558	-2521351.962
57200	2	11	0.001116	0.000573	-2521424.475
57300	2	11	0.001113	0.000618	-2521484.033
57400	2	11	0.001082	0.000586	-2521337.833
57500	2	11	0.001131	0.000583	-2521322.104
57600	2	11	0.001153	0.000584	-2521306.045
57700	2	11	0.001139	0.000579	-2521525.426
57800	2	11	0.001151	0.000630	-2521473.645
57900	2	11	0.001148	0.000605	-2521336.146
58000	2	11	0.001134	0.000588	-2521268.898
58100	2	11	0.001110	0.000605	-2521413.306
