Gen	np	tree	tau_4EminEmyoxEsp	lnL
4400	2	11	0.001108	0.000602	-2521355.184
4500	2	11	0.001125	0.000617	-2521680.001
4600	2	11	0.001116	0.000584	-2521547.256
4700	2	11	0.001146	0.000597	-2521634.256
4800	2	11	0.001191	0.000584	-2521898.661
4900	2	11	0.001165	0.000594	-2521575.178
5000	2	11	0.001182	0.000598	-2521498.524
5100	2	11	0.001164	0.000611	-2521466.766
5200	2	11	0.001154	0.000608	-2521527.193
5300	2	11	0.001152	0.000568	-2521472.648
5400	2	11	0.001153	0.000594	-2521412.527
5500	2	11	0.001144	0.000610	-2521545.164
5600	2	11	0.001161	0.000582	-2521467.902
5700	2	11	0.001131	0.000595	-2521460.283
5800	2	11	0.001161	0.000600	-2521654.957
5900	2	11	0.001149	0.000599	-2521417.572
6000	2	11	0.001163	0.000566	-2521502.165
6100	2	11	0.001170	0.000603	-2521371.386
6200	2	11	0.001158	0.000606	-2521434.212
6300	2	11	0.001161	0.000608	-2521717.261
6400	2	11	0.001157	0.000584	-2521625.224
6500	2	11	0.001138	0.000604	-2521646.380
6600	2	11	0.001172	0.000603	-2521839.921
6700	2	11	0.001175	0.000603	-2521689.080
6800	2	11	0.001165	0.000585	-2521490.039
6900	2	11	0.001103	0.000573	-2521624.849
7000	2	11	0.001145	0.000613	-2521726.026
7100	2	11	0.001104	0.000608	-2521649.467
7200	2	11	0.001122	0.000594	-2521419.784
7300	2	11	0.001130	0.000602	-2521406.660
7400	2	11	0.001120	0.000604	-2521574.952
7500	2	11	0.001149	0.000609	-2521521.574
7600	2	11	0.001142	0.000569	-2521653.601
7700	2	11	0.001131	0.000598	-2521562.218
7800	2	11	0.001153	0.000610	-2521447.733
7900	2	11	0.001148	0.000613	-2521547.671
8000	2	11	0.001154	0.000624	-2521588.380
8100	2	11	0.001121	0.000589	-2521532.069
8200	2	11	0.001130	0.000591	-2521515.844
8300	2	11	0.001135	0.000593	-2521528.769
8400	2	11	0.001171	0.000625	-2521663.476
8500	2	11	0.001141	0.000575	-2521548.209
8600	2	11	0.001150	0.000599	-2521516.177
8700	2	11	0.001158	0.000625	-2521662.296
8800	2	11	0.001174	0.000577	-2521585.151
8900	2	11	0.001199	0.000597	-2521468.099
9000	2	11	0.001206	0.000590	-2521484.605
9100	2	11	0.001156	0.000613	-2521460.756
9200	2	11	0.001160	0.000584	-2521497.615
9300	2	11	0.001138	0.000597	-2521508.234
9400	2	11	0.001152	0.000578	-2521439.262
9500	2	11	0.001116	0.000594	-2521446.113
9600	2	11	0.001119	0.000628	-2521506.773
9700	2	11	0.001093	0.000565	-2521437.906
9800	2	11	0.001109	0.000560	-2521194.620
9900	2	11	0.001121	0.000586	-2521538.808
10000	2	11	0.001100	0.000575	-2521427.579
10100	2	11	0.001081	0.000591	-2521432.403
10200	2	11	0.001128	0.000592	-2521342.892
10300	2	11	0.001124	0.000581	-2521338.502
10400	2	11	0.001101	0.000590	-2521604.499
10500	2	11	0.001120	0.000576	-2521571.580
10600	2	11	0.001162	0.000588	-2521460.406
10700	2	11	0.001140	0.000559	-2521470.887
10800	2	11	0.001138	0.000588	-2521511.205
10900	2	11	0.001139	0.000578	-2521508.750
11000	2	11	0.001121	0.000586	-2521514.463
11100	2	11	0.001149	0.000567	-2521487.919
11200	2	11	0.001159	0.000572	-2521482.835
11300	2	11	0.001148	0.000574	-2521382.841
11400	2	11	0.001103	0.000577	-2521371.278
11500	2	11	0.001145	0.000582	-2521506.666
11600	2	11	0.001166	0.000589	-2521441.369
11700	2	11	0.001135	0.000583	-2521516.616
11800	2	11	0.001096	0.000588	-2521434.322
11900	2	11	0.001124	0.000572	-2521243.176
12000	2	11	0.001115	0.000582	-2521355.859
12100	2	11	0.001141	0.000603	-2521529.934
12200	2	11	0.001123	0.000591	-2521404.663
12300	2	11	0.001152	0.000582	-2521446.041
12400	2	11	0.001148	0.000579	-2521491.118
12500	2	11	0.001132	0.000585	-2521467.630
12600	2	11	0.001143	0.000573	-2521354.824
12700	2	11	0.001124	0.000603	-2521351.917
12800	2	11	0.001128	0.000598	-2521425.692
12900	2	11	0.001141	0.000627	-2521452.063
13000	2	11	0.001105	0.000596	-2521511.347
13100	2	11	0.001129	0.000634	-2521494.330
13200	2	11	0.001157	0.000560	-2521370.733
13300	2	11	0.001157	0.000601	-2521605.913
13400	2	11	0.001143	0.000586	-2521398.150
13500	2	11	0.001150	0.000611	-2521519.156
13600	2	11	0.001144	0.000620	-2521564.102
13700	2	11	0.001132	0.000592	-2521462.450
13800	2	11	0.001141	0.000612	-2521338.315
13900	2	11	0.001122	0.000605	-2521412.031
14000	2	11	0.001106	0.000603	-2521552.224
14100	2	11	0.001101	0.000585	-2521386.654
14200	2	11	0.001107	0.000583	-2521491.882
14300	2	11	0.001153	0.000608	-2521473.839
14400	2	11	0.001117	0.000609	-2521434.542
14500	2	11	0.001141	0.000595	-2521411.207
14600	2	11	0.001149	0.000568	-2521571.078
14700	2	11	0.001124	0.000608	-2521338.124
14800	2	11	0.001095	0.000587	-2521319.838
14900	2	11	0.001137	0.000587	-2521528.252
15000	2	11	0.001147	0.000575	-2521286.365
15100	2	11	0.001182	0.000592	-2521545.356
15200	2	11	0.001158	0.000610	-2521428.234
15300	2	11	0.001145	0.000579	-2521382.700
15400	2	11	0.001154	0.000583	-2521535.048
15500	2	11	0.001103	0.000595	-2521200.526
15600	2	11	0.001088	0.000586	-2521334.449
15700	2	11	0.001107	0.000622	-2521312.923
15800	2	11	0.001133	0.000568	-2521477.233
15900	2	11	0.001185	0.000627	-2521711.752
16000	2	11	0.001128	0.000568	-2521508.529
16100	2	11	0.001136	0.000616	-2521601.963
16200	2	11	0.001133	0.000597	-2521727.532
16300	2	11	0.001123	0.000580	-2521503.091
16400	2	11	0.001134	0.000617	-2521426.937
16500	2	11	0.001137	0.000604	-2521489.338
16600	2	11	0.001109	0.000601	-2521378.026
16700	2	11	0.001111	0.000615	-2521553.771
16800	2	11	0.001092	0.000606	-2521453.298
16900	2	11	0.001103	0.000579	-2521411.204
17000	2	11	0.001098	0.000613	-2521400.433
17100	2	11	0.001104	0.000634	-2521441.067
17200	2	11	0.001125	0.000600	-2521462.966
17300	2	11	0.001142	0.000600	-2521305.789
17400	2	11	0.001130	0.000589	-2521487.219
17500	2	11	0.001162	0.000594	-2521465.890
17600	2	11	0.001149	0.000588	-2521659.198
17700	2	11	0.001138	0.000587	-2521508.635
17800	2	11	0.001172	0.000615	-2521644.048
17900	2	11	0.001140	0.000559	-2521306.229
18000	2	11	0.001125	0.000555	-2521494.847
18100	2	11	0.001119	0.000585	-2521428.212
18200	2	11	0.001147	0.000583	-2521243.514
18300	2	11	0.001136	0.000609	-2521512.128
18400	2	11	0.001125	0.000618	-2521450.254
18500	2	11	0.001142	0.000592	-2521480.889
18600	2	11	0.001103	0.000578	-2521243.068
18700	2	11	0.001134	0.000593	-2521324.630
18800	2	11	0.001145	0.000575	-2521414.468
18900	2	11	0.001164	0.000605	-2521364.517
19000	2	11	0.001147	0.000601	-2521664.897
19100	2	11	0.001155	0.000595	-2521344.860
19200	2	11	0.001159	0.000617	-2521677.422
19300	2	11	0.001117	0.000618	-2521613.485
19400	2	11	0.001101	0.000582	-2521302.536
19500	2	11	0.001149	0.000568	-2521592.621
19600	2	11	0.001162	0.000596	-2521449.049
19700	2	11	0.001145	0.000568	-2521485.008
19800	2	11	0.001174	0.000562	-2521561.518
19900	2	11	0.001155	0.000621	-2521677.604
20000	2	11	0.001152	0.000596	-2521409.860
20100	2	11	0.001147	0.000585	-2521497.695
20200	2	11	0.001133	0.000578	-2521495.591
20300	2	11	0.001153	0.000584	-2521240.198
20400	2	11	0.001084	0.000573	-2521340.752
20500	2	11	0.001144	0.000560	-2521412.750
20600	2	11	0.001127	0.000601	-2521401.041
20700	2	11	0.001136	0.000564	-2521431.925
20800	2	11	0.001186	0.000576	-2521388.743
20900	2	11	0.001134	0.000598	-2521628.555
21000	2	11	0.001146	0.000601	-2521537.086
21100	2	11	0.001122	0.000582	-2521474.173
21200	2	11	0.001142	0.000613	-2521468.316
21300	2	11	0.001104	0.000613	-2521517.357
21400	2	11	0.001146	0.000588	-2521484.771
21500	2	11	0.001156	0.000612	-2521444.006
21600	2	11	0.001149	0.000589	-2521400.281
21700	2	11	0.001172	0.000571	-2521513.432
21800	2	11	0.001152	0.000606	-2521488.321
21900	2	11	0.001130	0.000588	-2521284.300
22000	2	11	0.001137	0.000592	-2521426.687
22100	2	11	0.001118	0.000592	-2521540.491
22200	2	11	0.001103	0.000584	-2521461.648
22300	2	11	0.001138	0.000580	-2521496.440
22400	2	11	0.001122	0.000594	-2521461.235
22500	2	11	0.001147	0.000595	-2521456.718
22600	2	11	0.001100	0.000592	-2521434.867
22700	2	11	0.001112	0.000605	-2521362.924
22800	2	11	0.001142	0.000602	-2521244.298
22900	2	11	0.001153	0.000600	-2521426.026
23000	2	11	0.001138	0.000589	-2521589.295
23100	2	11	0.001144	0.000614	-2521398.378
23200	2	11	0.001142	0.000623	-2521532.388
23300	2	11	0.001127	0.000588	-2521431.684
23400	2	11	0.001137	0.000601	-2521415.220
23500	2	11	0.001108	0.000570	-2521393.371
23600	2	11	0.001111	0.000592	-2521443.190
23700	2	11	0.001090	0.000571	-2521331.545
23800	2	11	0.001147	0.000616	-2521489.375
23900	2	11	0.001135	0.000572	-2521391.722
24000	2	11	0.001143	0.000581	-2521600.057
24100	2	11	0.001132	0.000556	-2521409.701
24200	2	11	0.001105	0.000586	-2521361.402
24300	2	11	0.001119	0.000601	-2521376.727
24400	2	11	0.001097	0.000563	-2521391.749
24500	2	11	0.001129	0.000579	-2521350.106
24600	2	11	0.001137	0.000613	-2521610.863
24700	2	11	0.001144	0.000595	-2521474.840
24800	2	11	0.001122	0.000555	-2521382.200
24900	2	11	0.001141	0.000585	-2521391.759
25000	2	11	0.001130	0.000577	-2521466.106
25100	2	11	0.001120	0.000571	-2521256.836
25200	2	11	0.001132	0.000590	-2521438.711
25300	2	11	0.001133	0.000611	-2521503.510
25400	2	11	0.001142	0.000611	-2521303.590
25500	2	11	0.001117	0.000609	-2521493.311
25600	2	11	0.001100	0.000593	-2521328.116
25700	2	11	0.001118	0.000573	-2521316.012
25800	2	11	0.001123	0.000597	-2521484.049
25900	2	11	0.001111	0.000588	-2521435.925
26000	2	11	0.001144	0.000612	-2521564.349
26100	2	11	0.001130	0.000596	-2521387.583
26200	2	11	0.001140	0.000603	-2521479.646
26300	2	11	0.001115	0.000566	-2521490.339
26400	2	11	0.001134	0.000587	-2521343.393
26500	2	11	0.001119	0.000601	-2521492.893
26600	2	11	0.001153	0.000617	-2521433.363
26700	2	11	0.001147	0.000611	-2521427.382
26800	2	11	0.001129	0.000583	-2521259.450
26900	2	11	0.001099	0.000593	-2521518.609
27000	2	11	0.001099	0.000566	-2521352.714
27100	2	11	0.001116	0.000634	-2521599.178
27200	2	11	0.001101	0.000586	-2521248.857
27300	2	11	0.001086	0.000606	-2521474.391
27400	2	11	0.001110	0.000554	-2521283.354
27500	2	11	0.001106	0.000578	-2521309.705
27600	2	11	0.001168	0.000603	-2521459.113
27700	2	11	0.001129	0.000614	-2521492.290
27800	2	11	0.001103	0.000596	-2521436.402
27900	2	11	0.001140	0.000592	-2521472.592
28000	2	11	0.001129	0.000579	-2521447.214
28100	2	11	0.001161	0.000622	-2521559.372
28200	2	11	0.001138	0.000555	-2521196.906
28300	2	11	0.001085	0.000594	-2521180.817
28400	2	11	0.001103	0.000597	-2521422.015
28500	2	11	0.001088	0.000578	-2521338.252
28600	2	11	0.001117	0.000595	-2521358.889
28700	2	11	0.001162	0.000618	-2521381.893
28800	2	11	0.001124	0.000599	-2521385.691
28900	2	11	0.001131	0.000589	-2521652.108
29000	2	11	0.001151	0.000571	-2521499.390
29100	2	11	0.001159	0.000582	-2521289.103
29200	2	11	0.001130	0.000619	-2521312.694
29300	2	11	0.001157	0.000578	-2521418.007
29400	2	11	0.001143	0.000590	-2521471.910
29500	2	11	0.001126	0.000583	-2521545.976
29600	2	11	0.001146	0.000616	-2521402.817
29700	2	11	0.001151	0.000609	-2521429.234
29800	2	11	0.001131	0.000595	-2521351.854
29900	2	11	0.001136	0.000576	-2521418.496
30000	2	11	0.001164	0.000622	-2521547.799
30100	2	11	0.001152	0.000591	-2521436.828
30200	2	11	0.001119	0.000615	-2521475.915
30300	2	11	0.001135	0.000613	-2521449.550
30400	2	11	0.001163	0.000612	-2521415.886
30500	2	11	0.001132	0.000576	-2521421.109
30600	2	11	0.001176	0.000618	-2521559.778
30700	2	11	0.001100	0.000593	-2521383.985
30800	2	11	0.001154	0.000605	-2521284.750
30900	2	11	0.001131	0.000576	-2521269.305
31000	2	11	0.001137	0.000597	-2521475.018
31100	2	11	0.001149	0.000595	-2521336.445
31200	2	11	0.001138	0.000593	-2521262.101
31300	2	11	0.001133	0.000600	-2521248.564
31400	2	11	0.001101	0.000595	-2521355.342
31500	2	11	0.001116	0.000583	-2521285.408
31600	2	11	0.001114	0.000629	-2521446.968
31700	2	11	0.001132	0.000574	-2521227.540
31800	2	11	0.001119	0.000588	-2521292.991
31900	2	11	0.001126	0.000578	-2521458.056
32000	2	11	0.001165	0.000606	-2521481.314
32100	2	11	0.001150	0.000578	-2521307.574
32200	2	11	0.001118	0.000584	-2521514.733
32300	2	11	0.001109	0.000580	-2521319.002
32400	2	11	0.001129	0.000608	-2521359.347
32500	2	11	0.001115	0.000593	-2521288.396
32600	2	11	0.001093	0.000613	-2521469.174
32700	2	11	0.001093	0.000562	-2521240.031
32800	2	11	0.001109	0.000597	-2521552.549
32900	2	11	0.001093	0.000578	-2521280.495
33000	2	11	0.001106	0.000564	-2521409.306
33100	2	11	0.001116	0.000558	-2521419.485
33200	2	11	0.001147	0.000584	-2521575.029
33300	2	11	0.001154	0.000587	-2521370.041
33400	2	11	0.001154	0.000601	-2521480.979
33500	2	11	0.001129	0.000574	-2521336.748
33600	2	11	0.001141	0.000588	-2521391.051
33700	2	11	0.001127	0.000588	-2521371.241
33800	2	11	0.001124	0.000596	-2521472.471
33900	2	11	0.001128	0.000576	-2521461.878
34000	2	11	0.001102	0.000548	-2521340.019
34100	2	11	0.001131	0.000618	-2521332.207
34200	2	11	0.001134	0.000608	-2521486.457
34300	2	11	0.001115	0.000602	-2521457.095
34400	2	11	0.001120	0.000632	-2521645.093
34500	2	11	0.001154	0.000621	-2521749.498
34600	2	11	0.001135	0.000609	-2521319.213
34700	2	11	0.001118	0.000583	-2521448.210
34800	2	11	0.001114	0.000590	-2521446.161
34900	2	11	0.001121	0.000591	-2521407.397
35000	2	11	0.001114	0.000589	-2521412.048
35100	2	11	0.001154	0.000549	-2521527.813
35200	2	11	0.001168	0.000606	-2521512.692
35300	2	11	0.001179	0.000588	-2521447.737
35400	2	11	0.001180	0.000602	-2521504.994
35500	2	11	0.001142	0.000585	-2521360.537
35600	2	11	0.001109	0.000598	-2521136.157
35700	2	11	0.001140	0.000607	-2521518.123
35800	2	11	0.001126	0.000586	-2521331.127
35900	2	11	0.001154	0.000617	-2521509.288
36000	2	11	0.001169	0.000561	-2521322.003
36100	2	11	0.001125	0.000616	-2521442.901
36200	2	11	0.001121	0.000603	-2521393.539
36300	2	11	0.001116	0.000617	-2521496.401
36400	2	11	0.001155	0.000582	-2521333.726
36500	2	11	0.001139	0.000613	-2521350.799
36600	2	11	0.001173	0.000599	-2521464.199
36700	2	11	0.001152	0.000616	-2521643.023
36800	2	11	0.001123	0.000570	-2521373.575
36900	2	11	0.001129	0.000577	-2521382.943
37000	2	11	0.001093	0.000579	-2521378.677
37100	2	11	0.001096	0.000591	-2521332.774
37200	2	11	0.001084	0.000602	-2521335.548
37300	2	11	0.001091	0.000592	-2521388.696
37400	2	11	0.001106	0.000594	-2521514.345
37500	2	11	0.001130	0.000571	-2521498.251
37600	2	11	0.001115	0.000602	-2521545.837
37700	2	11	0.001125	0.000580	-2521347.927
37800	2	11	0.001139	0.000592	-2521371.545
37900	2	11	0.001117	0.000584	-2521423.502
38000	2	11	0.001138	0.000620	-2521465.914
38100	2	11	0.001153	0.000609	-2521568.725
38200	2	11	0.001135	0.000593	-2521456.917
38300	2	11	0.001085	0.000587	-2521522.631
38400	2	11	0.001114	0.000583	-2521355.598
38500	2	11	0.001142	0.000622	-2521423.562
38600	2	11	0.001116	0.000625	-2521622.602
38700	2	11	0.001137	0.000579	-2521465.790
38800	2	11	0.001119	0.000580	-2521313.252
38900	2	11	0.001139	0.000598	-2521338.386
39000	2	11	0.001148	0.000567	-2521289.426
39100	2	11	0.001151	0.000623	-2521527.456
39200	2	11	0.001153	0.000581	-2521337.936
39300	2	11	0.001140	0.000558	-2521255.583
39400	2	11	0.001144	0.000602	-2521402.737
39500	2	11	0.001118	0.000595	-2521276.732
39600	2	11	0.001152	0.000616	-2521456.484
39700	2	11	0.001154	0.000589	-2521376.748
39800	2	11	0.001145	0.000583	-2521349.265
39900	2	11	0.001169	0.000587	-2521561.854
40000	2	11	0.001122	0.000596	-2521411.957
40100	2	11	0.001118	0.000607	-2521350.155
40200	2	11	0.001108	0.000569	-2521382.238
40300	2	11	0.001143	0.000599	-2521455.576
40400	2	11	0.001151	0.000574	-2521430.236
40500	2	11	0.001109	0.000594	-2521308.707
40600	2	11	0.001121	0.000581	-2521413.406
40700	2	11	0.001097	0.000597	-2521296.838
40800	2	11	0.001117	0.000605	-2521530.974
40900	2	11	0.001113	0.000565	-2521256.531
41000	2	11	0.001102	0.000578	-2521253.607
41100	2	11	0.001119	0.000580	-2521434.458
41200	2	11	0.001122	0.000572	-2521383.496
41300	2	11	0.001116	0.000590	-2521336.373
41400	2	11	0.001149	0.000575	-2521456.528
41500	2	11	0.001135	0.000584	-2521472.017
41600	2	11	0.001163	0.000587	-2521609.980
41700	2	11	0.001151	0.000572	-2521424.255
41800	2	11	0.001122	0.000616	-2521389.543
41900	2	11	0.001135	0.000580	-2521392.037
42000	2	11	0.001159	0.000569	-2521434.633
42100	2	11	0.001155	0.000609	-2521603.205
42200	2	11	0.001156	0.000600	-2521448.646
42300	2	11	0.001139	0.000588	-2521442.237
42400	2	11	0.001160	0.000591	-2521575.612
42500	2	11	0.001118	0.000566	-2521372.558
42600	2	11	0.001139	0.000583	-2521448.687
42700	2	11	0.001137	0.000584	-2521567.781
42800	2	11	0.001149	0.000572	-2521479.577
42900	2	11	0.001147	0.000563	-2521479.784
43000	2	11	0.001120	0.000593	-2521348.454
43100	2	11	0.001106	0.000627	-2521434.433
43200	2	11	0.001129	0.000590	-2521462.663
43300	2	11	0.001139	0.000588	-2521466.015
43400	2	11	0.001155	0.000592	-2521383.614
43500	2	11	0.001143	0.000619	-2521463.055
43600	2	11	0.001161	0.000612	-2521667.916
43700	2	11	0.001138	0.000612	-2521449.087
43800	2	11	0.001130	0.000604	-2521304.281
43900	2	11	0.001155	0.000540	-2521503.618
44000	2	11	0.001124	0.000605	-2521513.889
44100	2	11	0.001172	0.000588	-2521432.534
44200	2	11	0.001169	0.000597	-2521433.041
44300	2	11	0.001085	0.000593	-2521383.513
44400	2	11	0.001131	0.000600	-2521356.587
44500	2	11	0.001139	0.000581	-2521467.913
44600	2	11	0.001110	0.000591	-2521428.694
44700	2	11	0.001142	0.000565	-2521648.154
44800	2	11	0.001119	0.000587	-2521498.527
44900	2	11	0.001144	0.000588	-2521454.860
45000	2	11	0.001155	0.000593	-2521579.807
45100	2	11	0.001142	0.000624	-2521328.911
45200	2	11	0.001138	0.000595	-2521361.028
45300	2	11	0.001159	0.000561	-2521250.619
45400	2	11	0.001133	0.000580	-2521244.069
45500	2	11	0.001145	0.000608	-2521556.807
45600	2	11	0.001132	0.000590	-2521351.123
45700	2	11	0.001125	0.000584	-2521393.541
45800	2	11	0.001120	0.000599	-2521467.424
45900	2	11	0.001146	0.000568	-2521476.530
46000	2	11	0.001117	0.000610	-2521517.579
46100	2	11	0.001161	0.000599	-2521458.667
46200	2	11	0.001105	0.000583	-2521341.327
46300	2	11	0.001093	0.000585	-2521480.044
46400	2	11	0.001148	0.000637	-2521616.738
46500	2	11	0.001118	0.000565	-2521342.799
46600	2	11	0.001127	0.000599	-2521318.225
46700	2	11	0.001133	0.000565	-2521321.179
46800	2	11	0.001128	0.000578	-2521548.927
46900	2	11	0.001097	0.000590	-2521320.148
47000	2	11	0.001106	0.000581	-2521538.355
47100	2	11	0.001124	0.000607	-2521324.626
47200	2	11	0.001159	0.000581	-2521285.786
47300	2	11	0.001166	0.000608	-2521391.915
47400	2	11	0.001159	0.000574	-2521256.112
47500	2	11	0.001117	0.000591	-2521271.356
47600	2	11	0.001122	0.000602	-2521318.101
47700	2	11	0.001129	0.000567	-2521383.706
47800	2	11	0.001092	0.000563	-2521353.483
47900	2	11	0.001126	0.000606	-2521360.501
48000	2	11	0.001131	0.000605	-2521376.500
48100	2	11	0.001137	0.000614	-2521457.431
48200	2	11	0.001156	0.000593	-2521459.443
48300	2	11	0.001152	0.000579	-2521231.410
48400	2	11	0.001126	0.000620	-2521411.753
48500	2	11	0.001150	0.000543	-2521464.500
48600	2	11	0.001129	0.000607	-2521375.526
48700	2	11	0.001127	0.000591	-2521308.518
48800	2	11	0.001121	0.000622	-2521358.653
48900	2	11	0.001133	0.000596	-2521447.151
49000	2	11	0.001141	0.000562	-2521365.938
49100	2	11	0.001149	0.000598	-2521483.233
49200	2	11	0.001168	0.000623	-2521496.887
49300	2	11	0.001173	0.000614	-2521500.825
49400	2	11	0.001122	0.000576	-2521352.804
49500	2	11	0.001144	0.000567	-2521383.108
49600	2	11	0.001121	0.000561	-2521343.919
49700	2	11	0.001105	0.000612	-2521484.271
49800	2	11	0.001115	0.000602	-2521228.645
49900	2	11	0.001155	0.000603	-2521284.180
50000	2	11	0.001143	0.000569	-2521513.234
50100	2	11	0.001145	0.000575	-2521481.752
50200	2	11	0.001134	0.000586	-2521460.369
50300	2	11	0.001171	0.000597	-2521483.033
50400	2	11	0.001133	0.000573	-2521207.784
50500	2	11	0.001131	0.000610	-2521433.685
50600	2	11	0.001128	0.000589	-2521453.118
50700	2	11	0.001113	0.000617	-2521336.468
50800	2	11	0.001119	0.000573	-2521500.329
50900	2	11	0.001130	0.000598	-2521452.830
51000	2	11	0.001167	0.000597	-2521415.431
51100	2	11	0.001171	0.000632	-2521586.683
51200	2	11	0.001142	0.000586	-2521243.168
51300	2	11	0.001135	0.000589	-2521373.947
51400	2	11	0.001142	0.000561	-2521299.309
51500	2	11	0.001137	0.000574	-2521469.044
51600	2	11	0.001129	0.000603	-2521470.710
51700	2	11	0.001138	0.000599	-2521405.435
51800	2	11	0.001123	0.000599	-2521384.655
51900	2	11	0.001134	0.000582	-2521505.530
52000	2	11	0.001170	0.000591	-2521510.955
52100	2	11	0.001129	0.000606	-2521384.174
52200	2	11	0.001167	0.000627	-2521426.859
52300	2	11	0.001139	0.000585	-2521300.765
52400	2	11	0.001142	0.000592	-2521425.563
52500	2	11	0.001148	0.000605	-2521346.633
52600	2	11	0.001112	0.000564	-2521277.296
52700	2	11	0.001155	0.000580	-2521399.139
52800	2	11	0.001145	0.000621	-2521543.301
52900	2	11	0.001159	0.000615	-2521439.879
53000	2	11	0.001115	0.000553	-2521421.255
53100	2	11	0.001141	0.000583	-2521407.914
53200	2	11	0.001155	0.000610	-2521572.138
53300	2	11	0.001153	0.000600	-2521474.293
53400	2	11	0.001123	0.000575	-2521510.690
53500	2	11	0.001131	0.000592	-2521393.858
53600	2	11	0.001131	0.000583	-2521255.397
53700	2	11	0.001135	0.000563	-2521504.198
53800	2	11	0.001149	0.000559	-2521349.971
53900	2	11	0.001170	0.000617	-2521428.559
54000	2	11	0.001148	0.000587	-2521642.239
54100	2	11	0.001142	0.000583	-2521474.469
54200	2	11	0.001153	0.000594	-2521399.791
54300	2	11	0.001106	0.000575	-2521383.266
54400	2	11	0.001127	0.000601	-2521480.293
54500	2	11	0.001138	0.000605	-2521229.740
54600	2	11	0.001128	0.000594	-2521130.037
54700	2	11	0.001114	0.000562	-2521302.327
54800	2	11	0.001163	0.000566	-2521361.701
54900	2	11	0.001136	0.000575	-2521445.428
55000	2	11	0.001129	0.000577	-2521410.497
55100	2	11	0.001138	0.000582	-2521448.972
55200	2	11	0.001127	0.000603	-2521325.811
55300	2	11	0.001147	0.000589	-2521398.637
55400	2	11	0.001122	0.000610	-2521450.201
55500	2	11	0.001121	0.000612	-2521319.538
55600	2	11	0.001122	0.000595	-2521335.921
55700	2	11	0.001142	0.000564	-2521431.550
55800	2	11	0.001159	0.000600	-2521543.341
55900	2	11	0.001141	0.000579	-2521319.582
56000	2	11	0.001111	0.000571	-2521317.997
56100	2	11	0.001105	0.000586	-2521291.008
56200	2	11	0.001115	0.000602	-2521347.042
56300	2	11	0.001128	0.000592	-2521519.272
56400	2	11	0.001117	0.000575	-2521258.859
56500	2	11	0.001111	0.000610	-2521316.000
56600	2	11	0.001105	0.000589	-2521306.586
56700	2	11	0.001089	0.000587	-2521391.726
56800	2	11	0.001116	0.000590	-2521250.218
56900	2	11	0.001124	0.000609	-2521350.711
57000	2	11	0.001144	0.000575	-2521401.029
57100	2	11	0.001139	0.000588	-2521398.479
57200	2	11	0.001134	0.000590	-2521563.319
57300	2	11	0.001137	0.000583	-2521251.140
57400	2	11	0.001129	0.000592	-2521384.178
57500	2	11	0.001107	0.000600	-2521210.131
57600	2	11	0.001113	0.000603	-2521349.801
57700	2	11	0.001115	0.000617	-2521571.840
57800	2	11	0.001104	0.000585	-2521304.928
57900	2	11	0.001061	0.000591	-2521185.258
58000	2	11	0.001131	0.000601	-2521348.082
58100	2	11	0.001154	0.000597	-2521292.612
