Gen	np	tree	tau_4EminEmyoxEsp	tau_5EmyoxEsp	lnL
18600	2	11	0.001168	0.000753	-2521792.567
18700	2	11	0.001141	0.000744	-2521670.098
18800	2	11	0.001143	0.000721	-2521623.496
18900	2	11	0.001129	0.000734	-2521666.798
19000	2	11	0.001143	0.000736	-2521738.172
19100	2	11	0.001143	0.000723	-2521698.889
19200	2	11	0.001142	0.000718	-2521483.549
19300	2	11	0.001166	0.000732	-2521683.682
19400	2	11	0.001124	0.000723	-2521582.239
19500	2	11	0.001131	0.000724	-2521799.845
19600	2	11	0.001169	0.000706	-2521685.721
19700	2	11	0.001147	0.000704	-2521486.317
19800	2	11	0.001144	0.000772	-2521909.276
19900	2	11	0.001118	0.000738	-2521792.162
20000	2	11	0.001143	0.000744	-2521778.450
20100	2	11	0.001161	0.000718	-2521748.562
20200	2	11	0.001195	0.000721	-2521813.605
20300	2	11	0.001208	0.000698	-2521861.027
20400	2	11	0.001180	0.000737	-2521970.850
20500	2	11	0.001166	0.000695	-2521870.552
20600	2	11	0.001172	0.000738	-2521843.289
20700	2	11	0.001151	0.000742	-2521657.689
20800	2	11	0.001170	0.000723	-2521769.605
20900	2	11	0.001168	0.000696	-2521823.133
21000	2	11	0.001135	0.000725	-2521626.450
21100	2	11	0.001133	0.000709	-2521819.379
21200	2	11	0.001117	0.000688	-2521505.361
21300	2	11	0.001151	0.000726	-2521552.698
21400	2	11	0.001153	0.000726	-2521661.048
21500	2	11	0.001168	0.000706	-2521654.908
21600	2	11	0.001123	0.000728	-2521734.949
21700	2	11	0.001150	0.000722	-2521729.896
21800	2	11	0.001165	0.000702	-2521689.247
21900	2	11	0.001195	0.000725	-2521613.664
22000	2	11	0.001144	0.000737	-2521652.118
22100	2	11	0.001120	0.000738	-2521630.485
22200	2	11	0.001139	0.000750	-2521571.948
22300	2	11	0.001170	0.000726	-2521751.850
22400	2	11	0.001150	0.000718	-2521680.030
22500	2	11	0.001157	0.000744	-2521552.124
22600	2	11	0.001135	0.000713	-2521604.333
22700	2	11	0.001126	0.000720	-2521724.854
22800	2	11	0.001148	0.000712	-2521660.725
22900	2	11	0.001145	0.000725	-2521708.951
23000	2	11	0.001164	0.000745	-2521646.262
23100	2	11	0.001153	0.000738	-2521593.819
23200	2	11	0.001151	0.000721	-2521689.834
23300	2	11	0.001150	0.000727	-2521757.332
23400	2	11	0.001153	0.000713	-2521738.808
23500	2	11	0.001164	0.000745	-2521869.751
23600	2	11	0.001162	0.000725	-2521685.820
23700	2	11	0.001157	0.000696	-2521775.570
23800	2	11	0.001167	0.000701	-2521667.862
23900	2	11	0.001174	0.000707	-2521698.437
24000	2	11	0.001166	0.000719	-2521681.234
24100	2	11	0.001189	0.000735	-2521582.606
24200	2	11	0.001142	0.000712	-2521609.390
24300	2	11	0.001147	0.000713	-2521683.486
24400	2	11	0.001168	0.000737	-2521645.467
24500	2	11	0.001135	0.000747	-2521727.300
24600	2	11	0.001148	0.000693	-2521693.387
24700	2	11	0.001169	0.000697	-2521750.506
24800	2	11	0.001159	0.000715	-2521752.994
24900	2	11	0.001139	0.000719	-2521794.861
25000	2	11	0.001196	0.000723	-2521680.537
25100	2	11	0.001164	0.000737	-2521796.201
25200	2	11	0.001147	0.000693	-2521586.827
25300	2	11	0.001155	0.000710	-2521546.481
25400	2	11	0.001133	0.000734	-2521617.377
25500	2	11	0.001165	0.000746	-2521764.725
25600	2	11	0.001189	0.000707	-2521711.837
25700	2	11	0.001171	0.000717	-2521504.649
25800	2	11	0.001162	0.000717	-2521720.801
25900	2	11	0.001177	0.000717	-2521750.776
26000	2	11	0.001179	0.000707	-2521745.751
26100	2	11	0.001198	0.000734	-2521619.485
26200	2	11	0.001169	0.000723	-2521723.136
26300	2	11	0.001149	0.000717	-2521756.078
26400	2	11	0.001116	0.000715	-2521520.881
26500	2	11	0.001136	0.000701	-2521665.056
26600	2	11	0.001173	0.000710	-2521798.615
26700	2	11	0.001145	0.000717	-2521679.034
26800	2	11	0.001172	0.000750	-2521759.227
26900	2	11	0.001167	0.000723	-2521649.821
27000	2	11	0.001148	0.000724	-2521641.489
27100	2	11	0.001133	0.000750	-2521585.941
27200	2	11	0.001135	0.000707	-2521556.439
27300	2	11	0.001116	0.000747	-2521804.926
27400	2	11	0.001193	0.000712	-2521856.606
27500	2	11	0.001164	0.000684	-2521548.508
27600	2	11	0.001152	0.000729	-2521704.640
27700	2	11	0.001182	0.000740	-2521758.207
27800	2	11	0.001142	0.000704	-2521734.478
27900	2	11	0.001177	0.000733	-2521644.049
28000	2	11	0.001160	0.000703	-2521636.710
28100	2	11	0.001171	0.000701	-2521523.324
28200	2	11	0.001163	0.000696	-2521923.423
28300	2	11	0.001161	0.000729	-2521760.396
28400	2	11	0.001128	0.000702	-2521634.040
28500	2	11	0.001168	0.000704	-2521771.239
28600	2	11	0.001116	0.000679	-2521548.477
28700	2	11	0.001121	0.000722	-2521714.230
28800	2	11	0.001120	0.000721	-2521557.810
28900	2	11	0.001123	0.000716	-2521574.654
29000	2	11	0.001145	0.000745	-2521729.674
29100	2	11	0.001167	0.000747	-2521687.888
29200	2	11	0.001150	0.000720	-2521759.422
29300	2	11	0.001185	0.000740	-2521889.284
29400	2	11	0.001162	0.000746	-2521633.495
29500	2	11	0.001182	0.000729	-2521782.637
29600	2	11	0.001177	0.000738	-2521799.673
29700	2	11	0.001162	0.000702	-2521724.627
29800	2	11	0.001153	0.000750	-2521777.765
29900	2	11	0.001107	0.000703	-2521763.932
30000	2	11	0.001182	0.000743	-2521888.520
30100	2	11	0.001145	0.000712	-2521716.374
30200	2	11	0.001141	0.000718	-2521702.099
30300	2	11	0.001109	0.000740	-2521673.767
30400	2	11	0.001139	0.000717	-2521753.656
30500	2	11	0.001158	0.000690	-2521742.931
30600	2	11	0.001143	0.000705	-2521766.966
30700	2	11	0.001140	0.000712	-2521631.136
30800	2	11	0.001139	0.000719	-2521739.681
30900	2	11	0.001148	0.000693	-2521592.201
31000	2	11	0.001150	0.000742	-2521753.686
31100	2	11	0.001159	0.000755	-2521723.982
31200	2	11	0.001125	0.000708	-2521606.513
31300	2	11	0.001154	0.000721	-2521665.348
31400	2	11	0.001133	0.000728	-2521740.302
31500	2	11	0.001118	0.000720	-2521650.635
31600	2	11	0.001149	0.000717	-2521767.596
31700	2	11	0.001201	0.000725	-2521885.844
31800	2	11	0.001169	0.000709	-2521612.235
31900	2	11	0.001153	0.000711	-2521551.831
32000	2	11	0.001165	0.000730	-2521760.554
32100	2	11	0.001159	0.000694	-2521621.354
32200	2	11	0.001155	0.000719	-2521564.220
32300	2	11	0.001135	0.000750	-2521525.320
32400	2	11	0.001149	0.000720	-2521675.914
32500	2	11	0.001163	0.000720	-2521682.813
32600	2	11	0.001126	0.000693	-2521652.094
32700	2	11	0.001161	0.000729	-2521925.427
32800	2	11	0.001151	0.000709	-2521623.959
32900	2	11	0.001139	0.000715	-2521637.100
33000	2	11	0.001155	0.000732	-2521775.586
33100	2	11	0.001149	0.000751	-2521754.138
33200	2	11	0.001142	0.000724	-2521769.380
33300	2	11	0.001169	0.000706	-2521563.423
33400	2	11	0.001138	0.000679	-2521596.261
33500	2	11	0.001131	0.000704	-2521629.921
33600	2	11	0.001194	0.000713	-2521843.614
33700	2	11	0.001142	0.000711	-2521781.455
33800	2	11	0.001194	0.000774	-2521890.468
33900	2	11	0.001184	0.000743	-2521731.471
34000	2	11	0.001164	0.000754	-2521692.644
34100	2	11	0.001160	0.000739	-2521632.727
34200	2	11	0.001148	0.000727	-2521717.396
34300	2	11	0.001151	0.000729	-2521723.320
34400	2	11	0.001176	0.000724	-2521730.134
34500	2	11	0.001123	0.000731	-2521750.204
34600	2	11	0.001153	0.000720	-2521736.501
34700	2	11	0.001148	0.000697	-2521714.587
34800	2	11	0.001171	0.000731	-2521909.724
34900	2	11	0.001173	0.000730	-2521722.711
35000	2	11	0.001146	0.000721	-2521720.706
35100	2	11	0.001153	0.000731	-2521697.695
35200	2	11	0.001175	0.000717	-2521637.566
35300	2	11	0.001140	0.000718	-2521598.421
35400	2	11	0.001146	0.000705	-2521649.600
35500	2	11	0.001163	0.000721	-2521999.438
35600	2	11	0.001134	0.000683	-2521572.423
35700	2	11	0.001164	0.000678	-2521720.924
35800	2	11	0.001158	0.000711	-2521682.106
35900	2	11	0.001146	0.000735	-2521763.167
36000	2	11	0.001151	0.000707	-2521633.095
36100	2	11	0.001176	0.000741	-2521541.567
36200	2	11	0.001140	0.000701	-2521672.206
36300	2	11	0.001161	0.000723	-2521550.020
36400	2	11	0.001177	0.000706	-2521703.682
36500	2	11	0.001152	0.000704	-2521641.768
36600	2	11	0.001158	0.000713	-2521658.157
36700	2	11	0.001150	0.000727	-2521690.438
36800	2	11	0.001152	0.000692	-2521575.597
36900	2	11	0.001145	0.000717	-2521546.809
37000	2	11	0.001133	0.000716	-2521615.155
37100	2	11	0.001133	0.000723	-2521681.063
37200	2	11	0.001156	0.000733	-2521824.168
37300	2	11	0.001149	0.000725	-2521866.697
37400	2	11	0.001145	0.000725	-2521678.142
37500	2	11	0.001109	0.000714	-2521564.511
37600	2	11	0.001126	0.000716	-2521740.151
37700	2	11	0.001142	0.000703	-2521547.005
37800	2	11	0.001146	0.000700	-2521557.617
37900	2	11	0.001169	0.000699	-2521534.904
38000	2	11	0.001179	0.000735	-2521650.420
38100	2	11	0.001195	0.000744	-2521741.883
38200	2	11	0.001144	0.000712	-2521750.977
38300	2	11	0.001168	0.000716	-2521638.773
38400	2	11	0.001132	0.000724	-2521335.093
38500	2	11	0.001173	0.000734	-2521581.539
38600	2	11	0.001182	0.000712	-2521668.399
38700	2	11	0.001156	0.000703	-2521657.559
38800	2	11	0.001156	0.000715	-2521701.550
38900	2	11	0.001167	0.000706	-2521807.964
39000	2	11	0.001168	0.000715	-2521635.148
39100	2	11	0.001138	0.000727	-2521631.063
39200	2	11	0.001161	0.000700	-2521631.182
39300	2	11	0.001147	0.000731	-2521669.577
39400	2	11	0.001140	0.000731	-2521584.140
39500	2	11	0.001115	0.000708	-2521701.798
39600	2	11	0.001133	0.000700	-2521611.211
39700	2	11	0.001113	0.000693	-2521582.881
39800	2	11	0.001113	0.000716	-2521656.532
39900	2	11	0.001137	0.000715	-2521553.708
40000	2	11	0.001149	0.000731	-2521603.420
40100	2	11	0.001144	0.000683	-2521506.925
40200	2	11	0.001176	0.000701	-2521589.473
40300	2	11	0.001146	0.000712	-2521754.960
40400	2	11	0.001172	0.000758	-2521822.636
40500	2	11	0.001187	0.000708	-2521666.691
40600	2	11	0.001180	0.000709	-2521462.131
40700	2	11	0.001191	0.000718	-2521639.919
40800	2	11	0.001157	0.000713	-2521573.584
40900	2	11	0.001180	0.000755	-2521896.248
41000	2	11	0.001175	0.000729	-2521688.589
41100	2	11	0.001143	0.000721	-2521656.415
41200	2	11	0.001151	0.000741	-2521638.730
41300	2	11	0.001145	0.000718	-2521658.309
41400	2	11	0.001133	0.000717	-2521769.080
41500	2	11	0.001151	0.000727	-2521578.239
41600	2	11	0.001156	0.000710	-2521673.408
41700	2	11	0.001129	0.000725	-2521504.917
41800	2	11	0.001174	0.000710	-2521774.446
41900	2	11	0.001162	0.000729	-2521681.883
42000	2	11	0.001133	0.000724	-2521661.285
42100	2	11	0.001150	0.000720	-2521693.810
42200	2	11	0.001156	0.000717	-2521634.966
42300	2	11	0.001232	0.000726	-2521777.386
42400	2	11	0.001191	0.000706	-2521892.722
42500	2	11	0.001151	0.000733	-2521538.095
42600	2	11	0.001154	0.000728	-2521660.908
42700	2	11	0.001180	0.000714	-2521594.806
42800	2	11	0.001164	0.000736	-2521816.010
42900	2	11	0.001171	0.000734	-2521644.371
43000	2	11	0.001158	0.000727	-2521741.108
43100	2	11	0.001193	0.000720	-2521700.182
43200	2	11	0.001148	0.000710	-2521641.014
43300	2	11	0.001199	0.000701	-2521801.623
43400	2	11	0.001155	0.000742	-2521745.702
43500	2	11	0.001167	0.000706	-2521652.959
43600	2	11	0.001167	0.000710	-2521536.412
43700	2	11	0.001137	0.000724	-2521551.303
43800	2	11	0.001149	0.000698	-2521787.870
43900	2	11	0.001169	0.000699	-2521746.121
44000	2	11	0.001149	0.000727	-2521600.289
44100	2	11	0.001182	0.000733	-2521507.672
44200	2	11	0.001173	0.000701	-2521610.583
44300	2	11	0.001201	0.000730	-2521788.836
44400	2	11	0.001170	0.000750	-2521620.374
44500	2	11	0.001145	0.000735	-2521591.211
44600	2	11	0.001104	0.000707	-2521676.578
44700	2	11	0.001154	0.000728	-2521704.138
44800	2	11	0.001175	0.000726	-2521729.107
44900	2	11	0.001165	0.000735	-2521622.003
45000	2	11	0.001184	0.000720	-2521459.447
45100	2	11	0.001207	0.000721	-2521848.801
45200	2	11	0.001175	0.000736	-2521651.728
45300	2	11	0.001147	0.000716	-2521515.363
45400	2	11	0.001136	0.000730	-2521639.038
45500	2	11	0.001169	0.000717	-2521420.757
45600	2	11	0.001144	0.000732	-2521540.988
45700	2	11	0.001162	0.000740	-2521753.123
45800	2	11	0.001199	0.000755	-2521870.724
45900	2	11	0.001193	0.000690	-2521844.576
46000	2	11	0.001169	0.000725	-2521701.046
46100	2	11	0.001165	0.000722	-2521595.321
46200	2	11	0.001170	0.000689	-2521584.252
46300	2	11	0.001156	0.000690	-2521663.364
46400	2	11	0.001177	0.000713	-2521620.061
46500	2	11	0.001159	0.000726	-2521592.308
46600	2	11	0.001159	0.000731	-2521678.854
46700	2	11	0.001166	0.000727	-2521743.504
46800	2	11	0.001123	0.000694	-2521581.160
46900	2	11	0.001157	0.000729	-2521860.132
47000	2	11	0.001137	0.000741	-2521532.966
47100	2	11	0.001149	0.000742	-2521765.662
47200	2	11	0.001150	0.000720	-2521659.130
47300	2	11	0.001145	0.000755	-2521767.989
47400	2	11	0.001113	0.000720	-2521649.797
47500	2	11	0.001153	0.000715	-2521702.291
47600	2	11	0.001154	0.000722	-2521719.115
47700	2	11	0.001157	0.000708	-2521603.256
47800	2	11	0.001188	0.000702	-2521636.129
47900	2	11	0.001173	0.000702	-2521699.957
48000	2	11	0.001159	0.000718	-2521486.726
48100	2	11	0.001167	0.000716	-2521677.074
48200	2	11	0.001151	0.000725	-2521594.101
48300	2	11	0.001174	0.000718	-2521628.553
48400	2	11	0.001167	0.000693	-2521505.020
48500	2	11	0.001119	0.000718	-2521638.729
48600	2	11	0.001114	0.000709	-2521527.395
48700	2	11	0.001167	0.000717	-2521665.686
48800	2	11	0.001143	0.000669	-2521297.185
48900	2	11	0.001144	0.000731	-2521584.081
49000	2	11	0.001174	0.000726	-2521572.291
49100	2	11	0.001184	0.000726	-2521636.424
49200	2	11	0.001184	0.000715	-2521691.735
49300	2	11	0.001139	0.000729	-2521539.314
49400	2	11	0.001189	0.000747	-2521720.176
49500	2	11	0.001161	0.000764	-2521649.661
49600	2	11	0.001136	0.000726	-2521576.868
49700	2	11	0.001137	0.000709	-2521704.360
49800	2	11	0.001135	0.000710	-2521574.407
49900	2	11	0.001185	0.000723	-2521872.676
50000	2	11	0.001186	0.000719	-2521789.236
50100	2	11	0.001176	0.000728	-2521570.618
50200	2	11	0.001157	0.000704	-2521749.940
50300	2	11	0.001135	0.000696	-2521613.549
50400	2	11	0.001162	0.000738	-2521680.906
50500	2	11	0.001150	0.000741	-2521581.219
50600	2	11	0.001143	0.000710	-2521563.283
50700	2	11	0.001145	0.000716	-2521643.294
50800	2	11	0.001193	0.000735	-2521785.648
50900	2	11	0.001185	0.000727	-2521639.474
51000	2	11	0.001126	0.000718	-2521616.934
51100	2	11	0.001140	0.000706	-2521531.812
51200	2	11	0.001146	0.000712	-2521496.277
51300	2	11	0.001155	0.000698	-2521525.340
51400	2	11	0.001163	0.000709	-2521671.591
51500	2	11	0.001177	0.000707	-2521532.521
51600	2	11	0.001133	0.000722	-2521606.164
51700	2	11	0.001167	0.000719	-2521599.208
51800	2	11	0.001189	0.000727	-2521645.110
51900	2	11	0.001134	0.000716	-2521633.696
52000	2	11	0.001136	0.000724	-2521595.654
52100	2	11	0.001124	0.000719	-2521678.546
52200	2	11	0.001131	0.000730	-2521557.125
52300	2	11	0.001122	0.000733	-2521478.072
52400	2	11	0.001151	0.000727	-2521648.577
52500	2	11	0.001131	0.000731	-2521673.302
52600	2	11	0.001154	0.000727	-2521577.212
52700	2	11	0.001173	0.000717	-2521686.474
52800	2	11	0.001146	0.000709	-2521527.923
52900	2	11	0.001150	0.000731	-2521648.312
53000	2	11	0.001155	0.000702	-2521523.179
53100	2	11	0.001164	0.000718	-2521633.619
53200	2	11	0.001130	0.000714	-2521768.302
53300	2	11	0.001129	0.000708	-2521668.008
53400	2	11	0.001162	0.000698	-2521519.008
53500	2	11	0.001126	0.000708	-2521717.630
53600	2	11	0.001142	0.000702	-2521618.228
53700	2	11	0.001106	0.000691	-2521517.976
53800	2	11	0.001154	0.000742	-2521509.912
53900	2	11	0.001122	0.000734	-2521631.744
54000	2	11	0.001178	0.000716	-2521619.744
54100	2	11	0.001165	0.000737	-2521659.491
54200	2	11	0.001130	0.000736	-2521675.090
54300	2	11	0.001144	0.000740	-2521546.287
54400	2	11	0.001142	0.000730	-2521604.092
54500	2	11	0.001141	0.000729	-2521725.422
54600	2	11	0.001148	0.000745	-2521628.189
54700	2	11	0.001152	0.000695	-2521542.418
54800	2	11	0.001154	0.000725	-2521569.093
54900	2	11	0.001135	0.000738	-2521800.851
55000	2	11	0.001151	0.000718	-2521768.090
55100	2	11	0.001164	0.000740	-2521778.033
55200	2	11	0.001109	0.000727	-2521646.471
55300	2	11	0.001152	0.000749	-2521562.146
55400	2	11	0.001137	0.000716	-2521533.079
55500	2	11	0.001143	0.000740	-2521713.412
55600	2	11	0.001133	0.000721	-2521656.271
55700	2	11	0.001175	0.000702	-2521764.110
55800	2	11	0.001187	0.000730	-2521563.402
55900	2	11	0.001139	0.000741	-2521659.879
56000	2	11	0.001167	0.000721	-2521582.982
56100	2	11	0.001152	0.000700	-2521536.775
56200	2	11	0.001157	0.000719	-2521746.488
56300	2	11	0.001141	0.000715	-2521667.976
56400	2	11	0.001179	0.000692	-2521894.031
56500	2	11	0.001166	0.000747	-2521723.816
56600	2	11	0.001137	0.000731	-2521707.844
56700	2	11	0.001159	0.000713	-2521595.767
56800	2	11	0.001135	0.000726	-2521637.080
56900	2	11	0.001163	0.000706	-2521565.246
57000	2	11	0.001176	0.000699	-2521565.855
57100	2	11	0.001146	0.000702	-2521626.845
57200	2	11	0.001128	0.000704	-2521482.079
57300	2	11	0.001151	0.000725	-2521750.616
57400	2	11	0.001149	0.000731	-2521668.538
57500	2	11	0.001166	0.000732	-2521609.168
57600	2	11	0.001125	0.000751	-2521699.166
57700	2	11	0.001126	0.000713	-2521496.164
57800	2	11	0.001159	0.000717	-2521720.503
57900	2	11	0.001158	0.000739	-2521674.153
58000	2	11	0.001123	0.000749	-2521808.682
