Gen	np	tree	tau_4EminEmyoxEsp	tau_5EmyoxEsp	lnL
15400	2	11	0.001129	0.000693	-2521750.843
15500	2	11	0.001146	0.000713	-2521797.610
15600	2	11	0.001182	0.000717	-2521784.636
15700	2	11	0.001166	0.000720	-2521759.293
15800	2	11	0.001157	0.000724	-2521637.590
15900	2	11	0.001177	0.000723	-2521756.756
16000	2	11	0.001184	0.000730	-2521724.861
16100	2	11	0.001155	0.000726	-2521780.940
16200	2	11	0.001152	0.000713	-2521550.224
16300	2	11	0.001162	0.000705	-2521791.857
16400	2	11	0.001153	0.000692	-2521843.275
16500	2	11	0.001144	0.000720	-2521855.532
16600	2	11	0.001157	0.000726	-2521721.334
16700	2	11	0.001127	0.000728	-2521671.609
16800	2	11	0.001152	0.000717	-2521776.905
16900	2	11	0.001161	0.000723	-2521725.887
17000	2	11	0.001129	0.000727	-2521752.969
17100	2	11	0.001131	0.000692	-2521589.734
17200	2	11	0.001142	0.000723	-2521718.452
17300	2	11	0.001144	0.000716	-2521823.940
17400	2	11	0.001185	0.000721	-2521734.392
17500	2	11	0.001133	0.000737	-2522086.492
17600	2	11	0.001177	0.000741	-2521809.078
17700	2	11	0.001179	0.000713	-2521847.676
17800	2	11	0.001184	0.000709	-2521607.152
17900	2	11	0.001163	0.000702	-2521718.715
18000	2	11	0.001170	0.000706	-2521711.256
18100	2	11	0.001168	0.000729	-2521729.014
18200	2	11	0.001137	0.000709	-2521597.703
18300	2	11	0.001163	0.000746	-2521746.085
18400	2	11	0.001151	0.000743	-2521873.314
18500	2	11	0.001159	0.000711	-2521629.975
18600	2	11	0.001150	0.000698	-2521769.926
18700	2	11	0.001156	0.000723	-2521822.260
18800	2	11	0.001174	0.000732	-2521704.474
18900	2	11	0.001179	0.000725	-2521844.996
19000	2	11	0.001147	0.000719	-2522042.347
19100	2	11	0.001167	0.000712	-2521777.520
19200	2	11	0.001129	0.000743	-2521723.520
19300	2	11	0.001152	0.000726	-2521787.864
19400	2	11	0.001097	0.000701	-2521832.936
19500	2	11	0.001121	0.000713	-2521710.995
19600	2	11	0.001129	0.000727	-2521918.035
19700	2	11	0.001128	0.000731	-2521763.616
19800	2	11	0.001116	0.000707	-2521698.711
19900	2	11	0.001126	0.000723	-2521722.435
20000	2	11	0.001136	0.000704	-2521772.419
20100	2	11	0.001146	0.000716	-2521769.327
20200	2	11	0.001147	0.000732	-2521619.127
20300	2	11	0.001113	0.000701	-2521800.513
20400	2	11	0.001129	0.000718	-2521742.588
20500	2	11	0.001127	0.000715	-2521697.936
20600	2	11	0.001140	0.000741	-2521804.889
20700	2	11	0.001159	0.000741	-2521789.712
20800	2	11	0.001138	0.000729	-2521803.449
20900	2	11	0.001169	0.000734	-2522020.311
21000	2	11	0.001163	0.000714	-2521822.352
21100	2	11	0.001144	0.000708	-2521787.129
21200	2	11	0.001161	0.000700	-2521723.422
21300	2	11	0.001151	0.000727	-2521852.519
21400	2	11	0.001144	0.000711	-2521770.656
21500	2	11	0.001156	0.000749	-2521984.739
21600	2	11	0.001131	0.000717	-2521753.996
21700	2	11	0.001151	0.000717	-2521701.238
21800	2	11	0.001124	0.000728	-2521886.719
21900	2	11	0.001107	0.000708	-2521551.539
22000	2	11	0.001152	0.000700	-2521709.859
22100	2	11	0.001156	0.000751	-2521684.920
22200	2	11	0.001163	0.000713	-2521757.049
22300	2	11	0.001146	0.000756	-2521924.463
22400	2	11	0.001134	0.000712	-2521665.992
22500	2	11	0.001159	0.000739	-2521881.324
22600	2	11	0.001130	0.000719	-2521818.581
22700	2	11	0.001150	0.000743	-2521645.335
22800	2	11	0.001147	0.000722	-2521591.064
22900	2	11	0.001155	0.000753	-2521832.611
23000	2	11	0.001111	0.000706	-2521746.275
23100	2	11	0.001120	0.000721	-2521615.523
23200	2	11	0.001156	0.000707	-2521747.240
23300	2	11	0.001115	0.000716	-2521743.787
23400	2	11	0.001179	0.000732	-2521876.991
23500	2	11	0.001189	0.000706	-2521839.788
23600	2	11	0.001188	0.000694	-2521697.586
23700	2	11	0.001152	0.000683	-2521823.184
23800	2	11	0.001156	0.000704	-2521715.735
23900	2	11	0.001163	0.000690	-2521675.560
24000	2	11	0.001170	0.000742	-2521849.800
24100	2	11	0.001145	0.000723	-2521573.873
24200	2	11	0.001162	0.000689	-2521694.803
24300	2	11	0.001170	0.000716	-2521754.651
24400	2	11	0.001137	0.000718	-2521740.047
24500	2	11	0.001136	0.000718	-2521628.253
24600	2	11	0.001142	0.000708	-2521623.264
24700	2	11	0.001165	0.000714	-2521848.535
24800	2	11	0.001166	0.000708	-2521736.952
24900	2	11	0.001155	0.000729	-2521760.215
25000	2	11	0.001148	0.000735	-2521677.164
25100	2	11	0.001183	0.000740	-2521858.410
25200	2	11	0.001176	0.000719	-2521811.139
25300	2	11	0.001141	0.000715	-2521761.828
25400	2	11	0.001150	0.000710	-2521730.374
25500	2	11	0.001148	0.000718	-2521722.875
25600	2	11	0.001174	0.000714	-2521487.499
25700	2	11	0.001151	0.000700	-2521706.342
25800	2	11	0.001164	0.000724	-2521717.796
25900	2	11	0.001127	0.000682	-2521557.341
26000	2	11	0.001101	0.000702	-2521555.428
26100	2	11	0.001148	0.000721	-2521535.315
26200	2	11	0.001169	0.000712	-2521591.060
26300	2	11	0.001183	0.000716	-2521775.597
26400	2	11	0.001140	0.000722	-2521763.759
26500	2	11	0.001143	0.000685	-2521532.662
26600	2	11	0.001160	0.000718	-2521877.001
26700	2	11	0.001167	0.000724	-2521755.578
26800	2	11	0.001150	0.000712	-2521724.559
26900	2	11	0.001170	0.000713	-2521682.318
27000	2	11	0.001137	0.000732	-2521790.408
27100	2	11	0.001124	0.000739	-2521753.412
27200	2	11	0.001114	0.000700	-2521546.187
27300	2	11	0.001140	0.000736	-2521787.437
27400	2	11	0.001147	0.000742	-2521721.376
27500	2	11	0.001156	0.000725	-2521712.442
27600	2	11	0.001133	0.000738	-2521721.679
27700	2	11	0.001113	0.000696	-2521406.177
27800	2	11	0.001133	0.000739	-2521860.255
27900	2	11	0.001136	0.000724	-2521616.405
28000	2	11	0.001152	0.000723	-2521666.279
28100	2	11	0.001160	0.000743	-2521711.731
28200	2	11	0.001166	0.000740	-2521787.539
28300	2	11	0.001160	0.000716	-2521631.265
28400	2	11	0.001167	0.000739	-2521657.957
28500	2	11	0.001155	0.000728	-2521863.629
28600	2	11	0.001144	0.000702	-2521709.204
28700	2	11	0.001152	0.000745	-2521878.036
28800	2	11	0.001179	0.000745	-2521782.072
28900	2	11	0.001157	0.000738	-2521659.659
29000	2	11	0.001140	0.000696	-2521788.987
29100	2	11	0.001129	0.000699	-2521662.218
29200	2	11	0.001110	0.000702	-2521681.805
29300	2	11	0.001159	0.000743	-2521708.961
29400	2	11	0.001142	0.000705	-2521630.413
29500	2	11	0.001144	0.000739	-2521790.153
29600	2	11	0.001142	0.000714	-2521749.948
29700	2	11	0.001158	0.000725	-2521643.694
29800	2	11	0.001139	0.000693	-2521595.926
29900	2	11	0.001144	0.000699	-2521666.829
30000	2	11	0.001158	0.000699	-2521618.817
30100	2	11	0.001163	0.000725	-2521805.073
30200	2	11	0.001182	0.000730	-2521708.514
30300	2	11	0.001143	0.000733	-2521604.944
30400	2	11	0.001134	0.000687	-2521613.731
30500	2	11	0.001130	0.000716	-2521659.321
30600	2	11	0.001141	0.000711	-2521750.175
30700	2	11	0.001124	0.000756	-2521866.145
30800	2	11	0.001161	0.000753	-2521706.567
30900	2	11	0.001145	0.000715	-2521932.485
31000	2	11	0.001152	0.000720	-2521681.811
31100	2	11	0.001165	0.000695	-2521714.021
31200	2	11	0.001142	0.000739	-2521771.096
31300	2	11	0.001096	0.000696	-2521556.093
31400	2	11	0.001150	0.000713	-2521750.490
31500	2	11	0.001144	0.000727	-2521590.167
31600	2	11	0.001112	0.000742	-2521546.239
31700	2	11	0.001119	0.000724	-2521700.979
31800	2	11	0.001091	0.000706	-2521516.772
31900	2	11	0.001103	0.000737	-2521467.712
32000	2	11	0.001125	0.000705	-2521580.778
32100	2	11	0.001139	0.000716	-2521589.983
32200	2	11	0.001169	0.000718	-2521641.783
32300	2	11	0.001169	0.000735	-2521715.203
32400	2	11	0.001136	0.000721	-2521825.046
32500	2	11	0.001132	0.000760	-2521802.383
32600	2	11	0.001152	0.000686	-2521601.665
32700	2	11	0.001165	0.000688	-2521517.022
32800	2	11	0.001146	0.000701	-2521777.454
32900	2	11	0.001157	0.000720	-2521564.663
33000	2	11	0.001173	0.000689	-2521721.125
33100	2	11	0.001199	0.000742	-2521883.812
33200	2	11	0.001159	0.000723	-2521776.656
33300	2	11	0.001179	0.000712	-2521672.984
33400	2	11	0.001138	0.000707	-2521628.932
33500	2	11	0.001122	0.000730	-2521745.028
33600	2	11	0.001154	0.000701	-2521713.364
33700	2	11	0.001130	0.000750	-2521833.636
33800	2	11	0.001142	0.000697	-2521589.419
33900	2	11	0.001163	0.000713	-2521608.662
34000	2	11	0.001164	0.000750	-2521746.119
34100	2	11	0.001160	0.000733	-2521731.340
34200	2	11	0.001140	0.000740	-2521682.030
34300	2	11	0.001149	0.000712	-2521706.665
34400	2	11	0.001132	0.000713	-2521697.812
34500	2	11	0.001141	0.000718	-2521593.012
34600	2	11	0.001158	0.000730	-2521776.942
34700	2	11	0.001134	0.000712	-2521570.764
34800	2	11	0.001116	0.000701	-2521443.921
34900	2	11	0.001122	0.000716	-2521633.570
35000	2	11	0.001151	0.000715	-2521711.442
35100	2	11	0.001129	0.000713	-2521584.985
35200	2	11	0.001137	0.000695	-2521616.333
35300	2	11	0.001181	0.000712	-2521798.782
35400	2	11	0.001137	0.000727	-2521621.299
35500	2	11	0.001186	0.000722	-2521680.684
35600	2	11	0.001164	0.000743	-2521720.491
35700	2	11	0.001155	0.000735	-2521754.165
35800	2	11	0.001158	0.000725	-2521725.479
35900	2	11	0.001124	0.000694	-2521472.225
36000	2	11	0.001147	0.000707	-2521577.158
36100	2	11	0.001124	0.000738	-2521627.536
36200	2	11	0.001141	0.000694	-2521504.528
36300	2	11	0.001136	0.000721	-2521726.715
36400	2	11	0.001148	0.000706	-2521704.172
36500	2	11	0.001169	0.000717	-2521662.373
36600	2	11	0.001184	0.000739	-2521720.334
36700	2	11	0.001149	0.000710	-2521636.862
36800	2	11	0.001121	0.000716	-2521674.293
36900	2	11	0.001137	0.000700	-2521769.057
37000	2	11	0.001155	0.000728	-2521802.750
37100	2	11	0.001157	0.000739	-2521562.422
37200	2	11	0.001153	0.000727	-2521783.688
37300	2	11	0.001176	0.000753	-2521861.828
37400	2	11	0.001153	0.000711	-2521665.916
37500	2	11	0.001147	0.000729	-2521582.653
37600	2	11	0.001133	0.000730	-2521646.975
37700	2	11	0.001143	0.000703	-2521745.329
37800	2	11	0.001143	0.000711	-2521635.863
37900	2	11	0.001156	0.000709	-2521662.030
38000	2	11	0.001153	0.000708	-2521574.689
38100	2	11	0.001162	0.000748	-2521691.439
38200	2	11	0.001159	0.000728	-2521776.778
38300	2	11	0.001147	0.000713	-2521624.104
38400	2	11	0.001121	0.000746	-2521694.781
38500	2	11	0.001117	0.000694	-2521629.588
38600	2	11	0.001149	0.000701	-2521582.451
38700	2	11	0.001172	0.000769	-2521818.368
38800	2	11	0.001130	0.000703	-2521692.722
38900	2	11	0.001177	0.000700	-2521675.309
39000	2	11	0.001165	0.000713	-2521857.537
39100	2	11	0.001200	0.000726	-2521725.378
39200	2	11	0.001136	0.000756	-2521637.685
39300	2	11	0.001165	0.000746	-2521810.991
39400	2	11	0.001167	0.000722	-2521735.289
39500	2	11	0.001164	0.000692	-2521596.437
39600	2	11	0.001155	0.000723	-2521570.026
39700	2	11	0.001168	0.000712	-2521719.874
39800	2	11	0.001160	0.000719	-2521543.841
39900	2	11	0.001177	0.000699	-2521887.536
40000	2	11	0.001148	0.000718	-2521655.550
40100	2	11	0.001146	0.000734	-2521701.630
40200	2	11	0.001164	0.000710	-2521558.105
40300	2	11	0.001124	0.000689	-2521712.608
40400	2	11	0.001158	0.000721	-2521687.576
40500	2	11	0.001129	0.000705	-2521659.225
40600	2	11	0.001146	0.000728	-2521730.928
40700	2	11	0.001147	0.000741	-2521880.077
40800	2	11	0.001139	0.000720	-2521755.804
40900	2	11	0.001136	0.000708	-2521504.950
41000	2	11	0.001155	0.000703	-2521796.117
41100	2	11	0.001141	0.000729	-2521720.359
41200	2	11	0.001133	0.000710	-2521575.511
41300	2	11	0.001142	0.000708	-2521827.619
41400	2	11	0.001131	0.000733	-2521647.754
41500	2	11	0.001144	0.000730	-2521705.414
41600	2	11	0.001156	0.000734	-2521827.027
41700	2	11	0.001182	0.000735	-2521607.631
41800	2	11	0.001166	0.000737	-2521804.954
41900	2	11	0.001157	0.000721	-2521725.504
42000	2	11	0.001156	0.000701	-2521708.367
42100	2	11	0.001142	0.000718	-2521735.081
42200	2	11	0.001159	0.000739	-2521760.128
42300	2	11	0.001134	0.000731	-2521728.763
42400	2	11	0.001154	0.000697	-2521729.110
42500	2	11	0.001191	0.000724	-2521713.456
42600	2	11	0.001168	0.000717	-2521656.978
42700	2	11	0.001126	0.000712	-2521657.050
42800	2	11	0.001127	0.000711	-2521594.591
42900	2	11	0.001141	0.000673	-2521566.764
43000	2	11	0.001149	0.000691	-2521809.881
43100	2	11	0.001168	0.000725	-2521723.716
43200	2	11	0.001153	0.000710	-2521594.311
43300	2	11	0.001149	0.000722	-2521668.054
43400	2	11	0.001114	0.000704	-2521540.287
43500	2	11	0.001134	0.000695	-2521654.680
43600	2	11	0.001158	0.000723	-2521552.404
43700	2	11	0.001138	0.000719	-2521676.752
43800	2	11	0.001136	0.000714	-2521667.707
43900	2	11	0.001165	0.000711	-2521552.911
44000	2	11	0.001134	0.000724	-2521733.337
44100	2	11	0.001171	0.000701	-2521770.259
44200	2	11	0.001176	0.000720	-2521602.655
44300	2	11	0.001170	0.000751	-2521775.361
44400	2	11	0.001142	0.000724	-2521707.588
44500	2	11	0.001142	0.000699	-2521830.004
44600	2	11	0.001133	0.000708	-2521518.808
44700	2	11	0.001143	0.000700	-2521823.394
44800	2	11	0.001169	0.000709	-2521507.619
44900	2	11	0.001155	0.000723	-2521589.199
45000	2	11	0.001142	0.000697	-2521560.859
45100	2	11	0.001167	0.000706	-2521818.142
45200	2	11	0.001166	0.000699	-2521578.408
45300	2	11	0.001136	0.000715	-2521625.624
45400	2	11	0.001165	0.000707	-2521487.476
45500	2	11	0.001123	0.000728	-2521749.134
45600	2	11	0.001134	0.000732	-2521550.452
45700	2	11	0.001152	0.000712	-2521682.827
45800	2	11	0.001188	0.000713	-2521682.310
45900	2	11	0.001164	0.000705	-2521558.933
46000	2	11	0.001157	0.000736	-2521561.738
46100	2	11	0.001140	0.000678	-2521508.174
46200	2	11	0.001131	0.000732	-2521617.169
46300	2	11	0.001179	0.000722	-2521641.903
46400	2	11	0.001129	0.000732	-2521699.604
46500	2	11	0.001138	0.000695	-2521726.371
46600	2	11	0.001166	0.000698	-2521748.334
46700	2	11	0.001146	0.000685	-2521538.789
46800	2	11	0.001169	0.000712	-2521557.567
46900	2	11	0.001157	0.000671	-2521773.925
47000	2	11	0.001181	0.000701	-2521561.201
47100	2	11	0.001166	0.000724	-2521711.725
47200	2	11	0.001133	0.000735	-2521684.863
47300	2	11	0.001132	0.000710	-2521574.143
47400	2	11	0.001128	0.000697	-2521537.774
47500	2	11	0.001181	0.000707	-2521741.651
47600	2	11	0.001181	0.000715	-2521831.528
47700	2	11	0.001152	0.000720	-2521858.288
47800	2	11	0.001152	0.000742	-2521745.779
47900	2	11	0.001153	0.000724	-2521579.710
48000	2	11	0.001141	0.000718	-2521505.966
48100	2	11	0.001201	0.000746	-2521946.673
48200	2	11	0.001160	0.000693	-2521686.387
48300	2	11	0.001179	0.000742	-2521727.663
48400	2	11	0.001153	0.000714	-2521724.134
48500	2	11	0.001125	0.000698	-2521514.677
48600	2	11	0.001139	0.000729	-2521379.067
48700	2	11	0.001143	0.000709	-2521559.384
48800	2	11	0.001150	0.000722	-2521714.523
48900	2	11	0.001146	0.000746	-2521762.872
49000	2	11	0.001141	0.000734	-2521685.041
49100	2	11	0.001182	0.000735	-2521961.251
49200	2	11	0.001153	0.000710	-2521714.035
49300	2	11	0.001126	0.000749	-2521638.058
49400	2	11	0.001111	0.000704	-2521661.045
49500	2	11	0.001138	0.000708	-2521699.746
49600	2	11	0.001179	0.000731	-2521601.405
49700	2	11	0.001143	0.000677	-2521551.516
49800	2	11	0.001124	0.000690	-2521529.727
49900	2	11	0.001148	0.000718	-2521723.949
50000	2	11	0.001112	0.000700	-2521502.541
50100	2	11	0.001165	0.000678	-2521559.404
50200	2	11	0.001148	0.000716	-2521658.630
50300	2	11	0.001171	0.000718	-2521665.411
50400	2	11	0.001130	0.000700	-2521431.195
50500	2	11	0.001167	0.000690	-2521523.944
50600	2	11	0.001186	0.000703	-2521733.640
50700	2	11	0.001173	0.000700	-2521679.475
50800	2	11	0.001171	0.000742	-2521632.900
50900	2	11	0.001133	0.000722	-2521727.099
51000	2	11	0.001172	0.000712	-2521505.429
51100	2	11	0.001140	0.000713	-2521754.702
51200	2	11	0.001130	0.000740	-2521580.237
51300	2	11	0.001159	0.000676	-2521629.574
51400	2	11	0.001191	0.000729	-2521621.604
51500	2	11	0.001181	0.000708	-2521637.243
51600	2	11	0.001130	0.000709	-2521610.655
51700	2	11	0.001148	0.000696	-2521526.634
51800	2	11	0.001114	0.000716	-2521640.877
51900	2	11	0.001163	0.000704	-2521558.738
52000	2	11	0.001126	0.000722	-2521733.361
52100	2	11	0.001155	0.000748	-2521651.330
52200	2	11	0.001141	0.000716	-2521663.989
52300	2	11	0.001169	0.000740	-2521802.179
52400	2	11	0.001156	0.000720	-2521678.943
52500	2	11	0.001157	0.000722	-2521610.731
52600	2	11	0.001134	0.000753	-2521872.616
52700	2	11	0.001157	0.000727	-2521698.318
52800	2	11	0.001136	0.000696	-2521552.558
52900	2	11	0.001107	0.000717	-2521578.831
53000	2	11	0.001152	0.000738	-2521690.022
53100	2	11	0.001169	0.000699	-2521625.709
53200	2	11	0.001172	0.000678	-2521603.875
53300	2	11	0.001165	0.000730	-2521728.096
53400	2	11	0.001155	0.000698	-2521606.463
53500	2	11	0.001127	0.000692	-2521674.526
53600	2	11	0.001143	0.000729	-2521592.761
53700	2	11	0.001164	0.000735	-2521670.892
53800	2	11	0.001139	0.000736	-2521747.870
53900	2	11	0.001125	0.000709	-2521571.612
54000	2	11	0.001108	0.000688	-2521432.010
54100	2	11	0.001151	0.000723	-2521732.441
54200	2	11	0.001147	0.000729	-2521686.845
54300	2	11	0.001142	0.000732	-2521699.615
54400	2	11	0.001167	0.000739	-2521753.828
54500	2	11	0.001115	0.000715	-2521599.573
54600	2	11	0.001097	0.000740	-2521488.854
54700	2	11	0.001091	0.000710	-2521542.252
54800	2	11	0.001124	0.000681	-2521464.068
54900	2	11	0.001133	0.000723	-2521599.942
55000	2	11	0.001163	0.000734	-2521688.325
55100	2	11	0.001161	0.000736	-2521708.233
55200	2	11	0.001104	0.000715	-2521517.550
55300	2	11	0.001157	0.000725	-2521577.013
55400	2	11	0.001135	0.000705	-2521690.635
55500	2	11	0.001148	0.000701	-2521794.077
55600	2	11	0.001150	0.000692	-2521656.182
55700	2	11	0.001131	0.000713	-2521587.288
55800	2	11	0.001133	0.000689	-2521429.385
55900	2	11	0.001145	0.000730	-2521609.819
56000	2	11	0.001128	0.000715	-2521573.717
56100	2	11	0.001127	0.000730	-2521582.771
56200	2	11	0.001154	0.000723	-2521633.027
56300	2	11	0.001191	0.000726	-2521690.848
56400	2	11	0.001172	0.000723	-2521770.182
56500	2	11	0.001145	0.000740	-2521709.844
56600	2	11	0.001160	0.000729	-2521646.259
56700	2	11	0.001138	0.000709	-2521641.112
56800	2	11	0.001143	0.000704	-2521623.677
56900	2	11	0.001176	0.000727	-2521598.620
57000	2	11	0.001151	0.000716	-2521890.311
57100	2	11	0.001152	0.000709	-2521682.176
57200	2	11	0.001156	0.000710	-2521679.275
57300	2	11	0.001145	0.000725	-2521680.062
57400	2	11	0.001139	0.000711	-2521661.311
57500	2	11	0.001151	0.000707	-2521709.733
57600	2	11	0.001157	0.000713	-2521495.003
57700	2	11	0.001154	0.000721	-2521617.185
57800	2	11	0.001139	0.000714	-2521678.058
57900	2	11	0.001134	0.000728	-2521621.049
58000	2	11	0.001182	0.000678	-2521691.117
