Gen	np	tree	tau_4EminEmyoxEsp	tau_5EmyoxEsp	lnL
7900	2	11	0.001119	0.000696	-2521629.304
8000	2	11	0.001147	0.000734	-2521666.438
8100	2	11	0.001160	0.000738	-2521924.026
8200	2	11	0.001199	0.000705	-2521846.576
8300	2	11	0.001155	0.000719	-2521680.776
8400	2	11	0.001134	0.000723	-2521782.618
8500	2	11	0.001160	0.000727	-2521797.712
8600	2	11	0.001142	0.000721	-2521796.025
8700	2	11	0.001123	0.000696	-2521715.739
8800	2	11	0.001140	0.000702	-2521540.688
8900	2	11	0.001138	0.000718	-2521640.819
9000	2	11	0.001162	0.000721	-2521710.214
9100	2	11	0.001170	0.000720	-2521700.442
9200	2	11	0.001149	0.000741	-2521659.149
9300	2	11	0.001125	0.000706	-2521606.506
9400	2	11	0.001163	0.000730	-2521861.765
9500	2	11	0.001166	0.000694	-2521659.611
9600	2	11	0.001141	0.000710	-2521755.601
9700	2	11	0.001170	0.000714	-2521695.759
9800	2	11	0.001189	0.000721	-2521739.455
9900	2	11	0.001201	0.000706	-2521764.772
10000	2	11	0.001205	0.000700	-2521655.123
10100	2	11	0.001192	0.000727	-2521704.903
10200	2	11	0.001191	0.000728	-2521847.715
10300	2	11	0.001207	0.000719	-2521803.172
10400	2	11	0.001162	0.000724	-2521715.546
10500	2	11	0.001123	0.000703	-2521760.020
10600	2	11	0.001134	0.000729	-2521795.629
10700	2	11	0.001151	0.000711	-2521694.224
10800	2	11	0.001177	0.000728	-2521673.391
10900	2	11	0.001152	0.000699	-2521775.859
11000	2	11	0.001155	0.000730	-2521590.578
11100	2	11	0.001161	0.000728	-2521734.782
11200	2	11	0.001156	0.000724	-2521499.367
11300	2	11	0.001164	0.000753	-2521795.307
11400	2	11	0.001161	0.000744	-2521841.644
11500	2	11	0.001148	0.000714	-2521494.734
11600	2	11	0.001134	0.000741	-2521815.010
11700	2	11	0.001181	0.000761	-2521835.782
11800	2	11	0.001198	0.000718	-2521706.107
11900	2	11	0.001166	0.000717	-2521558.891
12000	2	11	0.001140	0.000736	-2521893.815
12100	2	11	0.001166	0.000715	-2521962.000
12200	2	11	0.001127	0.000724	-2521409.509
12300	2	11	0.001155	0.000702	-2521635.190
12400	2	11	0.001163	0.000726	-2521819.127
12500	2	11	0.001152	0.000724	-2521803.652
12600	2	11	0.001151	0.000727	-2521792.873
12700	2	11	0.001162	0.000726	-2521885.378
12800	2	11	0.001161	0.000706	-2521670.671
12900	2	11	0.001172	0.000715	-2521702.570
13000	2	11	0.001164	0.000750	-2521681.145
13100	2	11	0.001141	0.000743	-2521779.922
13200	2	11	0.001142	0.000738	-2521673.679
13300	2	11	0.001136	0.000735	-2521801.869
13400	2	11	0.001184	0.000734	-2521807.254
13500	2	11	0.001160	0.000678	-2521833.771
13600	2	11	0.001163	0.000698	-2521580.675
13700	2	11	0.001161	0.000709	-2521817.997
13800	2	11	0.001127	0.000700	-2521593.975
13900	2	11	0.001144	0.000721	-2521777.577
14000	2	11	0.001162	0.000720	-2521622.901
14100	2	11	0.001115	0.000697	-2521514.608
14200	2	11	0.001151	0.000711	-2521608.123
14300	2	11	0.001143	0.000715	-2521732.698
14400	2	11	0.001170	0.000713	-2521584.952
14500	2	11	0.001143	0.000708	-2521549.626
14600	2	11	0.001151	0.000738	-2521612.939
14700	2	11	0.001171	0.000723	-2521675.775
14800	2	11	0.001131	0.000728	-2521832.232
14900	2	11	0.001146	0.000743	-2521664.876
15000	2	11	0.001145	0.000723	-2521747.153
15100	2	11	0.001148	0.000743	-2521713.321
15200	2	11	0.001121	0.000706	-2521477.350
15300	2	11	0.001123	0.000702	-2521576.215
15400	2	11	0.001182	0.000726	-2521561.855
15500	2	11	0.001173	0.000702	-2521667.094
15600	2	11	0.001158	0.000720	-2521863.496
15700	2	11	0.001117	0.000708	-2521783.412
15800	2	11	0.001159	0.000683	-2521645.750
15900	2	11	0.001147	0.000740	-2521787.386
16000	2	11	0.001149	0.000716	-2521614.950
16100	2	11	0.001161	0.000690	-2521583.289
16200	2	11	0.001144	0.000716	-2521576.301
16300	2	11	0.001182	0.000737	-2521731.519
16400	2	11	0.001172	0.000728	-2521671.516
16500	2	11	0.001139	0.000714	-2521608.653
16600	2	11	0.001140	0.000719	-2521619.401
16700	2	11	0.001105	0.000734	-2521677.744
16800	2	11	0.001125	0.000720	-2521567.129
16900	2	11	0.001116	0.000739	-2521731.360
17000	2	11	0.001180	0.000724	-2521796.256
17100	2	11	0.001150	0.000698	-2521820.840
17200	2	11	0.001144	0.000704	-2521536.912
17300	2	11	0.001185	0.000729	-2521763.823
17400	2	11	0.001133	0.000710	-2521686.887
17500	2	11	0.001161	0.000717	-2521683.348
17600	2	11	0.001174	0.000722	-2521811.774
17700	2	11	0.001164	0.000714	-2521659.986
17800	2	11	0.001187	0.000735	-2521678.092
17900	2	11	0.001171	0.000696	-2521823.723
18000	2	11	0.001171	0.000715	-2521663.087
18100	2	11	0.001167	0.000706	-2521716.200
18200	2	11	0.001174	0.000734	-2521763.137
18300	2	11	0.001184	0.000692	-2521575.368
18400	2	11	0.001149	0.000706	-2521780.691
18500	2	11	0.001144	0.000693	-2521609.645
18600	2	11	0.001187	0.000730	-2521718.079
18700	2	11	0.001167	0.000732	-2521760.086
18800	2	11	0.001161	0.000747	-2521714.686
18900	2	11	0.001155	0.000729	-2521682.803
19000	2	11	0.001169	0.000722	-2521670.189
19100	2	11	0.001155	0.000758	-2521680.319
19200	2	11	0.001158	0.000709	-2521655.207
19300	2	11	0.001171	0.000696	-2521684.655
19400	2	11	0.001105	0.000701	-2521495.631
19500	2	11	0.001152	0.000721	-2521620.907
19600	2	11	0.001173	0.000714	-2521531.997
19700	2	11	0.001149	0.000722	-2521502.974
19800	2	11	0.001136	0.000726	-2521455.030
19900	2	11	0.001153	0.000704	-2521555.084
20000	2	11	0.001138	0.000706	-2521648.538
20100	2	11	0.001123	0.000676	-2521486.908
20200	2	11	0.001122	0.000729	-2521545.496
20300	2	11	0.001137	0.000714	-2521661.591
20400	2	11	0.001157	0.000701	-2521510.041
20500	2	11	0.001154	0.000727	-2521568.978
20600	2	11	0.001176	0.000710	-2521808.190
20700	2	11	0.001171	0.000747	-2521767.412
20800	2	11	0.001154	0.000746	-2521719.853
20900	2	11	0.001200	0.000750	-2521707.602
21000	2	11	0.001170	0.000730	-2521656.553
21100	2	11	0.001164	0.000725	-2521519.365
21200	2	11	0.001150	0.000728	-2521710.376
21300	2	11	0.001132	0.000709	-2521584.978
21400	2	11	0.001146	0.000737	-2521602.965
21500	2	11	0.001163	0.000727	-2521824.414
21600	2	11	0.001156	0.000701	-2521616.285
21700	2	11	0.001154	0.000698	-2521834.112
21800	2	11	0.001152	0.000709	-2521647.739
21900	2	11	0.001179	0.000731	-2521774.273
22000	2	11	0.001193	0.000739	-2521657.340
22100	2	11	0.001186	0.000717	-2521802.636
22200	2	11	0.001172	0.000706	-2521769.577
22300	2	11	0.001120	0.000722	-2521688.186
22400	2	11	0.001138	0.000745	-2521659.423
22500	2	11	0.001162	0.000732	-2521538.772
22600	2	11	0.001148	0.000702	-2521402.807
22700	2	11	0.001138	0.000716	-2521630.226
22800	2	11	0.001112	0.000704	-2521640.756
22900	2	11	0.001122	0.000750	-2521730.313
23000	2	11	0.001180	0.000726	-2521837.495
23100	2	11	0.001167	0.000722	-2521719.481
23200	2	11	0.001182	0.000744	-2521636.187
23300	2	11	0.001156	0.000714	-2521737.790
23400	2	11	0.001163	0.000709	-2521638.698
23500	2	11	0.001166	0.000723	-2521824.464
23600	2	11	0.001210	0.000742	-2521663.013
23700	2	11	0.001138	0.000712	-2521573.650
23800	2	11	0.001149	0.000712	-2521607.610
23900	2	11	0.001122	0.000760	-2521635.202
24000	2	11	0.001163	0.000744	-2521783.682
24100	2	11	0.001168	0.000725	-2521821.038
24200	2	11	0.001191	0.000681	-2521618.087
24300	2	11	0.001148	0.000671	-2521552.719
24400	2	11	0.001177	0.000719	-2521647.548
24500	2	11	0.001166	0.000711	-2521797.365
24600	2	11	0.001171	0.000741	-2521570.362
24700	2	11	0.001170	0.000721	-2521860.940
24800	2	11	0.001153	0.000746	-2521739.302
24900	2	11	0.001174	0.000719	-2521827.877
25000	2	11	0.001156	0.000710	-2521713.773
25100	2	11	0.001167	0.000697	-2521571.084
25200	2	11	0.001166	0.000714	-2521700.038
25300	2	11	0.001151	0.000690	-2521488.823
25400	2	11	0.001127	0.000706	-2521559.359
25500	2	11	0.001146	0.000725	-2521722.118
25600	2	11	0.001158	0.000728	-2521861.992
25700	2	11	0.001157	0.000744	-2521706.485
25800	2	11	0.001160	0.000728	-2521659.594
25900	2	11	0.001139	0.000680	-2521646.533
26000	2	11	0.001176	0.000744	-2521863.737
26100	2	11	0.001142	0.000721	-2521857.039
26200	2	11	0.001175	0.000752	-2521690.319
26300	2	11	0.001170	0.000705	-2521694.181
26400	2	11	0.001151	0.000723	-2521622.045
26500	2	11	0.001172	0.000685	-2521562.411
26600	2	11	0.001178	0.000725	-2521775.414
26700	2	11	0.001141	0.000730	-2521686.973
26800	2	11	0.001166	0.000722	-2521712.198
26900	2	11	0.001192	0.000706	-2521557.431
27000	2	11	0.001161	0.000707	-2521800.583
27100	2	11	0.001150	0.000702	-2521452.293
27200	2	11	0.001171	0.000719	-2521545.223
27300	2	11	0.001172	0.000752	-2521682.219
27400	2	11	0.001146	0.000716	-2521592.720
27500	2	11	0.001170	0.000730	-2521625.853
27600	2	11	0.001141	0.000717	-2521697.211
27700	2	11	0.001156	0.000746	-2521708.336
27800	2	11	0.001188	0.000730	-2521924.511
27900	2	11	0.001187	0.000743	-2521666.302
28000	2	11	0.001198	0.000736	-2521717.314
28100	2	11	0.001128	0.000735	-2521549.677
28200	2	11	0.001123	0.000757	-2521504.559
28300	2	11	0.001126	0.000701	-2521518.463
28400	2	11	0.001161	0.000717	-2521526.766
28500	2	11	0.001175	0.000735	-2521639.222
28600	2	11	0.001129	0.000733	-2521459.890
28700	2	11	0.001142	0.000695	-2521540.204
28800	2	11	0.001186	0.000734	-2521721.023
28900	2	11	0.001133	0.000668	-2521366.632
29000	2	11	0.001171	0.000697	-2521571.622
29100	2	11	0.001151	0.000723	-2521603.979
29200	2	11	0.001162	0.000742	-2521632.748
29300	2	11	0.001151	0.000730	-2521646.152
29400	2	11	0.001179	0.000720	-2521548.463
29500	2	11	0.001178	0.000712	-2521607.917
29600	2	11	0.001178	0.000734	-2521789.024
29700	2	11	0.001177	0.000701	-2521588.449
29800	2	11	0.001169	0.000734	-2521745.261
29900	2	11	0.001181	0.000729	-2521757.635
30000	2	11	0.001187	0.000695	-2521897.603
30100	2	11	0.001136	0.000701	-2521517.052
30200	2	11	0.001133	0.000706	-2521646.314
30300	2	11	0.001128	0.000715	-2521366.757
30400	2	11	0.001158	0.000708	-2521489.128
30500	2	11	0.001159	0.000715	-2521775.341
30600	2	11	0.001143	0.000697	-2521561.107
30700	2	11	0.001139	0.000728	-2521699.978
30800	2	11	0.001128	0.000730	-2521513.785
30900	2	11	0.001141	0.000755	-2521611.119
31000	2	11	0.001141	0.000714	-2521456.664
31100	2	11	0.001157	0.000705	-2521731.799
31200	2	11	0.001200	0.000723	-2521753.037
31300	2	11	0.001190	0.000719	-2521785.974
31400	2	11	0.001105	0.000698	-2521661.106
31500	2	11	0.001133	0.000708	-2521655.363
31600	2	11	0.001122	0.000737	-2521681.776
31700	2	11	0.001145	0.000722	-2521401.894
31800	2	11	0.001168	0.000717	-2521592.837
31900	2	11	0.001159	0.000698	-2521555.535
32000	2	11	0.001166	0.000681	-2521521.779
32100	2	11	0.001144	0.000702	-2521736.967
32200	2	11	0.001177	0.000700	-2521676.985
32300	2	11	0.001171	0.000711	-2521646.044
32400	2	11	0.001153	0.000736	-2521656.149
32500	2	11	0.001100	0.000723	-2521612.499
32600	2	11	0.001152	0.000692	-2521718.862
32700	2	11	0.001153	0.000724	-2521651.388
32800	2	11	0.001163	0.000740	-2522011.051
32900	2	11	0.001171	0.000723	-2521730.782
33000	2	11	0.001148	0.000731	-2521624.567
33100	2	11	0.001163	0.000681	-2521706.032
33200	2	11	0.001181	0.000712	-2521681.853
33300	2	11	0.001177	0.000718	-2521735.604
33400	2	11	0.001156	0.000729	-2521506.803
33500	2	11	0.001188	0.000731	-2521641.806
33600	2	11	0.001179	0.000714	-2521733.036
33700	2	11	0.001148	0.000705	-2521605.443
33800	2	11	0.001131	0.000746	-2521555.512
33900	2	11	0.001131	0.000723	-2521558.639
34000	2	11	0.001136	0.000698	-2521540.659
34100	2	11	0.001179	0.000675	-2521491.969
34200	2	11	0.001155	0.000731	-2521747.652
34300	2	11	0.001134	0.000685	-2521412.927
34400	2	11	0.001156	0.000705	-2521753.915
34500	2	11	0.001156	0.000699	-2521528.658
34600	2	11	0.001161	0.000726	-2521687.732
34700	2	11	0.001170	0.000741	-2521751.325
34800	2	11	0.001118	0.000730	-2521438.481
34900	2	11	0.001113	0.000731	-2521550.046
35000	2	11	0.001129	0.000696	-2521404.413
35100	2	11	0.001173	0.000706	-2521501.630
35200	2	11	0.001158	0.000719	-2521525.057
35300	2	11	0.001173	0.000732	-2521591.657
35400	2	11	0.001154	0.000729	-2521712.113
35500	2	11	0.001182	0.000681	-2521463.553
35600	2	11	0.001193	0.000721	-2521584.449
35700	2	11	0.001143	0.000726	-2521578.677
35800	2	11	0.001184	0.000705	-2521518.334
35900	2	11	0.001128	0.000698	-2521701.320
36000	2	11	0.001150	0.000692	-2521442.794
36100	2	11	0.001102	0.000726	-2521434.923
36200	2	11	0.001118	0.000716	-2521476.461
36300	2	11	0.001117	0.000696	-2521460.483
36400	2	11	0.001143	0.000742	-2521524.773
36500	2	11	0.001167	0.000708	-2521575.038
36600	2	11	0.001187	0.000733	-2521779.898
36700	2	11	0.001191	0.000705	-2521667.733
36800	2	11	0.001154	0.000722	-2521596.855
36900	2	11	0.001156	0.000713	-2521506.571
37000	2	11	0.001152	0.000722	-2521577.935
37100	2	11	0.001132	0.000733	-2521587.908
37200	2	11	0.001119	0.000725	-2521528.098
37300	2	11	0.001140	0.000712	-2521548.964
37400	2	11	0.001149	0.000731	-2521704.227
37500	2	11	0.001156	0.000723	-2521657.094
37600	2	11	0.001197	0.000751	-2521716.484
37700	2	11	0.001157	0.000722	-2521622.553
37800	2	11	0.001183	0.000726	-2521723.828
37900	2	11	0.001150	0.000738	-2521622.578
38000	2	11	0.001142	0.000742	-2521650.846
38100	2	11	0.001120	0.000721	-2521455.470
38200	2	11	0.001158	0.000697	-2521569.875
38300	2	11	0.001157	0.000702	-2521629.586
38400	2	11	0.001142	0.000699	-2521687.174
38500	2	11	0.001120	0.000733	-2521555.245
38600	2	11	0.001160	0.000758	-2521696.646
38700	2	11	0.001152	0.000708	-2521539.642
38800	2	11	0.001124	0.000708	-2521354.921
38900	2	11	0.001147	0.000709	-2521660.807
39000	2	11	0.001146	0.000688	-2521617.263
39100	2	11	0.001175	0.000718	-2521718.159
39200	2	11	0.001220	0.000728	-2521700.705
39300	2	11	0.001146	0.000698	-2521628.304
39400	2	11	0.001156	0.000710	-2521712.376
39500	2	11	0.001155	0.000713	-2521597.089
39600	2	11	0.001131	0.000723	-2521473.814
39700	2	11	0.001178	0.000746	-2521670.128
39800	2	11	0.001136	0.000697	-2521590.416
39900	2	11	0.001152	0.000706	-2521592.698
40000	2	11	0.001164	0.000707	-2521578.241
40100	2	11	0.001147	0.000702	-2521632.058
40200	2	11	0.001166	0.000707	-2521725.464
40300	2	11	0.001188	0.000748	-2521740.082
40400	2	11	0.001158	0.000728	-2521694.464
40500	2	11	0.001159	0.000743	-2521566.914
40600	2	11	0.001145	0.000686	-2521555.527
40700	2	11	0.001174	0.000733	-2521723.562
40800	2	11	0.001184	0.000715	-2521596.730
40900	2	11	0.001184	0.000700	-2521666.783
41000	2	11	0.001156	0.000719	-2521668.991
41100	2	11	0.001188	0.000735	-2521803.537
41200	2	11	0.001168	0.000700	-2521679.368
41300	2	11	0.001142	0.000712	-2521729.560
41400	2	11	0.001173	0.000723	-2521685.704
41500	2	11	0.001182	0.000727	-2521718.798
41600	2	11	0.001168	0.000711	-2521639.245
41700	2	11	0.001164	0.000711	-2521498.820
41800	2	11	0.001158	0.000728	-2521821.067
41900	2	11	0.001170	0.000732	-2521690.322
42000	2	11	0.001167	0.000721	-2521664.637
42100	2	11	0.001157	0.000695	-2521557.312
42200	2	11	0.001134	0.000729	-2521417.644
42300	2	11	0.001158	0.000697	-2521476.045
42400	2	11	0.001151	0.000717	-2521619.413
42500	2	11	0.001171	0.000703	-2521457.525
42600	2	11	0.001154	0.000737	-2521508.234
42700	2	11	0.001149	0.000698	-2521614.891
42800	2	11	0.001160	0.000718	-2521839.194
42900	2	11	0.001157	0.000728	-2521608.043
43000	2	11	0.001142	0.000701	-2521537.291
43100	2	11	0.001152	0.000732	-2521695.547
43200	2	11	0.001155	0.000698	-2521599.649
43300	2	11	0.001160	0.000716	-2521520.135
43400	2	11	0.001185	0.000707	-2521618.983
43500	2	11	0.001177	0.000694	-2521589.468
43600	2	11	0.001153	0.000711	-2521591.378
43700	2	11	0.001158	0.000732	-2521471.489
43800	2	11	0.001171	0.000703	-2521678.324
43900	2	11	0.001178	0.000743	-2521847.124
44000	2	11	0.001162	0.000707	-2521666.555
44100	2	11	0.001191	0.000710	-2521776.276
44200	2	11	0.001143	0.000706	-2521449.959
44300	2	11	0.001153	0.000755	-2521691.611
44400	2	11	0.001138	0.000714	-2521433.961
44500	2	11	0.001178	0.000739	-2521607.128
44600	2	11	0.001150	0.000722	-2521590.267
44700	2	11	0.001149	0.000701	-2521548.878
44800	2	11	0.001119	0.000729	-2521526.094
44900	2	11	0.001141	0.000720	-2521474.500
45000	2	11	0.001133	0.000695	-2521644.595
45100	2	11	0.001167	0.000739	-2521747.224
45200	2	11	0.001154	0.000713	-2521519.666
45300	2	11	0.001134	0.000706	-2521560.566
45400	2	11	0.001153	0.000723	-2521617.322
45500	2	11	0.001160	0.000719	-2521679.501
45600	2	11	0.001138	0.000731	-2521747.820
45700	2	11	0.001150	0.000723	-2521759.340
45800	2	11	0.001150	0.000714	-2521591.185
45900	2	11	0.001135	0.000720	-2521606.045
46000	2	11	0.001180	0.000712	-2521665.461
46100	2	11	0.001163	0.000713	-2521679.642
46200	2	11	0.001200	0.000719	-2521707.088
46300	2	11	0.001194	0.000723	-2521513.504
46400	2	11	0.001114	0.000714	-2521533.239
46500	2	11	0.001137	0.000724	-2521606.191
46600	2	11	0.001176	0.000725	-2521704.142
46700	2	11	0.001192	0.000699	-2521615.710
46800	2	11	0.001162	0.000722	-2521658.998
46900	2	11	0.001154	0.000708	-2521598.351
47000	2	11	0.001174	0.000710	-2521567.118
47100	2	11	0.001156	0.000703	-2521641.969
47200	2	11	0.001126	0.000702	-2521723.162
47300	2	11	0.001112	0.000721	-2521577.463
47400	2	11	0.001139	0.000717	-2521607.832
47500	2	11	0.001151	0.000711	-2521534.762
47600	2	11	0.001147	0.000727	-2521695.037
47700	2	11	0.001157	0.000710	-2521520.591
47800	2	11	0.001175	0.000712	-2521750.940
47900	2	11	0.001189	0.000690	-2521655.201
48000	2	11	0.001149	0.000722	-2521628.006
48100	2	11	0.001138	0.000731	-2521731.164
48200	2	11	0.001126	0.000742	-2521558.168
48300	2	11	0.001122	0.000739	-2521713.926
48400	2	11	0.001148	0.000696	-2521600.256
48500	2	11	0.001164	0.000736	-2521638.414
48600	2	11	0.001162	0.000706	-2521696.357
48700	2	11	0.001170	0.000736	-2521629.698
48800	2	11	0.001158	0.000738	-2521658.037
48900	2	11	0.001140	0.000704	-2521512.260
49000	2	11	0.001124	0.000714	-2521612.839
49100	2	11	0.001155	0.000717	-2521710.206
49200	2	11	0.001142	0.000745	-2521552.214
49300	2	11	0.001157	0.000718	-2521435.507
49400	2	11	0.001173	0.000701	-2521590.717
49500	2	11	0.001118	0.000725	-2521603.226
49600	2	11	0.001141	0.000725	-2521650.012
49700	2	11	0.001161	0.000711	-2521557.674
49800	2	11	0.001164	0.000705	-2521633.342
49900	2	11	0.001143	0.000722	-2521768.878
50000	2	11	0.001197	0.000727	-2521704.839
50100	2	11	0.001160	0.000719	-2521708.851
50200	2	11	0.001164	0.000699	-2521774.259
50300	2	11	0.001144	0.000724	-2521710.877
50400	2	11	0.001148	0.000710	-2521689.358
50500	2	11	0.001165	0.000738	-2521759.376
50600	2	11	0.001147	0.000727	-2521674.580
50700	2	11	0.001177	0.000733	-2521598.801
50800	2	11	0.001119	0.000700	-2521562.407
50900	2	11	0.001161	0.000708	-2521533.422
51000	2	11	0.001151	0.000739	-2521568.947
51100	2	11	0.001157	0.000729	-2521644.234
51200	2	11	0.001159	0.000709	-2521493.435
51300	2	11	0.001170	0.000722	-2521596.959
51400	2	11	0.001172	0.000711	-2521557.269
51500	2	11	0.001177	0.000679	-2521633.548
51600	2	11	0.001152	0.000742	-2521656.575
51700	2	11	0.001159	0.000749	-2521650.518
51800	2	11	0.001116	0.000727	-2521570.658
51900	2	11	0.001120	0.000719	-2521331.884
52000	2	11	0.001144	0.000748	-2521438.359
52100	2	11	0.001179	0.000740	-2521663.182
52200	2	11	0.001126	0.000749	-2521767.364
52300	2	11	0.001148	0.000749	-2521742.327
52400	2	11	0.001179	0.000700	-2521551.019
52500	2	11	0.001184	0.000719	-2521725.154
52600	2	11	0.001134	0.000703	-2521421.505
52700	2	11	0.001160	0.000733	-2521859.814
52800	2	11	0.001150	0.000714	-2521715.434
52900	2	11	0.001168	0.000721	-2521732.907
53000	2	11	0.001168	0.000717	-2521608.074
53100	2	11	0.001182	0.000708	-2521774.261
53200	2	11	0.001146	0.000725	-2521632.144
53300	2	11	0.001155	0.000677	-2521638.452
53400	2	11	0.001150	0.000729	-2521528.522
53500	2	11	0.001161	0.000722	-2521584.985
53600	2	11	0.001157	0.000693	-2521533.021
53700	2	11	0.001135	0.000721	-2521523.259
53800	2	11	0.001108	0.000710	-2521642.207
53900	2	11	0.001130	0.000726	-2521679.258
54000	2	11	0.001144	0.000724	-2521608.164
54100	2	11	0.001128	0.000735	-2521457.296
54200	2	11	0.001129	0.000701	-2521626.586
54300	2	11	0.001117	0.000732	-2521565.666
54400	2	11	0.001155	0.000722	-2521727.524
54500	2	11	0.001158	0.000762	-2521849.770
54600	2	11	0.001182	0.000696	-2521535.401
54700	2	11	0.001114	0.000723	-2521626.819
54800	2	11	0.001152	0.000717	-2521414.688
54900	2	11	0.001174	0.000740	-2521639.856
55000	2	11	0.001149	0.000705	-2521592.948
55100	2	11	0.001126	0.000692	-2521674.678
55200	2	11	0.001180	0.000715	-2521719.841
55300	2	11	0.001146	0.000733	-2521532.505
55400	2	11	0.001148	0.000708	-2521563.001
55500	2	11	0.001184	0.000701	-2521545.415
55600	2	11	0.001188	0.000694	-2521424.923
55700	2	11	0.001126	0.000695	-2521567.283
55800	2	11	0.001143	0.000711	-2521609.212
55900	2	11	0.001181	0.000729	-2521579.747
56000	2	11	0.001160	0.000712	-2521606.560
56100	2	11	0.001160	0.000740	-2521598.683
56200	2	11	0.001169	0.000695	-2521667.370
56300	2	11	0.001158	0.000734	-2521625.976
56400	2	11	0.001178	0.000728	-2521587.816
56500	2	11	0.001136	0.000719	-2521584.975
56600	2	11	0.001135	0.000726	-2521484.779
56700	2	11	0.001158	0.000722	-2521683.929
56800	2	11	0.001166	0.000723	-2521668.295
56900	2	11	0.001158	0.000724	-2521536.020
57000	2	11	0.001153	0.000712	-2521487.034
57100	2	11	0.001131	0.000716	-2521566.291
57200	2	11	0.001182	0.000734	-2521798.342
57300	2	11	0.001146	0.000731	-2521652.169
57400	2	11	0.001138	0.000736	-2521528.559
57500	2	11	0.001130	0.000715	-2521530.934
57600	2	11	0.001113	0.000716	-2521496.305
57700	2	11	0.001162	0.000725	-2521333.465
57800	2	11	0.001187	0.000718	-2521644.558
57900	2	11	0.001204	0.000724	-2521751.415
58000	2	11	0.001177	0.000718	-2521778.531
