Gen	np	tree	tau_4EminEmyoxEsp	lnL
157900	2	11	0.001135	0.000601	-2521191.791
158000	2	11	0.001141	0.000581	-2521314.842
158100	2	11	0.001134	0.000595	-2521402.474
158200	2	11	0.001123	0.000589	-2521311.646
158300	2	11	0.001095	0.000583	-2521155.861
158400	2	11	0.001128	0.000590	-2521311.942
158500	2	11	0.001146	0.000591	-2521331.038
158600	2	11	0.001107	0.000566	-2521327.513
158700	2	11	0.001129	0.000560	-2521180.918
158800	2	11	0.001144	0.000616	-2521415.551
158900	2	11	0.001131	0.000573	-2521370.152
159000	2	11	0.001095	0.000573	-2521163.631
159100	2	11	0.001108	0.000601	-2521346.009
159200	2	11	0.001092	0.000587	-2521196.804
159300	2	11	0.001106	0.000570	-2521192.420
159400	2	11	0.001134	0.000578	-2521178.519
159500	2	11	0.001139	0.000589	-2521384.080
159600	2	11	0.001170	0.000578	-2521475.474
159700	2	11	0.001147	0.000603	-2521471.478
159800	2	11	0.001130	0.000577	-2521220.472
159900	2	11	0.001114	0.000565	-2521175.489
160000	2	11	0.001112	0.000561	-2521277.623
160100	2	11	0.001102	0.000580	-2521472.224
160200	2	11	0.001120	0.000574	-2521345.453
160300	2	11	0.001134	0.000606	-2521227.471
160400	2	11	0.001120	0.000577	-2521606.956
160500	2	11	0.001128	0.000568	-2521402.377
160600	2	11	0.001129	0.000618	-2521346.513
160700	2	11	0.001089	0.000573	-2521184.267
160800	2	11	0.001091	0.000611	-2521264.451
160900	2	11	0.001107	0.000572	-2521346.396
161000	2	11	0.001118	0.000577	-2521446.213
161100	2	11	0.001165	0.000572	-2521365.051
161200	2	11	0.001150	0.000570	-2521455.447
161300	2	11	0.001129	0.000579	-2521437.560
161400	2	11	0.001104	0.000632	-2521326.478
161500	2	11	0.001091	0.000584	-2521202.727
161600	2	11	0.001138	0.000612	-2521376.352
161700	2	11	0.001102	0.000609	-2521365.897
161800	2	11	0.001112	0.000627	-2521427.594
161900	2	11	0.001089	0.000563	-2521343.077
162000	2	11	0.001108	0.000565	-2521249.638
162100	2	11	0.001122	0.000597	-2521441.697
162200	2	11	0.001145	0.000592	-2521525.445
162300	2	11	0.001117	0.000575	-2521097.189
162400	2	11	0.001135	0.000582	-2521243.233
162500	2	11	0.001116	0.000575	-2521103.254
162600	2	11	0.001130	0.000584	-2521299.466
162700	2	11	0.001162	0.000593	-2521321.730
162800	2	11	0.001156	0.000614	-2521331.508
162900	2	11	0.001115	0.000582	-2521173.653
163000	2	11	0.001139	0.000595	-2521375.524
163100	2	11	0.001131	0.000586	-2521223.542
163200	2	11	0.001122	0.000562	-2521162.865
163300	2	11	0.001136	0.000595	-2521454.842
163400	2	11	0.001116	0.000597	-2521311.136
163500	2	11	0.001077	0.000597	-2521404.265
163600	2	11	0.001108	0.000593	-2521374.429
163700	2	11	0.001111	0.000574	-2521327.529
163800	2	11	0.001093	0.000589	-2521196.561
163900	2	11	0.001115	0.000597	-2521379.790
164000	2	11	0.001138	0.000591	-2521122.122
164100	2	11	0.001130	0.000603	-2521447.330
164200	2	11	0.001123	0.000588	-2521252.364
164300	2	11	0.001135	0.000605	-2521375.248
164400	2	11	0.001125	0.000594	-2521399.298
164500	2	11	0.001101	0.000587	-2521330.512
164600	2	11	0.001131	0.000601	-2521329.800
164700	2	11	0.001078	0.000588	-2521511.164
164800	2	11	0.001099	0.000576	-2521391.021
164900	2	11	0.001117	0.000587	-2521280.363
165000	2	11	0.001122	0.000590	-2521333.818
165100	2	11	0.001129	0.000556	-2521255.177
165200	2	11	0.001165	0.000610	-2521340.302
165300	2	11	0.001163	0.000612	-2521420.640
165400	2	11	0.001135	0.000592	-2521279.282
165500	2	11	0.001128	0.000586	-2521508.357
165600	2	11	0.001111	0.000591	-2521272.150
165700	2	11	0.001137	0.000593	-2521240.310
165800	2	11	0.001123	0.000574	-2521444.801
165900	2	11	0.001149	0.000623	-2521288.261
166000	2	11	0.001122	0.000580	-2521243.750
166100	2	11	0.001107	0.000606	-2521290.407
166200	2	11	0.001110	0.000552	-2521326.397
166300	2	11	0.001111	0.000568	-2521325.240
166400	2	11	0.001107	0.000560	-2521136.402
166500	2	11	0.001108	0.000605	-2521291.394
166600	2	11	0.001102	0.000602	-2521294.587
166700	2	11	0.001127	0.000606	-2521315.039
166800	2	11	0.001136	0.000582	-2521402.035
166900	2	11	0.001142	0.000594	-2521316.268
167000	2	11	0.001139	0.000573	-2521232.889
167100	2	11	0.001161	0.000591	-2521580.444
167200	2	11	0.001098	0.000565	-2521411.227
167300	2	11	0.001113	0.000562	-2521194.429
167400	2	11	0.001100	0.000555	-2521159.618
167500	2	11	0.001114	0.000548	-2521154.153
167600	2	11	0.001118	0.000596	-2521337.578
167700	2	11	0.001172	0.000596	-2521249.491
167800	2	11	0.001149	0.000605	-2521374.194
167900	2	11	0.001164	0.000574	-2521216.797
168000	2	11	0.001143	0.000559	-2521290.862
168100	2	11	0.001190	0.000622	-2521445.106
168200	2	11	0.001168	0.000571	-2521555.985
168300	2	11	0.001125	0.000586	-2521519.919
168400	2	11	0.001108	0.000607	-2521430.040
168500	2	11	0.001094	0.000596	-2521328.968
168600	2	11	0.001104	0.000578	-2521298.872
168700	2	11	0.001109	0.000608	-2521404.298
168800	2	11	0.001096	0.000570	-2521145.033
168900	2	11	0.001122	0.000578	-2521373.720
169000	2	11	0.001139	0.000576	-2521091.588
169100	2	11	0.001111	0.000588	-2521400.849
169200	2	11	0.001127	0.000621	-2521472.584
169300	2	11	0.001139	0.000601	-2521283.085
169400	2	11	0.001129	0.000606	-2521252.026
169500	2	11	0.001126	0.000598	-2521315.395
169600	2	11	0.001152	0.000582	-2521110.516
169700	2	11	0.001122	0.000587	-2521184.282
169800	2	11	0.001075	0.000583	-2521217.451
169900	2	11	0.001105	0.000572	-2521271.137
170000	2	11	0.001123	0.000584	-2521188.395
170100	2	11	0.001139	0.000573	-2521355.935
170200	2	11	0.001120	0.000594	-2521068.112
170300	2	11	0.001125	0.000579	-2521235.453
170400	2	11	0.001141	0.000599	-2521362.902
170500	2	11	0.001140	0.000596	-2521464.696
170600	2	11	0.001133	0.000574	-2521359.486
170700	2	11	0.001117	0.000610	-2521215.224
170800	2	11	0.001141	0.000578	-2521247.944
170900	2	11	0.001128	0.000554	-2521173.163
171000	2	11	0.001134	0.000600	-2521288.904
171100	2	11	0.001125	0.000597	-2521306.984
171200	2	11	0.001127	0.000579	-2521256.711
171300	2	11	0.001149	0.000602	-2521374.537
171400	2	11	0.001130	0.000580	-2521271.961
171500	2	11	0.001138	0.000581	-2521142.767
171600	2	11	0.001142	0.000539	-2521270.507
171700	2	11	0.001154	0.000576	-2521384.934
171800	2	11	0.001131	0.000598	-2521318.121
171900	2	11	0.001129	0.000590	-2521392.769
172000	2	11	0.001130	0.000636	-2521258.804
172100	2	11	0.001095	0.000593	-2521328.932
172200	2	11	0.001124	0.000585	-2521258.788
172300	2	11	0.001145	0.000594	-2521181.240
172400	2	11	0.001137	0.000619	-2521345.880
172500	2	11	0.001137	0.000598	-2521341.540
172600	2	11	0.001142	0.000571	-2521189.501
172700	2	11	0.001129	0.000599	-2521359.895
172800	2	11	0.001129	0.000631	-2521405.885
172900	2	11	0.001097	0.000622	-2521472.818
173000	2	11	0.001131	0.000573	-2520971.200
173100	2	11	0.001139	0.000605	-2521433.445
173200	2	11	0.001128	0.000588	-2521127.119
173300	2	11	0.001112	0.000591	-2521103.138
173400	2	11	0.001112	0.000570	-2521426.463
173500	2	11	0.001101	0.000603	-2521337.663
173600	2	11	0.001094	0.000586	-2521198.430
173700	2	11	0.001098	0.000628	-2521356.764
173800	2	11	0.001084	0.000591	-2521277.048
173900	2	11	0.001135	0.000599	-2521302.931
174000	2	11	0.001128	0.000587	-2521268.554
174100	2	11	0.001125	0.000587	-2521236.096
174200	2	11	0.001109	0.000586	-2521154.121
174300	2	11	0.001121	0.000585	-2521405.495
174400	2	11	0.001140	0.000591	-2521126.962
174500	2	11	0.001131	0.000555	-2521325.823
174600	2	11	0.001126	0.000562	-2521311.672
174700	2	11	0.001156	0.000611	-2521239.153
174800	2	11	0.001135	0.000605	-2521320.792
174900	2	11	0.001129	0.000620	-2521431.561
175000	2	11	0.001123	0.000582	-2521104.059
175100	2	11	0.001095	0.000615	-2521307.805
175200	2	11	0.001122	0.000559	-2521153.851
175300	2	11	0.001120	0.000562	-2521255.620
175400	2	11	0.001118	0.000614	-2521289.006
175500	2	11	0.001120	0.000574	-2521324.671
175600	2	11	0.001125	0.000556	-2521123.803
175700	2	11	0.001152	0.000576	-2521180.931
175800	2	11	0.001141	0.000572	-2521349.812
175900	2	11	0.001140	0.000587	-2521230.671
176000	2	11	0.001123	0.000603	-2521310.863
176100	2	11	0.001125	0.000575	-2521392.275
176200	2	11	0.001121	0.000585	-2521366.511
176300	2	11	0.001115	0.000583	-2521146.755
176400	2	11	0.001098	0.000578	-2521271.686
176500	2	11	0.001106	0.000609	-2521342.396
176600	2	11	0.001088	0.000577	-2521477.062
176700	2	11	0.001096	0.000601	-2521301.469
176800	2	11	0.001116	0.000579	-2521349.926
176900	2	11	0.001088	0.000558	-2521226.387
177000	2	11	0.001156	0.000538	-2521203.160
177100	2	11	0.001136	0.000586	-2521367.747
177200	2	11	0.001144	0.000580	-2521309.664
177300	2	11	0.001125	0.000578	-2521330.375
177400	2	11	0.001090	0.000584	-2521315.119
177500	2	11	0.001095	0.000588	-2521212.562
177600	2	11	0.001117	0.000606	-2521292.603
177700	2	11	0.001137	0.000597	-2521287.021
177800	2	11	0.001101	0.000625	-2521245.216
177900	2	11	0.001131	0.000587	-2521460.502
178000	2	11	0.001102	0.000639	-2521342.587
178100	2	11	0.001116	0.000604	-2521413.339
178200	2	11	0.001156	0.000586	-2521340.849
178300	2	11	0.001120	0.000588	-2521221.463
178400	2	11	0.001119	0.000596	-2521229.100
178500	2	11	0.001131	0.000586	-2521280.156
178600	2	11	0.001122	0.000572	-2521191.421
178700	2	11	0.001131	0.000571	-2521331.234
178800	2	11	0.001163	0.000588	-2521435.174
178900	2	11	0.001140	0.000623	-2521428.378
179000	2	11	0.001122	0.000574	-2521436.116
179100	2	11	0.001150	0.000572	-2521402.229
179200	2	11	0.001116	0.000570	-2521405.971
179300	2	11	0.001130	0.000599	-2521297.172
179400	2	11	0.001149	0.000591	-2521438.782
179500	2	11	0.001142	0.000571	-2521244.040
179600	2	11	0.001141	0.000580	-2521494.841
179700	2	11	0.001164	0.000559	-2521322.199
179800	2	11	0.001159	0.000572	-2521339.166
179900	2	11	0.001144	0.000622	-2521486.339
180000	2	11	0.001130	0.000573	-2521397.125
180100	2	11	0.001137	0.000585	-2521273.977
180200	2	11	0.001120	0.000576	-2521361.058
180300	2	11	0.001121	0.000611	-2521242.955
180400	2	11	0.001111	0.000589	-2521304.376
180500	2	11	0.001078	0.000601	-2521311.939
180600	2	11	0.001087	0.000582	-2521290.835
180700	2	11	0.001099	0.000584	-2521135.405
180800	2	11	0.001124	0.000594	-2521239.800
180900	2	11	0.001092	0.000593	-2521095.874
181000	2	11	0.001111	0.000591	-2521252.586
181100	2	11	0.001108	0.000597	-2521410.388
181200	2	11	0.001101	0.000576	-2521086.228
181300	2	11	0.001118	0.000584	-2521334.717
181400	2	11	0.001080	0.000608	-2521344.071
181500	2	11	0.001124	0.000581	-2521464.730
181600	2	11	0.001122	0.000570	-2521386.051
181700	2	11	0.001148	0.000599	-2521495.952
181800	2	11	0.001135	0.000606	-2521436.704
181900	2	11	0.001155	0.000604	-2521408.997
182000	2	11	0.001149	0.000585	-2521608.407
182100	2	11	0.001180	0.000582	-2521473.370
182200	2	11	0.001133	0.000593	-2521340.589
182300	2	11	0.001101	0.000614	-2521384.191
182400	2	11	0.001135	0.000592	-2521112.712
182500	2	11	0.001118	0.000573	-2521400.422
182600	2	11	0.001128	0.000591	-2521259.563
182700	2	11	0.001134	0.000574	-2521385.794
182800	2	11	0.001124	0.000599	-2521444.846
182900	2	11	0.001115	0.000606	-2521431.820
183000	2	11	0.001139	0.000578	-2521229.423
183100	2	11	0.001112	0.000581	-2521225.790
183200	2	11	0.001116	0.000588	-2521317.159
183300	2	11	0.001163	0.000601	-2521115.099
183400	2	11	0.001112	0.000588	-2521475.859
183500	2	11	0.001133	0.000602	-2521409.364
183600	2	11	0.001103	0.000603	-2521479.952
183700	2	11	0.001119	0.000567	-2521135.907
183800	2	11	0.001120	0.000564	-2521282.033
183900	2	11	0.001103	0.000575	-2521209.213
184000	2	11	0.001122	0.000596	-2521397.052
184100	2	11	0.001126	0.000599	-2521202.178
184200	2	11	0.001155	0.000605	-2521282.599
184300	2	11	0.001168	0.000577	-2521464.818
184400	2	11	0.001137	0.000562	-2521342.791
184500	2	11	0.001083	0.000594	-2521341.600
184600	2	11	0.001116	0.000578	-2521257.932
184700	2	11	0.001109	0.000587	-2521376.751
184800	2	11	0.001098	0.000575	-2521045.218
184900	2	11	0.001145	0.000581	-2521404.813
185000	2	11	0.001106	0.000580	-2521309.120
185100	2	11	0.001122	0.000602	-2521373.226
185200	2	11	0.001125	0.000592	-2521582.056
185300	2	11	0.001113	0.000608	-2521211.734
185400	2	11	0.001093	0.000566	-2521416.041
185500	2	11	0.001129	0.000604	-2521307.874
185600	2	11	0.001133	0.000586	-2521560.106
185700	2	11	0.001093	0.000617	-2521454.988
185800	2	11	0.001090	0.000603	-2521293.356
185900	2	11	0.001129	0.000596	-2521393.131
186000	2	11	0.001080	0.000593	-2521318.673
186100	2	11	0.001107	0.000590	-2521399.945
186200	2	11	0.001110	0.000585	-2521411.840
186300	2	11	0.001086	0.000587	-2521165.989
186400	2	11	0.001109	0.000577	-2521180.314
186500	2	11	0.001143	0.000576	-2521316.437
186600	2	11	0.001154	0.000576	-2521216.779
186700	2	11	0.001130	0.000570	-2521435.061
186800	2	11	0.001144	0.000564	-2521421.918
186900	2	11	0.001138	0.000589	-2521466.480
187000	2	11	0.001124	0.000594	-2521394.645
187100	2	11	0.001146	0.000582	-2521127.997
187200	2	11	0.001160	0.000600	-2521580.501
187300	2	11	0.001157	0.000591	-2521349.964
187400	2	11	0.001094	0.000597	-2521271.856
187500	2	11	0.001162	0.000633	-2521253.487
187600	2	11	0.001146	0.000605	-2521448.980
187700	2	11	0.001114	0.000607	-2521381.706
187800	2	11	0.001109	0.000593	-2521307.361
187900	2	11	0.001104	0.000570	-2521394.126
188000	2	11	0.001111	0.000605	-2521279.895
188100	2	11	0.001122	0.000571	-2521385.154
188200	2	11	0.001151	0.000594	-2521539.459
188300	2	11	0.001131	0.000599	-2521289.155
188400	2	11	0.001083	0.000623	-2521577.077
188500	2	11	0.001109	0.000600	-2521327.411
188600	2	11	0.001146	0.000577	-2521234.118
188700	2	11	0.001148	0.000577	-2521219.183
188800	2	11	0.001104	0.000596	-2521344.562
188900	2	11	0.001134	0.000565	-2521374.556
189000	2	11	0.001105	0.000587	-2521495.391
189100	2	11	0.001086	0.000603	-2521266.292
189200	2	11	0.001093	0.000593	-2521281.152
189300	2	11	0.001104	0.000596	-2521124.809
189400	2	11	0.001090	0.000598	-2521399.881
189500	2	11	0.001109	0.000602	-2521262.426
189600	2	11	0.001115	0.000553	-2521344.062
189700	2	11	0.001125	0.000593	-2521252.602
189800	2	11	0.001118	0.000602	-2521334.757
189900	2	11	0.001185	0.000607	-2521516.710
190000	2	11	0.001150	0.000618	-2521550.153
190100	2	11	0.001142	0.000579	-2521319.783
190200	2	11	0.001150	0.000589	-2521396.160
190300	2	11	0.001092	0.000612	-2521481.675
190400	2	11	0.001108	0.000575	-2521289.669
190500	2	11	0.001122	0.000588	-2521368.953
190600	2	11	0.001138	0.000594	-2521300.906
190700	2	11	0.001112	0.000603	-2521394.469
190800	2	11	0.001102	0.000568	-2521233.550
190900	2	11	0.001105	0.000568	-2521334.399
191000	2	11	0.001101	0.000577	-2521240.203
191100	2	11	0.001123	0.000606	-2521156.199
191200	2	11	0.001109	0.000592	-2521174.301
191300	2	11	0.001122	0.000561	-2521379.258
191400	2	11	0.001102	0.000598	-2521341.255
191500	2	11	0.001143	0.000578	-2521139.318
191600	2	11	0.001162	0.000631	-2521236.596
191700	2	11	0.001130	0.000567	-2521318.956
191800	2	11	0.001119	0.000611	-2521280.073
191900	2	11	0.001102	0.000547	-2521384.256
192000	2	11	0.001115	0.000623	-2521394.827
192100	2	11	0.001124	0.000585	-2521314.541
192200	2	11	0.001131	0.000546	-2521365.741
192300	2	11	0.001096	0.000589	-2521349.098
192400	2	11	0.001105	0.000580	-2521282.953
192500	2	11	0.001087	0.000581	-2521226.135
192600	2	11	0.001102	0.000571	-2521124.951
192700	2	11	0.001106	0.000588	-2521398.689
192800	2	11	0.001110	0.000590	-2521276.940
192900	2	11	0.001128	0.000625	-2521404.113
193000	2	11	0.001118	0.000572	-2521327.081
193100	2	11	0.001091	0.000578	-2521323.811
193200	2	11	0.001087	0.000597	-2521315.066
193300	2	11	0.001106	0.000618	-2521411.251
193400	2	11	0.001120	0.000581	-2521208.131
193500	2	11	0.001098	0.000571	-2521299.143
193600	2	11	0.001111	0.000585	-2521371.200
193700	2	11	0.001128	0.000584	-2521459.995
193800	2	11	0.001118	0.000598	-2521151.841
193900	2	11	0.001137	0.000596	-2521499.668
194000	2	11	0.001124	0.000578	-2521136.353
194100	2	11	0.001117	0.000571	-2521287.676
194200	2	11	0.001096	0.000567	-2521259.577
194300	2	11	0.001080	0.000590	-2521209.106
194400	2	11	0.001081	0.000604	-2521303.079
194500	2	11	0.001084	0.000593	-2521246.733
194600	2	11	0.001125	0.000596	-2521384.389
194700	2	11	0.001096	0.000586	-2521239.567
194800	2	11	0.001110	0.000579	-2521389.443
194900	2	11	0.001088	0.000622	-2521456.830
195000	2	11	0.001154	0.000574	-2521409.255
195100	2	11	0.001144	0.000581	-2521422.850
195200	2	11	0.001109	0.000582	-2521148.280
195300	2	11	0.001126	0.000560	-2521366.458
195400	2	11	0.001158	0.000596	-2521262.599
195500	2	11	0.001134	0.000581	-2521526.220
195600	2	11	0.001143	0.000527	-2521321.745
195700	2	11	0.001151	0.000581	-2521225.573
195800	2	11	0.001120	0.000597	-2521226.954
195900	2	11	0.001132	0.000610	-2521266.300
196000	2	11	0.001123	0.000566	-2521476.534
196100	2	11	0.001141	0.000562	-2521282.454
196200	2	11	0.001146	0.000604	-2521203.835
196300	2	11	0.001099	0.000577	-2521248.338
196400	2	11	0.001093	0.000594	-2521474.231
196500	2	11	0.001081	0.000575	-2521289.444
196600	2	11	0.001165	0.000593	-2521485.549
196700	2	11	0.001148	0.000563	-2521469.916
196800	2	11	0.001152	0.000582	-2521374.675
196900	2	11	0.001139	0.000601	-2521560.063
197000	2	11	0.001153	0.000589	-2521244.144
197100	2	11	0.001143	0.000613	-2521281.519
197200	2	11	0.001150	0.000573	-2521296.702
197300	2	11	0.001145	0.000578	-2521290.856
197400	2	11	0.001122	0.000573	-2521208.431
197500	2	11	0.001119	0.000564	-2521229.078
197600	2	11	0.001140	0.000603	-2521347.477
197700	2	11	0.001093	0.000615	-2521409.481
197800	2	11	0.001131	0.000601	-2521442.506
197900	2	11	0.001162	0.000577	-2521340.349
198000	2	11	0.001148	0.000618	-2521361.738
198100	2	11	0.001119	0.000582	-2521221.362
198200	2	11	0.001122	0.000592	-2521284.602
198300	2	11	0.001133	0.000598	-2521219.322
198400	2	11	0.001155	0.000582	-2521339.216
198500	2	11	0.001133	0.000587	-2521404.346
198600	2	11	0.001135	0.000615	-2521363.448
198700	2	11	0.001092	0.000559	-2521226.890
198800	2	11	0.001121	0.000605	-2521273.042
198900	2	11	0.001126	0.000607	-2521383.646
199000	2	11	0.001108	0.000574	-2521340.241
199100	2	11	0.001134	0.000579	-2521403.728
199200	2	11	0.001135	0.000590	-2521183.548
199300	2	11	0.001161	0.000595	-2521377.406
199400	2	11	0.001173	0.000560	-2521298.332
199500	2	11	0.001184	0.000586	-2521317.285
199600	2	11	0.001161	0.000567	-2521457.385
199700	2	11	0.001123	0.000604	-2521305.130
199800	2	11	0.001118	0.000554	-2521398.273
199900	2	11	0.001093	0.000617	-2521250.875
200000	2	11	0.001095	0.000604	-2521357.830
200100	2	11	0.001077	0.000608	-2521365.713
200200	2	11	0.001148	0.000594	-2521067.564
200300	2	11	0.001132	0.000600	-2521290.905
200400	2	11	0.001113	0.000585	-2521169.139
200500	2	11	0.001144	0.000574	-2521525.824
200600	2	11	0.001126	0.000612	-2521272.987
200700	2	11	0.001185	0.000581	-2521231.677
200800	2	11	0.001146	0.000578	-2521221.419
200900	2	11	0.001119	0.000578	-2521402.243
201000	2	11	0.001143	0.000589	-2521330.187
201100	2	11	0.001099	0.000589	-2521292.020
201200	2	11	0.001073	0.000604	-2521106.242
201300	2	11	0.001103	0.000622	-2521311.852
201400	2	11	0.001111	0.000572	-2521295.118
201500	2	11	0.001108	0.000612	-2521405.238
201600	2	11	0.001144	0.000574	-2521256.615
201700	2	11	0.001140	0.000589	-2521305.110
201800	2	11	0.001127	0.000605	-2521247.883
201900	2	11	0.001131	0.000595	-2521353.033
202000	2	11	0.001135	0.000580	-2521289.972
202100	2	11	0.001139	0.000603	-2521410.998
202200	2	11	0.001149	0.000596	-2521395.778
202300	2	11	0.001129	0.000610	-2521211.194
202400	2	11	0.001127	0.000589	-2521239.035
202500	2	11	0.001095	0.000610	-2521235.396
202600	2	11	0.001147	0.000615	-2521297.694
202700	2	11	0.001127	0.000599	-2521333.984
202800	2	11	0.001136	0.000587	-2521303.532
202900	2	11	0.001156	0.000589	-2521330.113
203000	2	11	0.001143	0.000598	-2521549.001
203100	2	11	0.001155	0.000578	-2521423.887
203200	2	11	0.001135	0.000607	-2521525.903
203300	2	11	0.001129	0.000570	-2521413.033
203400	2	11	0.001114	0.000580	-2521267.979
203500	2	11	0.001162	0.000594	-2521354.683
203600	2	11	0.001137	0.000600	-2521370.260
203700	2	11	0.001124	0.000605	-2521401.962
203800	2	11	0.001102	0.000576	-2521202.421
203900	2	11	0.001127	0.000597	-2521546.043
204000	2	11	0.001120	0.000587	-2521184.165
204100	2	11	0.001127	0.000599	-2521373.824
204200	2	11	0.001098	0.000583	-2521382.894
204300	2	11	0.001124	0.000588	-2521342.792
204400	2	11	0.001151	0.000601	-2521525.987
204500	2	11	0.001143	0.000603	-2521271.625
204600	2	11	0.001118	0.000588	-2521173.014
204700	2	11	0.001138	0.000597	-2521307.849
204800	2	11	0.001122	0.000582	-2521258.236
204900	2	11	0.001153	0.000591	-2521232.607
205000	2	11	0.001143	0.000615	-2521380.164
205100	2	11	0.001136	0.000610	-2521431.699
205200	2	11	0.001170	0.000584	-2521380.654
205300	2	11	0.001162	0.000595	-2521218.090
205400	2	11	0.001148	0.000590	-2521222.560
205500	2	11	0.001147	0.000580	-2521510.670
205600	2	11	0.001119	0.000574	-2521341.445
205700	2	11	0.001141	0.000596	-2521256.254
205800	2	11	0.001103	0.000609	-2521251.694
205900	2	11	0.001086	0.000577	-2521121.643
206000	2	11	0.001092	0.000573	-2521444.646
206100	2	11	0.001099	0.000614	-2521220.439
206200	2	11	0.001128	0.000586	-2521266.159
206300	2	11	0.001136	0.000621	-2521642.725
206400	2	11	0.001112	0.000581	-2521339.687
206500	2	11	0.001105	0.000626	-2521243.790
206600	2	11	0.001100	0.000611	-2521397.033
206700	2	11	0.001127	0.000593	-2521279.262
206800	2	11	0.001137	0.000593	-2521479.046
206900	2	11	0.001133	0.000578	-2521207.149
207000	2	11	0.001109	0.000553	-2521101.167
207100	2	11	0.001074	0.000570	-2521142.012
207200	2	11	0.001097	0.000606	-2521286.000
207300	2	11	0.001107	0.000566	-2521137.437
207400	2	11	0.001105	0.000606	-2521262.653
207500	2	11	0.001101	0.000604	-2521264.636
207600	2	11	0.001102	0.000564	-2521347.211
207700	2	11	0.001070	0.000583	-2521443.560
207800	2	11	0.001128	0.000595	-2521389.120
207900	2	11	0.001124	0.000559	-2521259.298
208000	2	11	0.001137	0.000607	-2521464.148
208100	2	11	0.001120	0.000572	-2521318.426
208200	2	11	0.001132	0.000569	-2521162.353
208300	2	11	0.001133	0.000588	-2521305.581
208400	2	11	0.001117	0.000566	-2521352.149
208500	2	11	0.001121	0.000583	-2521324.937
208600	2	11	0.001110	0.000592	-2520966.894
208700	2	11	0.001100	0.000564	-2521115.225
208800	2	11	0.001152	0.000604	-2521302.173
208900	2	11	0.001120	0.000570	-2521408.196
209000	2	11	0.001132	0.000608	-2521457.119
209100	2	11	0.001100	0.000580	-2521328.382
209200	2	11	0.001111	0.000571	-2521349.580
209300	2	11	0.001127	0.000587	-2521225.505
209400	2	11	0.001127	0.000575	-2521225.946
209500	2	11	0.001113	0.000576	-2521273.222
209600	2	11	0.001115	0.000591	-2521473.599
209700	2	11	0.001133	0.000593	-2521339.862
209800	2	11	0.001140	0.000617	-2521471.022
209900	2	11	0.001130	0.000609	-2521425.130
210000	2	11	0.001127	0.000582	-2521364.785
210100	2	11	0.001156	0.000613	-2521336.825
210200	2	11	0.001123	0.000601	-2521313.979
210300	2	11	0.001132	0.000599	-2521309.020
210400	2	11	0.001152	0.000590	-2521440.145
210500	2	11	0.001180	0.000585	-2521293.794
210600	2	11	0.001179	0.000608	-2521373.789
210700	2	11	0.001122	0.000571	-2521197.404
210800	2	11	0.001144	0.000582	-2521366.557
210900	2	11	0.001153	0.000565	-2521288.281
211000	2	11	0.001158	0.000596	-2521273.416
211100	2	11	0.001130	0.000605	-2521459.189
211200	2	11	0.001142	0.000581	-2521316.988
211300	2	11	0.001079	0.000598	-2521158.361
211400	2	11	0.001055	0.000583	-2521316.778
211500	2	11	0.001116	0.000606	-2521360.409
211600	2	11	0.001135	0.000607	-2521357.109
211700	2	11	0.001141	0.000567	-2521371.721
211800	2	11	0.001132	0.000593	-2521341.441
211900	2	11	0.001121	0.000593	-2521256.511
212000	2	11	0.001116	0.000596	-2521482.052
212100	2	11	0.001117	0.000567	-2521133.230
212200	2	11	0.001158	0.000595	-2521419.377
212300	2	11	0.001105	0.000607	-2521242.248
212400	2	11	0.001116	0.000578	-2521401.060
212500	2	11	0.001112	0.000605	-2521272.019
212600	2	11	0.001139	0.000637	-2521480.280
212700	2	11	0.001101	0.000560	-2521283.926
212800	2	11	0.001130	0.000605	-2521501.978
212900	2	11	0.001137	0.000584	-2521417.425
213000	2	11	0.001174	0.000584	-2521507.005
213100	2	11	0.001178	0.000588	-2521370.104
213200	2	11	0.001154	0.000597	-2521274.541
213300	2	11	0.001131	0.000610	-2521312.738
213400	2	11	0.001129	0.000567	-2521336.555
213500	2	11	0.001108	0.000596	-2521429.266
213600	2	11	0.001133	0.000577	-2521245.409
213700	2	11	0.001121	0.000594	-2521423.715
213800	2	11	0.001139	0.000599	-2521312.018
213900	2	11	0.001141	0.000607	-2521362.658
214000	2	11	0.001093	0.000578	-2521221.984
214100	2	11	0.001073	0.000617	-2521448.621
214200	2	11	0.001114	0.000603	-2521315.335
214300	2	11	0.001124	0.000585	-2521243.045
214400	2	11	0.001142	0.000581	-2521277.778
214500	2	11	0.001134	0.000563	-2521208.277
214600	2	11	0.001134	0.000593	-2521319.750
214700	2	11	0.001109	0.000581	-2521318.501
214800	2	11	0.001083	0.000610	-2521295.554
214900	2	11	0.001093	0.000596	-2521263.593
215000	2	11	0.001105	0.000572	-2521291.768
215100	2	11	0.001144	0.000581	-2521323.527
215200	2	11	0.001137	0.000576	-2521345.903
215300	2	11	0.001140	0.000594	-2521408.596
215400	2	11	0.001147	0.000572	-2521307.051
215500	2	11	0.001169	0.000612	-2521584.225
215600	2	11	0.001148	0.000592	-2521292.817
215700	2	11	0.001132	0.000609	-2521439.981
215800	2	11	0.001120	0.000584	-2521348.728
215900	2	11	0.001131	0.000593	-2521382.123
216000	2	11	0.001141	0.000594	-2521436.128
