Gen	np	tree	tau_4EminEmyoxEsp	tau_5EmyoxEsp	lnL
10200	2	11	0.001081	0.000582	-2521165.497
10300	2	11	0.001118	0.000600	-2521376.634
10400	2	11	0.001100	0.000607	-2521334.999
10500	2	11	0.001146	0.000608	-2521441.913
10600	2	11	0.001121	0.000561	-2521469.669
10700	2	11	0.001110	0.000607	-2521385.004
10800	2	11	0.001165	0.000592	-2521331.587
10900	2	11	0.001175	0.000582	-2521446.032
11000	2	11	0.001126	0.000619	-2521490.653
11100	2	11	0.001121	0.000574	-2521299.552
11200	2	11	0.001143	0.000582	-2521359.144
11300	2	11	0.001114	0.000599	-2521425.614
11400	2	11	0.001115	0.000550	-2521315.908
11500	2	11	0.001108	0.000591	-2521371.411
11600	2	11	0.001152	0.000597	-2521330.846
11700	2	11	0.001145	0.000589	-2521274.923
11800	2	11	0.001131	0.000590	-2521491.985
11900	2	11	0.001143	0.000592	-2521446.283
12000	2	11	0.001110	0.000604	-2521429.131
12100	2	11	0.001114	0.000594	-2521376.177
12200	2	11	0.001079	0.000589	-2521306.310
12300	2	11	0.001073	0.000613	-2521367.262
12400	2	11	0.001086	0.000614	-2521344.422
12500	2	11	0.001077	0.000609	-2521394.240
12600	2	11	0.001122	0.000558	-2521267.510
12700	2	11	0.001135	0.000612	-2521406.556
12800	2	11	0.001097	0.000612	-2521672.690
12900	2	11	0.001152	0.000601	-2521530.810
13000	2	11	0.001114	0.000588	-2521337.452
13100	2	11	0.001088	0.000590	-2521313.224
13200	2	11	0.001143	0.000575	-2521219.806
13300	2	11	0.001093	0.000594	-2521402.715
13400	2	11	0.001131	0.000542	-2521271.578
13500	2	11	0.001118	0.000597	-2521424.127
13600	2	11	0.001150	0.000615	-2521374.426
13700	2	11	0.001127	0.000586	-2521432.347
13800	2	11	0.001131	0.000582	-2521532.868
13900	2	11	0.001135	0.000608	-2521449.938
14000	2	11	0.001125	0.000596	-2521363.838
14100	2	11	0.001171	0.000616	-2521522.700
14200	2	11	0.001145	0.000593	-2521395.785
14300	2	11	0.001137	0.000599	-2521245.809
14400	2	11	0.001121	0.000573	-2521681.770
14500	2	11	0.001117	0.000619	-2521527.567
14600	2	11	0.001142	0.000625	-2521532.502
14700	2	11	0.001112	0.000571	-2521529.143
14800	2	11	0.001162	0.000611	-2521448.166
14900	2	11	0.001145	0.000601	-2521371.931
15000	2	11	0.001154	0.000568	-2521450.467
15100	2	11	0.001159	0.000601	-2521361.069
15200	2	11	0.001144	0.000571	-2521328.381
15300	2	11	0.001130	0.000606	-2521672.636
15400	2	11	0.001139	0.000613	-2521523.570
15500	2	11	0.001160	0.000575	-2521321.536
15600	2	11	0.001173	0.000595	-2521425.451
15700	2	11	0.001127	0.000592	-2521370.495
15800	2	11	0.001114	0.000581	-2521500.870
15900	2	11	0.001130	0.000589	-2521377.942
16000	2	11	0.001106	0.000612	-2521335.440
16100	2	11	0.001076	0.000597	-2521344.073
16200	2	11	0.001120	0.000585	-2521364.757
16300	2	11	0.001144	0.000624	-2521487.177
16400	2	11	0.001117	0.000617	-2521318.416
16500	2	11	0.001140	0.000593	-2521317.760
16600	2	11	0.001135	0.000570	-2521558.033
16700	2	11	0.001147	0.000597	-2521388.028
16800	2	11	0.001139	0.000577	-2521398.163
16900	2	11	0.001098	0.000603	-2521293.021
17000	2	11	0.001146	0.000600	-2521295.083
17100	2	11	0.001120	0.000601	-2521556.671
17200	2	11	0.001118	0.000609	-2521247.506
17300	2	11	0.001122	0.000584	-2521450.432
17400	2	11	0.001130	0.000584	-2521424.072
17500	2	11	0.001130	0.000622	-2521621.129
17600	2	11	0.001141	0.000612	-2521540.239
17700	2	11	0.001122	0.000586	-2521358.230
17800	2	11	0.001112	0.000602	-2521484.827
17900	2	11	0.001154	0.000618	-2521492.201
18000	2	11	0.001156	0.000602	-2521328.080
18100	2	11	0.001164	0.000591	-2521419.489
18200	2	11	0.001121	0.000617	-2521521.090
18300	2	11	0.001123	0.000595	-2521538.681
18400	2	11	0.001136	0.000594	-2521319.544
18500	2	11	0.001136	0.000591	-2521463.592
18600	2	11	0.001135	0.000587	-2521352.053
18700	2	11	0.001132	0.000590	-2521373.736
18800	2	11	0.001160	0.000598	-2521393.028
18900	2	11	0.001151	0.000592	-2521403.399
19000	2	11	0.001134	0.000608	-2521459.255
19100	2	11	0.001122	0.000593	-2521528.361
19200	2	11	0.001123	0.000604	-2521440.461
19300	2	11	0.001132	0.000620	-2521588.613
19400	2	11	0.001131	0.000618	-2521491.493
19500	2	11	0.001144	0.000574	-2521313.701
19600	2	11	0.001158	0.000614	-2521374.503
19700	2	11	0.001140	0.000567	-2521485.438
19800	2	11	0.001112	0.000577	-2521399.856
19900	2	11	0.001138	0.000618	-2521404.346
20000	2	11	0.001132	0.000579	-2521354.583
20100	2	11	0.001118	0.000634	-2521401.300
20200	2	11	0.001130	0.000592	-2521648.339
20300	2	11	0.001172	0.000620	-2521661.631
20400	2	11	0.001170	0.000578	-2521439.910
20500	2	11	0.001141	0.000597	-2521400.002
20600	2	11	0.001117	0.000562	-2521406.772
20700	2	11	0.001114	0.000612	-2521372.388
20800	2	11	0.001138	0.000593	-2521369.298
20900	2	11	0.001101	0.000596	-2521350.255
21000	2	11	0.001114	0.000614	-2521406.283
21100	2	11	0.001117	0.000560	-2521461.964
21200	2	11	0.001137	0.000608	-2521597.812
21300	2	11	0.001110	0.000561	-2521191.489
21400	2	11	0.001133	0.000626	-2521607.790
21500	2	11	0.001123	0.000626	-2521698.305
21600	2	11	0.001110	0.000590	-2521409.021
21700	2	11	0.001139	0.000568	-2521349.542
21800	2	11	0.001125	0.000565	-2521342.045
21900	2	11	0.001109	0.000574	-2521466.998
22000	2	11	0.001123	0.000598	-2521335.559
22100	2	11	0.001125	0.000599	-2521436.942
22200	2	11	0.001121	0.000587	-2521394.929
22300	2	11	0.001161	0.000603	-2521470.890
22400	2	11	0.001149	0.000597	-2521517.438
22500	2	11	0.001115	0.000613	-2521362.041
22600	2	11	0.001081	0.000605	-2521330.035
22700	2	11	0.001092	0.000620	-2521375.816
22800	2	11	0.001129	0.000595	-2521506.619
22900	2	11	0.001159	0.000578	-2521503.672
23000	2	11	0.001155	0.000569	-2521410.009
23100	2	11	0.001138	0.000603	-2521601.215
23200	2	11	0.001130	0.000593	-2521405.347
23300	2	11	0.001127	0.000592	-2521338.735
23400	2	11	0.001132	0.000603	-2521337.346
23500	2	11	0.001170	0.000607	-2521456.434
23600	2	11	0.001125	0.000583	-2521442.490
23700	2	11	0.001104	0.000608	-2521560.344
23800	2	11	0.001112	0.000579	-2521293.778
23900	2	11	0.001162	0.000607	-2521293.455
24000	2	11	0.001141	0.000605	-2521512.085
24100	2	11	0.001123	0.000586	-2521308.100
24200	2	11	0.001191	0.000574	-2521494.486
24300	2	11	0.001132	0.000614	-2521458.006
24400	2	11	0.001127	0.000630	-2521575.051
24500	2	11	0.001143	0.000577	-2521312.302
24600	2	11	0.001128	0.000593	-2521558.286
24700	2	11	0.001115	0.000589	-2521338.594
24800	2	11	0.001118	0.000611	-2521250.486
24900	2	11	0.001128	0.000612	-2521373.253
25000	2	11	0.001088	0.000583	-2521276.608
25100	2	11	0.001087	0.000596	-2521432.305
25200	2	11	0.001108	0.000569	-2521435.146
25300	2	11	0.001105	0.000601	-2521394.974
25400	2	11	0.001120	0.000573	-2521427.808
25500	2	11	0.001126	0.000581	-2521364.992
25600	2	11	0.001103	0.000609	-2521459.011
25700	2	11	0.001141	0.000594	-2521509.844
25800	2	11	0.001139	0.000573	-2521427.280
25900	2	11	0.001113	0.000584	-2521410.333
26000	2	11	0.001153	0.000578	-2521485.997
26100	2	11	0.001151	0.000591	-2521550.652
26200	2	11	0.001108	0.000617	-2521495.987
26300	2	11	0.001079	0.000580	-2521190.351
26400	2	11	0.001129	0.000612	-2521396.093
26500	2	11	0.001113	0.000595	-2521483.839
26600	2	11	0.001125	0.000579	-2521288.717
26700	2	11	0.001148	0.000611	-2521248.613
26800	2	11	0.001145	0.000582	-2521350.291
26900	2	11	0.001129	0.000655	-2521433.738
27000	2	11	0.001113	0.000627	-2521481.912
27100	2	11	0.001092	0.000617	-2521502.329
27200	2	11	0.001092	0.000562	-2521382.077
27300	2	11	0.001130	0.000578	-2521297.969
27400	2	11	0.001168	0.000588	-2521643.779
27500	2	11	0.001118	0.000579	-2521201.916
27600	2	11	0.001124	0.000607	-2521323.246
27700	2	11	0.001164	0.000585	-2521470.102
27800	2	11	0.001151	0.000595	-2521279.307
27900	2	11	0.001139	0.000607	-2521428.140
28000	2	11	0.001127	0.000568	-2521179.271
28100	2	11	0.001135	0.000605	-2521268.546
28200	2	11	0.001122	0.000601	-2521500.307
28300	2	11	0.001147	0.000594	-2521331.400
28400	2	11	0.001110	0.000580	-2521417.461
28500	2	11	0.001148	0.000614	-2521488.561
28600	2	11	0.001171	0.000616	-2521599.077
28700	2	11	0.001164	0.000564	-2521381.838
28800	2	11	0.001140	0.000607	-2521421.478
28900	2	11	0.001123	0.000591	-2521304.712
29000	2	11	0.001104	0.000606	-2521356.371
29100	2	11	0.001132	0.000621	-2521361.382
29200	2	11	0.001131	0.000590	-2521550.091
29300	2	11	0.001131	0.000583	-2521350.887
29400	2	11	0.001128	0.000587	-2521413.403
29500	2	11	0.001103	0.000619	-2521400.710
29600	2	11	0.001137	0.000622	-2521484.473
29700	2	11	0.001162	0.000592	-2521419.510
29800	2	11	0.001131	0.000580	-2521234.732
29900	2	11	0.001124	0.000592	-2521723.865
30000	2	11	0.001174	0.000579	-2521467.080
30100	2	11	0.001142	0.000566	-2521372.945
30200	2	11	0.001130	0.000565	-2521238.904
30300	2	11	0.001140	0.000604	-2521640.206
30400	2	11	0.001131	0.000603	-2521605.448
30500	2	11	0.001137	0.000583	-2521471.423
30600	2	11	0.001150	0.000616	-2521328.289
30700	2	11	0.001131	0.000588	-2521459.163
30800	2	11	0.001141	0.000601	-2521330.336
30900	2	11	0.001111	0.000592	-2521395.196
31000	2	11	0.001097	0.000589	-2521379.729
31100	2	11	0.001128	0.000608	-2521355.566
31200	2	11	0.001113	0.000582	-2521359.421
31300	2	11	0.001132	0.000564	-2521269.374
31400	2	11	0.001154	0.000588	-2521530.444
31500	2	11	0.001144	0.000601	-2521426.927
31600	2	11	0.001165	0.000601	-2521572.801
31700	2	11	0.001120	0.000575	-2521414.544
31800	2	11	0.001127	0.000605	-2521475.813
31900	2	11	0.001168	0.000608	-2521416.886
32000	2	11	0.001124	0.000572	-2521267.394
32100	2	11	0.001148	0.000610	-2521387.284
32200	2	11	0.001122	0.000552	-2521273.883
32300	2	11	0.001141	0.000611	-2521397.747
32400	2	11	0.001135	0.000610	-2521521.622
32500	2	11	0.001164	0.000588	-2521519.500
32600	2	11	0.001121	0.000588	-2521519.925
32700	2	11	0.001130	0.000596	-2521413.607
32800	2	11	0.001144	0.000561	-2521347.834
32900	2	11	0.001140	0.000594	-2521395.881
33000	2	11	0.001128	0.000592	-2521528.403
33100	2	11	0.001114	0.000602	-2521489.257
33200	2	11	0.001145	0.000569	-2521372.427
33300	2	11	0.001093	0.000570	-2521173.340
33400	2	11	0.001138	0.000569	-2521538.965
33500	2	11	0.001136	0.000595	-2521481.387
33600	2	11	0.001111	0.000594	-2521242.205
33700	2	11	0.001146	0.000606	-2521367.726
33800	2	11	0.001149	0.000592	-2521501.123
33900	2	11	0.001142	0.000610	-2521343.101
34000	2	11	0.001154	0.000587	-2521366.056
34100	2	11	0.001155	0.000572	-2521189.292
34200	2	11	0.001136	0.000576	-2521434.051
34300	2	11	0.001130	0.000572	-2521458.155
34400	2	11	0.001176	0.000617	-2521521.966
34500	2	11	0.001137	0.000590	-2521349.822
34600	2	11	0.001143	0.000609	-2521496.297
34700	2	11	0.001106	0.000580	-2521521.304
34800	2	11	0.001138	0.000596	-2521445.947
34900	2	11	0.001107	0.000596	-2521446.560
35000	2	11	0.001109	0.000610	-2521355.505
35100	2	11	0.001119	0.000595	-2521323.797
35200	2	11	0.001133	0.000590	-2521408.495
35300	2	11	0.001144	0.000574	-2521237.077
35400	2	11	0.001142	0.000610	-2521436.396
35500	2	11	0.001138	0.000586	-2521231.134
35600	2	11	0.001170	0.000589	-2521304.286
35700	2	11	0.001168	0.000624	-2521435.379
35800	2	11	0.001139	0.000605	-2521656.845
35900	2	11	0.001159	0.000595	-2521416.016
36000	2	11	0.001117	0.000605	-2521299.413
36100	2	11	0.001114	0.000589	-2521384.325
36200	2	11	0.001117	0.000580	-2521228.780
36300	2	11	0.001103	0.000568	-2521404.447
36400	2	11	0.001124	0.000589	-2521422.521
36500	2	11	0.001148	0.000621	-2521400.518
36600	2	11	0.001185	0.000588	-2521652.390
36700	2	11	0.001146	0.000593	-2521511.664
36800	2	11	0.001167	0.000610	-2521618.748
36900	2	11	0.001148	0.000606	-2521610.369
37000	2	11	0.001128	0.000594	-2521646.477
37100	2	11	0.001149	0.000596	-2521426.438
37200	2	11	0.001138	0.000579	-2521419.794
37300	2	11	0.001168	0.000580	-2521451.144
37400	2	11	0.001167	0.000588	-2521531.601
37500	2	11	0.001134	0.000594	-2521518.472
37600	2	11	0.001100	0.000581	-2521307.507
37700	2	11	0.001125	0.000604	-2521388.731
37800	2	11	0.001108	0.000586	-2521422.468
37900	2	11	0.001102	0.000601	-2521429.686
38000	2	11	0.001147	0.000631	-2521518.105
38100	2	11	0.001103	0.000569	-2521382.278
38200	2	11	0.001131	0.000615	-2521457.524
38300	2	11	0.001122	0.000612	-2521347.024
38400	2	11	0.001132	0.000601	-2521386.025
38500	2	11	0.001109	0.000573	-2521376.178
38600	2	11	0.001119	0.000572	-2521341.572
38700	2	11	0.001144	0.000598	-2521438.008
38800	2	11	0.001142	0.000608	-2521309.398
38900	2	11	0.001141	0.000594	-2521472.944
39000	2	11	0.001123	0.000588	-2521365.054
39100	2	11	0.001082	0.000578	-2521486.529
39200	2	11	0.001075	0.000589	-2521255.816
39300	2	11	0.001117	0.000589	-2521437.125
39400	2	11	0.001141	0.000595	-2521351.225
39500	2	11	0.001152	0.000564	-2521419.801
39600	2	11	0.001146	0.000558	-2521417.109
39700	2	11	0.001139	0.000617	-2521495.600
39800	2	11	0.001135	0.000592	-2521467.809
39900	2	11	0.001171	0.000596	-2521339.971
40000	2	11	0.001140	0.000571	-2521324.639
40100	2	11	0.001122	0.000583	-2521369.171
40200	2	11	0.001167	0.000574	-2521474.629
40300	2	11	0.001128	0.000593	-2521363.788
40400	2	11	0.001136	0.000597	-2521298.326
40500	2	11	0.001125	0.000590	-2521357.391
40600	2	11	0.001117	0.000596	-2521419.870
40700	2	11	0.001172	0.000564	-2521396.119
40800	2	11	0.001145	0.000586	-2521369.559
40900	2	11	0.001140	0.000623	-2521392.266
41000	2	11	0.001125	0.000584	-2521321.478
41100	2	11	0.001129	0.000608	-2521320.356
41200	2	11	0.001131	0.000593	-2521460.537
41300	2	11	0.001142	0.000597	-2521373.021
41400	2	11	0.001090	0.000594	-2521376.970
41500	2	11	0.001127	0.000584	-2521367.321
41600	2	11	0.001102	0.000611	-2521323.808
41700	2	11	0.001115	0.000592	-2521439.214
41800	2	11	0.001119	0.000594	-2521463.522
41900	2	11	0.001128	0.000580	-2521449.299
42000	2	11	0.001118	0.000596	-2521462.758
42100	2	11	0.001144	0.000572	-2521387.735
42200	2	11	0.001115	0.000591	-2521279.608
42300	2	11	0.001172	0.000613	-2521514.039
42400	2	11	0.001158	0.000620	-2521462.945
42500	2	11	0.001162	0.000585	-2521334.247
42600	2	11	0.001166	0.000579	-2521429.579
42700	2	11	0.001133	0.000581	-2521545.905
42800	2	11	0.001125	0.000579	-2521337.839
42900	2	11	0.001161	0.000589	-2521470.264
43000	2	11	0.001124	0.000608	-2521519.693
43100	2	11	0.001128	0.000601	-2521517.544
43200	2	11	0.001131	0.000586	-2521396.297
43300	2	11	0.001141	0.000577	-2521402.901
43400	2	11	0.001139	0.000614	-2521620.956
43500	2	11	0.001156	0.000593	-2521543.579
43600	2	11	0.001141	0.000595	-2521475.866
43700	2	11	0.001166	0.000600	-2521490.145
43800	2	11	0.001129	0.000588	-2521538.843
43900	2	11	0.001120	0.000580	-2521253.177
44000	2	11	0.001146	0.000585	-2521499.750
44100	2	11	0.001132	0.000572	-2521248.118
44200	2	11	0.001204	0.000575	-2521342.874
44300	2	11	0.001155	0.000554	-2521318.448
44400	2	11	0.001125	0.000593	-2521344.702
44500	2	11	0.001114	0.000600	-2521341.918
44600	2	11	0.001108	0.000583	-2521588.411
44700	2	11	0.001143	0.000580	-2521384.346
44800	2	11	0.001161	0.000573	-2521324.426
44900	2	11	0.001158	0.000568	-2521453.400
45000	2	11	0.001165	0.000584	-2521439.892
45100	2	11	0.001166	0.000596	-2521565.355
45200	2	11	0.001172	0.000585	-2521369.441
45300	2	11	0.001141	0.000586	-2521698.106
45400	2	11	0.001128	0.000598	-2521368.408
45500	2	11	0.001122	0.000616	-2521519.147
45600	2	11	0.001113	0.000563	-2521129.712
45700	2	11	0.001118	0.000581	-2521444.505
45800	2	11	0.001100	0.000601	-2521393.503
45900	2	11	0.001122	0.000569	-2521329.974
46000	2	11	0.001115	0.000579	-2521278.788
46100	2	11	0.001138	0.000631	-2521299.130
46200	2	11	0.001138	0.000563	-2521399.987
46300	2	11	0.001133	0.000594	-2521399.236
46400	2	11	0.001147	0.000580	-2521326.843
46500	2	11	0.001165	0.000579	-2521431.775
46600	2	11	0.001183	0.000601	-2521470.834
46700	2	11	0.001144	0.000578	-2521417.457
46800	2	11	0.001152	0.000604	-2521571.782
46900	2	11	0.001150	0.000562	-2521547.906
47000	2	11	0.001124	0.000580	-2521178.901
47100	2	11	0.001135	0.000597	-2521401.698
47200	2	11	0.001139	0.000624	-2521431.040
47300	2	11	0.001088	0.000597	-2521402.573
47400	2	11	0.001115	0.000624	-2521436.935
47500	2	11	0.001158	0.000588	-2521492.538
47600	2	11	0.001164	0.000587	-2521438.041
47700	2	11	0.001151	0.000609	-2521456.020
47800	2	11	0.001134	0.000583	-2521372.853
47900	2	11	0.001146	0.000618	-2521541.181
48000	2	11	0.001139	0.000581	-2521560.795
48100	2	11	0.001115	0.000585	-2521500.220
48200	2	11	0.001104	0.000611	-2521559.408
48300	2	11	0.001093	0.000579	-2521321.211
48400	2	11	0.001119	0.000572	-2521300.068
48500	2	11	0.001132	0.000604	-2521406.727
48600	2	11	0.001159	0.000590	-2521458.855
48700	2	11	0.001133	0.000580	-2521550.566
48800	2	11	0.001145	0.000626	-2521585.284
48900	2	11	0.001176	0.000601	-2521679.447
49000	2	11	0.001163	0.000591	-2521483.742
49100	2	11	0.001125	0.000559	-2521398.279
49200	2	11	0.001130	0.000577	-2521345.814
49300	2	11	0.001149	0.000619	-2521440.766
49400	2	11	0.001160	0.000616	-2521435.315
49500	2	11	0.001122	0.000601	-2521550.527
49600	2	11	0.001148	0.000626	-2521514.291
49700	2	11	0.001133	0.000586	-2521360.894
49800	2	11	0.001173	0.000590	-2521524.965
49900	2	11	0.001112	0.000613	-2521441.149
50000	2	11	0.001130	0.000606	-2521310.458
50100	2	11	0.001140	0.000593	-2521259.969
50200	2	11	0.001146	0.000572	-2521396.979
50300	2	11	0.001169	0.000605	-2521637.898
50400	2	11	0.001128	0.000609	-2521519.031
50500	2	11	0.001111	0.000570	-2521359.919
50600	2	11	0.001112	0.000605	-2521325.464
50700	2	11	0.001135	0.000589	-2521345.642
50800	2	11	0.001112	0.000587	-2521243.155
50900	2	11	0.001103	0.000567	-2521152.018
51000	2	11	0.001112	0.000586	-2521281.857
51100	2	11	0.001154	0.000606	-2521576.728
51200	2	11	0.001137	0.000561	-2521370.641
51300	2	11	0.001178	0.000605	-2521494.447
51400	2	11	0.001134	0.000580	-2521461.164
51500	2	11	0.001148	0.000586	-2521319.335
51600	2	11	0.001096	0.000588	-2521313.069
51700	2	11	0.001071	0.000588	-2521195.162
51800	2	11	0.001133	0.000588	-2521431.723
51900	2	11	0.001151	0.000619	-2521438.122
52000	2	11	0.001149	0.000622	-2521631.514
52100	2	11	0.001152	0.000625	-2521463.900
52200	2	11	0.001128	0.000593	-2521475.017
52300	2	11	0.001135	0.000605	-2521393.517
52400	2	11	0.001151	0.000578	-2521415.715
52500	2	11	0.001141	0.000608	-2521425.994
52600	2	11	0.001158	0.000576	-2521314.782
52700	2	11	0.001126	0.000622	-2521617.251
52800	2	11	0.001123	0.000570	-2521318.365
52900	2	11	0.001123	0.000625	-2521421.280
53000	2	11	0.001114	0.000593	-2521592.393
53100	2	11	0.001154	0.000592	-2521431.267
53200	2	11	0.001154	0.000601	-2521521.058
53300	2	11	0.001158	0.000605	-2521484.246
53400	2	11	0.001167	0.000587	-2521442.508
53500	2	11	0.001186	0.000592	-2521400.376
53600	2	11	0.001128	0.000604	-2521358.239
53700	2	11	0.001145	0.000569	-2521449.272
53800	2	11	0.001136	0.000608	-2521531.928
53900	2	11	0.001142	0.000567	-2521526.850
54000	2	11	0.001102	0.000610	-2521373.123
54100	2	11	0.001105	0.000585	-2521297.881
54200	2	11	0.001107	0.000600	-2521207.090
54300	2	11	0.001135	0.000597	-2521429.092
54400	2	11	0.001112	0.000578	-2521418.233
54500	2	11	0.001133	0.000587	-2521241.566
54600	2	11	0.001112	0.000595	-2521272.396
54700	2	11	0.001138	0.000587	-2521263.355
54800	2	11	0.001115	0.000592	-2521461.508
54900	2	11	0.001106	0.000566	-2521123.280
55000	2	11	0.001141	0.000588	-2521481.445
55100	2	11	0.001107	0.000600	-2521348.600
55200	2	11	0.001126	0.000602	-2521527.498
55300	2	11	0.001127	0.000598	-2521513.209
55400	2	11	0.001127	0.000594	-2521418.025
55500	2	11	0.001146	0.000606	-2521516.918
55600	2	11	0.001125	0.000581	-2521323.669
55700	2	11	0.001119	0.000608	-2521563.753
55800	2	11	0.001141	0.000603	-2521614.856
55900	2	11	0.001133	0.000610	-2521383.420
56000	2	11	0.001160	0.000586	-2521261.026
56100	2	11	0.001147	0.000591	-2521308.124
56200	2	11	0.001141	0.000604	-2521441.281
56300	2	11	0.001106	0.000593	-2521370.888
56400	2	11	0.001102	0.000581	-2521478.371
56500	2	11	0.001110	0.000629	-2521456.348
56600	2	11	0.001126	0.000584	-2521385.854
56700	2	11	0.001135	0.000568	-2521368.299
56800	2	11	0.001115	0.000567	-2521515.474
56900	2	11	0.001128	0.000627	-2521341.106
57000	2	11	0.001151	0.000610	-2521530.659
57100	2	11	0.001151	0.000567	-2521352.396
57200	2	11	0.001127	0.000587	-2521392.044
57300	2	11	0.001112	0.000572	-2521415.377
57400	2	11	0.001100	0.000607	-2521234.282
57500	2	11	0.001099	0.000561	-2521311.160
57600	2	11	0.001118	0.000591	-2521266.375
57700	2	11	0.001127	0.000631	-2521420.201
57800	2	11	0.001111	0.000580	-2521447.255
57900	2	11	0.001093	0.000582	-2521280.182
58000	2	11	0.001127	0.000599	-2521305.622
