Gen	np	tree	tau_4EminEmyoxEsp	tau_5EmyoxEsp	lnL
11900	2	11	0.001157	0.000715	-2521676.319
12000	2	11	0.001109	0.000709	-2521637.586
12100	2	11	0.001139	0.000714	-2521646.940
12200	2	11	0.001108	0.000708	-2521580.702
12300	2	11	0.001120	0.000697	-2521633.825
12400	2	11	0.001152	0.000746	-2521512.261
12500	2	11	0.001105	0.000685	-2521526.730
12600	2	11	0.001143	0.000730	-2521546.792
12700	2	11	0.001153	0.000717	-2521593.974
12800	2	11	0.001196	0.000711	-2521688.593
12900	2	11	0.001162	0.000708	-2521689.925
13000	2	11	0.001170	0.000737	-2521744.000
13100	2	11	0.001179	0.000726	-2521953.988
13200	2	11	0.001177	0.000745	-2521948.741
13300	2	11	0.001142	0.000729	-2521688.624
13400	2	11	0.001150	0.000691	-2521671.882
13500	2	11	0.001167	0.000706	-2521760.132
13600	2	11	0.001131	0.000704	-2521680.041
13700	2	11	0.001153	0.000732	-2521628.880
13800	2	11	0.001133	0.000719	-2521642.607
13900	2	11	0.001163	0.000706	-2521680.450
14000	2	11	0.001174	0.000750	-2521614.521
14100	2	11	0.001165	0.000735	-2521722.658
14200	2	11	0.001154	0.000700	-2521708.153
14300	2	11	0.001189	0.000695	-2521710.821
14400	2	11	0.001164	0.000744	-2521886.709
14500	2	11	0.001128	0.000722	-2521738.156
14600	2	11	0.001152	0.000735	-2521810.309
14700	2	11	0.001152	0.000714	-2521601.288
14800	2	11	0.001139	0.000744	-2521626.141
14900	2	11	0.001128	0.000698	-2521645.315
15000	2	11	0.001166	0.000750	-2521738.278
15100	2	11	0.001113	0.000742	-2521594.931
15200	2	11	0.001153	0.000753	-2521672.451
15300	2	11	0.001145	0.000721	-2521661.707
15400	2	11	0.001170	0.000718	-2521736.848
15500	2	11	0.001132	0.000705	-2521662.880
15600	2	11	0.001134	0.000720	-2521553.344
15700	2	11	0.001150	0.000732	-2521670.980
15800	2	11	0.001130	0.000724	-2521675.038
15900	2	11	0.001174	0.000732	-2521814.549
16000	2	11	0.001151	0.000722	-2521818.525
16100	2	11	0.001201	0.000707	-2521744.902
16200	2	11	0.001169	0.000734	-2521845.486
16300	2	11	0.001149	0.000740	-2521822.758
16400	2	11	0.001106	0.000737	-2521731.574
16500	2	11	0.001122	0.000734	-2521687.075
16600	2	11	0.001147	0.000705	-2521775.898
16700	2	11	0.001136	0.000708	-2521905.173
16800	2	11	0.001119	0.000716	-2521543.649
16900	2	11	0.001165	0.000697	-2521831.915
17000	2	11	0.001169	0.000750	-2521856.843
17100	2	11	0.001154	0.000713	-2521784.890
17200	2	11	0.001187	0.000706	-2521833.231
17300	2	11	0.001148	0.000702	-2521814.687
17400	2	11	0.001160	0.000735	-2521683.252
17500	2	11	0.001130	0.000720	-2521560.310
17600	2	11	0.001166	0.000711	-2521692.472
17700	2	11	0.001167	0.000728	-2521827.491
17800	2	11	0.001164	0.000705	-2521638.962
17900	2	11	0.001179	0.000715	-2521637.847
18000	2	11	0.001157	0.000750	-2521633.970
18100	2	11	0.001145	0.000737	-2522074.947
18200	2	11	0.001122	0.000700	-2521740.687
18300	2	11	0.001134	0.000736	-2521677.742
18400	2	11	0.001151	0.000737	-2521679.988
18500	2	11	0.001134	0.000701	-2521706.291
18600	2	11	0.001195	0.000723	-2521861.932
18700	2	11	0.001157	0.000725	-2521831.255
18800	2	11	0.001153	0.000722	-2521687.855
18900	2	11	0.001155	0.000740	-2521780.936
19000	2	11	0.001136	0.000712	-2521748.168
19100	2	11	0.001172	0.000717	-2521804.208
19200	2	11	0.001158	0.000714	-2521644.437
19300	2	11	0.001135	0.000718	-2521611.072
19400	2	11	0.001153	0.000693	-2521793.577
19500	2	11	0.001141	0.000718	-2521708.647
19600	2	11	0.001153	0.000724	-2521711.185
19700	2	11	0.001147	0.000748	-2521746.631
19800	2	11	0.001143	0.000751	-2521939.186
19900	2	11	0.001152	0.000709	-2521520.615
20000	2	11	0.001161	0.000699	-2521753.199
20100	2	11	0.001148	0.000700	-2521586.694
20200	2	11	0.001175	0.000719	-2521759.415
20300	2	11	0.001142	0.000722	-2521643.222
20400	2	11	0.001161	0.000762	-2521683.136
20500	2	11	0.001171	0.000735	-2521780.299
20600	2	11	0.001136	0.000699	-2521481.737
20700	2	11	0.001170	0.000702	-2521737.197
20800	2	11	0.001193	0.000720	-2521643.399
20900	2	11	0.001139	0.000704	-2521557.417
21000	2	11	0.001111	0.000708	-2521704.779
21100	2	11	0.001120	0.000700	-2521562.331
21200	2	11	0.001122	0.000724	-2521658.913
21300	2	11	0.001154	0.000699	-2521522.494
21400	2	11	0.001198	0.000719	-2521754.662
21500	2	11	0.001161	0.000706	-2521686.897
21600	2	11	0.001154	0.000727	-2521665.371
21700	2	11	0.001192	0.000712	-2521751.901
21800	2	11	0.001132	0.000729	-2521582.380
21900	2	11	0.001158	0.000729	-2521666.794
22000	2	11	0.001171	0.000688	-2521741.736
22100	2	11	0.001155	0.000712	-2521664.684
22200	2	11	0.001153	0.000725	-2521465.694
22300	2	11	0.001145	0.000741	-2521939.918
22400	2	11	0.001195	0.000734	-2521562.147
22500	2	11	0.001161	0.000722	-2521720.857
22600	2	11	0.001171	0.000742	-2521706.236
22700	2	11	0.001157	0.000751	-2521976.568
22800	2	11	0.001172	0.000707	-2521670.168
22900	2	11	0.001154	0.000723	-2521775.227
23000	2	11	0.001173	0.000744	-2521601.081
23100	2	11	0.001164	0.000696	-2521400.443
23200	2	11	0.001134	0.000712	-2521594.375
23300	2	11	0.001124	0.000715	-2521582.533
23400	2	11	0.001117	0.000722	-2521463.807
23500	2	11	0.001114	0.000722	-2521569.863
23600	2	11	0.001176	0.000737	-2521761.929
23700	2	11	0.001159	0.000694	-2521711.187
23800	2	11	0.001142	0.000729	-2521617.479
23900	2	11	0.001138	0.000722	-2521709.648
24000	2	11	0.001146	0.000709	-2521818.410
24100	2	11	0.001119	0.000694	-2521470.405
24200	2	11	0.001147	0.000701	-2521744.217
24300	2	11	0.001099	0.000699	-2521387.439
24400	2	11	0.001131	0.000734	-2521555.128
24500	2	11	0.001167	0.000734	-2521699.355
24600	2	11	0.001166	0.000740	-2521645.546
24700	2	11	0.001140	0.000698	-2521602.096
24800	2	11	0.001112	0.000708	-2521644.688
24900	2	11	0.001130	0.000724	-2521658.690
25000	2	11	0.001168	0.000721	-2521831.404
25100	2	11	0.001164	0.000752	-2521705.036
25200	2	11	0.001184	0.000740	-2521592.493
25300	2	11	0.001166	0.000700	-2521659.905
25400	2	11	0.001163	0.000706	-2521637.940
25500	2	11	0.001120	0.000684	-2521585.521
25600	2	11	0.001125	0.000716	-2521717.963
25700	2	11	0.001107	0.000701	-2521616.462
25800	2	11	0.001142	0.000720	-2521602.723
25900	2	11	0.001143	0.000750	-2521795.193
26000	2	11	0.001148	0.000717	-2521631.627
26100	2	11	0.001158	0.000720	-2521796.939
26200	2	11	0.001187	0.000716	-2521841.008
26300	2	11	0.001170	0.000723	-2521818.873
26400	2	11	0.001145	0.000737	-2521856.323
26500	2	11	0.001148	0.000739	-2521752.769
26600	2	11	0.001128	0.000754	-2521793.533
26700	2	11	0.001121	0.000700	-2521541.640
26800	2	11	0.001161	0.000724	-2521742.422
26900	2	11	0.001119	0.000718	-2521680.694
27000	2	11	0.001126	0.000737	-2521557.350
27100	2	11	0.001111	0.000703	-2521615.789
27200	2	11	0.001115	0.000710	-2521550.890
27300	2	11	0.001128	0.000716	-2521632.442
27400	2	11	0.001141	0.000718	-2521683.591
27500	2	11	0.001147	0.000763	-2521659.789
27600	2	11	0.001155	0.000690	-2521815.808
27700	2	11	0.001172	0.000730	-2521862.630
27800	2	11	0.001192	0.000729	-2521854.049
27900	2	11	0.001166	0.000730	-2521534.806
28000	2	11	0.001168	0.000721	-2521794.892
28100	2	11	0.001143	0.000718	-2521870.766
28200	2	11	0.001154	0.000716	-2521723.034
28300	2	11	0.001167	0.000716	-2521730.678
28400	2	11	0.001157	0.000709	-2521729.555
28500	2	11	0.001167	0.000744	-2521711.248
28600	2	11	0.001164	0.000715	-2521749.184
28700	2	11	0.001147	0.000723	-2521718.591
28800	2	11	0.001192	0.000740	-2521707.243
28900	2	11	0.001102	0.000710	-2521556.010
29000	2	11	0.001156	0.000708	-2521423.549
29100	2	11	0.001132	0.000674	-2521542.273
29200	2	11	0.001172	0.000710	-2521688.996
29300	2	11	0.001168	0.000726	-2521643.031
29400	2	11	0.001149	0.000713	-2521709.819
29500	2	11	0.001134	0.000699	-2521698.426
29600	2	11	0.001156	0.000730	-2521493.245
29700	2	11	0.001190	0.000713	-2521773.563
29800	2	11	0.001152	0.000750	-2521792.372
29900	2	11	0.001125	0.000745	-2521727.913
30000	2	11	0.001156	0.000702	-2521583.162
30100	2	11	0.001137	0.000758	-2521712.300
30200	2	11	0.001153	0.000761	-2521640.835
30300	2	11	0.001137	0.000730	-2521599.696
30400	2	11	0.001128	0.000753	-2521784.676
30500	2	11	0.001149	0.000723	-2521643.225
30600	2	11	0.001140	0.000720	-2521547.344
30700	2	11	0.001133	0.000728	-2521511.158
30800	2	11	0.001120	0.000697	-2521515.106
30900	2	11	0.001144	0.000726	-2521605.884
31000	2	11	0.001162	0.000741	-2521665.854
31100	2	11	0.001160	0.000676	-2521653.422
31200	2	11	0.001164	0.000723	-2521615.745
31300	2	11	0.001163	0.000720	-2521700.357
31400	2	11	0.001156	0.000705	-2521515.510
31500	2	11	0.001144	0.000735	-2521683.446
31600	2	11	0.001124	0.000711	-2521496.933
31700	2	11	0.001112	0.000713	-2521606.577
31800	2	11	0.001146	0.000711	-2521653.535
31900	2	11	0.001188	0.000732	-2521693.762
32000	2	11	0.001189	0.000735	-2521561.771
32100	2	11	0.001118	0.000694	-2521623.807
32200	2	11	0.001129	0.000735	-2521639.548
32300	2	11	0.001145	0.000748	-2521723.094
32400	2	11	0.001126	0.000696	-2521501.824
32500	2	11	0.001137	0.000679	-2521499.249
32600	2	11	0.001134	0.000734	-2521739.162
32700	2	11	0.001146	0.000668	-2521592.119
32800	2	11	0.001130	0.000722	-2521686.138
32900	2	11	0.001146	0.000726	-2521619.744
33000	2	11	0.001139	0.000712	-2521773.849
33100	2	11	0.001112	0.000730	-2521714.311
33200	2	11	0.001137	0.000739	-2521773.379
33300	2	11	0.001140	0.000728	-2521786.979
33400	2	11	0.001190	0.000706	-2521670.322
33500	2	11	0.001149	0.000715	-2521671.566
33600	2	11	0.001128	0.000722	-2521554.462
33700	2	11	0.001121	0.000721	-2521475.410
33800	2	11	0.001178	0.000696	-2521674.908
33900	2	11	0.001171	0.000746	-2521844.126
34000	2	11	0.001157	0.000702	-2521581.944
34100	2	11	0.001149	0.000720	-2521586.827
34200	2	11	0.001120	0.000731	-2521676.853
34300	2	11	0.001114	0.000689	-2521550.129
34400	2	11	0.001128	0.000729	-2521887.737
34500	2	11	0.001139	0.000712	-2521723.510
34600	2	11	0.001138	0.000719	-2521648.466
34700	2	11	0.001136	0.000701	-2521625.599
34800	2	11	0.001156	0.000745	-2521773.809
34900	2	11	0.001168	0.000710	-2521662.323
35000	2	11	0.001162	0.000727	-2521668.602
35100	2	11	0.001162	0.000727	-2521763.734
35200	2	11	0.001157	0.000710	-2521761.302
35300	2	11	0.001170	0.000753	-2521778.482
35400	2	11	0.001151	0.000722	-2521760.072
35500	2	11	0.001143	0.000717	-2521572.618
35600	2	11	0.001148	0.000723	-2521699.341
35700	2	11	0.001160	0.000733	-2521538.033
35800	2	11	0.001160	0.000719	-2521626.629
35900	2	11	0.001148	0.000696	-2521648.262
36000	2	11	0.001144	0.000709	-2521396.606
36100	2	11	0.001144	0.000725	-2521646.829
36200	2	11	0.001159	0.000736	-2521815.654
36300	2	11	0.001139	0.000686	-2521605.331
36400	2	11	0.001166	0.000730	-2521755.966
36500	2	11	0.001180	0.000699	-2521768.054
36600	2	11	0.001122	0.000712	-2521606.409
36700	2	11	0.001140	0.000709	-2521705.777
36800	2	11	0.001126	0.000692	-2521635.477
36900	2	11	0.001148	0.000717	-2521706.923
37000	2	11	0.001145	0.000729	-2521759.660
37100	2	11	0.001146	0.000715	-2521736.932
37200	2	11	0.001130	0.000747	-2521723.696
37300	2	11	0.001113	0.000709	-2521550.080
37400	2	11	0.001168	0.000778	-2521758.064
37500	2	11	0.001178	0.000733	-2521690.978
37600	2	11	0.001151	0.000738	-2521857.069
37700	2	11	0.001125	0.000727	-2521431.720
37800	2	11	0.001162	0.000707	-2521692.063
37900	2	11	0.001197	0.000719	-2521731.936
38000	2	11	0.001159	0.000711	-2521700.008
38100	2	11	0.001115	0.000724	-2521773.179
38200	2	11	0.001145	0.000697	-2521648.969
38300	2	11	0.001154	0.000713	-2521860.532
38400	2	11	0.001185	0.000725	-2521731.114
38500	2	11	0.001167	0.000739	-2521759.036
38600	2	11	0.001129	0.000715	-2521817.127
38700	2	11	0.001129	0.000723	-2521580.558
38800	2	11	0.001153	0.000722	-2521815.026
38900	2	11	0.001143	0.000710	-2521827.863
39000	2	11	0.001169	0.000705	-2521689.577
39100	2	11	0.001158	0.000708	-2521632.906
39200	2	11	0.001165	0.000709	-2521637.519
39300	2	11	0.001203	0.000757	-2521810.082
39400	2	11	0.001202	0.000737	-2521760.538
39500	2	11	0.001147	0.000691	-2521642.981
39600	2	11	0.001179	0.000731	-2521954.355
39700	2	11	0.001193	0.000722	-2521875.993
39800	2	11	0.001152	0.000714	-2521826.897
39900	2	11	0.001178	0.000752	-2521672.546
40000	2	11	0.001189	0.000734	-2521694.543
40100	2	11	0.001193	0.000720	-2521593.946
40200	2	11	0.001169	0.000725	-2521634.646
40300	2	11	0.001204	0.000754	-2521758.528
40400	2	11	0.001179	0.000698	-2521781.694
40500	2	11	0.001165	0.000702	-2521892.459
40600	2	11	0.001166	0.000744	-2521804.624
40700	2	11	0.001156	0.000716	-2521634.536
40800	2	11	0.001131	0.000732	-2521578.012
40900	2	11	0.001162	0.000722	-2521521.953
41000	2	11	0.001158	0.000720	-2521528.716
41100	2	11	0.001134	0.000720	-2521593.897
41200	2	11	0.001164	0.000720	-2521735.632
41300	2	11	0.001169	0.000724	-2521580.152
41400	2	11	0.001125	0.000716	-2521782.368
41500	2	11	0.001107	0.000721	-2521531.585
41600	2	11	0.001128	0.000735	-2521536.489
41700	2	11	0.001129	0.000698	-2521584.300
41800	2	11	0.001133	0.000727	-2521654.906
41900	2	11	0.001144	0.000688	-2521804.903
42000	2	11	0.001125	0.000727	-2521696.151
42100	2	11	0.001139	0.000747	-2521534.551
42200	2	11	0.001151	0.000697	-2521603.551
42300	2	11	0.001144	0.000703	-2521700.719
42400	2	11	0.001154	0.000717	-2521631.360
42500	2	11	0.001168	0.000739	-2521717.054
42600	2	11	0.001129	0.000734	-2521512.142
42700	2	11	0.001151	0.000723	-2521712.736
42800	2	11	0.001159	0.000692	-2521575.359
42900	2	11	0.001161	0.000732	-2521706.998
43000	2	11	0.001150	0.000697	-2521713.655
43100	2	11	0.001175	0.000736	-2521717.371
43200	2	11	0.001156	0.000693	-2521558.616
43300	2	11	0.001149	0.000726	-2521705.836
43400	2	11	0.001151	0.000706	-2521568.778
43500	2	11	0.001170	0.000715	-2521671.322
43600	2	11	0.001164	0.000703	-2521566.146
43700	2	11	0.001143	0.000720	-2521627.025
43800	2	11	0.001127	0.000721	-2521605.237
43900	2	11	0.001185	0.000716	-2521590.394
44000	2	11	0.001152	0.000728	-2521739.447
44100	2	11	0.001152	0.000729	-2521633.287
44200	2	11	0.001141	0.000718	-2521642.624
44300	2	11	0.001181	0.000738	-2521630.594
44400	2	11	0.001120	0.000763	-2521679.411
44500	2	11	0.001153	0.000703	-2521626.876
44600	2	11	0.001172	0.000719	-2521730.250
44700	2	11	0.001167	0.000728	-2521399.713
44800	2	11	0.001155	0.000706	-2521443.881
44900	2	11	0.001101	0.000715	-2521579.268
45000	2	11	0.001117	0.000723	-2521624.861
45100	2	11	0.001186	0.000704	-2521821.801
45200	2	11	0.001152	0.000709	-2521738.514
45300	2	11	0.001122	0.000698	-2521545.835
45400	2	11	0.001120	0.000725	-2521795.355
45500	2	11	0.001153	0.000752	-2521772.054
45600	2	11	0.001140	0.000738	-2521761.262
45700	2	11	0.001116	0.000732	-2521617.861
45800	2	11	0.001118	0.000720	-2521605.730
45900	2	11	0.001146	0.000725	-2521673.068
46000	2	11	0.001136	0.000720	-2521672.040
46100	2	11	0.001166	0.000733	-2521648.147
46200	2	11	0.001180	0.000692	-2521805.060
46300	2	11	0.001145	0.000720	-2521630.916
46400	2	11	0.001137	0.000708	-2521551.691
46500	2	11	0.001106	0.000702	-2521496.937
46600	2	11	0.001136	0.000748	-2521836.522
46700	2	11	0.001143	0.000717	-2521712.525
46800	2	11	0.001150	0.000732	-2521691.333
46900	2	11	0.001120	0.000731	-2521665.664
47000	2	11	0.001135	0.000730	-2521577.433
47100	2	11	0.001123	0.000724	-2521611.112
47200	2	11	0.001150	0.000729	-2521486.650
47300	2	11	0.001152	0.000718	-2521617.786
47400	2	11	0.001166	0.000720	-2521677.661
47500	2	11	0.001138	0.000727	-2521557.913
47600	2	11	0.001138	0.000720	-2521651.615
47700	2	11	0.001125	0.000699	-2521593.747
47800	2	11	0.001148	0.000715	-2521520.643
47900	2	11	0.001157	0.000681	-2521569.038
48000	2	11	0.001161	0.000732	-2521572.697
48100	2	11	0.001128	0.000718	-2521647.337
48200	2	11	0.001138	0.000749	-2521740.761
48300	2	11	0.001140	0.000734	-2521594.459
48400	2	11	0.001121	0.000712	-2521480.831
48500	2	11	0.001148	0.000715	-2521513.526
48600	2	11	0.001133	0.000704	-2521629.561
48700	2	11	0.001140	0.000765	-2521650.403
48800	2	11	0.001170	0.000681	-2521766.921
48900	2	11	0.001156	0.000717	-2521698.610
49000	2	11	0.001171	0.000700	-2521602.227
49100	2	11	0.001117	0.000735	-2521843.641
49200	2	11	0.001163	0.000721	-2521611.223
49300	2	11	0.001164	0.000708	-2521750.222
49400	2	11	0.001135	0.000706	-2521714.493
49500	2	11	0.001158	0.000717	-2521649.109
49600	2	11	0.001174	0.000716	-2521515.584
49700	2	11	0.001174	0.000738	-2521777.003
49800	2	11	0.001160	0.000720	-2521627.546
49900	2	11	0.001144	0.000715	-2521621.296
50000	2	11	0.001158	0.000702	-2521667.425
50100	2	11	0.001177	0.000704	-2521760.678
50200	2	11	0.001139	0.000717	-2521680.796
50300	2	11	0.001151	0.000700	-2521653.826
50400	2	11	0.001139	0.000716	-2521550.758
50500	2	11	0.001158	0.000723	-2521568.394
50600	2	11	0.001141	0.000713	-2521776.732
50700	2	11	0.001166	0.000707	-2521467.363
50800	2	11	0.001140	0.000706	-2521593.178
50900	2	11	0.001161	0.000739	-2521672.520
51000	2	11	0.001134	0.000737	-2521754.862
51100	2	11	0.001130	0.000694	-2521464.527
51200	2	11	0.001133	0.000723	-2521692.551
51300	2	11	0.001139	0.000717	-2521651.939
51400	2	11	0.001134	0.000732	-2521671.639
51500	2	11	0.001152	0.000734	-2521521.124
51600	2	11	0.001168	0.000733	-2521679.941
51700	2	11	0.001181	0.000733	-2521571.441
51800	2	11	0.001188	0.000770	-2521866.549
51900	2	11	0.001165	0.000720	-2521707.593
52000	2	11	0.001131	0.000727	-2521625.896
52100	2	11	0.001153	0.000754	-2521653.480
52200	2	11	0.001168	0.000720	-2521674.468
52300	2	11	0.001169	0.000735	-2521784.064
52400	2	11	0.001139	0.000721	-2521711.898
52500	2	11	0.001139	0.000742	-2521444.742
52600	2	11	0.001170	0.000741	-2521683.483
52700	2	11	0.001168	0.000705	-2521614.551
52800	2	11	0.001153	0.000722	-2521508.928
52900	2	11	0.001161	0.000736	-2521693.494
53000	2	11	0.001163	0.000714	-2521527.651
53100	2	11	0.001170	0.000709	-2521540.850
53200	2	11	0.001174	0.000705	-2521516.564
53300	2	11	0.001167	0.000726	-2521684.747
53400	2	11	0.001122	0.000689	-2521641.761
53500	2	11	0.001128	0.000741	-2521586.571
53600	2	11	0.001159	0.000737	-2521817.945
53700	2	11	0.001166	0.000716	-2521706.801
53800	2	11	0.001173	0.000728	-2521686.732
53900	2	11	0.001175	0.000721	-2521646.711
54000	2	11	0.001162	0.000707	-2521510.121
54100	2	11	0.001170	0.000685	-2521709.314
54200	2	11	0.001161	0.000682	-2521589.457
54300	2	11	0.001143	0.000719	-2521704.751
54400	2	11	0.001148	0.000722	-2521748.407
54500	2	11	0.001144	0.000710	-2521558.063
54600	2	11	0.001156	0.000717	-2521601.930
54700	2	11	0.001156	0.000687	-2521572.906
54800	2	11	0.001144	0.000706	-2521605.205
54900	2	11	0.001159	0.000672	-2521501.958
55000	2	11	0.001127	0.000727	-2521401.772
55100	2	11	0.001155	0.000719	-2521737.939
55200	2	11	0.001147	0.000703	-2521503.900
55300	2	11	0.001148	0.000718	-2521476.596
55400	2	11	0.001166	0.000725	-2521620.818
55500	2	11	0.001148	0.000700	-2521401.618
55600	2	11	0.001099	0.000715	-2521573.178
55700	2	11	0.001142	0.000711	-2521468.154
55800	2	11	0.001134	0.000697	-2521650.220
55900	2	11	0.001161	0.000727	-2521629.910
56000	2	11	0.001145	0.000681	-2521523.507
56100	2	11	0.001181	0.000709	-2521749.218
56200	2	11	0.001147	0.000694	-2521575.584
56300	2	11	0.001135	0.000743	-2521643.938
56400	2	11	0.001156	0.000715	-2521853.400
56500	2	11	0.001175	0.000758	-2521668.019
56600	2	11	0.001176	0.000734	-2521688.431
56700	2	11	0.001148	0.000713	-2521679.626
56800	2	11	0.001127	0.000698	-2521441.960
56900	2	11	0.001105	0.000748	-2521628.304
57000	2	11	0.001130	0.000697	-2521526.845
57100	2	11	0.001162	0.000725	-2521600.337
57200	2	11	0.001169	0.000711	-2521561.073
57300	2	11	0.001197	0.000736	-2521739.200
57400	2	11	0.001168	0.000722	-2521536.452
57500	2	11	0.001157	0.000730	-2521757.696
57600	2	11	0.001098	0.000722	-2521541.190
57700	2	11	0.001121	0.000708	-2521506.538
57800	2	11	0.001117	0.000731	-2521439.127
57900	2	11	0.001133	0.000702	-2521684.840
58000	2	11	0.001157	0.000729	-2521552.438
