Gen	np	tree	tau_4EminEmyoxEsp	lnL
36700	2	11	0.001156	0.000690	-2521644.951
36800	2	11	0.001140	0.000733	-2521788.439
36900	2	11	0.001119	0.000720	-2521543.852
37000	2	11	0.001168	0.000712	-2521519.319
37100	2	11	0.001171	0.000729	-2521560.642
37200	2	11	0.001168	0.000732	-2521717.971
37300	2	11	0.001171	0.000738	-2521795.433
37400	2	11	0.001118	0.000740	-2521590.741
37500	2	11	0.001143	0.000686	-2521590.546
37600	2	11	0.001180	0.000708	-2521750.686
37700	2	11	0.001154	0.000712	-2521659.941
37800	2	11	0.001147	0.000730	-2521682.874
37900	2	11	0.001153	0.000706	-2521648.978
38000	2	11	0.001145	0.000680	-2521528.001
38100	2	11	0.001161	0.000686	-2521621.752
38200	2	11	0.001168	0.000720	-2521667.969
38300	2	11	0.001149	0.000739	-2521757.574
38400	2	11	0.001162	0.000718	-2521618.310
38500	2	11	0.001199	0.000733	-2521787.593
38600	2	11	0.001184	0.000719	-2521623.445
38700	2	11	0.001178	0.000726	-2521781.537
38800	2	11	0.001116	0.000749	-2521684.139
38900	2	11	0.001150	0.000723	-2521622.698
39000	2	11	0.001130	0.000722	-2521412.749
39100	2	11	0.001119	0.000722	-2521586.229
39200	2	11	0.001143	0.000727	-2521607.763
39300	2	11	0.001153	0.000738	-2521624.439
39400	2	11	0.001115	0.000698	-2521756.492
39500	2	11	0.001180	0.000721	-2521743.359
39600	2	11	0.001169	0.000756	-2521695.083
39700	2	11	0.001130	0.000717	-2521572.742
39800	2	11	0.001174	0.000708	-2521600.383
39900	2	11	0.001189	0.000704	-2521783.085
40000	2	11	0.001191	0.000718	-2521831.790
40100	2	11	0.001234	0.000717	-2521776.108
40200	2	11	0.001166	0.000725	-2521672.846
40300	2	11	0.001162	0.000714	-2521657.327
40400	2	11	0.001151	0.000723	-2521603.139
40500	2	11	0.001150	0.000711	-2521527.345
40600	2	11	0.001152	0.000721	-2521693.227
40700	2	11	0.001149	0.000749	-2521712.695
40800	2	11	0.001161	0.000714	-2521858.848
40900	2	11	0.001147	0.000725	-2521761.125
41000	2	11	0.001153	0.000715	-2521512.714
41100	2	11	0.001217	0.000722	-2521623.712
41200	2	11	0.001221	0.000758	-2521728.790
41300	2	11	0.001181	0.000737	-2521697.476
41400	2	11	0.001197	0.000726	-2521728.812
41500	2	11	0.001157	0.000715	-2521563.573
41600	2	11	0.001131	0.000675	-2521451.136
41700	2	11	0.001202	0.000734	-2521557.330
41800	2	11	0.001171	0.000744	-2521537.094
41900	2	11	0.001164	0.000710	-2521531.449
42000	2	11	0.001177	0.000709	-2521748.732
42100	2	11	0.001166	0.000710	-2521589.398
42200	2	11	0.001146	0.000707	-2521687.694
42300	2	11	0.001119	0.000730	-2521688.518
42400	2	11	0.001134	0.000738	-2521482.576
42500	2	11	0.001130	0.000714	-2521502.245
42600	2	11	0.001139	0.000715	-2521684.064
42700	2	11	0.001185	0.000708	-2521564.664
42800	2	11	0.001159	0.000726	-2521737.101
42900	2	11	0.001154	0.000700	-2521670.579
43000	2	11	0.001170	0.000718	-2521694.647
43100	2	11	0.001178	0.000776	-2521898.300
43200	2	11	0.001220	0.000727	-2521792.838
43300	2	11	0.001175	0.000694	-2521653.204
43400	2	11	0.001173	0.000727	-2521796.381
43500	2	11	0.001183	0.000731	-2521743.557
43600	2	11	0.001184	0.000724	-2521893.301
43700	2	11	0.001141	0.000713	-2521596.722
43800	2	11	0.001154	0.000726	-2521631.537
43900	2	11	0.001167	0.000732	-2521677.954
44000	2	11	0.001170	0.000694	-2521581.407
44100	2	11	0.001182	0.000711	-2521740.283
44200	2	11	0.001176	0.000723	-2521720.375
44300	2	11	0.001152	0.000719	-2521762.237
44400	2	11	0.001174	0.000686	-2521652.592
44500	2	11	0.001144	0.000739	-2521656.519
44600	2	11	0.001114	0.000704	-2521627.155
44700	2	11	0.001135	0.000681	-2521570.528
44800	2	11	0.001098	0.000704	-2521469.163
44900	2	11	0.001095	0.000701	-2521568.673
45000	2	11	0.001183	0.000716	-2521627.077
45100	2	11	0.001159	0.000709	-2521748.703
45200	2	11	0.001168	0.000707	-2521741.542
45300	2	11	0.001123	0.000708	-2521668.498
45400	2	11	0.001125	0.000711	-2521639.862
45500	2	11	0.001147	0.000732	-2521933.967
45600	2	11	0.001166	0.000720	-2521586.886
45700	2	11	0.001137	0.000692	-2521628.155
45800	2	11	0.001161	0.000728	-2521618.373
45900	2	11	0.001161	0.000727	-2521908.456
46000	2	11	0.001139	0.000726	-2521668.561
46100	2	11	0.001148	0.000711	-2521441.837
46200	2	11	0.001172	0.000724	-2521792.010
46300	2	11	0.001172	0.000727	-2521706.160
46400	2	11	0.001150	0.000708	-2521574.027
46500	2	11	0.001147	0.000699	-2521552.503
46600	2	11	0.001161	0.000706	-2521718.205
46700	2	11	0.001167	0.000712	-2521655.888
46800	2	11	0.001211	0.000738	-2521810.567
46900	2	11	0.001181	0.000731	-2521710.182
47000	2	11	0.001172	0.000711	-2521398.964
47100	2	11	0.001137	0.000715	-2521620.316
47200	2	11	0.001173	0.000717	-2521718.867
47300	2	11	0.001143	0.000739	-2521675.906
47400	2	11	0.001164	0.000698	-2521310.633
47500	2	11	0.001172	0.000737	-2521769.125
47600	2	11	0.001148	0.000708	-2521429.882
47700	2	11	0.001165	0.000713	-2521645.840
47800	2	11	0.001171	0.000734	-2521639.417
47900	2	11	0.001137	0.000734	-2521554.273
48000	2	11	0.001129	0.000751	-2521841.270
48100	2	11	0.001164	0.000713	-2521801.268
48200	2	11	0.001170	0.000713	-2521522.961
48300	2	11	0.001136	0.000717	-2521598.638
48400	2	11	0.001164	0.000744	-2521665.731
48500	2	11	0.001137	0.000697	-2521597.993
48600	2	11	0.001178	0.000707	-2521762.743
48700	2	11	0.001155	0.000674	-2521526.180
48800	2	11	0.001174	0.000711	-2521639.329
48900	2	11	0.001159	0.000700	-2521613.514
49000	2	11	0.001161	0.000742	-2521702.653
49100	2	11	0.001143	0.000714	-2521616.822
49200	2	11	0.001181	0.000726	-2521416.440
49300	2	11	0.001167	0.000721	-2521773.771
49400	2	11	0.001140	0.000701	-2521658.674
49500	2	11	0.001177	0.000708	-2521615.672
49600	2	11	0.001162	0.000706	-2521730.881
49700	2	11	0.001172	0.000732	-2521671.918
49800	2	11	0.001167	0.000716	-2521559.810
49900	2	11	0.001186	0.000742	-2521779.163
50000	2	11	0.001165	0.000724	-2521857.563
50100	2	11	0.001161	0.000719	-2521636.914
50200	2	11	0.001144	0.000721	-2521525.779
50300	2	11	0.001171	0.000743	-2521621.715
50400	2	11	0.001140	0.000698	-2521718.469
50500	2	11	0.001165	0.000742	-2521739.225
50600	2	11	0.001168	0.000724	-2521606.967
50700	2	11	0.001157	0.000689	-2521742.750
50800	2	11	0.001173	0.000716	-2521661.768
50900	2	11	0.001205	0.000728	-2521652.187
51000	2	11	0.001191	0.000713	-2521832.097
51100	2	11	0.001178	0.000732	-2521657.426
51200	2	11	0.001136	0.000740	-2521547.751
51300	2	11	0.001159	0.000733	-2521703.711
51400	2	11	0.001159	0.000687	-2521626.851
51500	2	11	0.001142	0.000721	-2521675.427
51600	2	11	0.001168	0.000688	-2521503.956
51700	2	11	0.001145	0.000745	-2521604.344
51800	2	11	0.001174	0.000713	-2521755.585
51900	2	11	0.001124	0.000719	-2521424.186
52000	2	11	0.001139	0.000725	-2521678.313
52100	2	11	0.001113	0.000729	-2521509.455
52200	2	11	0.001124	0.000724	-2521436.593
52300	2	11	0.001142	0.000736	-2521653.464
52400	2	11	0.001137	0.000755	-2521714.581
52500	2	11	0.001130	0.000728	-2521835.405
52600	2	11	0.001184	0.000736	-2521724.044
52700	2	11	0.001167	0.000711	-2521892.450
52800	2	11	0.001221	0.000750	-2521667.892
52900	2	11	0.001138	0.000706	-2521629.336
53000	2	11	0.001174	0.000714	-2521577.026
53100	2	11	0.001120	0.000704	-2521446.207
53200	2	11	0.001164	0.000731	-2521708.852
53300	2	11	0.001113	0.000716	-2521479.189
53400	2	11	0.001147	0.000685	-2521673.181
53500	2	11	0.001130	0.000711	-2521542.015
53600	2	11	0.001144	0.000743	-2521702.589
53700	2	11	0.001135	0.000712	-2521561.798
53800	2	11	0.001165	0.000710	-2521564.492
53900	2	11	0.001145	0.000714	-2521587.757
54000	2	11	0.001138	0.000708	-2521632.387
54100	2	11	0.001166	0.000741	-2521587.168
54200	2	11	0.001176	0.000716	-2521463.620
54300	2	11	0.001162	0.000696	-2521601.917
54400	2	11	0.001181	0.000733	-2521649.598
54500	2	11	0.001160	0.000728	-2521598.526
54600	2	11	0.001161	0.000693	-2521728.751
54700	2	11	0.001151	0.000696	-2521492.749
54800	2	11	0.001182	0.000703	-2521562.170
54900	2	11	0.001176	0.000703	-2521520.799
55000	2	11	0.001102	0.000714	-2521526.977
55100	2	11	0.001156	0.000732	-2521554.057
55200	2	11	0.001148	0.000693	-2521539.196
55300	2	11	0.001108	0.000716	-2521578.258
55400	2	11	0.001145	0.000744	-2521590.127
55500	2	11	0.001171	0.000715	-2521567.153
55600	2	11	0.001157	0.000704	-2521734.262
55700	2	11	0.001197	0.000728	-2521776.852
55800	2	11	0.001151	0.000700	-2521598.633
55900	2	11	0.001160	0.000707	-2521656.329
56000	2	11	0.001181	0.000693	-2521604.644
56100	2	11	0.001173	0.000720	-2521528.276
56200	2	11	0.001168	0.000694	-2521678.579
56300	2	11	0.001170	0.000704	-2521692.131
56400	2	11	0.001166	0.000732	-2521601.871
56500	2	11	0.001141	0.000716	-2521479.646
56600	2	11	0.001189	0.000711	-2521570.019
56700	2	11	0.001191	0.000721	-2521643.510
56800	2	11	0.001149	0.000676	-2521723.814
56900	2	11	0.001161	0.000729	-2521584.551
57000	2	11	0.001172	0.000726	-2521626.582
57100	2	11	0.001192	0.000757	-2521809.351
57200	2	11	0.001170	0.000700	-2521752.822
57300	2	11	0.001141	0.000697	-2521552.405
57400	2	11	0.001178	0.000719	-2521670.135
57500	2	11	0.001171	0.000707	-2521553.507
57600	2	11	0.001160	0.000695	-2521656.244
57700	2	11	0.001200	0.000718	-2521741.654
57800	2	11	0.001180	0.000742	-2521749.507
57900	2	11	0.001165	0.000736	-2521669.006
58000	2	11	0.001097	0.000732	-2521530.072
58100	2	11	0.001121	0.000711	-2521566.900
