Gen	np	tree	tau_4EminEmyoxEsp	tau_5EmyoxEsp	lnL
12100	2	11	0.001172	0.000722	-2521569.307
12200	2	11	0.001151	0.000732	-2521600.639
12300	2	11	0.001146	0.000744	-2521560.522
12400	2	11	0.001151	0.000671	-2521501.054
12500	2	11	0.001129	0.000730	-2521635.778
12600	2	11	0.001187	0.000715	-2521500.264
12700	2	11	0.001184	0.000724	-2521736.158
12800	2	11	0.001146	0.000730	-2521507.286
12900	2	11	0.001146	0.000711	-2521722.060
13000	2	11	0.001177	0.000750	-2521719.365
13100	2	11	0.001130	0.000688	-2521570.786
13200	2	11	0.001157	0.000689	-2521517.173
13300	2	11	0.001141	0.000706	-2521612.477
13400	2	11	0.001179	0.000726	-2521483.500
13500	2	11	0.001165	0.000758	-2521435.537
13600	2	11	0.001172	0.000729	-2521745.226
13700	2	11	0.001142	0.000744	-2521634.492
13800	2	11	0.001168	0.000704	-2521536.499
13900	2	11	0.001198	0.000707	-2521582.634
14000	2	11	0.001191	0.000727	-2521510.228
14100	2	11	0.001171	0.000683	-2521476.619
14200	2	11	0.001152	0.000706	-2521596.286
14300	2	11	0.001155	0.000740	-2521877.208
14400	2	11	0.001141	0.000691	-2521391.852
14500	2	11	0.001127	0.000720	-2521560.697
14600	2	11	0.001109	0.000704	-2521543.510
14700	2	11	0.001144	0.000691	-2521530.797
14800	2	11	0.001170	0.000700	-2521637.289
14900	2	11	0.001141	0.000722	-2521720.363
15000	2	11	0.001132	0.000710	-2521562.242
15100	2	11	0.001130	0.000703	-2521580.050
15200	2	11	0.001160	0.000694	-2521534.917
15300	2	11	0.001164	0.000711	-2521606.813
15400	2	11	0.001152	0.000720	-2521582.456
15500	2	11	0.001126	0.000725	-2521391.237
15600	2	11	0.001113	0.000744	-2521743.634
15700	2	11	0.001146	0.000711	-2521677.959
15800	2	11	0.001118	0.000706	-2521558.244
15900	2	11	0.001134	0.000738	-2521659.166
16000	2	11	0.001143	0.000702	-2521362.665
16100	2	11	0.001109	0.000699	-2521382.647
16200	2	11	0.001137	0.000724	-2521424.320
16300	2	11	0.001125	0.000724	-2521398.744
16400	2	11	0.001150	0.000712	-2521678.006
16500	2	11	0.001165	0.000749	-2521598.020
16600	2	11	0.001155	0.000705	-2521670.060
16700	2	11	0.001140	0.000717	-2521572.852
16800	2	11	0.001125	0.000723	-2521744.095
16900	2	11	0.001161	0.000686	-2521619.455
17000	2	11	0.001096	0.000696	-2521324.092
17100	2	11	0.001142	0.000720	-2521709.855
17200	2	11	0.001120	0.000699	-2521603.945
17300	2	11	0.001163	0.000726	-2521506.083
17400	2	11	0.001152	0.000769	-2521489.204
17500	2	11	0.001143	0.000725	-2521492.468
17600	2	11	0.001112	0.000722	-2521495.571
17700	2	11	0.001168	0.000760	-2521732.085
17800	2	11	0.001166	0.000710	-2521605.017
17900	2	11	0.001141	0.000738	-2521411.178
18000	2	11	0.001148	0.000738	-2521553.948
18100	2	11	0.001152	0.000713	-2521634.852
18200	2	11	0.001179	0.000720	-2521396.947
18300	2	11	0.001136	0.000701	-2521460.865
18400	2	11	0.001185	0.000729	-2521706.037
18500	2	11	0.001165	0.000702	-2521643.967
18600	2	11	0.001172	0.000688	-2521557.670
18700	2	11	0.001144	0.000710	-2521558.121
18800	2	11	0.001156	0.000732	-2521737.276
18900	2	11	0.001184	0.000706	-2521557.249
19000	2	11	0.001158	0.000715	-2521544.791
19100	2	11	0.001168	0.000695	-2521507.314
19200	2	11	0.001162	0.000730	-2521567.808
19300	2	11	0.001151	0.000730	-2521760.034
19400	2	11	0.001163	0.000715	-2521693.503
19500	2	11	0.001130	0.000705	-2521317.731
19600	2	11	0.001136	0.000715	-2521515.956
19700	2	11	0.001136	0.000711	-2521590.613
19800	2	11	0.001144	0.000719	-2521530.005
19900	2	11	0.001153	0.000726	-2521492.126
20000	2	11	0.001146	0.000704	-2521794.783
20100	2	11	0.001168	0.000718	-2521560.864
20200	2	11	0.001181	0.000741	-2521618.078
20300	2	11	0.001172	0.000736	-2521507.445
20400	2	11	0.001146	0.000732	-2521639.867
20500	2	11	0.001145	0.000699	-2521622.705
20600	2	11	0.001169	0.000722	-2521516.461
20700	2	11	0.001176	0.000707	-2521482.367
20800	2	11	0.001150	0.000689	-2521702.037
20900	2	11	0.001136	0.000709	-2521342.732
21000	2	11	0.001107	0.000724	-2521454.964
21100	2	11	0.001136	0.000704	-2521453.123
21200	2	11	0.001145	0.000686	-2521368.166
21300	2	11	0.001147	0.000744	-2521622.606
21400	2	11	0.001170	0.000749	-2521782.730
21500	2	11	0.001165	0.000727	-2521466.174
21600	2	11	0.001168	0.000708	-2521659.839
21700	2	11	0.001153	0.000705	-2521592.491
21800	2	11	0.001152	0.000722	-2521566.994
21900	2	11	0.001145	0.000729	-2521455.739
22000	2	11	0.001161	0.000718	-2521612.423
22100	2	11	0.001129	0.000734	-2521482.462
22200	2	11	0.001150	0.000693	-2521623.644
22300	2	11	0.001137	0.000695	-2521489.221
22400	2	11	0.001136	0.000707	-2521590.234
22500	2	11	0.001144	0.000698	-2521685.525
22600	2	11	0.001162	0.000747	-2521393.384
22700	2	11	0.001150	0.000705	-2521455.511
22800	2	11	0.001131	0.000729	-2521522.658
22900	2	11	0.001179	0.000725	-2521590.401
23000	2	11	0.001156	0.000697	-2521625.443
23100	2	11	0.001132	0.000699	-2521426.286
23200	2	11	0.001133	0.000719	-2521431.683
23300	2	11	0.001120	0.000721	-2521299.347
23400	2	11	0.001135	0.000699	-2521484.197
23500	2	11	0.001088	0.000736	-2521479.953
23600	2	11	0.001108	0.000737	-2521407.580
23700	2	11	0.001148	0.000697	-2521438.310
23800	2	11	0.001137	0.000684	-2521465.738
23900	2	11	0.001144	0.000716	-2521539.955
24000	2	11	0.001163	0.000741	-2521585.737
24100	2	11	0.001166	0.000717	-2521596.123
24200	2	11	0.001182	0.000709	-2521813.658
24300	2	11	0.001172	0.000696	-2521485.659
24400	2	11	0.001138	0.000712	-2521478.410
24500	2	11	0.001103	0.000725	-2521599.065
24600	2	11	0.001166	0.000689	-2521375.738
24700	2	11	0.001162	0.000734	-2521747.672
24800	2	11	0.001168	0.000684	-2521586.133
24900	2	11	0.001172	0.000706	-2521449.554
25000	2	11	0.001140	0.000726	-2521582.965
25100	2	11	0.001098	0.000715	-2521450.809
25200	2	11	0.001139	0.000675	-2521417.347
25300	2	11	0.001168	0.000713	-2521552.820
25400	2	11	0.001174	0.000711	-2521545.300
25500	2	11	0.001174	0.000709	-2521716.518
25600	2	11	0.001163	0.000699	-2521663.866
25700	2	11	0.001155	0.000696	-2521385.317
25800	2	11	0.001154	0.000700	-2521557.800
25900	2	11	0.001171	0.000708	-2521690.480
26000	2	11	0.001199	0.000711	-2521618.884
26100	2	11	0.001132	0.000708	-2521365.517
26200	2	11	0.001119	0.000689	-2521525.343
26300	2	11	0.001162	0.000741	-2521634.015
26400	2	11	0.001148	0.000762	-2521727.893
26500	2	11	0.001147	0.000715	-2521535.938
26600	2	11	0.001184	0.000734	-2521496.632
26700	2	11	0.001174	0.000755	-2521792.020
26800	2	11	0.001169	0.000746	-2521591.893
26900	2	11	0.001178	0.000743	-2521566.376
27000	2	11	0.001146	0.000756	-2521500.096
27100	2	11	0.001157	0.000709	-2521623.512
27200	2	11	0.001127	0.000714	-2521513.311
27300	2	11	0.001173	0.000729	-2521582.189
27400	2	11	0.001145	0.000697	-2521478.005
27500	2	11	0.001171	0.000750	-2521566.424
27600	2	11	0.001164	0.000717	-2521721.436
27700	2	11	0.001167	0.000720	-2521602.934
27800	2	11	0.001166	0.000732	-2521418.658
27900	2	11	0.001164	0.000708	-2521516.282
28000	2	11	0.001149	0.000735	-2521454.849
28100	2	11	0.001144	0.000747	-2521615.630
28200	2	11	0.001134	0.000727	-2521507.661
28300	2	11	0.001170	0.000720	-2521516.416
28400	2	11	0.001166	0.000709	-2521659.182
28500	2	11	0.001142	0.000710	-2521618.738
28600	2	11	0.001153	0.000738	-2521645.901
28700	2	11	0.001129	0.000697	-2521568.970
28800	2	11	0.001159	0.000728	-2521796.783
28900	2	11	0.001173	0.000731	-2521862.861
29000	2	11	0.001194	0.000715	-2521478.265
29100	2	11	0.001171	0.000733	-2521594.475
29200	2	11	0.001177	0.000711	-2521474.143
29300	2	11	0.001107	0.000757	-2521439.460
29400	2	11	0.001119	0.000708	-2521544.061
29500	2	11	0.001141	0.000744	-2521649.944
29600	2	11	0.001109	0.000714	-2521447.826
29700	2	11	0.001140	0.000720	-2521623.315
29800	2	11	0.001165	0.000737	-2521546.888
29900	2	11	0.001170	0.000741	-2521585.031
30000	2	11	0.001164	0.000718	-2521628.770
30100	2	11	0.001138	0.000705	-2521523.066
30200	2	11	0.001129	0.000694	-2521475.451
30300	2	11	0.001120	0.000693	-2521627.806
30400	2	11	0.001133	0.000686	-2521548.079
30500	2	11	0.001134	0.000702	-2521528.463
30600	2	11	0.001147	0.000713	-2521567.959
30700	2	11	0.001165	0.000750	-2521447.646
30800	2	11	0.001146	0.000749	-2521584.942
30900	2	11	0.001133	0.000693	-2521509.788
31000	2	11	0.001163	0.000736	-2521505.306
31100	2	11	0.001138	0.000733	-2521555.669
31200	2	11	0.001146	0.000727	-2521494.340
31300	2	11	0.001122	0.000727	-2521411.258
31400	2	11	0.001157	0.000734	-2521682.484
31500	2	11	0.001180	0.000719	-2521793.392
31600	2	11	0.001172	0.000704	-2521611.591
31700	2	11	0.001128	0.000724	-2521507.208
31800	2	11	0.001173	0.000687	-2521623.967
31900	2	11	0.001143	0.000737	-2521564.547
32000	2	11	0.001170	0.000717	-2521678.917
32100	2	11	0.001141	0.000703	-2521468.695
32200	2	11	0.001130	0.000719	-2521414.223
32300	2	11	0.001150	0.000709	-2521615.475
32400	2	11	0.001151	0.000702	-2521444.170
32500	2	11	0.001142	0.000727	-2521614.723
32600	2	11	0.001123	0.000718	-2521530.121
32700	2	11	0.001163	0.000722	-2521465.028
32800	2	11	0.001119	0.000728	-2521648.254
32900	2	11	0.001141	0.000724	-2521498.895
33000	2	11	0.001192	0.000700	-2521663.167
33100	2	11	0.001138	0.000701	-2521667.968
33200	2	11	0.001140	0.000715	-2521527.433
33300	2	11	0.001153	0.000734	-2521522.127
33400	2	11	0.001175	0.000701	-2521431.743
33500	2	11	0.001151	0.000729	-2521678.457
33600	2	11	0.001136	0.000708	-2521461.997
33700	2	11	0.001172	0.000732	-2521497.776
33800	2	11	0.001175	0.000761	-2521698.585
33900	2	11	0.001163	0.000716	-2521619.514
34000	2	11	0.001142	0.000720	-2521459.588
34100	2	11	0.001143	0.000738	-2521506.593
34200	2	11	0.001084	0.000714	-2521333.353
34300	2	11	0.001151	0.000723	-2521541.727
34400	2	11	0.001180	0.000729	-2521650.266
34500	2	11	0.001140	0.000709	-2521625.631
34600	2	11	0.001170	0.000733	-2521531.079
34700	2	11	0.001158	0.000729	-2521507.435
34800	2	11	0.001173	0.000729	-2521579.209
34900	2	11	0.001119	0.000699	-2521442.448
35000	2	11	0.001158	0.000703	-2521574.070
35100	2	11	0.001123	0.000754	-2521471.626
35200	2	11	0.001156	0.000763	-2521896.335
35300	2	11	0.001158	0.000727	-2521504.787
35400	2	11	0.001149	0.000723	-2521354.077
35500	2	11	0.001148	0.000708	-2521402.665
35600	2	11	0.001156	0.000763	-2521709.348
35700	2	11	0.001168	0.000690	-2521498.961
35800	2	11	0.001138	0.000703	-2521497.885
35900	2	11	0.001168	0.000697	-2521534.848
36000	2	11	0.001155	0.000723	-2521623.092
36100	2	11	0.001129	0.000714	-2521410.474
36200	2	11	0.001153	0.000710	-2521567.208
36300	2	11	0.001137	0.000694	-2521483.767
36400	2	11	0.001162	0.000733	-2521583.587
36500	2	11	0.001134	0.000703	-2521491.112
36600	2	11	0.001131	0.000735	-2521440.910
36700	2	11	0.001147	0.000714	-2521509.230
36800	2	11	0.001152	0.000712	-2521540.758
36900	2	11	0.001145	0.000701	-2521586.286
37000	2	11	0.001135	0.000722	-2521548.460
37100	2	11	0.001132	0.000729	-2521498.159
37200	2	11	0.001152	0.000703	-2521620.770
37300	2	11	0.001167	0.000737	-2521577.426
37400	2	11	0.001157	0.000755	-2521520.907
37500	2	11	0.001155	0.000709	-2521513.482
37600	2	11	0.001173	0.000725	-2521528.227
37700	2	11	0.001116	0.000703	-2521455.547
37800	2	11	0.001105	0.000710	-2521411.157
37900	2	11	0.001103	0.000734	-2521616.102
38000	2	11	0.001174	0.000711	-2521553.621
38100	2	11	0.001152	0.000726	-2521654.558
38200	2	11	0.001133	0.000717	-2521440.883
38300	2	11	0.001139	0.000739	-2521558.677
38400	2	11	0.001158	0.000721	-2521509.790
38500	2	11	0.001124	0.000702	-2521459.359
38600	2	11	0.001148	0.000714	-2521382.132
38700	2	11	0.001165	0.000721	-2521593.287
38800	2	11	0.001156	0.000742	-2521630.133
38900	2	11	0.001157	0.000704	-2521313.271
39000	2	11	0.001114	0.000724	-2521511.815
39100	2	11	0.001151	0.000711	-2521422.845
39200	2	11	0.001176	0.000738	-2521585.655
39300	2	11	0.001171	0.000717	-2521536.822
39400	2	11	0.001140	0.000712	-2521578.450
39500	2	11	0.001133	0.000694	-2521450.567
39600	2	11	0.001156	0.000722	-2521342.241
39700	2	11	0.001121	0.000720	-2521573.919
39800	2	11	0.001122	0.000708	-2521583.213
39900	2	11	0.001139	0.000719	-2521525.628
40000	2	11	0.001155	0.000733	-2521605.437
40100	2	11	0.001180	0.000713	-2521468.381
40200	2	11	0.001167	0.000728	-2521668.838
40300	2	11	0.001156	0.000726	-2521461.753
40400	2	11	0.001140	0.000720	-2521337.474
40500	2	11	0.001118	0.000729	-2521473.198
40600	2	11	0.001149	0.000716	-2521302.955
40700	2	11	0.001154	0.000693	-2521561.182
40800	2	11	0.001135	0.000706	-2521355.667
40900	2	11	0.001120	0.000690	-2521489.311
41000	2	11	0.001141	0.000731	-2521659.832
41100	2	11	0.001157	0.000721	-2521491.784
41200	2	11	0.001185	0.000698	-2521607.957
41300	2	11	0.001192	0.000712	-2521654.575
41400	2	11	0.001138	0.000706	-2521467.010
41500	2	11	0.001128	0.000718	-2521356.967
41600	2	11	0.001137	0.000716	-2521471.883
41700	2	11	0.001141	0.000693	-2521357.095
41800	2	11	0.001135	0.000725	-2521617.568
41900	2	11	0.001129	0.000734	-2521491.465
42000	2	11	0.001134	0.000714	-2521626.104
42100	2	11	0.001138	0.000736	-2521375.991
42200	2	11	0.001178	0.000701	-2521485.187
42300	2	11	0.001141	0.000722	-2521328.576
42400	2	11	0.001113	0.000749	-2521572.474
42500	2	11	0.001153	0.000707	-2521557.538
42600	2	11	0.001158	0.000719	-2521428.034
42700	2	11	0.001139	0.000692	-2521330.643
42800	2	11	0.001142	0.000733	-2521766.727
42900	2	11	0.001195	0.000759	-2521723.284
43000	2	11	0.001150	0.000719	-2521533.871
43100	2	11	0.001170	0.000722	-2521493.471
43200	2	11	0.001156	0.000734	-2521633.910
43300	2	11	0.001155	0.000714	-2521494.981
43400	2	11	0.001135	0.000722	-2521389.594
43500	2	11	0.001166	0.000728	-2521587.194
43600	2	11	0.001184	0.000710	-2521560.750
43700	2	11	0.001165	0.000710	-2521720.099
43800	2	11	0.001174	0.000722	-2521600.836
43900	2	11	0.001134	0.000725	-2521325.013
44000	2	11	0.001136	0.000721	-2521350.696
44100	2	11	0.001132	0.000713	-2521340.211
44200	2	11	0.001142	0.000676	-2521657.870
44300	2	11	0.001127	0.000715	-2521498.071
44400	2	11	0.001161	0.000699	-2521404.025
44500	2	11	0.001146	0.000717	-2521537.502
44600	2	11	0.001158	0.000699	-2521366.012
44700	2	11	0.001155	0.000690	-2521597.569
44800	2	11	0.001177	0.000728	-2521736.352
44900	2	11	0.001140	0.000722	-2521310.512
45000	2	11	0.001144	0.000740	-2521622.615
45100	2	11	0.001113	0.000753	-2521371.722
45200	2	11	0.001165	0.000699	-2521534.781
45300	2	11	0.001134	0.000719	-2521411.131
45400	2	11	0.001126	0.000707	-2521401.855
45500	2	11	0.001167	0.000701	-2521426.648
45600	2	11	0.001182	0.000708	-2521454.791
45700	2	11	0.001177	0.000715	-2521435.691
45800	2	11	0.001192	0.000695	-2521423.078
45900	2	11	0.001148	0.000731	-2521506.743
46000	2	11	0.001150	0.000755	-2521590.476
46100	2	11	0.001169	0.000713	-2521349.680
46200	2	11	0.001127	0.000721	-2521564.284
46300	2	11	0.001145	0.000749	-2521525.312
46400	2	11	0.001145	0.000713	-2521543.702
46500	2	11	0.001144	0.000728	-2521474.279
46600	2	11	0.001135	0.000717	-2521627.735
46700	2	11	0.001151	0.000692	-2521651.877
46800	2	11	0.001173	0.000714	-2521441.880
46900	2	11	0.001144	0.000702	-2521504.481
47000	2	11	0.001180	0.000713	-2521522.839
47100	2	11	0.001144	0.000752	-2521720.768
47200	2	11	0.001179	0.000717	-2521536.809
47300	2	11	0.001163	0.000714	-2521778.587
47400	2	11	0.001183	0.000677	-2521821.175
47500	2	11	0.001194	0.000707	-2521754.945
47600	2	11	0.001137	0.000698	-2521568.586
47700	2	11	0.001140	0.000705	-2521445.322
47800	2	11	0.001121	0.000715	-2521474.950
47900	2	11	0.001127	0.000687	-2521317.481
48000	2	11	0.001149	0.000736	-2521390.896
48100	2	11	0.001160	0.000734	-2521548.841
48200	2	11	0.001146	0.000699	-2521409.580
48300	2	11	0.001138	0.000718	-2521469.280
48400	2	11	0.001121	0.000721	-2521488.723
48500	2	11	0.001102	0.000723	-2521172.989
48600	2	11	0.001163	0.000712	-2521478.082
48700	2	11	0.001127	0.000677	-2521438.447
48800	2	11	0.001132	0.000719	-2521286.134
48900	2	11	0.001102	0.000731	-2521499.584
49000	2	11	0.001174	0.000720	-2521421.126
49100	2	11	0.001192	0.000707	-2521396.611
49200	2	11	0.001156	0.000717	-2521400.139
49300	2	11	0.001142	0.000709	-2521408.966
49400	2	11	0.001147	0.000734	-2521397.643
49500	2	11	0.001169	0.000717	-2521615.463
49600	2	11	0.001152	0.000727	-2521447.651
49700	2	11	0.001147	0.000730	-2521534.513
49800	2	11	0.001151	0.000726	-2521568.112
49900	2	11	0.001157	0.000712	-2521488.906
50000	2	11	0.001151	0.000704	-2521488.195
50100	2	11	0.001130	0.000713	-2521548.150
50200	2	11	0.001153	0.000703	-2521485.117
50300	2	11	0.001150	0.000721	-2521378.328
50400	2	11	0.001178	0.000718	-2521539.952
50500	2	11	0.001161	0.000724	-2521701.066
50600	2	11	0.001166	0.000726	-2521497.925
50700	2	11	0.001127	0.000728	-2521337.772
50800	2	11	0.001128	0.000734	-2521465.600
50900	2	11	0.001167	0.000720	-2521460.915
51000	2	11	0.001182	0.000724	-2521625.173
51100	2	11	0.001146	0.000700	-2521499.118
51200	2	11	0.001122	0.000727	-2521483.333
51300	2	11	0.001147	0.000730	-2521471.783
51400	2	11	0.001140	0.000720	-2521625.806
51500	2	11	0.001156	0.000713	-2521374.272
51600	2	11	0.001139	0.000705	-2521521.354
51700	2	11	0.001156	0.000712	-2521564.569
51800	2	11	0.001126	0.000686	-2521432.985
51900	2	11	0.001107	0.000728	-2521494.735
52000	2	11	0.001165	0.000744	-2521510.226
52100	2	11	0.001183	0.000727	-2521695.159
52200	2	11	0.001169	0.000720	-2521522.957
52300	2	11	0.001155	0.000740	-2521517.669
52400	2	11	0.001168	0.000705	-2521546.838
52500	2	11	0.001141	0.000731	-2521371.549
52600	2	11	0.001141	0.000706	-2521385.983
52700	2	11	0.001148	0.000705	-2521437.497
52800	2	11	0.001130	0.000709	-2521494.115
52900	2	11	0.001159	0.000759	-2521607.651
53000	2	11	0.001131	0.000686	-2521467.041
53100	2	11	0.001150	0.000730	-2521579.997
53200	2	11	0.001122	0.000723	-2521563.915
53300	2	11	0.001136	0.000706	-2521385.465
53400	2	11	0.001184	0.000718	-2521487.891
53500	2	11	0.001192	0.000732	-2521646.804
53600	2	11	0.001188	0.000732	-2521518.810
53700	2	11	0.001176	0.000696	-2521532.571
53800	2	11	0.001163	0.000695	-2521384.299
53900	2	11	0.001157	0.000713	-2521557.357
54000	2	11	0.001099	0.000719	-2521303.104
54100	2	11	0.001142	0.000698	-2521587.088
54200	2	11	0.001168	0.000710	-2521386.452
54300	2	11	0.001135	0.000707	-2521407.722
54400	2	11	0.001148	0.000711	-2521514.763
54500	2	11	0.001154	0.000696	-2521531.633
54600	2	11	0.001150	0.000727	-2521540.892
54700	2	11	0.001164	0.000726	-2521467.368
54800	2	11	0.001154	0.000692	-2521270.281
54900	2	11	0.001177	0.000706	-2521568.129
55000	2	11	0.001186	0.000735	-2521588.469
55100	2	11	0.001140	0.000739	-2521588.454
55200	2	11	0.001153	0.000716	-2521503.826
55300	2	11	0.001108	0.000732	-2521465.806
55400	2	11	0.001156	0.000712	-2521528.530
55500	2	11	0.001142	0.000725	-2521410.860
55600	2	11	0.001116	0.000706	-2521454.940
55700	2	11	0.001114	0.000690	-2521416.232
55800	2	11	0.001117	0.000710	-2521352.873
55900	2	11	0.001151	0.000715	-2521322.415
56000	2	11	0.001176	0.000713	-2521542.733
56100	2	11	0.001182	0.000706	-2521602.573
56200	2	11	0.001209	0.000748	-2521835.834
56300	2	11	0.001152	0.000737	-2521471.453
56400	2	11	0.001134	0.000727	-2521387.443
56500	2	11	0.001182	0.000696	-2521300.808
56600	2	11	0.001152	0.000747	-2521439.615
56700	2	11	0.001129	0.000713	-2521445.903
56800	2	11	0.001120	0.000700	-2521512.604
56900	2	11	0.001128	0.000699	-2521381.774
57000	2	11	0.001155	0.000708	-2521533.368
57100	2	11	0.001172	0.000697	-2521442.471
57200	2	11	0.001149	0.000705	-2521418.354
57300	2	11	0.001140	0.000724	-2521688.938
57400	2	11	0.001172	0.000743	-2521503.142
57500	2	11	0.001159	0.000694	-2521204.867
57600	2	11	0.001149	0.000721	-2521403.212
57700	2	11	0.001208	0.000732	-2521650.626
57800	2	11	0.001162	0.000723	-2521557.274
57900	2	11	0.001110	0.000732	-2521484.460
58000	2	11	0.001114	0.000708	-2521225.122
