Gen	np	tree	tau_4EminEmyoxEsp	lnL
226600	2	11	0.001138	0.000594	-2521345.257
226700	2	11	0.001144	0.000619	-2521394.782
226800	2	11	0.001147	0.000594	-2521316.162
226900	2	11	0.001117	0.000625	-2521289.650
227000	2	11	0.001111	0.000612	-2521502.036
227100	2	11	0.001112	0.000616	-2521420.470
227200	2	11	0.001107	0.000610	-2521288.872
227300	2	11	0.001095	0.000581	-2521272.806
227400	2	11	0.001114	0.000611	-2521326.969
227500	2	11	0.001113	0.000611	-2521445.706
227600	2	11	0.001151	0.000621	-2521649.138
227700	2	11	0.001133	0.000624	-2521557.645
227800	2	11	0.001152	0.000614	-2521618.015
227900	2	11	0.001096	0.000577	-2521204.554
228000	2	11	0.001124	0.000607	-2521425.585
228100	2	11	0.001140	0.000618	-2521428.502
228200	2	11	0.001102	0.000633	-2521321.985
228300	2	11	0.001141	0.000617	-2521484.112
228400	2	11	0.001123	0.000627	-2521336.808
228500	2	11	0.001115	0.000638	-2521456.974
228600	2	11	0.001115	0.000619	-2521467.732
228700	2	11	0.001129	0.000613	-2521390.927
228800	2	11	0.001102	0.000596	-2521421.144
228900	2	11	0.001076	0.000621	-2521323.417
229000	2	11	0.001115	0.000596	-2521201.054
229100	2	11	0.001142	0.000617	-2521566.967
229200	2	11	0.001121	0.000593	-2521480.543
229300	2	11	0.001157	0.000603	-2521352.169
229400	2	11	0.001132	0.000612	-2521463.528
229500	2	11	0.001125	0.000588	-2521340.037
229600	2	11	0.001108	0.000624	-2521375.297
229700	2	11	0.001141	0.000581	-2521291.656
229800	2	11	0.001149	0.000627	-2521425.226
229900	2	11	0.001152	0.000644	-2521486.057
230000	2	11	0.001180	0.000628	-2521442.365
230100	2	11	0.001145	0.000620	-2521421.128
230200	2	11	0.001192	0.000611	-2521440.009
230300	2	11	0.001113	0.000604	-2521399.174
230400	2	11	0.001110	0.000630	-2521244.907
230500	2	11	0.001124	0.000641	-2521323.929
230600	2	11	0.001143	0.000595	-2521249.503
230700	2	11	0.001148	0.000615	-2521455.694
230800	2	11	0.001145	0.000612	-2521252.268
230900	2	11	0.001136	0.000601	-2521501.837
231000	2	11	0.001142	0.000616	-2521594.074
231100	2	11	0.001132	0.000618	-2521454.484
231200	2	11	0.001130	0.000640	-2521413.639
231300	2	11	0.001105	0.000611	-2521564.490
231400	2	11	0.001123	0.000624	-2521454.579
231500	2	11	0.001125	0.000601	-2521321.543
231600	2	11	0.001114	0.000645	-2521385.686
231700	2	11	0.001149	0.000613	-2521511.912
231800	2	11	0.001123	0.000584	-2521479.568
231900	2	11	0.001114	0.000611	-2521407.105
232000	2	11	0.001094	0.000591	-2521200.543
232100	2	11	0.001101	0.000603	-2521236.218
232200	2	11	0.001106	0.000616	-2521451.115
232300	2	11	0.001105	0.000616	-2521160.770
232400	2	11	0.001151	0.000623	-2521425.665
232500	2	11	0.001134	0.000622	-2521479.784
232600	2	11	0.001141	0.000608	-2521536.329
232700	2	11	0.001165	0.000601	-2521431.171
232800	2	11	0.001174	0.000601	-2521410.838
232900	2	11	0.001133	0.000594	-2521374.540
233000	2	11	0.001119	0.000566	-2521311.947
233100	2	11	0.001153	0.000618	-2521391.631
233200	2	11	0.001129	0.000604	-2521304.065
233300	2	11	0.001151	0.000593	-2521269.135
233400	2	11	0.001108	0.000631	-2521472.653
233500	2	11	0.001179	0.000617	-2521431.542
233600	2	11	0.001164	0.000595	-2521467.142
233700	2	11	0.001128	0.000623	-2521475.558
233800	2	11	0.001124	0.000613	-2521286.263
233900	2	11	0.001135	0.000584	-2521402.708
234000	2	11	0.001116	0.000574	-2521072.397
234100	2	11	0.001114	0.000602	-2521330.539
234200	2	11	0.001140	0.000605	-2521294.563
234300	2	11	0.001142	0.000586	-2521440.523
234400	2	11	0.001167	0.000639	-2521714.578
234500	2	11	0.001139	0.000618	-2521297.099
234600	2	11	0.001139	0.000612	-2521229.137
234700	2	11	0.001159	0.000611	-2521391.107
234800	2	11	0.001130	0.000600	-2521464.627
234900	2	11	0.001095	0.000621	-2521530.898
235000	2	11	0.001135	0.000608	-2521472.998
235100	2	11	0.001150	0.000626	-2521393.523
235200	2	11	0.001106	0.000585	-2521111.245
235300	2	11	0.001146	0.000574	-2521250.981
235400	2	11	0.001110	0.000592	-2521355.195
235500	2	11	0.001093	0.000585	-2521362.419
235600	2	11	0.001119	0.000609	-2521543.276
235700	2	11	0.001132	0.000591	-2521329.205
235800	2	11	0.001113	0.000604	-2521360.901
235900	2	11	0.001117	0.000635	-2521322.155
236000	2	11	0.001120	0.000627	-2521398.137
236100	2	11	0.001131	0.000578	-2521290.808
236200	2	11	0.001144	0.000597	-2521373.872
236300	2	11	0.001157	0.000617	-2521323.046
236400	2	11	0.001136	0.000627	-2521428.377
236500	2	11	0.001138	0.000637	-2521606.434
236600	2	11	0.001142	0.000617	-2521554.049
236700	2	11	0.001135	0.000602	-2521506.503
236800	2	11	0.001124	0.000605	-2521435.094
236900	2	11	0.001126	0.000608	-2521493.553
237000	2	11	0.001127	0.000611	-2521393.366
237100	2	11	0.001127	0.000640	-2521429.786
237200	2	11	0.001110	0.000605	-2521382.716
237300	2	11	0.001118	0.000589	-2521538.534
237400	2	11	0.001181	0.000598	-2521353.143
237500	2	11	0.001135	0.000607	-2521371.875
237600	2	11	0.001125	0.000611	-2521387.974
237700	2	11	0.001094	0.000595	-2521188.385
237800	2	11	0.001160	0.000604	-2521374.105
237900	2	11	0.001167	0.000611	-2521554.260
238000	2	11	0.001151	0.000600	-2521312.174
238100	2	11	0.001119	0.000600	-2521453.946
238200	2	11	0.001127	0.000620	-2521311.430
238300	2	11	0.001130	0.000609	-2521164.726
238400	2	11	0.001119	0.000599	-2521357.784
238500	2	11	0.001171	0.000595	-2521340.740
238600	2	11	0.001178	0.000576	-2521406.004
238700	2	11	0.001165	0.000591	-2521292.797
238800	2	11	0.001141	0.000604	-2521505.626
238900	2	11	0.001108	0.000620	-2521503.438
239000	2	11	0.001128	0.000626	-2521352.761
239100	2	11	0.001106	0.000624	-2521437.555
239200	2	11	0.001098	0.000632	-2521493.953
239300	2	11	0.001156	0.000611	-2521339.305
239400	2	11	0.001123	0.000585	-2521287.482
239500	2	11	0.001144	0.000638	-2521394.370
239600	2	11	0.001118	0.000580	-2521339.745
239700	2	11	0.001117	0.000617	-2521418.209
239800	2	11	0.001110	0.000647	-2521376.776
239900	2	11	0.001123	0.000611	-2521359.731
240000	2	11	0.001139	0.000605	-2521442.194
240100	2	11	0.001122	0.000630	-2521409.143
240200	2	11	0.001132	0.000614	-2521192.992
240300	2	11	0.001138	0.000598	-2521324.100
240400	2	11	0.001144	0.000598	-2521391.959
240500	2	11	0.001150	0.000606	-2521565.434
240600	2	11	0.001125	0.000611	-2521277.610
240700	2	11	0.001156	0.000617	-2521422.387
240800	2	11	0.001187	0.000609	-2521438.796
240900	2	11	0.001159	0.000579	-2521355.092
241000	2	11	0.001166	0.000585	-2521465.136
241100	2	11	0.001153	0.000653	-2521503.077
241200	2	11	0.001115	0.000569	-2521235.624
241300	2	11	0.001147	0.000611	-2521448.111
241400	2	11	0.001098	0.000605	-2521346.980
241500	2	11	0.001154	0.000630	-2521331.820
241600	2	11	0.001133	0.000595	-2521566.026
241700	2	11	0.001111	0.000617	-2521246.943
241800	2	11	0.001107	0.000620	-2521387.096
241900	2	11	0.001137	0.000618	-2521302.148
242000	2	11	0.001170	0.000604	-2521520.088
242100	2	11	0.001165	0.000601	-2521419.136
242200	2	11	0.001181	0.000611	-2521562.653
242300	2	11	0.001165	0.000635	-2521464.718
242400	2	11	0.001115	0.000610	-2521326.868
242500	2	11	0.001115	0.000589	-2521301.246
242600	2	11	0.001109	0.000592	-2521464.091
242700	2	11	0.001097	0.000600	-2521463.578
242800	2	11	0.001140	0.000619	-2521530.051
242900	2	11	0.001111	0.000604	-2521351.418
243000	2	11	0.001100	0.000614	-2521317.681
243100	2	11	0.001113	0.000592	-2521258.286
243200	2	11	0.001127	0.000632	-2521292.039
243300	2	11	0.001123	0.000602	-2521322.318
243400	2	11	0.001136	0.000592	-2521263.260
243500	2	11	0.001124	0.000620	-2521250.584
243600	2	11	0.001150	0.000609	-2521454.128
243700	2	11	0.001154	0.000590	-2521501.911
243800	2	11	0.001138	0.000623	-2521396.128
243900	2	11	0.001149	0.000614	-2521284.607
244000	2	11	0.001135	0.000618	-2521403.254
244100	2	11	0.001124	0.000610	-2521335.395
244200	2	11	0.001116	0.000597	-2521065.321
244300	2	11	0.001150	0.000612	-2521422.049
244400	2	11	0.001120	0.000602	-2521301.041
244500	2	11	0.001150	0.000617	-2521355.809
244600	2	11	0.001145	0.000598	-2521414.261
244700	2	11	0.001146	0.000627	-2521371.581
244800	2	11	0.001131	0.000591	-2521363.514
244900	2	11	0.001170	0.000601	-2521487.457
245000	2	11	0.001125	0.000581	-2521348.769
245100	2	11	0.001103	0.000576	-2521183.185
245200	2	11	0.001145	0.000583	-2521414.941
245300	2	11	0.001138	0.000607	-2521395.699
245400	2	11	0.001142	0.000616	-2521341.771
245500	2	11	0.001120	0.000593	-2521437.622
245600	2	11	0.001109	0.000614	-2521330.276
245700	2	11	0.001141	0.000633	-2521472.780
245800	2	11	0.001149	0.000617	-2521531.752
245900	2	11	0.001113	0.000604	-2521437.624
246000	2	11	0.001118	0.000584	-2521435.284
246100	2	11	0.001129	0.000616	-2521300.017
246200	2	11	0.001141	0.000616	-2521406.523
246300	2	11	0.001152	0.000596	-2521425.305
246400	2	11	0.001140	0.000580	-2521351.520
246500	2	11	0.001111	0.000613	-2521546.641
246600	2	11	0.001116	0.000587	-2521486.132
246700	2	11	0.001117	0.000614	-2521361.823
246800	2	11	0.001144	0.000622	-2521566.318
246900	2	11	0.001117	0.000622	-2521319.715
247000	2	11	0.001127	0.000602	-2521264.765
247100	2	11	0.001113	0.000606	-2521420.421
247200	2	11	0.001125	0.000599	-2521443.054
247300	2	11	0.001147	0.000612	-2521344.465
247400	2	11	0.001140	0.000605	-2521549.443
247500	2	11	0.001159	0.000621	-2521424.415
247600	2	11	0.001149	0.000623	-2521578.879
247700	2	11	0.001129	0.000572	-2521247.907
247800	2	11	0.001165	0.000626	-2521512.347
247900	2	11	0.001159	0.000611	-2521403.312
248000	2	11	0.001160	0.000601	-2521465.603
248100	2	11	0.001111	0.000590	-2521467.565
248200	2	11	0.001130	0.000586	-2521249.680
248300	2	11	0.001142	0.000599	-2521420.263
248400	2	11	0.001132	0.000610	-2521445.766
248500	2	11	0.001123	0.000581	-2521203.037
248600	2	11	0.001134	0.000616	-2521393.159
248700	2	11	0.001114	0.000609	-2521630.281
248800	2	11	0.001112	0.000625	-2521378.745
248900	2	11	0.001124	0.000631	-2521529.159
249000	2	11	0.001137	0.000590	-2521325.793
249100	2	11	0.001176	0.000576	-2521462.524
249200	2	11	0.001151	0.000609	-2521439.120
249300	2	11	0.001125	0.000601	-2521211.523
249400	2	11	0.001109	0.000594	-2521487.705
249500	2	11	0.001105	0.000593	-2521170.705
249600	2	11	0.001142	0.000592	-2521365.884
249700	2	11	0.001153	0.000632	-2521492.397
249800	2	11	0.001166	0.000616	-2521408.388
249900	2	11	0.001152	0.000588	-2521479.120
250000	2	11	0.001173	0.000626	-2521455.842
250100	2	11	0.001159	0.000643	-2521532.713
250200	2	11	0.001177	0.000602	-2521555.078
250300	2	11	0.001163	0.000613	-2521398.723
250400	2	11	0.001162	0.000620	-2521395.453
250500	2	11	0.001143	0.000613	-2521370.320
250600	2	11	0.001143	0.000620	-2521357.407
250700	2	11	0.001155	0.000630	-2521456.881
250800	2	11	0.001135	0.000603	-2521499.747
250900	2	11	0.001162	0.000649	-2521581.347
251000	2	11	0.001101	0.000625	-2521505.244
251100	2	11	0.001134	0.000625	-2521420.636
251200	2	11	0.001157	0.000618	-2521357.004
251300	2	11	0.001099	0.000625	-2521469.335
251400	2	11	0.001068	0.000627	-2521307.403
251500	2	11	0.001117	0.000601	-2521454.677
251600	2	11	0.001117	0.000616	-2521480.726
251700	2	11	0.001108	0.000618	-2521449.771
251800	2	11	0.001175	0.000601	-2521440.725
251900	2	11	0.001124	0.000612	-2521343.342
252000	2	11	0.001146	0.000621	-2521440.562
252100	2	11	0.001169	0.000612	-2521364.494
252200	2	11	0.001163	0.000617	-2521500.258
252300	2	11	0.001118	0.000587	-2521374.069
252400	2	11	0.001163	0.000610	-2521395.893
252500	2	11	0.001174	0.000619	-2521434.397
252600	2	11	0.001152	0.000620	-2521553.003
252700	2	11	0.001118	0.000584	-2521345.441
252800	2	11	0.001112	0.000591	-2521361.613
252900	2	11	0.001106	0.000635	-2521289.113
253000	2	11	0.001128	0.000628	-2521349.324
253100	2	11	0.001132	0.000615	-2521334.855
253200	2	11	0.001110	0.000611	-2521397.542
253300	2	11	0.001105	0.000626	-2521392.598
253400	2	11	0.001119	0.000590	-2521291.476
253500	2	11	0.001126	0.000620	-2521287.470
253600	2	11	0.001113	0.000593	-2521180.707
253700	2	11	0.001137	0.000600	-2521207.614
253800	2	11	0.001143	0.000635	-2521511.565
253900	2	11	0.001099	0.000616	-2521314.690
254000	2	11	0.001092	0.000595	-2521163.095
254100	2	11	0.001107	0.000593	-2521352.144
254200	2	11	0.001123	0.000601	-2521419.575
254300	2	11	0.001141	0.000616	-2521491.360
254400	2	11	0.001157	0.000633	-2521605.495
254500	2	11	0.001135	0.000567	-2521272.321
254600	2	11	0.001135	0.000614	-2521439.193
254700	2	11	0.001183	0.000619	-2521523.254
254800	2	11	0.001139	0.000611	-2521356.683
254900	2	11	0.001152	0.000622	-2521381.696
255000	2	11	0.001150	0.000617	-2521537.921
255100	2	11	0.001135	0.000596	-2521335.905
255200	2	11	0.001121	0.000597	-2521527.417
255300	2	11	0.001131	0.000580	-2521413.945
255400	2	11	0.001134	0.000593	-2521335.488
255500	2	11	0.001094	0.000571	-2521237.868
255600	2	11	0.001149	0.000647	-2521385.976
255700	2	11	0.001128	0.000597	-2521477.235
255800	2	11	0.001148	0.000627	-2521417.015
255900	2	11	0.001146	0.000616	-2521424.700
256000	2	11	0.001127	0.000594	-2521343.841
256100	2	11	0.001149	0.000604	-2521453.963
256200	2	11	0.001161	0.000618	-2521562.961
256300	2	11	0.001156	0.000615	-2521396.052
256400	2	11	0.001161	0.000603	-2521493.008
256500	2	11	0.001183	0.000625	-2521513.192
256600	2	11	0.001193	0.000614	-2521375.547
256700	2	11	0.001137	0.000600	-2521436.039
256800	2	11	0.001168	0.000601	-2521405.776
256900	2	11	0.001150	0.000598	-2521461.237
257000	2	11	0.001173	0.000595	-2521397.196
257100	2	11	0.001141	0.000588	-2521423.584
257200	2	11	0.001146	0.000622	-2521521.397
257300	2	11	0.001129	0.000591	-2521431.425
257400	2	11	0.001095	0.000591	-2521394.635
257500	2	11	0.001126	0.000582	-2521433.905
257600	2	11	0.001137	0.000591	-2521403.030
257700	2	11	0.001166	0.000623	-2521436.314
257800	2	11	0.001160	0.000591	-2521449.860
257900	2	11	0.001189	0.000636	-2521387.160
258000	2	11	0.001159	0.000621	-2521425.713
258100	2	11	0.001137	0.000593	-2521385.896
258200	2	11	0.001132	0.000625	-2521422.486
258300	2	11	0.001150	0.000605	-2521472.243
258400	2	11	0.001132	0.000612	-2521489.480
258500	2	11	0.001118	0.000605	-2521309.323
258600	2	11	0.001110	0.000622	-2521331.901
258700	2	11	0.001124	0.000590	-2521331.347
258800	2	11	0.001171	0.000622	-2521423.665
258900	2	11	0.001136	0.000599	-2521408.291
259000	2	11	0.001149	0.000616	-2521383.772
259100	2	11	0.001121	0.000622	-2521462.160
259200	2	11	0.001159	0.000618	-2521280.590
259300	2	11	0.001147	0.000605	-2521517.116
259400	2	11	0.001136	0.000605	-2521290.269
259500	2	11	0.001142	0.000612	-2521446.426
259600	2	11	0.001146	0.000640	-2521410.951
259700	2	11	0.001128	0.000592	-2521351.433
259800	2	11	0.001155	0.000639	-2521481.466
259900	2	11	0.001135	0.000640	-2521626.084
260000	2	11	0.001148	0.000636	-2521422.106
260100	2	11	0.001120	0.000618	-2521521.760
260200	2	11	0.001113	0.000584	-2521225.867
260300	2	11	0.001141	0.000591	-2521256.998
260400	2	11	0.001178	0.000641	-2521395.237
260500	2	11	0.001133	0.000627	-2521522.445
260600	2	11	0.001120	0.000610	-2521386.232
260700	2	11	0.001117	0.000608	-2521381.490
260800	2	11	0.001136	0.000584	-2521460.482
260900	2	11	0.001153	0.000621	-2521561.956
261000	2	11	0.001151	0.000620	-2521479.251
261100	2	11	0.001134	0.000618	-2521360.550
261200	2	11	0.001142	0.000615	-2521381.828
261300	2	11	0.001132	0.000592	-2521338.172
261400	2	11	0.001109	0.000638	-2521546.265
261500	2	11	0.001132	0.000604	-2521324.074
261600	2	11	0.001166	0.000624	-2521458.233
261700	2	11	0.001129	0.000596	-2521404.429
261800	2	11	0.001120	0.000646	-2521540.384
261900	2	11	0.001166	0.000578	-2521516.934
262000	2	11	0.001178	0.000621	-2521472.737
262100	2	11	0.001170	0.000636	-2521633.212
262200	2	11	0.001116	0.000613	-2521409.549
262300	2	11	0.001113	0.000611	-2521232.955
262400	2	11	0.001136	0.000643	-2521437.611
262500	2	11	0.001129	0.000634	-2521402.335
262600	2	11	0.001113	0.000612	-2521358.940
262700	2	11	0.001128	0.000634	-2521455.251
262800	2	11	0.001121	0.000606	-2521369.975
262900	2	11	0.001114	0.000625	-2521471.749
263000	2	11	0.001132	0.000634	-2521446.217
263100	2	11	0.001113	0.000593	-2521374.887
263200	2	11	0.001136	0.000591	-2521356.609
263300	2	11	0.001150	0.000584	-2521425.336
263400	2	11	0.001146	0.000583	-2521475.659
263500	2	11	0.001123	0.000622	-2521472.787
263600	2	11	0.001135	0.000612	-2521372.463
263700	2	11	0.001177	0.000610	-2521320.918
263800	2	11	0.001188	0.000580	-2521495.091
263900	2	11	0.001125	0.000604	-2521380.616
264000	2	11	0.001134	0.000606	-2521494.883
264100	2	11	0.001152	0.000603	-2521468.067
264200	2	11	0.001103	0.000624	-2521305.905
264300	2	11	0.001145	0.000606	-2521390.235
264400	2	11	0.001145	0.000604	-2521537.603
264500	2	11	0.001139	0.000612	-2521336.086
264600	2	11	0.001110	0.000603	-2521363.427
264700	2	11	0.001118	0.000610	-2521428.864
264800	2	11	0.001143	0.000574	-2521333.512
264900	2	11	0.001175	0.000618	-2521457.202
265000	2	11	0.001129	0.000603	-2521456.333
265100	2	11	0.001145	0.000603	-2521392.919
265200	2	11	0.001175	0.000607	-2521376.399
265300	2	11	0.001130	0.000614	-2521339.732
265400	2	11	0.001139	0.000609	-2521531.220
265500	2	11	0.001142	0.000606	-2521192.439
265600	2	11	0.001132	0.000587	-2521225.666
265700	2	11	0.001112	0.000565	-2521379.034
265800	2	11	0.001131	0.000599	-2521181.746
265900	2	11	0.001136	0.000616	-2521413.214
266000	2	11	0.001137	0.000573	-2521356.659
266100	2	11	0.001126	0.000623	-2521327.854
266200	2	11	0.001112	0.000604	-2521264.937
266300	2	11	0.001112	0.000604	-2521492.253
266400	2	11	0.001165	0.000599	-2521294.327
266500	2	11	0.001156	0.000632	-2521336.565
266600	2	11	0.001145	0.000611	-2521467.781
266700	2	11	0.001117	0.000582	-2521248.507
266800	2	11	0.001138	0.000625	-2521378.224
266900	2	11	0.001126	0.000590	-2521321.552
267000	2	11	0.001131	0.000617	-2521223.687
267100	2	11	0.001143	0.000613	-2521439.502
267200	2	11	0.001145	0.000610	-2521549.830
267300	2	11	0.001175	0.000626	-2521561.728
267400	2	11	0.001116	0.000600	-2521452.060
267500	2	11	0.001142	0.000616	-2521579.710
267600	2	11	0.001157	0.000598	-2521455.028
267700	2	11	0.001132	0.000634	-2521703.108
267800	2	11	0.001126	0.000613	-2521535.318
267900	2	11	0.001117	0.000588	-2521380.677
268000	2	11	0.001135	0.000641	-2521361.215
268100	2	11	0.001126	0.000614	-2521405.601
268200	2	11	0.001140	0.000642	-2521280.040
268300	2	11	0.001117	0.000652	-2521292.005
268400	2	11	0.001119	0.000612	-2521457.711
268500	2	11	0.001144	0.000637	-2521474.422
268600	2	11	0.001158	0.000604	-2521510.387
268700	2	11	0.001172	0.000606	-2521424.965
268800	2	11	0.001132	0.000584	-2521446.668
268900	2	11	0.001138	0.000594	-2521297.479
269000	2	11	0.001122	0.000614	-2521331.654
269100	2	11	0.001124	0.000603	-2521354.113
269200	2	11	0.001130	0.000587	-2521399.506
269300	2	11	0.001134	0.000614	-2521374.828
269400	2	11	0.001139	0.000636	-2521337.818
269500	2	11	0.001133	0.000556	-2521244.150
269600	2	11	0.001136	0.000612	-2521556.042
269700	2	11	0.001111	0.000617	-2521300.463
269800	2	11	0.001126	0.000623	-2521345.907
269900	2	11	0.001149	0.000628	-2521295.564
270000	2	11	0.001157	0.000604	-2521561.474
270100	2	11	0.001169	0.000633	-2521433.574
270200	2	11	0.001110	0.000616	-2521332.993
270300	2	11	0.001127	0.000618	-2521323.649
270400	2	11	0.001113	0.000603	-2521347.022
270500	2	11	0.001091	0.000585	-2521376.750
270600	2	11	0.001143	0.000592	-2521463.840
270700	2	11	0.001114	0.000621	-2521608.346
270800	2	11	0.001160	0.000609	-2521406.935
270900	2	11	0.001106	0.000606	-2521487.840
271000	2	11	0.001127	0.000600	-2521418.438
271100	2	11	0.001108	0.000605	-2521173.979
271200	2	11	0.001091	0.000604	-2521123.058
271300	2	11	0.001130	0.000612	-2521403.750
271400	2	11	0.001149	0.000606	-2521471.096
271500	2	11	0.001130	0.000605	-2521453.064
271600	2	11	0.001124	0.000619	-2521394.186
271700	2	11	0.001097	0.000583	-2521203.384
271800	2	11	0.001113	0.000596	-2521261.629
271900	2	11	0.001105	0.000612	-2521250.473
272000	2	11	0.001120	0.000636	-2521480.240
272100	2	11	0.001127	0.000614	-2521486.073
272200	2	11	0.001123	0.000630	-2521388.663
272300	2	11	0.001109	0.000607	-2521314.592
272400	2	11	0.001136	0.000615	-2521434.037
272500	2	11	0.001157	0.000628	-2521448.468
272600	2	11	0.001128	0.000616	-2521388.568
272700	2	11	0.001135	0.000619	-2521494.819
272800	2	11	0.001143	0.000611	-2521432.003
272900	2	11	0.001117	0.000623	-2521337.560
273000	2	11	0.001128	0.000593	-2521345.526
273100	2	11	0.001101	0.000603	-2521108.534
273200	2	11	0.001140	0.000589	-2521411.911
273300	2	11	0.001170	0.000625	-2521386.690
273400	2	11	0.001123	0.000638	-2521456.720
273500	2	11	0.001125	0.000615	-2521123.607
273600	2	11	0.001118	0.000609	-2521427.048
273700	2	11	0.001136	0.000626	-2521441.041
273800	2	11	0.001142	0.000602	-2521416.556
273900	2	11	0.001144	0.000621	-2521342.918
274000	2	11	0.001116	0.000616	-2521343.543
274100	2	11	0.001121	0.000627	-2521372.234
274200	2	11	0.001144	0.000594	-2521500.013
274300	2	11	0.001147	0.000612	-2521311.187
274400	2	11	0.001122	0.000623	-2521296.659
274500	2	11	0.001134	0.000595	-2521482.808
274600	2	11	0.001125	0.000609	-2521344.447
274700	2	11	0.001148	0.000616	-2521323.233
274800	2	11	0.001131	0.000629	-2521414.586
274900	2	11	0.001142	0.000601	-2521349.553
275000	2	11	0.001138	0.000621	-2521516.918
275100	2	11	0.001101	0.000613	-2521289.613
275200	2	11	0.001119	0.000611	-2521248.717
275300	2	11	0.001135	0.000618	-2521497.677
275400	2	11	0.001087	0.000600	-2521349.330
275500	2	11	0.001131	0.000603	-2521272.552
275600	2	11	0.001132	0.000602	-2521457.921
275700	2	11	0.001108	0.000587	-2521085.597
275800	2	11	0.001109	0.000612	-2521279.637
275900	2	11	0.001133	0.000597	-2521413.010
276000	2	11	0.001134	0.000629	-2521312.589
276100	2	11	0.001144	0.000616	-2521151.050
276200	2	11	0.001136	0.000598	-2521428.081
276300	2	11	0.001152	0.000625	-2521457.626
276400	2	11	0.001139	0.000602	-2521315.309
276500	2	11	0.001135	0.000617	-2521246.896
276600	2	11	0.001148	0.000617	-2521338.574
276700	2	11	0.001148	0.000632	-2521384.585
276800	2	11	0.001122	0.000618	-2521553.652
276900	2	11	0.001092	0.000630	-2521145.362
277000	2	11	0.001101	0.000620	-2521269.154
277100	2	11	0.001117	0.000635	-2521432.827
277200	2	11	0.001106	0.000608	-2521263.391
277300	2	11	0.001112	0.000609	-2521393.214
277400	2	11	0.001108	0.000619	-2521337.513
277500	2	11	0.001135	0.000627	-2521217.768
277600	2	11	0.001125	0.000605	-2521420.678
277700	2	11	0.001154	0.000616	-2521436.361
277800	2	11	0.001141	0.000636	-2521455.284
277900	2	11	0.001161	0.000594	-2521353.316
278000	2	11	0.001155	0.000638	-2521459.429
278100	2	11	0.001112	0.000592	-2521234.995
278200	2	11	0.001143	0.000598	-2521268.177
278300	2	11	0.001137	0.000622	-2521159.221
278400	2	11	0.001118	0.000622	-2521331.828
278500	2	11	0.001137	0.000611	-2521407.214
278600	2	11	0.001106	0.000580	-2521274.770
278700	2	11	0.001128	0.000630	-2521399.330
278800	2	11	0.001137	0.000634	-2521445.279
278900	2	11	0.001143	0.000614	-2521378.091
279000	2	11	0.001150	0.000616	-2521576.622
279100	2	11	0.001149	0.000639	-2521502.595
279200	2	11	0.001155	0.000594	-2521393.028
279300	2	11	0.001125	0.000614	-2521369.131
279400	2	11	0.001138	0.000619	-2521553.211
279500	2	11	0.001109	0.000601	-2521318.688
279600	2	11	0.001142	0.000621	-2521499.404
279700	2	11	0.001160	0.000614	-2521440.644
279800	2	11	0.001093	0.000628	-2521301.031
279900	2	11	0.001128	0.000598	-2521308.363
280000	2	11	0.001155	0.000619	-2521348.593
280100	2	11	0.001157	0.000611	-2521403.951
280200	2	11	0.001134	0.000586	-2521454.507
280300	2	11	0.001157	0.000579	-2521556.012
280400	2	11	0.001141	0.000573	-2521380.119
280500	2	11	0.001146	0.000607	-2521365.285
280600	2	11	0.001121	0.000602	-2521342.651
280700	2	11	0.001105	0.000627	-2521416.139
280800	2	11	0.001134	0.000605	-2521316.626
280900	2	11	0.001136	0.000591	-2521335.447
281000	2	11	0.001098	0.000608	-2521268.105
281100	2	11	0.001131	0.000599	-2521409.129
281200	2	11	0.001140	0.000611	-2521337.233
281300	2	11	0.001123	0.000601	-2521299.323
281400	2	11	0.001074	0.000626	-2521283.827
281500	2	11	0.001103	0.000603	-2521578.828
281600	2	11	0.001106	0.000607	-2521328.054
281700	2	11	0.001134	0.000564	-2521473.164
281800	2	11	0.001141	0.000605	-2521379.567
281900	2	11	0.001160	0.000607	-2521389.381
282000	2	11	0.001145	0.000619	-2521450.274
282100	2	11	0.001110	0.000599	-2521231.426
282200	2	11	0.001138	0.000631	-2521239.369
282300	2	11	0.001124	0.000635	-2521482.058
282400	2	11	0.001143	0.000616	-2521312.861
282500	2	11	0.001105	0.000586	-2521174.027
282600	2	11	0.001125	0.000611	-2521270.922
282700	2	11	0.001135	0.000637	-2521411.593
282800	2	11	0.001149	0.000643	-2521587.392
282900	2	11	0.001143	0.000595	-2521326.291
283000	2	11	0.001128	0.000612	-2521363.843
283100	2	11	0.001122	0.000600	-2521280.833
283200	2	11	0.001107	0.000622	-2521218.755
283300	2	11	0.001146	0.000614	-2521335.405
283400	2	11	0.001135	0.000593	-2521404.432
283500	2	11	0.001126	0.000596	-2521450.834
283600	2	11	0.001135	0.000601	-2521484.504
283700	2	11	0.001145	0.000643	-2521505.761
283800	2	11	0.001100	0.000629	-2521481.930
283900	2	11	0.001126	0.000613	-2521185.052
284000	2	11	0.001142	0.000587	-2521325.767
284100	2	11	0.001130	0.000620	-2521212.164
284200	2	11	0.001182	0.000602	-2521439.329
284300	2	11	0.001151	0.000603	-2521380.142
284400	2	11	0.001148	0.000609	-2521455.340
284500	2	11	0.001126	0.000618	-2521351.444
284600	2	11	0.001145	0.000591	-2521345.571
284700	2	11	0.001113	0.000592	-2521342.336
