Gen	np	tree	tau_4EminEmyoxEsp	tau_5EmyoxEsp	lnL
11500	2	11	0.001135	0.000610	-2521561.537
11600	2	11	0.001103	0.000587	-2521593.623
11700	2	11	0.001133	0.000569	-2521696.633
11800	2	11	0.001134	0.000608	-2521794.724
11900	2	11	0.001133	0.000591	-2521766.308
12000	2	11	0.001124	0.000574	-2521624.008
12100	2	11	0.001145	0.000565	-2521611.587
12200	2	11	0.001152	0.000616	-2521565.591
12300	2	11	0.001146	0.000560	-2521357.200
12400	2	11	0.001111	0.000586	-2521725.593
12500	2	11	0.001107	0.000590	-2521364.445
12600	2	11	0.001134	0.000606	-2521622.277
12700	2	11	0.001151	0.000605	-2521635.341
12800	2	11	0.001141	0.000584	-2521596.924
12900	2	11	0.001100	0.000612	-2521619.478
13000	2	11	0.001097	0.000582	-2521621.361
13100	2	11	0.001120	0.000580	-2521440.230
13200	2	11	0.001090	0.000608	-2521663.499
13300	2	11	0.001116	0.000568	-2521611.154
13400	2	11	0.001152	0.000601	-2521635.843
13500	2	11	0.001132	0.000596	-2521528.938
13600	2	11	0.001135	0.000600	-2521697.765
13700	2	11	0.001164	0.000587	-2521811.015
13800	2	11	0.001156	0.000566	-2521716.739
13900	2	11	0.001163	0.000623	-2521741.905
14000	2	11	0.001117	0.000587	-2521636.387
14100	2	11	0.001083	0.000570	-2521297.712
14200	2	11	0.001098	0.000589	-2521657.164
14300	2	11	0.001160	0.000603	-2521566.975
14400	2	11	0.001132	0.000589	-2521526.028
14500	2	11	0.001119	0.000576	-2521488.901
14600	2	11	0.001124	0.000574	-2521552.662
14700	2	11	0.001119	0.000623	-2521818.552
14800	2	11	0.001127	0.000610	-2521618.802
14900	2	11	0.001154	0.000569	-2521586.014
15000	2	11	0.001125	0.000587	-2521573.370
15100	2	11	0.001124	0.000580	-2521476.373
15200	2	11	0.001143	0.000592	-2521719.467
15300	2	11	0.001149	0.000623	-2521530.843
15400	2	11	0.001130	0.000604	-2521481.348
15500	2	11	0.001159	0.000607	-2521564.515
15600	2	11	0.001151	0.000577	-2521599.848
15700	2	11	0.001114	0.000597	-2521527.936
15800	2	11	0.001132	0.000630	-2521829.887
15900	2	11	0.001157	0.000611	-2521797.535
16000	2	11	0.001111	0.000610	-2521639.447
16100	2	11	0.001127	0.000588	-2521656.545
16200	2	11	0.001114	0.000603	-2521502.756
16300	2	11	0.001139	0.000601	-2521781.551
16400	2	11	0.001143	0.000598	-2521682.190
16500	2	11	0.001127	0.000557	-2521701.041
16600	2	11	0.001123	0.000584	-2521522.840
16700	2	11	0.001136	0.000585	-2521551.522
16800	2	11	0.001135	0.000593	-2521765.372
16900	2	11	0.001148	0.000595	-2521636.362
17000	2	11	0.001154	0.000609	-2521692.084
17100	2	11	0.001140	0.000597	-2521486.618
17200	2	11	0.001112	0.000608	-2521795.456
17300	2	11	0.001117	0.000589	-2521501.069
17400	2	11	0.001116	0.000598	-2521544.834
17500	2	11	0.001106	0.000584	-2521326.236
17600	2	11	0.001143	0.000560	-2521488.473
17700	2	11	0.001137	0.000596	-2521746.710
17800	2	11	0.001161	0.000615	-2521674.973
17900	2	11	0.001146	0.000637	-2521714.939
18000	2	11	0.001146	0.000565	-2521601.981
18100	2	11	0.001102	0.000607	-2521673.528
18200	2	11	0.001122	0.000617	-2521879.079
18300	2	11	0.001140	0.000595	-2521551.325
18400	2	11	0.001122	0.000618	-2521679.702
18500	2	11	0.001124	0.000581	-2521570.071
18600	2	11	0.001140	0.000595	-2521739.894
18700	2	11	0.001146	0.000595	-2521791.712
18800	2	11	0.001159	0.000582	-2521609.223
18900	2	11	0.001161	0.000566	-2521809.690
19000	2	11	0.001156	0.000579	-2521564.638
19100	2	11	0.001168	0.000609	-2521691.870
19200	2	11	0.001134	0.000587	-2521658.765
19300	2	11	0.001182	0.000583	-2521449.410
19400	2	11	0.001180	0.000598	-2521713.168
19500	2	11	0.001155	0.000591	-2521693.021
19600	2	11	0.001158	0.000577	-2521638.028
19700	2	11	0.001119	0.000595	-2521471.314
19800	2	11	0.001176	0.000603	-2521665.373
19900	2	11	0.001168	0.000574	-2521644.229
20000	2	11	0.001150	0.000606	-2521687.059
20100	2	11	0.001156	0.000568	-2521539.032
20200	2	11	0.001118	0.000598	-2521530.945
20300	2	11	0.001101	0.000576	-2521534.475
20400	2	11	0.001102	0.000591	-2521522.372
20500	2	11	0.001133	0.000610	-2521592.322
20600	2	11	0.001117	0.000575	-2521683.780
20700	2	11	0.001118	0.000596	-2521640.566
20800	2	11	0.001140	0.000614	-2521724.135
20900	2	11	0.001148	0.000584	-2521592.299
21000	2	11	0.001147	0.000591	-2521596.336
21100	2	11	0.001141	0.000606	-2521719.806
21200	2	11	0.001103	0.000582	-2521326.944
21300	2	11	0.001087	0.000570	-2521543.612
21400	2	11	0.001113	0.000594	-2521551.106
21500	2	11	0.001149	0.000571	-2521637.158
21600	2	11	0.001144	0.000605	-2521601.714
21700	2	11	0.001125	0.000591	-2521603.049
21800	2	11	0.001095	0.000595	-2521551.782
21900	2	11	0.001102	0.000618	-2521591.469
22000	2	11	0.001113	0.000619	-2521777.238
22100	2	11	0.001137	0.000584	-2521654.872
22200	2	11	0.001116	0.000582	-2521453.294
22300	2	11	0.001099	0.000599	-2521607.710
22400	2	11	0.001125	0.000607	-2521528.905
22500	2	11	0.001112	0.000579	-2521561.473
22600	2	11	0.001127	0.000599	-2521514.963
22700	2	11	0.001113	0.000589	-2521625.326
22800	2	11	0.001131	0.000606	-2521675.582
22900	2	11	0.001135	0.000574	-2521579.584
23000	2	11	0.001148	0.000595	-2521669.970
23100	2	11	0.001143	0.000607	-2521544.009
23200	2	11	0.001170	0.000574	-2521669.514
23300	2	11	0.001147	0.000606	-2521704.118
23400	2	11	0.001181	0.000631	-2521974.737
23500	2	11	0.001138	0.000618	-2521630.889
23600	2	11	0.001157	0.000586	-2521548.753
23700	2	11	0.001143	0.000585	-2521697.034
23800	2	11	0.001148	0.000589	-2521606.205
23900	2	11	0.001152	0.000608	-2521670.169
24000	2	11	0.001150	0.000605	-2521529.707
24100	2	11	0.001108	0.000616	-2521611.440
24200	2	11	0.001080	0.000611	-2521371.169
24300	2	11	0.001100	0.000589	-2521482.292
24400	2	11	0.001099	0.000586	-2521499.425
24500	2	11	0.001111	0.000601	-2521719.361
24600	2	11	0.001102	0.000596	-2521698.369
24700	2	11	0.001136	0.000604	-2521673.411
24800	2	11	0.001143	0.000615	-2521625.901
24900	2	11	0.001153	0.000600	-2521502.039
25000	2	11	0.001143	0.000579	-2521614.963
25100	2	11	0.001149	0.000610	-2521554.940
25200	2	11	0.001126	0.000586	-2521537.034
25300	2	11	0.001135	0.000608	-2521607.519
25400	2	11	0.001095	0.000605	-2521702.856
25500	2	11	0.001134	0.000627	-2521742.738
25600	2	11	0.001103	0.000616	-2521573.390
25700	2	11	0.001135	0.000630	-2521767.737
25800	2	11	0.001155	0.000597	-2521633.303
25900	2	11	0.001153	0.000584	-2521601.597
26000	2	11	0.001153	0.000634	-2521719.147
26100	2	11	0.001153	0.000606	-2521741.807
26200	2	11	0.001137	0.000581	-2521586.235
26300	2	11	0.001143	0.000637	-2521921.359
26400	2	11	0.001139	0.000577	-2521408.052
26500	2	11	0.001117	0.000580	-2521350.915
26600	2	11	0.001133	0.000609	-2521580.684
26700	2	11	0.001133	0.000565	-2521757.880
26800	2	11	0.001136	0.000571	-2521646.902
26900	2	11	0.001149	0.000622	-2521640.461
27000	2	11	0.001141	0.000611	-2521567.210
27100	2	11	0.001111	0.000579	-2521423.068
27200	2	11	0.001116	0.000631	-2521706.080
27300	2	11	0.001124	0.000608	-2521624.202
27400	2	11	0.001130	0.000592	-2521566.788
27500	2	11	0.001118	0.000576	-2521499.816
27600	2	11	0.001135	0.000577	-2521393.336
27700	2	11	0.001099	0.000596	-2521607.187
27800	2	11	0.001140	0.000570	-2521626.647
27900	2	11	0.001119	0.000600	-2521584.416
28000	2	11	0.001093	0.000598	-2521606.401
28100	2	11	0.001143	0.000608	-2521596.232
28200	2	11	0.001123	0.000610	-2521588.792
28300	2	11	0.001114	0.000601	-2521560.069
28400	2	11	0.001145	0.000595	-2521478.353
28500	2	11	0.001157	0.000600	-2521639.136
28600	2	11	0.001120	0.000584	-2521618.830
28700	2	11	0.001118	0.000578	-2521465.830
28800	2	11	0.001135	0.000625	-2521735.571
28900	2	11	0.001097	0.000611	-2521535.699
29000	2	11	0.001128	0.000610	-2521520.650
29100	2	11	0.001143	0.000623	-2521840.547
29200	2	11	0.001110	0.000582	-2521554.539
29300	2	11	0.001097	0.000589	-2521586.181
29400	2	11	0.001104	0.000585	-2521499.062
29500	2	11	0.001119	0.000595	-2521464.041
29600	2	11	0.001139	0.000611	-2521709.677
29700	2	11	0.001119	0.000597	-2521649.301
29800	2	11	0.001146	0.000610	-2521597.122
29900	2	11	0.001165	0.000613	-2521715.828
30000	2	11	0.001164	0.000610	-2521670.505
30100	2	11	0.001116	0.000607	-2521435.634
30200	2	11	0.001139	0.000596	-2521742.876
30300	2	11	0.001134	0.000615	-2521646.520
30400	2	11	0.001131	0.000589	-2521607.243
30500	2	11	0.001146	0.000609	-2521524.103
30600	2	11	0.001130	0.000603	-2521615.581
30700	2	11	0.001156	0.000616	-2521605.889
30800	2	11	0.001148	0.000586	-2521418.153
30900	2	11	0.001124	0.000594	-2521412.681
31000	2	11	0.001102	0.000619	-2521623.429
31100	2	11	0.001106	0.000614	-2521603.428
31200	2	11	0.001114	0.000586	-2521502.311
31300	2	11	0.001104	0.000598	-2521634.348
31400	2	11	0.001115	0.000589	-2521618.121
31500	2	11	0.001124	0.000585	-2521537.087
31600	2	11	0.001138	0.000580	-2521463.788
31700	2	11	0.001141	0.000583	-2521530.346
31800	2	11	0.001140	0.000611	-2521825.257
31900	2	11	0.001151	0.000600	-2521660.029
32000	2	11	0.001116	0.000582	-2521458.435
32100	2	11	0.001154	0.000597	-2521586.714
32200	2	11	0.001147	0.000583	-2521623.712
32300	2	11	0.001169	0.000621	-2521616.661
32400	2	11	0.001127	0.000583	-2521451.787
32500	2	11	0.001142	0.000578	-2521418.542
32600	2	11	0.001126	0.000601	-2521804.678
32700	2	11	0.001124	0.000579	-2521546.144
32800	2	11	0.001134	0.000608	-2521437.655
32900	2	11	0.001141	0.000605	-2521718.793
33000	2	11	0.001103	0.000622	-2521571.756
33100	2	11	0.001125	0.000602	-2521731.543
33200	2	11	0.001096	0.000581	-2521529.415
33300	2	11	0.001134	0.000572	-2521479.003
33400	2	11	0.001162	0.000622	-2521836.586
33500	2	11	0.001121	0.000599	-2521573.104
33600	2	11	0.001126	0.000602	-2521755.736
33700	2	11	0.001165	0.000579	-2521652.575
33800	2	11	0.001133	0.000566	-2521468.394
33900	2	11	0.001147	0.000606	-2521585.311
34000	2	11	0.001145	0.000635	-2521705.369
34100	2	11	0.001113	0.000584	-2521590.003
34200	2	11	0.001133	0.000574	-2521699.466
34300	2	11	0.001108	0.000590	-2521505.653
34400	2	11	0.001161	0.000619	-2521580.865
34500	2	11	0.001136	0.000597	-2521599.494
34600	2	11	0.001140	0.000600	-2521673.353
34700	2	11	0.001130	0.000616	-2521559.851
34800	2	11	0.001102	0.000588	-2521459.509
34900	2	11	0.001062	0.000581	-2521369.521
35000	2	11	0.001111	0.000595	-2521653.046
35100	2	11	0.001118	0.000577	-2521480.970
35200	2	11	0.001139	0.000626	-2521641.625
35300	2	11	0.001122	0.000602	-2521544.491
35400	2	11	0.001094	0.000605	-2521459.654
35500	2	11	0.001083	0.000556	-2521470.957
35600	2	11	0.001122	0.000601	-2521511.676
35700	2	11	0.001129	0.000613	-2521603.112
35800	2	11	0.001094	0.000598	-2521712.572
35900	2	11	0.001131	0.000589	-2521419.702
36000	2	11	0.001095	0.000591	-2521487.658
36100	2	11	0.001154	0.000597	-2521598.733
36200	2	11	0.001169	0.000603	-2521684.570
36300	2	11	0.001122	0.000598	-2521544.186
36400	2	11	0.001112	0.000588	-2521434.994
36500	2	11	0.001091	0.000597	-2521695.838
36600	2	11	0.001088	0.000595	-2521743.398
36700	2	11	0.001157	0.000614	-2521614.624
36800	2	11	0.001133	0.000636	-2521522.017
36900	2	11	0.001116	0.000609	-2521534.908
37000	2	11	0.001144	0.000592	-2521420.548
37100	2	11	0.001104	0.000595	-2521366.725
37200	2	11	0.001118	0.000575	-2521503.778
37300	2	11	0.001109	0.000594	-2521489.053
37400	2	11	0.001110	0.000590	-2521450.652
37500	2	11	0.001097	0.000618	-2521603.817
37600	2	11	0.001137	0.000593	-2521575.356
37700	2	11	0.001168	0.000591	-2521694.152
37800	2	11	0.001126	0.000598	-2521488.366
37900	2	11	0.001102	0.000588	-2521335.499
38000	2	11	0.001098	0.000585	-2521518.905
38100	2	11	0.001095	0.000597	-2521409.920
38200	2	11	0.001102	0.000612	-2521622.567
38300	2	11	0.001123	0.000616	-2521466.490
38400	2	11	0.001113	0.000602	-2521646.586
38500	2	11	0.001145	0.000610	-2521692.802
38600	2	11	0.001154	0.000636	-2521639.802
38700	2	11	0.001125	0.000625	-2521808.490
38800	2	11	0.001123	0.000586	-2521585.883
38900	2	11	0.001116	0.000597	-2521475.191
39000	2	11	0.001152	0.000597	-2521578.966
39100	2	11	0.001150	0.000587	-2521665.373
39200	2	11	0.001163	0.000584	-2521665.003
39300	2	11	0.001140	0.000577	-2521553.149
39400	2	11	0.001149	0.000607	-2521671.718
39500	2	11	0.001138	0.000593	-2521482.845
39600	2	11	0.001120	0.000596	-2521403.654
39700	2	11	0.001109	0.000585	-2521518.596
39800	2	11	0.001117	0.000596	-2521603.098
39900	2	11	0.001120	0.000591	-2521488.787
40000	2	11	0.001117	0.000610	-2521713.216
40100	2	11	0.001120	0.000608	-2521613.036
40200	2	11	0.001140	0.000626	-2521715.666
40300	2	11	0.001149	0.000603	-2521740.392
40400	2	11	0.001083	0.000587	-2521558.788
40500	2	11	0.001112	0.000576	-2521605.448
40600	2	11	0.001100	0.000608	-2521484.490
40700	2	11	0.001118	0.000633	-2521614.474
40800	2	11	0.001122	0.000600	-2521583.106
40900	2	11	0.001138	0.000583	-2521613.893
41000	2	11	0.001129	0.000588	-2521458.937
41100	2	11	0.001141	0.000603	-2521653.934
41200	2	11	0.001122	0.000591	-2521652.365
41300	2	11	0.001124	0.000617	-2521649.334
41400	2	11	0.001156	0.000594	-2521601.283
41500	2	11	0.001132	0.000566	-2521615.655
41600	2	11	0.001130	0.000617	-2521672.728
41700	2	11	0.001116	0.000603	-2521362.558
41800	2	11	0.001111	0.000595	-2521482.797
41900	2	11	0.001125	0.000598	-2521609.260
42000	2	11	0.001142	0.000600	-2521654.436
42100	2	11	0.001115	0.000602	-2521658.014
42200	2	11	0.001154	0.000593	-2521681.942
42300	2	11	0.001146	0.000600	-2521575.648
42400	2	11	0.001132	0.000593	-2521518.837
42500	2	11	0.001105	0.000579	-2521506.854
42600	2	11	0.001129	0.000581	-2521556.090
42700	2	11	0.001077	0.000605	-2521506.582
42800	2	11	0.001155	0.000579	-2521563.543
42900	2	11	0.001149	0.000578	-2521493.000
43000	2	11	0.001120	0.000591	-2521514.268
43100	2	11	0.001150	0.000579	-2521614.728
43200	2	11	0.001141	0.000597	-2521562.004
43300	2	11	0.001158	0.000612	-2521610.822
43400	2	11	0.001102	0.000614	-2521465.403
43500	2	11	0.001115	0.000588	-2521499.415
43600	2	11	0.001139	0.000575	-2521537.824
43700	2	11	0.001154	0.000595	-2521622.069
43800	2	11	0.001143	0.000578	-2521640.154
43900	2	11	0.001144	0.000569	-2521622.739
44000	2	11	0.001102	0.000591	-2521479.338
44100	2	11	0.001112	0.000604	-2521541.243
44200	2	11	0.001118	0.000606	-2521605.340
44300	2	11	0.001127	0.000603	-2521602.732
44400	2	11	0.001107	0.000607	-2521565.091
44500	2	11	0.001114	0.000583	-2521586.212
44600	2	11	0.001138	0.000571	-2521766.646
44700	2	11	0.001157	0.000579	-2521515.048
44800	2	11	0.001122	0.000597	-2521556.474
44900	2	11	0.001137	0.000605	-2521524.336
45000	2	11	0.001135	0.000589	-2521643.309
45100	2	11	0.001140	0.000574	-2521488.415
45200	2	11	0.001131	0.000593	-2521591.286
45300	2	11	0.001122	0.000583	-2521623.234
45400	2	11	0.001108	0.000593	-2521477.154
45500	2	11	0.001136	0.000596	-2521539.202
45600	2	11	0.001132	0.000587	-2521478.006
45700	2	11	0.001106	0.000605	-2521588.433
45800	2	11	0.001106	0.000616	-2521651.569
45900	2	11	0.001101	0.000599	-2521609.408
46000	2	11	0.001087	0.000622	-2521546.289
46100	2	11	0.001122	0.000631	-2521497.163
46200	2	11	0.001111	0.000588	-2521323.276
46300	2	11	0.001159	0.000616	-2521638.308
46400	2	11	0.001177	0.000617	-2521688.708
46500	2	11	0.001181	0.000589	-2521716.285
46600	2	11	0.001144	0.000599	-2521510.072
46700	2	11	0.001108	0.000610	-2521560.475
46800	2	11	0.001088	0.000623	-2521619.289
46900	2	11	0.001115	0.000604	-2521630.501
47000	2	11	0.001141	0.000570	-2521540.484
47100	2	11	0.001124	0.000584	-2521543.557
47200	2	11	0.001106	0.000575	-2521599.229
47300	2	11	0.001146	0.000613	-2521591.007
47400	2	11	0.001112	0.000582	-2521588.920
47500	2	11	0.001094	0.000590	-2521443.780
47600	2	11	0.001110	0.000569	-2521520.364
47700	2	11	0.001140	0.000594	-2521558.684
47800	2	11	0.001118	0.000582	-2521471.521
47900	2	11	0.001131	0.000579	-2521684.061
48000	2	11	0.001131	0.000587	-2521390.855
48100	2	11	0.001126	0.000588	-2521668.790
48200	2	11	0.001099	0.000585	-2521500.127
48300	2	11	0.001149	0.000612	-2521456.543
48400	2	11	0.001137	0.000619	-2521786.460
48500	2	11	0.001120	0.000569	-2521528.177
48600	2	11	0.001138	0.000630	-2521544.085
48700	2	11	0.001098	0.000600	-2521328.707
48800	2	11	0.001124	0.000579	-2521487.808
48900	2	11	0.001153	0.000619	-2521479.704
49000	2	11	0.001127	0.000580	-2521663.104
49100	2	11	0.001176	0.000608	-2521546.203
49200	2	11	0.001193	0.000601	-2521706.449
49300	2	11	0.001156	0.000592	-2521547.149
49400	2	11	0.001147	0.000616	-2521666.018
49500	2	11	0.001134	0.000612	-2521632.887
49600	2	11	0.001149	0.000616	-2521629.656
49700	2	11	0.001130	0.000589	-2521504.004
49800	2	11	0.001130	0.000638	-2521600.487
49900	2	11	0.001082	0.000599	-2521560.179
50000	2	11	0.001112	0.000604	-2521506.546
50100	2	11	0.001142	0.000604	-2521556.411
50200	2	11	0.001119	0.000612	-2521660.975
50300	2	11	0.001100	0.000617	-2521558.095
50400	2	11	0.001090	0.000595	-2521584.760
50500	2	11	0.001140	0.000589	-2521596.102
50600	2	11	0.001148	0.000584	-2521602.654
50700	2	11	0.001175	0.000588	-2521636.974
50800	2	11	0.001110	0.000607	-2521459.931
50900	2	11	0.001137	0.000605	-2521753.578
51000	2	11	0.001146	0.000606	-2521712.342
51100	2	11	0.001146	0.000588	-2521745.694
51200	2	11	0.001132	0.000621	-2521594.864
51300	2	11	0.001172	0.000606	-2521657.997
51400	2	11	0.001156	0.000585	-2521462.638
51500	2	11	0.001160	0.000585	-2521489.148
51600	2	11	0.001142	0.000607	-2521527.812
51700	2	11	0.001135	0.000582	-2521689.327
51800	2	11	0.001143	0.000606	-2521783.655
51900	2	11	0.001118	0.000589	-2521457.652
52000	2	11	0.001122	0.000601	-2521725.760
52100	2	11	0.001111	0.000601	-2521608.924
52200	2	11	0.001116	0.000644	-2521644.142
52300	2	11	0.001116	0.000595	-2521650.263
52400	2	11	0.001115	0.000605	-2521756.865
52500	2	11	0.001120	0.000595	-2521503.113
52600	2	11	0.001110	0.000586	-2521607.436
52700	2	11	0.001109	0.000588	-2521437.372
52800	2	11	0.001120	0.000613	-2521520.575
52900	2	11	0.001158	0.000599	-2521546.269
53000	2	11	0.001104	0.000577	-2521460.849
53100	2	11	0.001108	0.000587	-2521488.467
53200	2	11	0.001097	0.000566	-2521619.516
53300	2	11	0.001138	0.000605	-2521523.160
53400	2	11	0.001133	0.000620	-2521571.619
53500	2	11	0.001115	0.000602	-2521471.131
53600	2	11	0.001117	0.000592	-2521439.772
53700	2	11	0.001115	0.000602	-2521626.984
53800	2	11	0.001116	0.000598	-2521675.074
53900	2	11	0.001156	0.000570	-2521508.741
54000	2	11	0.001124	0.000629	-2521767.723
54100	2	11	0.001137	0.000628	-2521653.991
54200	2	11	0.001174	0.000575	-2521571.640
54300	2	11	0.001132	0.000583	-2521470.108
54400	2	11	0.001137	0.000609	-2521739.543
54500	2	11	0.001120	0.000591	-2521754.909
54600	2	11	0.001137	0.000566	-2521558.830
54700	2	11	0.001131	0.000613	-2521424.538
54800	2	11	0.001157	0.000588	-2521604.551
54900	2	11	0.001115	0.000609	-2521291.105
55000	2	11	0.001133	0.000595	-2521706.701
55100	2	11	0.001125	0.000596	-2521513.542
55200	2	11	0.001132	0.000588	-2521725.187
55300	2	11	0.001158	0.000590	-2521730.829
55400	2	11	0.001125	0.000575	-2521524.592
55500	2	11	0.001155	0.000589	-2521565.807
55600	2	11	0.001108	0.000582	-2521527.403
55700	2	11	0.001095	0.000589	-2521410.381
55800	2	11	0.001137	0.000576	-2521605.733
55900	2	11	0.001134	0.000605	-2521738.260
56000	2	11	0.001108	0.000590	-2521512.444
56100	2	11	0.001136	0.000597	-2521623.508
56200	2	11	0.001111	0.000582	-2521529.992
56300	2	11	0.001151	0.000571	-2521708.403
56400	2	11	0.001175	0.000579	-2521543.034
56500	2	11	0.001136	0.000610	-2521592.170
56600	2	11	0.001148	0.000613	-2521543.040
56700	2	11	0.001119	0.000584	-2521404.535
56800	2	11	0.001126	0.000598	-2521810.240
56900	2	11	0.001157	0.000598	-2521484.657
57000	2	11	0.001180	0.000614	-2521655.471
57100	2	11	0.001135	0.000576	-2521554.071
57200	2	11	0.001128	0.000570	-2521546.089
57300	2	11	0.001098	0.000610	-2521665.334
57400	2	11	0.001136	0.000637	-2521702.975
57500	2	11	0.001114	0.000613	-2521614.812
57600	2	11	0.001138	0.000589	-2521594.438
57700	2	11	0.001143	0.000601	-2521510.896
57800	2	11	0.001118	0.000605	-2521502.106
57900	2	11	0.001130	0.000624	-2521758.844
58000	2	11	0.001161	0.000601	-2521608.537
