Gen	np	tree	tau_4EminEmyoxEsp	tau_5EmyoxEsp	lnL
23900	2	11	0.001148	0.000609	-2521683.205
24000	2	11	0.001146	0.000597	-2521567.192
24100	2	11	0.001149	0.000596	-2521657.457
24200	2	11	0.001136	0.000581	-2521493.502
24300	2	11	0.001132	0.000597	-2521486.265
24400	2	11	0.001106	0.000594	-2521485.698
24500	2	11	0.001132	0.000596	-2521565.092
24600	2	11	0.001155	0.000590	-2521368.912
24700	2	11	0.001137	0.000583	-2521543.948
24800	2	11	0.001142	0.000600	-2521679.888
24900	2	11	0.001129	0.000576	-2521356.666
25000	2	11	0.001122	0.000582	-2521478.284
25100	2	11	0.001107	0.000605	-2521475.168
25200	2	11	0.001111	0.000604	-2521592.184
25300	2	11	0.001148	0.000587	-2521761.143
25400	2	11	0.001137	0.000605	-2521540.792
25500	2	11	0.001136	0.000601	-2521672.204
25600	2	11	0.001115	0.000585	-2521362.150
25700	2	11	0.001120	0.000564	-2521618.160
25800	2	11	0.001121	0.000601	-2521638.830
25900	2	11	0.001101	0.000607	-2521431.227
26000	2	11	0.001141	0.000599	-2521518.513
26100	2	11	0.001098	0.000600	-2521610.765
26200	2	11	0.001110	0.000634	-2521665.257
26300	2	11	0.001114	0.000583	-2521453.157
26400	2	11	0.001152	0.000577	-2521555.541
26500	2	11	0.001150	0.000590	-2521640.772
26600	2	11	0.001150	0.000599	-2521767.035
26700	2	11	0.001148	0.000594	-2521352.643
26800	2	11	0.001128	0.000620	-2521726.568
26900	2	11	0.001126	0.000638	-2521666.959
27000	2	11	0.001139	0.000633	-2521764.436
27100	2	11	0.001123	0.000584	-2521514.481
27200	2	11	0.001100	0.000596	-2521688.080
27300	2	11	0.001142	0.000617	-2521645.428
27400	2	11	0.001118	0.000610	-2521500.010
27500	2	11	0.001136	0.000585	-2521603.071
27600	2	11	0.001102	0.000586	-2521523.299
27700	2	11	0.001120	0.000611	-2521729.181
27800	2	11	0.001133	0.000589	-2521612.969
27900	2	11	0.001125	0.000627	-2521459.450
28000	2	11	0.001135	0.000585	-2521443.134
28100	2	11	0.001121	0.000589	-2521607.687
28200	2	11	0.001122	0.000596	-2521419.381
28300	2	11	0.001098	0.000602	-2521504.083
28400	2	11	0.001108	0.000613	-2521653.784
28500	2	11	0.001141	0.000576	-2521538.331
28600	2	11	0.001142	0.000593	-2521673.497
28700	2	11	0.001120	0.000591	-2521491.849
28800	2	11	0.001082	0.000642	-2521456.091
28900	2	11	0.001077	0.000582	-2521524.015
29000	2	11	0.001105	0.000598	-2521456.775
29100	2	11	0.001105	0.000604	-2521619.473
29200	2	11	0.001121	0.000607	-2521613.210
29300	2	11	0.001174	0.000587	-2521472.948
29400	2	11	0.001109	0.000586	-2521471.686
29500	2	11	0.001118	0.000596	-2521712.862
29600	2	11	0.001158	0.000586	-2521522.713
29700	2	11	0.001142	0.000577	-2521489.206
29800	2	11	0.001127	0.000593	-2521634.026
29900	2	11	0.001107	0.000616	-2521604.827
30000	2	11	0.001148	0.000593	-2521575.473
30100	2	11	0.001155	0.000629	-2521747.013
30200	2	11	0.001142	0.000582	-2521585.269
30300	2	11	0.001142	0.000618	-2521459.976
30400	2	11	0.001142	0.000588	-2521662.769
30500	2	11	0.001132	0.000627	-2521529.090
30600	2	11	0.001124	0.000620	-2521484.455
30700	2	11	0.001108	0.000565	-2521360.707
30800	2	11	0.001109	0.000556	-2521696.937
30900	2	11	0.001096	0.000600	-2521533.730
31000	2	11	0.001105	0.000561	-2521325.799
31100	2	11	0.001126	0.000607	-2521481.265
31200	2	11	0.001064	0.000611	-2521465.703
31300	2	11	0.001107	0.000597	-2521599.168
31400	2	11	0.001148	0.000604	-2521699.682
31500	2	11	0.001136	0.000575	-2521459.587
31600	2	11	0.001137	0.000618	-2521516.189
31700	2	11	0.001152	0.000571	-2521539.520
31800	2	11	0.001155	0.000566	-2521527.753
31900	2	11	0.001123	0.000613	-2521528.202
32000	2	11	0.001127	0.000594	-2521472.096
32100	2	11	0.001125	0.000565	-2521274.836
32200	2	11	0.001115	0.000600	-2521360.768
32300	2	11	0.001138	0.000634	-2521353.624
32400	2	11	0.001156	0.000584	-2521505.003
32500	2	11	0.001106	0.000609	-2521338.934
32600	2	11	0.001127	0.000598	-2521450.253
32700	2	11	0.001157	0.000616	-2521509.627
32800	2	11	0.001157	0.000573	-2521590.531
32900	2	11	0.001118	0.000571	-2521618.777
33000	2	11	0.001150	0.000605	-2521662.749
33100	2	11	0.001118	0.000585	-2521417.339
33200	2	11	0.001124	0.000611	-2521612.242
33300	2	11	0.001086	0.000597	-2521408.455
33400	2	11	0.001099	0.000579	-2521326.692
33500	2	11	0.001104	0.000583	-2521513.211
33600	2	11	0.001117	0.000611	-2521763.255
33700	2	11	0.001095	0.000598	-2521417.720
33800	2	11	0.001123	0.000574	-2521569.443
33900	2	11	0.001145	0.000578	-2521390.181
34000	2	11	0.001109	0.000574	-2521443.731
34100	2	11	0.001074	0.000606	-2521541.243
34200	2	11	0.001079	0.000596	-2521468.114
34300	2	11	0.001095	0.000604	-2521336.220
34400	2	11	0.001147	0.000598	-2521562.001
34500	2	11	0.001110	0.000572	-2521563.279
34600	2	11	0.001142	0.000582	-2521538.463
34700	2	11	0.001108	0.000628	-2521541.978
34800	2	11	0.001193	0.000590	-2521518.438
34900	2	11	0.001161	0.000580	-2521593.378
35000	2	11	0.001157	0.000604	-2521663.599
35100	2	11	0.001154	0.000607	-2521632.504
35200	2	11	0.001130	0.000611	-2521558.208
35300	2	11	0.001126	0.000628	-2521847.423
35400	2	11	0.001146	0.000591	-2521605.114
35500	2	11	0.001153	0.000609	-2521575.852
35600	2	11	0.001155	0.000595	-2521511.989
35700	2	11	0.001142	0.000605	-2521498.079
35800	2	11	0.001140	0.000578	-2521515.654
35900	2	11	0.001132	0.000615	-2521570.966
36000	2	11	0.001091	0.000632	-2521504.974
36100	2	11	0.001143	0.000583	-2521457.656
36200	2	11	0.001129	0.000568	-2521388.112
36300	2	11	0.001108	0.000583	-2521478.517
36400	2	11	0.001142	0.000608	-2521685.947
36500	2	11	0.001098	0.000610	-2521652.581
36600	2	11	0.001137	0.000603	-2521464.662
36700	2	11	0.001099	0.000606	-2521403.066
36800	2	11	0.001131	0.000611	-2521526.894
36900	2	11	0.001144	0.000590	-2521648.071
37000	2	11	0.001156	0.000600	-2521504.036
37100	2	11	0.001148	0.000625	-2521558.416
37200	2	11	0.001130	0.000599	-2521665.825
37300	2	11	0.001115	0.000577	-2521665.992
37400	2	11	0.001137	0.000606	-2521604.491
37500	2	11	0.001114	0.000608	-2521567.627
37600	2	11	0.001116	0.000599	-2521524.375
37700	2	11	0.001117	0.000603	-2521512.401
37800	2	11	0.001091	0.000595	-2521479.003
37900	2	11	0.001112	0.000594	-2521577.582
38000	2	11	0.001130	0.000591	-2521370.474
38100	2	11	0.001118	0.000578	-2521334.891
38200	2	11	0.001108	0.000581	-2521257.784
38300	2	11	0.001114	0.000590	-2521434.873
38400	2	11	0.001085	0.000607	-2521314.153
38500	2	11	0.001128	0.000577	-2521325.267
38600	2	11	0.001107	0.000594	-2521642.009
38700	2	11	0.001118	0.000622	-2521545.561
38800	2	11	0.001131	0.000645	-2521546.696
38900	2	11	0.001140	0.000607	-2521462.539
39000	2	11	0.001090	0.000616	-2521452.262
39100	2	11	0.001121	0.000557	-2521474.467
39200	2	11	0.001120	0.000582	-2521549.743
39300	2	11	0.001185	0.000614	-2521656.914
39400	2	11	0.001154	0.000606	-2521515.556
39500	2	11	0.001156	0.000583	-2521550.264
39600	2	11	0.001168	0.000576	-2521557.515
39700	2	11	0.001142	0.000585	-2521586.267
39800	2	11	0.001146	0.000611	-2521558.195
39900	2	11	0.001107	0.000611	-2521609.046
40000	2	11	0.001128	0.000606	-2521650.299
40100	2	11	0.001104	0.000594	-2521487.778
40200	2	11	0.001101	0.000592	-2521229.586
40300	2	11	0.001068	0.000583	-2521530.907
40400	2	11	0.001135	0.000607	-2521568.049
40500	2	11	0.001109	0.000606	-2521510.452
40600	2	11	0.001138	0.000605	-2521411.963
40700	2	11	0.001133	0.000586	-2521560.000
40800	2	11	0.001134	0.000587	-2521392.578
40900	2	11	0.001124	0.000582	-2521482.546
41000	2	11	0.001119	0.000657	-2521627.131
41100	2	11	0.001113	0.000587	-2521424.482
41200	2	11	0.001087	0.000636	-2521545.358
41300	2	11	0.001128	0.000610	-2521497.914
41400	2	11	0.001095	0.000635	-2521572.846
41500	2	11	0.001087	0.000615	-2521591.191
41600	2	11	0.001102	0.000567	-2521470.435
41700	2	11	0.001123	0.000581	-2521683.518
41800	2	11	0.001143	0.000629	-2521684.380
41900	2	11	0.001146	0.000605	-2521626.801
42000	2	11	0.001138	0.000609	-2521389.254
42100	2	11	0.001175	0.000599	-2521562.039
42200	2	11	0.001174	0.000618	-2521547.532
42300	2	11	0.001099	0.000562	-2521573.504
42400	2	11	0.001112	0.000585	-2521480.201
42500	2	11	0.001108	0.000598	-2521393.903
42600	2	11	0.001086	0.000628	-2521537.916
42700	2	11	0.001122	0.000598	-2521729.744
42800	2	11	0.001142	0.000603	-2521491.749
42900	2	11	0.001149	0.000595	-2521776.448
43000	2	11	0.001131	0.000615	-2521560.941
43100	2	11	0.001104	0.000590	-2521414.513
43200	2	11	0.001113	0.000604	-2521616.892
43300	2	11	0.001156	0.000588	-2521582.548
43400	2	11	0.001139	0.000585	-2521509.337
43500	2	11	0.001157	0.000591	-2521462.599
43600	2	11	0.001145	0.000586	-2521424.982
43700	2	11	0.001111	0.000589	-2521426.262
43800	2	11	0.001111	0.000624	-2521618.146
43900	2	11	0.001089	0.000574	-2521399.119
44000	2	11	0.001117	0.000597	-2521530.673
44100	2	11	0.001121	0.000580	-2521138.076
44200	2	11	0.001117	0.000593	-2521451.156
44300	2	11	0.001131	0.000576	-2521296.907
44400	2	11	0.001130	0.000595	-2521415.588
44500	2	11	0.001167	0.000595	-2521495.763
44600	2	11	0.001123	0.000574	-2521464.822
44700	2	11	0.001116	0.000602	-2521439.697
44800	2	11	0.001133	0.000621	-2521490.096
44900	2	11	0.001114	0.000591	-2521399.850
45000	2	11	0.001103	0.000641	-2521690.532
45100	2	11	0.001111	0.000595	-2521347.043
45200	2	11	0.001114	0.000596	-2521472.631
45300	2	11	0.001123	0.000616	-2521479.167
45400	2	11	0.001119	0.000620	-2521534.360
45500	2	11	0.001157	0.000597	-2521394.497
45600	2	11	0.001127	0.000599	-2521283.404
45700	2	11	0.001129	0.000595	-2521531.368
45800	2	11	0.001143	0.000596	-2521334.921
45900	2	11	0.001163	0.000587	-2521401.892
46000	2	11	0.001125	0.000594	-2521378.033
46100	2	11	0.001138	0.000598	-2521561.009
46200	2	11	0.001120	0.000575	-2521546.535
46300	2	11	0.001147	0.000591	-2521395.804
46400	2	11	0.001136	0.000577	-2521525.628
46500	2	11	0.001150	0.000582	-2521676.326
46600	2	11	0.001140	0.000598	-2521429.029
46700	2	11	0.001123	0.000596	-2521794.832
46800	2	11	0.001092	0.000641	-2521432.682
46900	2	11	0.001119	0.000606	-2521410.337
47000	2	11	0.001151	0.000582	-2521483.070
47100	2	11	0.001135	0.000577	-2521460.402
47200	2	11	0.001122	0.000582	-2521243.352
47300	2	11	0.001146	0.000576	-2521212.617
47400	2	11	0.001112	0.000594	-2521234.599
47500	2	11	0.001103	0.000608	-2521456.787
47600	2	11	0.001095	0.000587	-2521336.622
47700	2	11	0.001150	0.000605	-2521532.891
47800	2	11	0.001125	0.000581	-2521491.382
47900	2	11	0.001103	0.000589	-2521557.652
48000	2	11	0.001094	0.000611	-2521572.806
48100	2	11	0.001126	0.000591	-2521471.411
48200	2	11	0.001103	0.000591	-2521362.945
48300	2	11	0.001122	0.000576	-2521414.862
48400	2	11	0.001109	0.000581	-2521494.747
48500	2	11	0.001136	0.000579	-2521622.488
48600	2	11	0.001164	0.000639	-2521698.186
48700	2	11	0.001118	0.000592	-2521452.999
48800	2	11	0.001141	0.000613	-2521526.098
48900	2	11	0.001142	0.000609	-2521491.639
49000	2	11	0.001109	0.000605	-2521686.034
49100	2	11	0.001163	0.000579	-2521441.288
49200	2	11	0.001145	0.000599	-2521502.524
49300	2	11	0.001110	0.000567	-2521566.097
49400	2	11	0.001099	0.000598	-2521622.112
49500	2	11	0.001085	0.000621	-2521389.406
49600	2	11	0.001112	0.000613	-2521288.389
49700	2	11	0.001132	0.000615	-2521324.274
49800	2	11	0.001135	0.000598	-2521424.347
49900	2	11	0.001124	0.000593	-2521439.074
50000	2	11	0.001120	0.000602	-2521679.714
50100	2	11	0.001159	0.000578	-2521610.289
50200	2	11	0.001169	0.000586	-2521592.473
50300	2	11	0.001128	0.000588	-2521476.335
50400	2	11	0.001097	0.000566	-2521456.720
50500	2	11	0.001136	0.000579	-2521314.534
50600	2	11	0.001131	0.000574	-2521542.555
50700	2	11	0.001138	0.000580	-2521456.710
50800	2	11	0.001183	0.000598	-2521572.806
50900	2	11	0.001174	0.000606	-2521387.749
51000	2	11	0.001158	0.000594	-2521317.456
51100	2	11	0.001150	0.000567	-2521614.860
51200	2	11	0.001140	0.000597	-2521530.974
51300	2	11	0.001140	0.000577	-2521516.121
51400	2	11	0.001116	0.000577	-2521329.039
51500	2	11	0.001135	0.000587	-2521517.440
51600	2	11	0.001122	0.000614	-2521481.887
51700	2	11	0.001162	0.000603	-2521553.558
51800	2	11	0.001105	0.000592	-2521502.698
51900	2	11	0.001104	0.000624	-2521478.505
52000	2	11	0.001115	0.000610	-2521410.105
52100	2	11	0.001136	0.000601	-2521462.855
52200	2	11	0.001146	0.000604	-2521615.642
52300	2	11	0.001143	0.000574	-2521825.164
52400	2	11	0.001126	0.000588	-2521480.436
52500	2	11	0.001130	0.000618	-2521457.592
52600	2	11	0.001143	0.000596	-2521613.114
52700	2	11	0.001117	0.000618	-2521540.421
52800	2	11	0.001132	0.000638	-2521719.193
52900	2	11	0.001121	0.000617	-2521474.410
53000	2	11	0.001096	0.000610	-2521357.446
53100	2	11	0.001060	0.000612	-2521522.412
53200	2	11	0.001099	0.000599	-2521408.137
53300	2	11	0.001106	0.000591	-2521347.709
53400	2	11	0.001128	0.000580	-2521464.648
53500	2	11	0.001121	0.000602	-2521549.391
53600	2	11	0.001139	0.000578	-2521355.433
53700	2	11	0.001103	0.000612	-2521530.189
53800	2	11	0.001137	0.000617	-2521473.405
53900	2	11	0.001104	0.000591	-2521432.745
54000	2	11	0.001131	0.000605	-2521426.099
54100	2	11	0.001117	0.000586	-2521417.246
54200	2	11	0.001134	0.000577	-2521421.989
54300	2	11	0.001110	0.000609	-2521500.843
54400	2	11	0.001115	0.000608	-2521484.990
54500	2	11	0.001115	0.000563	-2521298.704
54600	2	11	0.001114	0.000580	-2521340.308
54700	2	11	0.001103	0.000596	-2521312.457
54800	2	11	0.001111	0.000591	-2521468.099
54900	2	11	0.001074	0.000609	-2521316.176
55000	2	11	0.001136	0.000586	-2521250.989
55100	2	11	0.001095	0.000574	-2521337.484
55200	2	11	0.001120	0.000570	-2521435.416
55300	2	11	0.001095	0.000583	-2521471.106
55400	2	11	0.001130	0.000599	-2521487.568
55500	2	11	0.001148	0.000609	-2521475.798
55600	2	11	0.001168	0.000595	-2521570.005
55700	2	11	0.001153	0.000602	-2521524.968
55800	2	11	0.001163	0.000589	-2521512.955
55900	2	11	0.001119	0.000589	-2521460.782
56000	2	11	0.001131	0.000580	-2521483.097
56100	2	11	0.001128	0.000610	-2521467.041
56200	2	11	0.001133	0.000630	-2521554.339
56300	2	11	0.001140	0.000578	-2521384.581
56400	2	11	0.001139	0.000634	-2521619.825
56500	2	11	0.001132	0.000582	-2521617.018
56600	2	11	0.001138	0.000607	-2521521.113
56700	2	11	0.001124	0.000576	-2521371.172
56800	2	11	0.001134	0.000604	-2521405.435
56900	2	11	0.001139	0.000592	-2521476.885
57000	2	11	0.001130	0.000571	-2521525.069
57100	2	11	0.001133	0.000586	-2521467.090
57200	2	11	0.001136	0.000610	-2521364.628
57300	2	11	0.001108	0.000627	-2521611.453
57400	2	11	0.001120	0.000607	-2521505.556
57500	2	11	0.001125	0.000588	-2521496.620
57600	2	11	0.001126	0.000602	-2521597.843
57700	2	11	0.001110	0.000582	-2521553.999
57800	2	11	0.001133	0.000577	-2521426.508
57900	2	11	0.001130	0.000598	-2521370.692
58000	2	11	0.001139	0.000595	-2521306.502
