Gen	np	tree	tau_4EminEmyoxEsp	tau_5EmyoxEsp	lnL
16700	2	11	0.001098	0.000609	-2521596.083
16800	2	11	0.001142	0.000584	-2521633.355
16900	2	11	0.001148	0.000595	-2521671.143
17000	2	11	0.001147	0.000561	-2521649.188
17100	2	11	0.001133	0.000610	-2521734.349
17200	2	11	0.001119	0.000596	-2521603.134
17300	2	11	0.001161	0.000645	-2521762.633
17400	2	11	0.001149	0.000613	-2521565.013
17500	2	11	0.001119	0.000612	-2521764.402
17600	2	11	0.001117	0.000584	-2521469.065
17700	2	11	0.001109	0.000576	-2521454.179
17800	2	11	0.001119	0.000606	-2521550.115
17900	2	11	0.001092	0.000612	-2521658.205
18000	2	11	0.001111	0.000579	-2521482.016
18100	2	11	0.001121	0.000600	-2521621.565
18200	2	11	0.001112	0.000589	-2521430.109
18300	2	11	0.001114	0.000619	-2521426.851
18400	2	11	0.001138	0.000595	-2521768.758
18500	2	11	0.001137	0.000618	-2521731.636
18600	2	11	0.001118	0.000597	-2521486.504
18700	2	11	0.001127	0.000592	-2521547.859
18800	2	11	0.001132	0.000589	-2521603.716
18900	2	11	0.001138	0.000585	-2521681.863
19000	2	11	0.001140	0.000613	-2521666.471
19100	2	11	0.001090	0.000605	-2521550.145
19200	2	11	0.001116	0.000622	-2521639.778
19300	2	11	0.001162	0.000589	-2521501.399
19400	2	11	0.001120	0.000614	-2521776.745
19500	2	11	0.001151	0.000612	-2521443.867
19600	2	11	0.001128	0.000569	-2521697.256
19700	2	11	0.001117	0.000612	-2521498.409
19800	2	11	0.001141	0.000587	-2521517.997
19900	2	11	0.001124	0.000578	-2521455.397
20000	2	11	0.001139	0.000573	-2521555.341
20100	2	11	0.001127	0.000594	-2521634.216
20200	2	11	0.001133	0.000610	-2521536.613
20300	2	11	0.001166	0.000621	-2521605.373
20400	2	11	0.001146	0.000602	-2521580.302
20500	2	11	0.001098	0.000579	-2521493.953
20600	2	11	0.001139	0.000580	-2521606.655
20700	2	11	0.001094	0.000586	-2521379.296
20800	2	11	0.001135	0.000586	-2521680.016
20900	2	11	0.001121	0.000572	-2521519.551
21000	2	11	0.001168	0.000537	-2521556.153
21100	2	11	0.001125	0.000579	-2521620.392
21200	2	11	0.001122	0.000631	-2521532.331
21300	2	11	0.001114	0.000599	-2521461.394
21400	2	11	0.001138	0.000611	-2521457.237
21500	2	11	0.001128	0.000615	-2521649.601
21600	2	11	0.001133	0.000588	-2521557.892
21700	2	11	0.001117	0.000579	-2521549.611
21800	2	11	0.001117	0.000608	-2521597.904
21900	2	11	0.001113	0.000604	-2521577.868
22000	2	11	0.001121	0.000583	-2521409.452
22100	2	11	0.001135	0.000598	-2521525.654
22200	2	11	0.001111	0.000603	-2521484.314
22300	2	11	0.001141	0.000595	-2521467.478
22400	2	11	0.001133	0.000609	-2521761.205
22500	2	11	0.001130	0.000581	-2521698.176
22600	2	11	0.001147	0.000600	-2521781.073
22700	2	11	0.001144	0.000593	-2521613.689
22800	2	11	0.001143	0.000583	-2521577.741
22900	2	11	0.001133	0.000581	-2521663.763
23000	2	11	0.001155	0.000598	-2521648.086
23100	2	11	0.001108	0.000625	-2521689.534
23200	2	11	0.001125	0.000598	-2521413.826
23300	2	11	0.001130	0.000611	-2521646.190
23400	2	11	0.001105	0.000575	-2521434.471
23500	2	11	0.001133	0.000581	-2521565.770
23600	2	11	0.001130	0.000598	-2521432.949
23700	2	11	0.001132	0.000584	-2521507.890
23800	2	11	0.001117	0.000586	-2521650.161
23900	2	11	0.001094	0.000622	-2521638.383
24000	2	11	0.001124	0.000598	-2521385.277
24100	2	11	0.001106	0.000618	-2521484.395
24200	2	11	0.001121	0.000592	-2521555.180
24300	2	11	0.001156	0.000642	-2521841.597
24400	2	11	0.001120	0.000615	-2521689.286
24500	2	11	0.001116	0.000580	-2521289.053
24600	2	11	0.001148	0.000592	-2521520.967
24700	2	11	0.001157	0.000588	-2521504.601
24800	2	11	0.001158	0.000603	-2521565.052
24900	2	11	0.001154	0.000575	-2521621.586
25000	2	11	0.001132	0.000619	-2521724.394
25100	2	11	0.001087	0.000568	-2521432.055
25200	2	11	0.001097	0.000553	-2521501.395
25300	2	11	0.001087	0.000579	-2521364.518
25400	2	11	0.001100	0.000618	-2521730.442
25500	2	11	0.001109	0.000618	-2521401.885
25600	2	11	0.001123	0.000572	-2521432.806
25700	2	11	0.001141	0.000596	-2521546.109
25800	2	11	0.001127	0.000577	-2521783.705
25900	2	11	0.001126	0.000605	-2521440.266
26000	2	11	0.001126	0.000614	-2521627.050
26100	2	11	0.001170	0.000603	-2521676.465
26200	2	11	0.001167	0.000598	-2521695.042
26300	2	11	0.001151	0.000611	-2521661.228
26400	2	11	0.001123	0.000597	-2521611.918
26500	2	11	0.001150	0.000579	-2521533.666
26600	2	11	0.001102	0.000586	-2521574.523
26700	2	11	0.001121	0.000610	-2521508.157
26800	2	11	0.001106	0.000594	-2521576.238
26900	2	11	0.001121	0.000626	-2521520.826
27000	2	11	0.001127	0.000578	-2521681.001
27100	2	11	0.001148	0.000569	-2521598.658
27200	2	11	0.001160	0.000611	-2521572.254
27300	2	11	0.001125	0.000583	-2521535.035
27400	2	11	0.001127	0.000623	-2521645.431
27500	2	11	0.001137	0.000621	-2521667.567
27600	2	11	0.001088	0.000581	-2521329.785
27700	2	11	0.001120	0.000587	-2521334.595
27800	2	11	0.001124	0.000612	-2521599.625
27900	2	11	0.001098	0.000564	-2521497.303
28000	2	11	0.001092	0.000587	-2521321.832
28100	2	11	0.001130	0.000576	-2521590.893
28200	2	11	0.001116	0.000620	-2521752.471
28300	2	11	0.001115	0.000566	-2521430.517
28400	2	11	0.001156	0.000612	-2521561.847
28500	2	11	0.001158	0.000629	-2521570.056
28600	2	11	0.001163	0.000596	-2521638.298
28700	2	11	0.001138	0.000584	-2521558.443
28800	2	11	0.001177	0.000591	-2521550.550
28900	2	11	0.001132	0.000618	-2521690.758
29000	2	11	0.001113	0.000591	-2521665.025
29100	2	11	0.001141	0.000586	-2521563.934
29200	2	11	0.001087	0.000589	-2521371.009
29300	2	11	0.001118	0.000589	-2521484.088
29400	2	11	0.001144	0.000613	-2521739.791
29500	2	11	0.001154	0.000575	-2521780.371
29600	2	11	0.001111	0.000613	-2521479.019
29700	2	11	0.001106	0.000575	-2521568.145
29800	2	11	0.001133	0.000608	-2521703.526
29900	2	11	0.001133	0.000618	-2521282.970
30000	2	11	0.001132	0.000612	-2521659.570
30100	2	11	0.001137	0.000611	-2521458.691
30200	2	11	0.001148	0.000622	-2521616.655
30300	2	11	0.001125	0.000579	-2521588.959
30400	2	11	0.001156	0.000568	-2521552.730
30500	2	11	0.001157	0.000577	-2521496.289
30600	2	11	0.001140	0.000588	-2521436.481
30700	2	11	0.001154	0.000588	-2521466.403
30800	2	11	0.001116	0.000618	-2521599.228
30900	2	11	0.001093	0.000572	-2521594.215
31000	2	11	0.001119	0.000606	-2521583.796
31100	2	11	0.001137	0.000598	-2521456.295
31200	2	11	0.001111	0.000576	-2521502.564
31300	2	11	0.001122	0.000586	-2521596.178
31400	2	11	0.001102	0.000601	-2521622.371
31500	2	11	0.001097	0.000591	-2521583.696
31600	2	11	0.001093	0.000577	-2521488.725
31700	2	11	0.001110	0.000588	-2521431.990
31800	2	11	0.001117	0.000573	-2521554.428
31900	2	11	0.001127	0.000587	-2521484.179
32000	2	11	0.001128	0.000590	-2521512.580
32100	2	11	0.001135	0.000604	-2521543.326
32200	2	11	0.001116	0.000605	-2521589.077
32300	2	11	0.001119	0.000582	-2521496.828
32400	2	11	0.001112	0.000602	-2521668.068
32500	2	11	0.001133	0.000610	-2521508.951
32600	2	11	0.001160	0.000595	-2521593.305
32700	2	11	0.001170	0.000607	-2521526.444
32800	2	11	0.001126	0.000586	-2521438.820
32900	2	11	0.001113	0.000578	-2521323.583
33000	2	11	0.001115	0.000576	-2521588.933
33100	2	11	0.001170	0.000599	-2521525.359
33200	2	11	0.001135	0.000596	-2521759.641
33300	2	11	0.001140	0.000592	-2521473.432
33400	2	11	0.001171	0.000612	-2521736.526
33500	2	11	0.001174	0.000626	-2521737.051
33600	2	11	0.001134	0.000592	-2521749.123
33700	2	11	0.001109	0.000603	-2521508.934
33800	2	11	0.001141	0.000612	-2521465.839
33900	2	11	0.001120	0.000625	-2521721.615
34000	2	11	0.001114	0.000616	-2521747.843
34100	2	11	0.001120	0.000587	-2521465.791
34200	2	11	0.001106	0.000598	-2521485.649
34300	2	11	0.001108	0.000593	-2521598.821
34400	2	11	0.001147	0.000621	-2521668.044
34500	2	11	0.001110	0.000609	-2521420.993
34600	2	11	0.001147	0.000634	-2521655.225
34700	2	11	0.001146	0.000613	-2521653.617
34800	2	11	0.001144	0.000611	-2521565.361
34900	2	11	0.001124	0.000592	-2521699.686
35000	2	11	0.001123	0.000583	-2521583.177
35100	2	11	0.001129	0.000581	-2521633.069
35200	2	11	0.001114	0.000584	-2521705.790
35300	2	11	0.001137	0.000563	-2521244.353
35400	2	11	0.001143	0.000608	-2521509.005
35500	2	11	0.001126	0.000579	-2521437.473
35600	2	11	0.001130	0.000595	-2521450.502
35700	2	11	0.001166	0.000601	-2521583.571
35800	2	11	0.001084	0.000606	-2521530.594
35900	2	11	0.001096	0.000600	-2521367.309
36000	2	11	0.001120	0.000578	-2521375.760
36100	2	11	0.001103	0.000586	-2521586.781
36200	2	11	0.001143	0.000557	-2521440.289
36300	2	11	0.001135	0.000608	-2521583.495
36400	2	11	0.001130	0.000583	-2521492.208
36500	2	11	0.001121	0.000605	-2521607.137
36600	2	11	0.001122	0.000613	-2521597.936
36700	2	11	0.001122	0.000562	-2521484.474
36800	2	11	0.001162	0.000581	-2521653.657
36900	2	11	0.001124	0.000570	-2521495.430
37000	2	11	0.001134	0.000597	-2521637.218
37100	2	11	0.001077	0.000593	-2521302.983
37200	2	11	0.001138	0.000602	-2521634.017
37300	2	11	0.001129	0.000571	-2521529.689
37400	2	11	0.001133	0.000613	-2521599.961
37500	2	11	0.001116	0.000647	-2521693.850
37600	2	11	0.001123	0.000577	-2521559.850
37700	2	11	0.001142	0.000584	-2521475.744
37800	2	11	0.001142	0.000607	-2521699.762
37900	2	11	0.001120	0.000624	-2521736.738
38000	2	11	0.001103	0.000632	-2521678.636
38100	2	11	0.001123	0.000601	-2521529.767
38200	2	11	0.001115	0.000595	-2521337.041
38300	2	11	0.001091	0.000604	-2521419.586
38400	2	11	0.001092	0.000615	-2521592.455
38500	2	11	0.001117	0.000595	-2521601.841
38600	2	11	0.001105	0.000589	-2521487.720
38700	2	11	0.001097	0.000593	-2521351.258
38800	2	11	0.001117	0.000552	-2521413.199
38900	2	11	0.001117	0.000603	-2521610.871
39000	2	11	0.001101	0.000581	-2521511.824
39100	2	11	0.001080	0.000584	-2521414.724
39200	2	11	0.001120	0.000625	-2521430.876
39300	2	11	0.001091	0.000612	-2521639.208
39400	2	11	0.001129	0.000602	-2521683.553
39500	2	11	0.001123	0.000604	-2521550.951
39600	2	11	0.001134	0.000599	-2521591.220
39700	2	11	0.001121	0.000611	-2521542.655
39800	2	11	0.001131	0.000603	-2521646.008
39900	2	11	0.001121	0.000593	-2521786.136
40000	2	11	0.001092	0.000572	-2521498.169
40100	2	11	0.001082	0.000614	-2521529.331
40200	2	11	0.001118	0.000615	-2521421.411
40300	2	11	0.001094	0.000601	-2521543.667
40400	2	11	0.001139	0.000580	-2521594.500
40500	2	11	0.001145	0.000586	-2521596.137
40600	2	11	0.001142	0.000619	-2521568.096
40700	2	11	0.001120	0.000611	-2521480.832
40800	2	11	0.001154	0.000592	-2521675.322
40900	2	11	0.001163	0.000622	-2521671.355
41000	2	11	0.001135	0.000596	-2521591.770
41100	2	11	0.001127	0.000605	-2521719.738
41200	2	11	0.001144	0.000626	-2521706.475
41300	2	11	0.001140	0.000602	-2521545.430
41400	2	11	0.001161	0.000579	-2521635.755
41500	2	11	0.001163	0.000594	-2521689.511
41600	2	11	0.001136	0.000602	-2521418.942
41700	2	11	0.001106	0.000574	-2521447.877
41800	2	11	0.001160	0.000597	-2521651.697
41900	2	11	0.001152	0.000609	-2521658.447
42000	2	11	0.001158	0.000573	-2521421.624
42100	2	11	0.001114	0.000601	-2521588.181
42200	2	11	0.001156	0.000595	-2521569.964
42300	2	11	0.001157	0.000588	-2521736.876
42400	2	11	0.001127	0.000600	-2521804.644
42500	2	11	0.001101	0.000551	-2521538.976
42600	2	11	0.001094	0.000582	-2521420.607
42700	2	11	0.001118	0.000590	-2521677.136
42800	2	11	0.001128	0.000612	-2521634.709
42900	2	11	0.001109	0.000619	-2521538.381
43000	2	11	0.001133	0.000602	-2521583.918
43100	2	11	0.001085	0.000576	-2521454.853
43200	2	11	0.001133	0.000610	-2521540.555
43300	2	11	0.001163	0.000625	-2521670.442
43400	2	11	0.001159	0.000579	-2521636.216
43500	2	11	0.001160	0.000606	-2521623.608
43600	2	11	0.001146	0.000616	-2521700.984
43700	2	11	0.001168	0.000632	-2521710.299
43800	2	11	0.001175	0.000596	-2521664.984
43900	2	11	0.001174	0.000627	-2521585.239
44000	2	11	0.001149	0.000594	-2521557.238
44100	2	11	0.001112	0.000590	-2521374.689
44200	2	11	0.001109	0.000592	-2521540.681
44300	2	11	0.001120	0.000573	-2521449.895
44400	2	11	0.001146	0.000619	-2521786.087
44500	2	11	0.001137	0.000611	-2521577.949
44600	2	11	0.001124	0.000600	-2521561.465
44700	2	11	0.001104	0.000588	-2521663.171
44800	2	11	0.001148	0.000623	-2521447.558
44900	2	11	0.001107	0.000577	-2521434.908
45000	2	11	0.001128	0.000602	-2521463.985
45100	2	11	0.001108	0.000584	-2521240.994
45200	2	11	0.001120	0.000578	-2521436.771
45300	2	11	0.001089	0.000580	-2521408.074
45400	2	11	0.001087	0.000625	-2521594.906
45500	2	11	0.001122	0.000615	-2521457.493
45600	2	11	0.001143	0.000589	-2521476.596
45700	2	11	0.001127	0.000595	-2521556.751
45800	2	11	0.001166	0.000616	-2521637.714
45900	2	11	0.001141	0.000586	-2521449.654
46000	2	11	0.001134	0.000599	-2521578.110
46100	2	11	0.001134	0.000612	-2521657.190
46200	2	11	0.001149	0.000601	-2521632.351
46300	2	11	0.001157	0.000600	-2521460.343
46400	2	11	0.001129	0.000582	-2521814.865
46500	2	11	0.001145	0.000596	-2521566.551
46600	2	11	0.001163	0.000594	-2521604.355
46700	2	11	0.001149	0.000610	-2521437.027
46800	2	11	0.001150	0.000590	-2521562.410
46900	2	11	0.001137	0.000571	-2521535.466
47000	2	11	0.001162	0.000610	-2521535.671
47100	2	11	0.001161	0.000578	-2521690.484
47200	2	11	0.001160	0.000588	-2521677.235
47300	2	11	0.001140	0.000600	-2521545.118
47400	2	11	0.001166	0.000624	-2521762.994
47500	2	11	0.001170	0.000631	-2521699.504
47600	2	11	0.001159	0.000568	-2521468.400
47700	2	11	0.001165	0.000591	-2521691.453
47800	2	11	0.001175	0.000593	-2521526.352
47900	2	11	0.001177	0.000586	-2521466.981
48000	2	11	0.001153	0.000579	-2521613.812
48100	2	11	0.001121	0.000599	-2521562.686
48200	2	11	0.001124	0.000593	-2521410.027
48300	2	11	0.001112	0.000596	-2521376.050
48400	2	11	0.001133	0.000581	-2521482.603
48500	2	11	0.001132	0.000587	-2521483.185
48600	2	11	0.001108	0.000570	-2521467.016
48700	2	11	0.001166	0.000589	-2521736.586
48800	2	11	0.001106	0.000568	-2521406.185
48900	2	11	0.001134	0.000575	-2521612.107
49000	2	11	0.001111	0.000577	-2521589.633
49100	2	11	0.001122	0.000602	-2521514.668
49200	2	11	0.001162	0.000579	-2521658.522
49300	2	11	0.001114	0.000573	-2521514.669
49400	2	11	0.001113	0.000589	-2521570.815
49500	2	11	0.001151	0.000578	-2521553.962
49600	2	11	0.001144	0.000585	-2521687.708
49700	2	11	0.001136	0.000613	-2521603.114
49800	2	11	0.001133	0.000590	-2521639.359
49900	2	11	0.001130	0.000588	-2521703.510
50000	2	11	0.001155	0.000569	-2521830.284
50100	2	11	0.001149	0.000584	-2521548.184
50200	2	11	0.001117	0.000596	-2521517.028
50300	2	11	0.001109	0.000612	-2521603.020
50400	2	11	0.001121	0.000586	-2521530.017
50500	2	11	0.001116	0.000592	-2521708.302
50600	2	11	0.001147	0.000559	-2521422.039
50700	2	11	0.001095	0.000628	-2521615.142
50800	2	11	0.001131	0.000585	-2521535.193
50900	2	11	0.001133	0.000589	-2521619.792
51000	2	11	0.001132	0.000589	-2521407.460
51100	2	11	0.001103	0.000618	-2521668.778
51200	2	11	0.001112	0.000599	-2521386.136
51300	2	11	0.001133	0.000631	-2521541.942
51400	2	11	0.001120	0.000632	-2521656.381
51500	2	11	0.001107	0.000618	-2521533.126
51600	2	11	0.001132	0.000615	-2521572.305
51700	2	11	0.001119	0.000598	-2521532.049
51800	2	11	0.001115	0.000583	-2521497.511
51900	2	11	0.001119	0.000608	-2521690.049
52000	2	11	0.001139	0.000605	-2521470.722
52100	2	11	0.001140	0.000602	-2521536.673
52200	2	11	0.001142	0.000605	-2521649.669
52300	2	11	0.001118	0.000587	-2521512.869
52400	2	11	0.001129	0.000562	-2521471.426
52500	2	11	0.001089	0.000611	-2521565.587
52600	2	11	0.001116	0.000573	-2521522.948
52700	2	11	0.001127	0.000596	-2521376.349
52800	2	11	0.001113	0.000627	-2521478.622
52900	2	11	0.001154	0.000584	-2521524.359
53000	2	11	0.001152	0.000598	-2521625.483
53100	2	11	0.001150	0.000598	-2521552.002
53200	2	11	0.001160	0.000595	-2521564.167
53300	2	11	0.001159	0.000607	-2521563.119
53400	2	11	0.001119	0.000571	-2521467.055
53500	2	11	0.001113	0.000593	-2521469.255
53600	2	11	0.001104	0.000585	-2521505.271
53700	2	11	0.001118	0.000607	-2521654.273
53800	2	11	0.001142	0.000599	-2521593.215
53900	2	11	0.001112	0.000592	-2521523.847
54000	2	11	0.001107	0.000602	-2521490.363
54100	2	11	0.001113	0.000595	-2521456.236
54200	2	11	0.001111	0.000559	-2521531.229
54300	2	11	0.001129	0.000589	-2521644.571
54400	2	11	0.001147	0.000617	-2521516.656
54500	2	11	0.001123	0.000608	-2521543.120
54600	2	11	0.001108	0.000586	-2521477.346
54700	2	11	0.001130	0.000590	-2521420.247
54800	2	11	0.001123	0.000610	-2521441.364
54900	2	11	0.001168	0.000616	-2521632.298
55000	2	11	0.001133	0.000569	-2521466.914
55100	2	11	0.001114	0.000602	-2521682.947
55200	2	11	0.001137	0.000586	-2521743.605
55300	2	11	0.001141	0.000605	-2521487.863
55400	2	11	0.001127	0.000626	-2521560.110
55500	2	11	0.001125	0.000596	-2521637.475
55600	2	11	0.001140	0.000578	-2521381.493
55700	2	11	0.001132	0.000583	-2521561.383
55800	2	11	0.001127	0.000628	-2521594.031
55900	2	11	0.001100	0.000571	-2521481.905
56000	2	11	0.001100	0.000592	-2521628.431
56100	2	11	0.001109	0.000594	-2521548.330
56200	2	11	0.001160	0.000593	-2521779.733
56300	2	11	0.001133	0.000575	-2521464.262
56400	2	11	0.001108	0.000601	-2521574.084
56500	2	11	0.001114	0.000571	-2521548.475
56600	2	11	0.001117	0.000607	-2521633.966
56700	2	11	0.001153	0.000578	-2521447.940
56800	2	11	0.001134	0.000582	-2521459.807
56900	2	11	0.001097	0.000602	-2521410.991
57000	2	11	0.001140	0.000583	-2521475.942
57100	2	11	0.001111	0.000629	-2521595.966
57200	2	11	0.001112	0.000589	-2521564.468
57300	2	11	0.001106	0.000586	-2521538.197
57400	2	11	0.001113	0.000613	-2521496.248
57500	2	11	0.001147	0.000610	-2521594.594
57600	2	11	0.001112	0.000605	-2521502.719
57700	2	11	0.001132	0.000593	-2521632.300
57800	2	11	0.001127	0.000582	-2521482.957
57900	2	11	0.001098	0.000598	-2521488.383
58000	2	11	0.001096	0.000614	-2521257.915
