Gen	theta_1Emyox	theta_2Emin	theta_3Esp	theta_4EminEmyoxEsp	theta_5EmyoxEsp	tau_4EminEmyoxEsp	tau_5EmyoxEsp	lnL
10300	0.000655	0.001217	0.000613	0.002372	0.005710	0.001120	0.000614	-2521577.548
10400	0.000605	0.001175	0.000601	0.002374	0.005156	0.001088	0.000593	-2521430.317
10500	0.000611	0.001247	0.000607	0.002398	0.005141	0.001107	0.000599	-2521649.614
10600	0.000618	0.001199	0.000617	0.002486	0.005012	0.001080	0.000616	-2521400.758
10700	0.000617	0.001203	0.000607	0.002527	0.004513	0.001083	0.000615	-2521329.271
10800	0.000627	0.001258	0.000629	0.002412	0.005378	0.001120	0.000627	-2521650.740
10900	0.000609	0.001203	0.000612	0.002277	0.006029	0.001120	0.000598	-2521602.457
11000	0.000624	0.001249	0.000616	0.002350	0.005634	0.001127	0.000622	-2521676.891
11100	0.000628	0.001176	0.000594	0.002314	0.005180	0.001114	0.000612	-2521605.865
11200	0.000637	0.001230	0.000603	0.002444	0.005746	0.001131	0.000619	-2521653.068
11300	0.000631	0.001194	0.000594	0.002383	0.005439	0.001124	0.000596	-2521519.048
11400	0.000624	0.001258	0.000595	0.002380	0.005341	0.001141	0.000598	-2521632.445
11500	0.000627	0.001204	0.000595	0.002395	0.005716	0.001106	0.000586	-2521620.986
11600	0.000630	0.001207	0.000619	0.002361	0.005720	0.001107	0.000592	-2521491.369
11700	0.000623	0.001198	0.000615	0.002361	0.005594	0.001105	0.000606	-2521542.304
11800	0.000659	0.001199	0.000634	0.002332	0.005496	0.001142	0.000648	-2521590.455
11900	0.000608	0.001248	0.000583	0.002295	0.005118	0.001142	0.000588	-2521612.971
12000	0.000628	0.001213	0.000568	0.002358	0.005242	0.001130	0.000588	-2521720.769
12100	0.000607	0.001241	0.000580	0.002287	0.005072	0.001138	0.000577	-2521507.322
12200	0.000623	0.001224	0.000602	0.002359	0.004854	0.001134	0.000608	-2521725.295
12300	0.000594	0.001189	0.000590	0.002378	0.005409	0.001091	0.000580	-2521461.736
12400	0.000620	0.001214	0.000589	0.002357	0.005174	0.001128	0.000597	-2521513.670
12500	0.000613	0.001223	0.000608	0.002346	0.006076	0.001150	0.000587	-2521568.462
12600	0.000614	0.001215	0.000604	0.002347	0.005287	0.001127	0.000596	-2521688.991
12700	0.000642	0.001211	0.000608	0.002261	0.005093	0.001130	0.000592	-2521710.277
12800	0.000616	0.001245	0.000583	0.002300	0.005779	0.001148	0.000574	-2521679.055
12900	0.000633	0.001222	0.000596	0.002281	0.005834	0.001158	0.000619	-2521774.052
13000	0.000604	0.001196	0.000602	0.002266	0.005196	0.001135	0.000601	-2521645.145
13100	0.000609	0.001213	0.000580	0.002228	0.006392	0.001142	0.000571	-2521523.425
13200	0.000597	0.001212	0.000569	0.002301	0.005181	0.001107	0.000573	-2521563.783
13300	0.000637	0.001201	0.000606	0.002363	0.005552	0.001116	0.000615	-2521617.361
13400	0.000612	0.001203	0.000583	0.002287	0.005734	0.001106	0.000614	-2521673.638
13500	0.000621	0.001232	0.000595	0.002387	0.006295	0.001138	0.000577	-2521691.391
13600	0.000634	0.001250	0.000590	0.002258	0.005964	0.001160	0.000600	-2521731.440
13700	0.000598	0.001195	0.000587	0.002354	0.006197	0.001131	0.000577	-2521747.340
13800	0.000604	0.001230	0.000593	0.002229	0.005530	0.001133	0.000578	-2521598.589
13900	0.000600	0.001230	0.000588	0.002259	0.005932	0.001144	0.000579	-2521648.431
14000	0.000638	0.001179	0.000602	0.002316	0.005762	0.001158	0.000608	-2521971.960
14100	0.000627	0.001208	0.000591	0.002350	0.005326	0.001095	0.000604	-2521700.960
14200	0.000621	0.001211	0.000575	0.002412	0.005585	0.001102	0.000594	-2521693.956
14300	0.000615	0.001227	0.000612	0.002404	0.005310	0.001107	0.000591	-2521434.784
14400	0.000626	0.001222	0.000605	0.002404	0.004729	0.001104	0.000629	-2521681.742
14500	0.000596	0.001202	0.000604	0.002398	0.005778	0.001098	0.000601	-2521541.821
14600	0.000639	0.001180	0.000606	0.002425	0.005124	0.001121	0.000632	-2521601.556
14700	0.000626	0.001217	0.000588	0.002377	0.005645	0.001122	0.000603	-2521594.881
14800	0.000626	0.001273	0.000607	0.002255	0.005253	0.001133	0.000603	-2521767.452
14900	0.000626	0.001203	0.000585	0.002246	0.005734	0.001124	0.000587	-2521611.516
15000	0.000626	0.001202	0.000588	0.002348	0.005740	0.001119	0.000605	-2521606.799
15100	0.000628	0.001241	0.000610	0.002324	0.005378	0.001117	0.000605	-2521482.228
15200	0.000626	0.001237	0.000624	0.002299	0.005256	0.001111	0.000603	-2521414.075
15300	0.000607	0.001203	0.000593	0.002331	0.005400	0.001113	0.000589	-2521561.640
15400	0.000635	0.001262	0.000587	0.002436	0.005271	0.001123	0.000585	-2521560.118
15500	0.000616	0.001172	0.000582	0.002334	0.006288	0.001118	0.000576	-2521633.517
15600	0.000621	0.001259	0.000582	0.002368	0.005899	0.001121	0.000601	-2521763.945
15700	0.000610	0.001226	0.000591	0.002328	0.006139	0.001147	0.000590	-2521717.886
15800	0.000609	0.001190	0.000590	0.002326	0.006271	0.001128	0.000588	-2521612.632
15900	0.000618	0.001210	0.000597	0.002318	0.006285	0.001114	0.000579	-2521344.546
16000	0.000631	0.001190	0.000566	0.002369	0.006039	0.001118	0.000586	-2521533.380
16100	0.000607	0.001211	0.000576	0.002315	0.005902	0.001117	0.000581	-2521510.825
16200	0.000594	0.001177	0.000580	0.002291	0.005835	0.001101	0.000602	-2521694.238
16300	0.000628	0.001246	0.000606	0.002368	0.005983	0.001134	0.000624	-2521692.941
16400	0.000617	0.001192	0.000593	0.002410	0.005607	0.001075	0.000585	-2521429.204
16500	0.000657	0.001251	0.000611	0.002314	0.005977	0.001124	0.000590	-2521625.614
16600	0.000633	0.001212	0.000609	0.002374	0.005205	0.001105	0.000596	-2521538.562
16700	0.000637	0.001220	0.000607	0.002371	0.005149	0.001104	0.000604	-2521594.847
16800	0.000645	0.001223	0.000620	0.002437	0.005007	0.001109	0.000626	-2521662.919
16900	0.000641	0.001181	0.000621	0.002351	0.005696	0.001096	0.000628	-2521585.502
17000	0.000633	0.001210	0.000621	0.002344	0.006139	0.001109	0.000628	-2521699.392
17100	0.000606	0.001248	0.000578	0.002427	0.006160	0.001131	0.000587	-2521675.590
17200	0.000623	0.001188	0.000610	0.002365	0.006265	0.001140	0.000618	-2521545.102
17300	0.000620	0.001235	0.000614	0.002223	0.006127	0.001165	0.000603	-2521624.698
17400	0.000612	0.001177	0.000567	0.002392	0.005438	0.001134	0.000584	-2521555.316
17500	0.000613	0.001219	0.000606	0.002298	0.005432	0.001117	0.000611	-2521580.712
17600	0.000606	0.001202	0.000598	0.002299	0.006078	0.001139	0.000591	-2521507.849
17700	0.000638	0.001224	0.000606	0.002351	0.005756	0.001126	0.000600	-2521566.765
17800	0.000623	0.001223	0.000600	0.002388	0.005544	0.001091	0.000603	-2521494.299
17900	0.000633	0.001211	0.000588	0.002383	0.005792	0.001094	0.000588	-2521514.093
18000	0.000645	0.001265	0.000628	0.002437	0.005322	0.001141	0.000633	-2521631.530
18100	0.000624	0.001208	0.000602	0.002363	0.005367	0.001119	0.000616	-2521580.913
18200	0.000610	0.001249	0.000607	0.002385	0.005535	0.001135	0.000595	-2521584.329
18300	0.000601	0.001216	0.000598	0.002339	0.004883	0.001104	0.000608	-2521555.953
18400	0.000593	0.001207	0.000594	0.002427	0.005812	0.001122	0.000584	-2521529.204
18500	0.000617	0.001213	0.000595	0.002418	0.005665	0.001102	0.000599	-2521465.813
18600	0.000640	0.001174	0.000606	0.002276	0.005914	0.001103	0.000614	-2521636.953
18700	0.000617	0.001192	0.000591	0.002440	0.006336	0.001117	0.000589	-2521616.954
18800	0.000626	0.001214	0.000595	0.002428	0.005929	0.001094	0.000597	-2521307.976
18900	0.000617	0.001220	0.000587	0.002363	0.005932	0.001105	0.000567	-2521383.580
19000	0.000623	0.001184	0.000592	0.002347	0.006150	0.001115	0.000605	-2521506.968
19100	0.000632	0.001210	0.000606	0.002316	0.005771	0.001109	0.000608	-2521561.806
19200	0.000596	0.001205	0.000602	0.002315	0.006830	0.001109	0.000565	-2521520.662
19300	0.000600	0.001205	0.000591	0.002345	0.006177	0.001098	0.000581	-2521453.538
19400	0.000620	0.001223	0.000571	0.002370	0.005538	0.001097	0.000596	-2521681.705
19500	0.000615	0.001217	0.000623	0.002343	0.005857	0.001155	0.000607	-2521410.645
19600	0.000623	0.001215	0.000607	0.002330	0.005332	0.001138	0.000592	-2521750.356
19700	0.000627	0.001204	0.000624	0.002365	0.005627	0.001151	0.000629	-2521651.749
19800	0.000616	0.001203	0.000596	0.002266	0.005720	0.001130	0.000598	-2521584.945
19900	0.000603	0.001241	0.000603	0.002356	0.006060	0.001116	0.000601	-2521568.848
20000	0.000590	0.001211	0.000563	0.002406	0.006079	0.001097	0.000578	-2521437.296
20100	0.000603	0.001183	0.000587	0.002435	0.006197	0.001112	0.000578	-2521584.577
20200	0.000625	0.001199	0.000600	0.002302	0.006180	0.001098	0.000600	-2521554.751
20300	0.000611	0.001209	0.000580	0.002355	0.006714	0.001097	0.000577	-2521597.050
20400	0.000598	0.001204	0.000579	0.002290	0.006971	0.001121	0.000551	-2521389.436
20500	0.000621	0.001210	0.000585	0.002394	0.006003	0.001116	0.000593	-2521539.030
20600	0.000625	0.001226	0.000602	0.002351	0.006102	0.001123	0.000597	-2521585.014
20700	0.000616	0.001187	0.000603	0.002366	0.005269	0.001096	0.000607	-2521659.143
20800	0.000628	0.001229	0.000610	0.002403	0.005753	0.001095	0.000610	-2521396.873
20900	0.000628	0.001187	0.000575	0.002457	0.006047	0.001100	0.000596	-2521368.979
21000	0.000601	0.001207	0.000584	0.002325	0.006176	0.001110	0.000575	-2521624.769
21100	0.000627	0.001214	0.000609	0.002324	0.006027	0.001147	0.000599	-2521670.608
21200	0.000610	0.001231	0.000597	0.002273	0.006092	0.001168	0.000594	-2521308.925
21300	0.000606	0.001207	0.000568	0.002282	0.006163	0.001131	0.000572	-2521567.156
21400	0.000604	0.001202	0.000588	0.002286	0.006388	0.001146	0.000586	-2521594.461
21500	0.000608	0.001194	0.000593	0.002242	0.006055	0.001158	0.000581	-2521600.006
21600	0.000630	0.001199	0.000596	0.002313	0.005663	0.001129	0.000608	-2521633.025
21700	0.000642	0.001226	0.000606	0.002238	0.006510	0.001160	0.000601	-2521676.947
21800	0.000601	0.001231	0.000589	0.002305	0.006433	0.001133	0.000604	-2521395.585
21900	0.000604	0.001208	0.000591	0.002350	0.006022	0.001129	0.000591	-2521808.682
22000	0.000615	0.001218	0.000605	0.002314	0.005823	0.001146	0.000609	-2521509.643
22100	0.000596	0.001235	0.000604	0.002274	0.005946	0.001141	0.000593	-2521842.247
22200	0.000606	0.001246	0.000599	0.002375	0.005433	0.001144	0.000615	-2521576.402
22300	0.000637	0.001242	0.000609	0.002338	0.005562	0.001160	0.000616	-2521634.203
22400	0.000610	0.001194	0.000577	0.002283	0.005410	0.001131	0.000591	-2521592.255
22500	0.000622	0.001256	0.000628	0.002372	0.005427	0.001139	0.000618	-2521377.756
22600	0.000631	0.001204	0.000605	0.002416	0.004734	0.001117	0.000633	-2521448.595
22700	0.000607	0.001241	0.000607	0.002390	0.004764	0.001120	0.000591	-2521646.224
22800	0.000640	0.001215	0.000614	0.002318	0.004540	0.001154	0.000624	-2521740.002
22900	0.000635	0.001233	0.000610	0.002471	0.004623	0.001129	0.000632	-2521628.790
23000	0.000624	0.001227	0.000615	0.002496	0.004776	0.001120	0.000603	-2521552.891
23100	0.000644	0.001196	0.000626	0.002355	0.004480	0.001108	0.000637	-2521718.632
23200	0.000650	0.001183	0.000620	0.002472	0.004820	0.001088	0.000624	-2521451.862
23300	0.000625	0.001199	0.000613	0.002445	0.004962	0.001092	0.000599	-2521510.019
23400	0.000606	0.001243	0.000592	0.002314	0.005295	0.001118	0.000583	-2521460.987
23500	0.000632	0.001227	0.000595	0.002439	0.004996	0.001116	0.000615	-2521584.457
23600	0.000623	0.001217	0.000626	0.002359	0.005091	0.001118	0.000601	-2521424.762
23700	0.000613	0.001197	0.000602	0.002311	0.005385	0.001126	0.000593	-2521312.875
23800	0.000610	0.001236	0.000599	0.002402	0.004885	0.001139	0.000600	-2521448.114
23900	0.000629	0.001252	0.000622	0.002283	0.005150	0.001176	0.000627	-2521606.396
24000	0.000635	0.001178	0.000605	0.002297	0.004504	0.001137	0.000602	-2521564.171
24100	0.000618	0.001221	0.000609	0.002376	0.005135	0.001137	0.000613	-2521768.566
24200	0.000637	0.001231	0.000642	0.002231	0.004700	0.001148	0.000649	-2521795.800
24300	0.000634	0.001233	0.000604	0.002388	0.005147	0.001126	0.000598	-2521289.817
24400	0.000631	0.001215	0.000599	0.002304	0.004923	0.001126	0.000623	-2521687.546
24500	0.000639	0.001216	0.000597	0.002405	0.005046	0.001132	0.000601	-2521699.734
24600	0.000610	0.001176	0.000594	0.002386	0.005221	0.001091	0.000577	-2521512.384
24700	0.000634	0.001222	0.000633	0.002282	0.005222	0.001155	0.000640	-2521569.542
24800	0.000635	0.001244	0.000625	0.002305	0.005808	0.001149	0.000601	-2521504.075
24900	0.000619	0.001243	0.000594	0.002285	0.005796	0.001146	0.000592	-2521637.165
25000	0.000633	0.001251	0.000612	0.002387	0.005207	0.001152	0.000622	-2521601.353
25100	0.000598	0.001232	0.000579	0.002377	0.005510	0.001120	0.000563	-2521251.678
25200	0.000613	0.001207	0.000594	0.002409	0.006168	0.001118	0.000593	-2521542.877
25300	0.000614	0.001212	0.000590	0.002344	0.006213	0.001110	0.000596	-2521637.687
25400	0.000611	0.001204	0.000583	0.002322	0.006531	0.001123	0.000581	-2521506.914
25500	0.000606	0.001181	0.000590	0.002360	0.006119	0.001127	0.000586	-2521467.902
25600	0.000625	0.001251	0.000593	0.002325	0.006547	0.001166	0.000587	-2521450.317
25700	0.000589	0.001218	0.000588	0.002308	0.006251	0.001116	0.000582	-2521400.104
25800	0.000590	0.001240	0.000590	0.002341	0.006665	0.001151	0.000561	-2521556.978
25900	0.000626	0.001214	0.000594	0.002220	0.006909	0.001134	0.000613	-2521583.147
26000	0.000618	0.001250	0.000595	0.002327	0.006117	0.001135	0.000585	-2521596.859
26100	0.000634	0.001220	0.000607	0.002357	0.005189	0.001140	0.000615	-2521589.563
26200	0.000638	0.001225	0.000620	0.002290	0.005639	0.001152	0.000616	-2521461.726
26300	0.000610	0.001189	0.000612	0.002349	0.004786	0.001109	0.000632	-2521423.785
26400	0.000602	0.001205	0.000590	0.002436	0.005491	0.001114	0.000582	-2521395.123
26500	0.000625	0.001206	0.000613	0.002378	0.005807	0.001125	0.000623	-2521552.524
26600	0.000629	0.001195	0.000568	0.002335	0.005713	0.001113	0.000579	-2521508.441
26700	0.000629	0.001214	0.000584	0.002307	0.006084	0.001132	0.000603	-2521583.686
26800	0.000598	0.001171	0.000608	0.002403	0.005439	0.001127	0.000572	-2521601.169
26900	0.000614	0.001204	0.000587	0.002271	0.005509	0.001147	0.000578	-2521573.442
27000	0.000612	0.001230	0.000605	0.002339	0.005129	0.001140	0.000618	-2521564.923
27100	0.000628	0.001226	0.000604	0.002271	0.005260	0.001149	0.000624	-2521489.837
27200	0.000634	0.001233	0.000592	0.002249	0.004981	0.001163	0.000624	-2521633.688
27300	0.000612	0.001229	0.000591	0.002335	0.005233	0.001114	0.000584	-2521309.758
27400	0.000618	0.001218	0.000612	0.002308	0.004995	0.001134	0.000606	-2521497.117
27500	0.000606	0.001216	0.000599	0.002333	0.005107	0.001115	0.000597	-2521556.702
27600	0.000609	0.001194	0.000610	0.002258	0.005552	0.001113	0.000583	-2521551.195
27700	0.000601	0.001213	0.000597	0.002349	0.005988	0.001113	0.000573	-2521342.107
27800	0.000622	0.001218	0.000601	0.002380	0.005257	0.001119	0.000607	-2521552.689
27900	0.000614	0.001229	0.000588	0.002483	0.005709	0.001099	0.000593	-2521449.393
28000	0.000625	0.001222	0.000595	0.002313	0.005366	0.001129	0.000598	-2521541.287
28100	0.000621	0.001233	0.000598	0.002284	0.005457	0.001147	0.000598	-2521390.309
28200	0.000623	0.001219	0.000622	0.002389	0.005529	0.001137	0.000601	-2521594.208
28300	0.000613	0.001187	0.000594	0.002377	0.005562	0.001100	0.000591	-2521613.412
28400	0.000642	0.001240	0.000622	0.002363	0.005442	0.001130	0.000615	-2521649.059
28500	0.000627	0.001186	0.000609	0.002430	0.005336	0.001092	0.000600	-2521711.470
28600	0.000643	0.001187	0.000598	0.002482	0.005481	0.001104	0.000591	-2521601.278
28700	0.000617	0.001223	0.000585	0.002362	0.005094	0.001110	0.000594	-2521524.079
28800	0.000606	0.001213	0.000598	0.002282	0.005331	0.001109	0.000599	-2521470.169
28900	0.000634	0.001265	0.000580	0.002289	0.005607	0.001166	0.000598	-2521494.250
29000	0.000630	0.001205	0.000584	0.002193	0.005801	0.001140	0.000585	-2521356.949
29100	0.000607	0.001214	0.000578	0.002281	0.006299	0.001141	0.000583	-2521601.730
29200	0.000607	0.001218	0.000586	0.002267	0.006396	0.001131	0.000575	-2521538.973
29300	0.000594	0.001206	0.000595	0.002326	0.005893	0.001152	0.000582	-2521476.552
29400	0.000589	0.001208	0.000567	0.002334	0.005313	0.001135	0.000582	-2521488.036
29500	0.000635	0.001227	0.000596	0.002226	0.004959	0.001139	0.000608	-2521632.907
29600	0.000605	0.001271	0.000600	0.002321	0.004631	0.001143	0.000594	-2521488.818
29700	0.000611	0.001225	0.000623	0.002266	0.005033	0.001160	0.000596	-2521576.183
29800	0.000616	0.001216	0.000582	0.002289	0.005378	0.001130	0.000600	-2521469.872
29900	0.000646	0.001250	0.000604	0.002352	0.004679	0.001111	0.000618	-2521468.798
30000	0.000627	0.001238	0.000588	0.002339	0.005690	0.001115	0.000598	-2521525.961
30100	0.000616	0.001208	0.000587	0.002321	0.005657	0.001118	0.000592	-2521657.791
30200	0.000618	0.001203	0.000603	0.002429	0.005427	0.001132	0.000591	-2521362.297
30300	0.000614	0.001206	0.000591	0.002290	0.005043	0.001109	0.000596	-2521587.161
30400	0.000639	0.001227	0.000626	0.002371	0.004780	0.001127	0.000652	-2521535.818
30500	0.000609	0.001231	0.000597	0.002300	0.005099	0.001097	0.000603	-2521667.007
30600	0.000608	0.001201	0.000622	0.002404	0.005782	0.001132	0.000587	-2521547.067
30700	0.000617	0.001238	0.000599	0.002419	0.005578	0.001129	0.000597	-2521592.581
