Gen	np	tree	tau_4EminEmyoxEsp	lnL
17900	2	11	0.001182	0.000702	-2521650.747
18000	2	11	0.001180	0.000728	-2521952.004
18100	2	11	0.001152	0.000712	-2521654.185
18200	2	11	0.001184	0.000727	-2521713.732
18300	2	11	0.001175	0.000733	-2521691.122
18400	2	11	0.001147	0.000729	-2521753.280
18500	2	11	0.001142	0.000696	-2521673.398
18600	2	11	0.001151	0.000732	-2521714.368
18700	2	11	0.001177	0.000749	-2521952.684
18800	2	11	0.001148	0.000723	-2521692.393
18900	2	11	0.001138	0.000691	-2521647.022
19000	2	11	0.001171	0.000732	-2521703.811
19100	2	11	0.001152	0.000722	-2521732.459
19200	2	11	0.001129	0.000724	-2521728.315
19300	2	11	0.001169	0.000737	-2521614.304
19400	2	11	0.001189	0.000689	-2521997.194
19500	2	11	0.001179	0.000744	-2521761.796
19600	2	11	0.001120	0.000726	-2521644.917
19700	2	11	0.001133	0.000729	-2521846.908
19800	2	11	0.001144	0.000713	-2521687.721
19900	2	11	0.001160	0.000708	-2521711.497
20000	2	11	0.001160	0.000734	-2521727.237
20100	2	11	0.001165	0.000728	-2521905.743
20200	2	11	0.001151	0.000709	-2521713.674
20300	2	11	0.001167	0.000714	-2521827.500
20400	2	11	0.001173	0.000703	-2521842.790
20500	2	11	0.001109	0.000679	-2521675.861
20600	2	11	0.001150	0.000711	-2521727.608
20700	2	11	0.001142	0.000704	-2521649.118
20800	2	11	0.001203	0.000717	-2521965.647
20900	2	11	0.001158	0.000711	-2521898.997
21000	2	11	0.001171	0.000723	-2521847.398
21100	2	11	0.001176	0.000714	-2521838.937
21200	2	11	0.001129	0.000724	-2521867.082
21300	2	11	0.001138	0.000723	-2521760.724
21400	2	11	0.001151	0.000706	-2521566.261
21500	2	11	0.001114	0.000713	-2521706.817
21600	2	11	0.001153	0.000724	-2521645.973
21700	2	11	0.001147	0.000714	-2521703.344
21800	2	11	0.001183	0.000727	-2521654.287
21900	2	11	0.001172	0.000721	-2521674.893
22000	2	11	0.001197	0.000706	-2521710.271
22100	2	11	0.001164	0.000742	-2521707.377
22200	2	11	0.001185	0.000713	-2521712.365
22300	2	11	0.001116	0.000694	-2521666.140
22400	2	11	0.001153	0.000684	-2521690.244
22500	2	11	0.001172	0.000702	-2521757.163
22600	2	11	0.001168	0.000722	-2521811.335
22700	2	11	0.001151	0.000731	-2521829.180
22800	2	11	0.001164	0.000709	-2521555.874
22900	2	11	0.001180	0.000703	-2521550.167
23000	2	11	0.001163	0.000728	-2521721.546
23100	2	11	0.001200	0.000693	-2521767.474
23200	2	11	0.001179	0.000727	-2521784.223
23300	2	11	0.001156	0.000707	-2521626.394
23400	2	11	0.001175	0.000699	-2521511.382
23500	2	11	0.001167	0.000709	-2521579.042
23600	2	11	0.001166	0.000727	-2521652.588
23700	2	11	0.001170	0.000701	-2521743.433
23800	2	11	0.001113	0.000691	-2521561.268
23900	2	11	0.001131	0.000682	-2521670.949
24000	2	11	0.001144	0.000700	-2521579.429
24100	2	11	0.001164	0.000715	-2521476.401
24200	2	11	0.001183	0.000728	-2521702.370
24300	2	11	0.001145	0.000723	-2521665.407
24400	2	11	0.001161	0.000748	-2521784.767
24500	2	11	0.001148	0.000714	-2521654.036
24600	2	11	0.001163	0.000712	-2521525.679
24700	2	11	0.001166	0.000699	-2521577.958
24800	2	11	0.001132	0.000697	-2521625.270
24900	2	11	0.001129	0.000697	-2521628.643
25000	2	11	0.001137	0.000719	-2521763.078
25100	2	11	0.001178	0.000694	-2521742.769
25200	2	11	0.001156	0.000720	-2521634.818
25300	2	11	0.001133	0.000729	-2521600.846
25400	2	11	0.001165	0.000710	-2521597.922
25500	2	11	0.001179	0.000745	-2521762.424
25600	2	11	0.001178	0.000696	-2521938.896
25700	2	11	0.001167	0.000725	-2521715.879
25800	2	11	0.001161	0.000740	-2521831.749
25900	2	11	0.001195	0.000716	-2521737.739
26000	2	11	0.001186	0.000735	-2521739.837
26100	2	11	0.001141	0.000711	-2521665.379
26200	2	11	0.001158	0.000697	-2521775.436
26300	2	11	0.001145	0.000712	-2521714.728
26400	2	11	0.001206	0.000699	-2521754.160
26500	2	11	0.001154	0.000724	-2521723.121
26600	2	11	0.001125	0.000699	-2521596.581
26700	2	11	0.001120	0.000705	-2521601.183
26800	2	11	0.001145	0.000726	-2521632.046
26900	2	11	0.001137	0.000715	-2521585.120
27000	2	11	0.001131	0.000760	-2521675.890
27100	2	11	0.001171	0.000724	-2521683.300
27200	2	11	0.001185	0.000711	-2521863.982
27300	2	11	0.001134	0.000708	-2521813.747
27400	2	11	0.001160	0.000707	-2521570.154
27500	2	11	0.001149	0.000680	-2521544.898
27600	2	11	0.001149	0.000745	-2521783.809
27700	2	11	0.001127	0.000711	-2521625.148
27800	2	11	0.001112	0.000706	-2521537.083
27900	2	11	0.001176	0.000717	-2521633.880
28000	2	11	0.001171	0.000701	-2521716.802
28100	2	11	0.001173	0.000748	-2521991.855
28200	2	11	0.001191	0.000717	-2521763.965
28300	2	11	0.001154	0.000706	-2521598.229
28400	2	11	0.001143	0.000719	-2521642.722
28500	2	11	0.001175	0.000739	-2521550.093
28600	2	11	0.001136	0.000704	-2521706.646
28700	2	11	0.001163	0.000714	-2521700.073
28800	2	11	0.001168	0.000690	-2521683.749
28900	2	11	0.001184	0.000773	-2521803.786
29000	2	11	0.001175	0.000716	-2521665.903
29100	2	11	0.001162	0.000708	-2521716.460
29200	2	11	0.001156	0.000704	-2521627.248
29300	2	11	0.001176	0.000711	-2521653.421
29400	2	11	0.001173	0.000718	-2521631.019
29500	2	11	0.001164	0.000750	-2521774.773
29600	2	11	0.001195	0.000721	-2521721.629
29700	2	11	0.001141	0.000724	-2521596.218
29800	2	11	0.001115	0.000701	-2521537.838
29900	2	11	0.001151	0.000741	-2521634.647
30000	2	11	0.001146	0.000751	-2521799.635
30100	2	11	0.001124	0.000705	-2521586.081
30200	2	11	0.001168	0.000714	-2521589.835
30300	2	11	0.001154	0.000703	-2521718.292
30400	2	11	0.001142	0.000735	-2521609.909
30500	2	11	0.001142	0.000725	-2521582.137
30600	2	11	0.001120	0.000731	-2521833.897
30700	2	11	0.001127	0.000711	-2521732.529
30800	2	11	0.001190	0.000734	-2521856.054
30900	2	11	0.001168	0.000683	-2521448.021
31000	2	11	0.001174	0.000700	-2521602.065
31100	2	11	0.001171	0.000705	-2521612.324
31200	2	11	0.001170	0.000722	-2521654.201
31300	2	11	0.001186	0.000713	-2521650.980
31400	2	11	0.001163	0.000719	-2521511.387
31500	2	11	0.001180	0.000741	-2521875.939
31600	2	11	0.001160	0.000725	-2521900.765
31700	2	11	0.001122	0.000672	-2521638.250
31800	2	11	0.001147	0.000698	-2521788.131
31900	2	11	0.001153	0.000728	-2521668.948
32000	2	11	0.001142	0.000719	-2521796.976
32100	2	11	0.001176	0.000714	-2521712.508
32200	2	11	0.001152	0.000715	-2521669.775
32300	2	11	0.001156	0.000716	-2521675.079
32400	2	11	0.001175	0.000735	-2521738.944
32500	2	11	0.001187	0.000692	-2521759.572
32600	2	11	0.001162	0.000698	-2521736.235
32700	2	11	0.001198	0.000728	-2521559.420
32800	2	11	0.001119	0.000742	-2521616.114
32900	2	11	0.001161	0.000739	-2521764.452
33000	2	11	0.001169	0.000724	-2521760.139
33100	2	11	0.001135	0.000715	-2521611.091
33200	2	11	0.001147	0.000704	-2521695.327
33300	2	11	0.001163	0.000705	-2521683.242
33400	2	11	0.001135	0.000736	-2521585.778
33500	2	11	0.001176	0.000727	-2521651.003
33600	2	11	0.001198	0.000715	-2521596.586
33700	2	11	0.001153	0.000748	-2521724.487
33800	2	11	0.001151	0.000747	-2521776.646
33900	2	11	0.001199	0.000698	-2521751.143
34000	2	11	0.001177	0.000714	-2521789.298
34100	2	11	0.001178	0.000746	-2521764.242
34200	2	11	0.001130	0.000706	-2521645.091
34300	2	11	0.001146	0.000741	-2521892.981
34400	2	11	0.001145	0.000741	-2521711.821
34500	2	11	0.001132	0.000697	-2521611.329
34600	2	11	0.001162	0.000724	-2521655.239
34700	2	11	0.001173	0.000707	-2521663.812
34800	2	11	0.001178	0.000724	-2521705.269
34900	2	11	0.001170	0.000696	-2521631.898
35000	2	11	0.001157	0.000716	-2521544.409
35100	2	11	0.001145	0.000689	-2521470.424
35200	2	11	0.001150	0.000714	-2521540.237
35300	2	11	0.001153	0.000720	-2521688.677
35400	2	11	0.001168	0.000737	-2521725.778
35500	2	11	0.001144	0.000733	-2521765.687
35600	2	11	0.001147	0.000723	-2521745.074
35700	2	11	0.001095	0.000737	-2521619.757
35800	2	11	0.001124	0.000694	-2521528.576
35900	2	11	0.001145	0.000695	-2521498.328
36000	2	11	0.001167	0.000749	-2521822.217
36100	2	11	0.001161	0.000692	-2521682.274
36200	2	11	0.001142	0.000688	-2521598.777
36300	2	11	0.001155	0.000725	-2521577.094
36400	2	11	0.001146	0.000718	-2521596.702
36500	2	11	0.001128	0.000724	-2521495.583
36600	2	11	0.001119	0.000694	-2521608.505
36700	2	11	0.001115	0.000652	-2521654.865
36800	2	11	0.001148	0.000744	-2521590.171
36900	2	11	0.001137	0.000684	-2521701.948
37000	2	11	0.001155	0.000709	-2521534.804
37100	2	11	0.001140	0.000713	-2521764.287
37200	2	11	0.001162	0.000705	-2521684.145
37300	2	11	0.001183	0.000704	-2521754.574
37400	2	11	0.001145	0.000731	-2521652.968
37500	2	11	0.001151	0.000716	-2521660.483
37600	2	11	0.001124	0.000747	-2521655.441
37700	2	11	0.001164	0.000712	-2521664.760
37800	2	11	0.001145	0.000718	-2521671.578
37900	2	11	0.001179	0.000734	-2521823.865
38000	2	11	0.001154	0.000731	-2521700.322
38100	2	11	0.001144	0.000709	-2521703.664
38200	2	11	0.001150	0.000703	-2521574.249
38300	2	11	0.001154	0.000747	-2521658.448
38400	2	11	0.001185	0.000725	-2521801.267
38500	2	11	0.001156	0.000721	-2521623.531
38600	2	11	0.001154	0.000694	-2521636.525
38700	2	11	0.001181	0.000701	-2521635.575
38800	2	11	0.001145	0.000728	-2521858.888
38900	2	11	0.001172	0.000729	-2521675.476
39000	2	11	0.001147	0.000737	-2521766.580
39100	2	11	0.001133	0.000711	-2521509.250
39200	2	11	0.001172	0.000724	-2521790.645
39300	2	11	0.001141	0.000693	-2521579.665
39400	2	11	0.001152	0.000694	-2521507.550
39500	2	11	0.001174	0.000720	-2521691.977
39600	2	11	0.001176	0.000728	-2521762.681
39700	2	11	0.001155	0.000731	-2521598.715
39800	2	11	0.001120	0.000714	-2521494.053
39900	2	11	0.001147	0.000717	-2521602.725
40000	2	11	0.001165	0.000752	-2521833.943
40100	2	11	0.001177	0.000726	-2521732.482
40200	2	11	0.001173	0.000710	-2521488.258
40300	2	11	0.001189	0.000713	-2521711.828
40400	2	11	0.001130	0.000717	-2521511.565
40500	2	11	0.001166	0.000714	-2521681.550
40600	2	11	0.001176	0.000732	-2521834.713
40700	2	11	0.001152	0.000707	-2521762.880
40800	2	11	0.001162	0.000706	-2521656.735
40900	2	11	0.001146	0.000721	-2521704.004
41000	2	11	0.001158	0.000712	-2521759.942
41100	2	11	0.001167	0.000721	-2521705.453
41200	2	11	0.001167	0.000697	-2521673.559
41300	2	11	0.001193	0.000736	-2521714.994
41400	2	11	0.001169	0.000698	-2521862.060
41500	2	11	0.001183	0.000723	-2521784.002
41600	2	11	0.001147	0.000733	-2521753.922
41700	2	11	0.001123	0.000719	-2521562.291
41800	2	11	0.001174	0.000732	-2521831.200
41900	2	11	0.001141	0.000743	-2521677.432
42000	2	11	0.001136	0.000718	-2521469.536
42100	2	11	0.001144	0.000713	-2521729.918
42200	2	11	0.001188	0.000715	-2521475.610
42300	2	11	0.001187	0.000729	-2521666.748
42400	2	11	0.001141	0.000721	-2521559.256
42500	2	11	0.001119	0.000720	-2521476.888
42600	2	11	0.001158	0.000719	-2521459.385
42700	2	11	0.001152	0.000730	-2521609.886
42800	2	11	0.001162	0.000671	-2521757.767
42900	2	11	0.001164	0.000706	-2521672.661
43000	2	11	0.001166	0.000734	-2521721.455
43100	2	11	0.001152	0.000739	-2521544.687
43200	2	11	0.001155	0.000707	-2521566.786
43300	2	11	0.001157	0.000711	-2521550.842
43400	2	11	0.001149	0.000779	-2521700.482
43500	2	11	0.001120	0.000675	-2521623.074
43600	2	11	0.001127	0.000738	-2521593.021
43700	2	11	0.001144	0.000732	-2521615.931
43800	2	11	0.001158	0.000744	-2521825.295
43900	2	11	0.001130	0.000705	-2521508.486
44000	2	11	0.001113	0.000700	-2521425.439
44100	2	11	0.001120	0.000699	-2521562.870
44200	2	11	0.001141	0.000726	-2521655.070
44300	2	11	0.001136	0.000708	-2521486.738
44400	2	11	0.001132	0.000713	-2521478.283
44500	2	11	0.001136	0.000706	-2521563.137
44600	2	11	0.001112	0.000690	-2521490.065
44700	2	11	0.001121	0.000713	-2521606.559
44800	2	11	0.001125	0.000746	-2521600.493
44900	2	11	0.001131	0.000717	-2521457.736
45000	2	11	0.001128	0.000732	-2521682.690
45100	2	11	0.001131	0.000726	-2521556.515
45200	2	11	0.001143	0.000724	-2521716.858
45300	2	11	0.001173	0.000740	-2521715.623
45400	2	11	0.001166	0.000723	-2521663.247
45500	2	11	0.001172	0.000715	-2521708.254
45600	2	11	0.001165	0.000736	-2521853.183
45700	2	11	0.001133	0.000723	-2521587.671
45800	2	11	0.001133	0.000700	-2521764.686
45900	2	11	0.001140	0.000718	-2521633.713
46000	2	11	0.001166	0.000692	-2521649.082
46100	2	11	0.001186	0.000704	-2521684.030
46200	2	11	0.001184	0.000690	-2521732.752
46300	2	11	0.001176	0.000722	-2521620.646
46400	2	11	0.001143	0.000737	-2521807.609
46500	2	11	0.001175	0.000705	-2521802.365
46600	2	11	0.001170	0.000721	-2521788.363
46700	2	11	0.001164	0.000742	-2521813.110
46800	2	11	0.001154	0.000708	-2521556.537
46900	2	11	0.001182	0.000718	-2521759.896
47000	2	11	0.001198	0.000718	-2521849.238
47100	2	11	0.001145	0.000738	-2521643.702
47200	2	11	0.001123	0.000695	-2521653.519
47300	2	11	0.001157	0.000709	-2521728.252
47400	2	11	0.001156	0.000716	-2521533.192
47500	2	11	0.001163	0.000758	-2521778.931
47600	2	11	0.001139	0.000719	-2521419.213
47700	2	11	0.001126	0.000705	-2521591.653
47800	2	11	0.001153	0.000709	-2521685.566
47900	2	11	0.001146	0.000706	-2521603.696
48000	2	11	0.001182	0.000749	-2521659.273
48100	2	11	0.001170	0.000728	-2521792.089
48200	2	11	0.001156	0.000716	-2521726.350
48300	2	11	0.001156	0.000721	-2521575.801
48400	2	11	0.001174	0.000721	-2521679.846
48500	2	11	0.001119	0.000732	-2521594.510
48600	2	11	0.001127	0.000729	-2521721.315
48700	2	11	0.001141	0.000719	-2521605.018
48800	2	11	0.001166	0.000711	-2521549.427
48900	2	11	0.001149	0.000716	-2521631.093
49000	2	11	0.001153	0.000694	-2521561.334
49100	2	11	0.001133	0.000720	-2521605.521
49200	2	11	0.001135	0.000707	-2521618.985
49300	2	11	0.001188	0.000704	-2521701.639
49400	2	11	0.001174	0.000720	-2521757.361
49500	2	11	0.001143	0.000700	-2521672.387
49600	2	11	0.001161	0.000719	-2521736.137
49700	2	11	0.001187	0.000730	-2521604.028
49800	2	11	0.001166	0.000703	-2521500.712
49900	2	11	0.001174	0.000720	-2521776.104
50000	2	11	0.001144	0.000726	-2521688.453
50100	2	11	0.001127	0.000725	-2521608.498
50200	2	11	0.001149	0.000739	-2521643.470
50300	2	11	0.001165	0.000720	-2521628.174
50400	2	11	0.001147	0.000711	-2521642.962
50500	2	11	0.001139	0.000700	-2521542.530
50600	2	11	0.001149	0.000723	-2521669.822
50700	2	11	0.001173	0.000740	-2521468.004
50800	2	11	0.001187	0.000696	-2521616.858
50900	2	11	0.001179	0.000722	-2521720.957
51000	2	11	0.001141	0.000715	-2521631.792
51100	2	11	0.001163	0.000719	-2521654.110
51200	2	11	0.001168	0.000693	-2521580.489
51300	2	11	0.001131	0.000700	-2521594.636
51400	2	11	0.001163	0.000722	-2521684.127
51500	2	11	0.001167	0.000704	-2521558.759
51600	2	11	0.001135	0.000700	-2521523.026
51700	2	11	0.001161	0.000713	-2521575.203
51800	2	11	0.001147	0.000717	-2521553.651
51900	2	11	0.001147	0.000700	-2521521.710
52000	2	11	0.001118	0.000729	-2521445.019
52100	2	11	0.001140	0.000696	-2521567.944
52200	2	11	0.001167	0.000734	-2521559.744
52300	2	11	0.001100	0.000701	-2521583.053
52400	2	11	0.001129	0.000730	-2521750.377
52500	2	11	0.001154	0.000711	-2521576.412
52600	2	11	0.001152	0.000724	-2521711.376
52700	2	11	0.001142	0.000750	-2521572.341
52800	2	11	0.001157	0.000722	-2521680.201
52900	2	11	0.001142	0.000726	-2521469.084
53000	2	11	0.001168	0.000703	-2521671.208
53100	2	11	0.001182	0.000688	-2521619.327
53200	2	11	0.001167	0.000739	-2521605.712
53300	2	11	0.001138	0.000746	-2521585.093
53400	2	11	0.001134	0.000720	-2521588.025
53500	2	11	0.001139	0.000721	-2521724.623
53600	2	11	0.001113	0.000748	-2521676.968
53700	2	11	0.001163	0.000722	-2521740.075
53800	2	11	0.001173	0.000726	-2521874.929
53900	2	11	0.001129	0.000720	-2521433.457
54000	2	11	0.001143	0.000698	-2521446.005
54100	2	11	0.001142	0.000703	-2521585.728
54200	2	11	0.001159	0.000712	-2521600.630
54300	2	11	0.001140	0.000735	-2521529.717
54400	2	11	0.001193	0.000696	-2521514.160
54500	2	11	0.001167	0.000725	-2521681.380
54600	2	11	0.001146	0.000689	-2521541.519
54700	2	11	0.001150	0.000718	-2521417.293
54800	2	11	0.001162	0.000707	-2521621.024
54900	2	11	0.001192	0.000713	-2521634.041
55000	2	11	0.001132	0.000713	-2521657.789
55100	2	11	0.001128	0.000706	-2521598.177
55200	2	11	0.001122	0.000734	-2521553.363
55300	2	11	0.001131	0.000736	-2521592.902
55400	2	11	0.001117	0.000699	-2521368.878
55500	2	11	0.001125	0.000726	-2521634.655
55600	2	11	0.001146	0.000732	-2521609.156
55700	2	11	0.001108	0.000701	-2521478.976
55800	2	11	0.001141	0.000731	-2521726.492
55900	2	11	0.001119	0.000718	-2521674.991
56000	2	11	0.001108	0.000711	-2521503.471
56100	2	11	0.001140	0.000707	-2521603.948
56200	2	11	0.001118	0.000688	-2521473.119
56300	2	11	0.001145	0.000722	-2521594.276
56400	2	11	0.001106	0.000736	-2521612.953
56500	2	11	0.001124	0.000723	-2521847.141
56600	2	11	0.001150	0.000702	-2521812.151
56700	2	11	0.001169	0.000751	-2521717.556
56800	2	11	0.001143	0.000721	-2521628.872
56900	2	11	0.001146	0.000740	-2521562.071
57000	2	11	0.001112	0.000718	-2521530.194
57100	2	11	0.001127	0.000682	-2521530.912
57200	2	11	0.001156	0.000751	-2521774.116
57300	2	11	0.001150	0.000722	-2521737.302
57400	2	11	0.001129	0.000723	-2521676.309
57500	2	11	0.001154	0.000734	-2521723.581
57600	2	11	0.001159	0.000726	-2521676.405
57700	2	11	0.001175	0.000720	-2521633.719
57800	2	11	0.001161	0.000730	-2521689.438
57900	2	11	0.001160	0.000731	-2521684.647
58000	2	11	0.001148	0.000718	-2521672.424
58100	2	11	0.001143	0.000712	-2521721.666
