Gen	np	tree	lnL
100	2	11	0.001125	0.000592	-2521515.911
200	2	11	0.001142	0.000599	-2521625.246
300	2	11	0.001133	0.000571	-2521552.073
400	2	11	0.001129	0.000591	-2521606.565
500	2	11	0.001129	0.000615	-2521653.680
600	2	11	0.001102	0.000627	-2521674.103
700	2	11	0.001119	0.000607	-2521646.058
800	2	11	0.001142	0.000582	-2521565.730
900	2	11	0.001134	0.000607	-2521661.371
1000	2	11	0.001124	0.000590	-2521655.883
1100	2	11	0.001134	0.000622	-2521842.313
1200	2	11	0.001147	0.000602	-2521670.640
1300	2	11	0.001137	0.000592	-2521621.467
1400	2	11	0.001113	0.000585	-2521592.150
1500	2	11	0.001107	0.000622	-2521526.373
1600	2	11	0.001132	0.000611	-2521565.390
1700	2	11	0.001110	0.000625	-2521621.959
1800	2	11	0.001100	0.000616	-2521645.439
1900	2	11	0.001125	0.000592	-2521682.708
2000	2	11	0.001159	0.000602	-2521681.826
2100	2	11	0.001139	0.000599	-2521635.302
2200	2	11	0.001130	0.000598	-2521652.143
2300	2	11	0.001157	0.000599	-2521812.996
2400	2	11	0.001168	0.000596	-2521665.007
2500	2	11	0.001148	0.000596	-2521738.795
2600	2	11	0.001143	0.000612	-2521708.149
2700	2	11	0.001145	0.000582	-2521848.524
2800	2	11	0.001154	0.000601	-2521702.298
2900	2	11	0.001125	0.000633	-2521657.117
3000	2	11	0.001137	0.000599	-2521788.386
3100	2	11	0.001185	0.000618	-2521817.054
3200	2	11	0.001206	0.000606	-2521827.275
3300	2	11	0.001176	0.000602	-2521762.532
3400	2	11	0.001156	0.000596	-2521686.111
3500	2	11	0.001144	0.000579	-2521724.358
3600	2	11	0.001119	0.000600	-2521564.407
3700	2	11	0.001148	0.000607	-2521574.751
3800	2	11	0.001102	0.000580	-2521694.893
3900	2	11	0.001135	0.000617	-2521491.992
4000	2	11	0.001147	0.000607	-2521792.920
4100	2	11	0.001137	0.000602	-2521658.276
4200	2	11	0.001123	0.000600	-2521711.703
4300	2	11	0.001137	0.000555	-2521639.158
4400	2	11	0.001142	0.000618	-2521710.296
4500	2	11	0.001167	0.000629	-2521650.912
4600	2	11	0.001122	0.000605	-2521635.316
4700	2	11	0.001113	0.000617	-2521566.652
4800	2	11	0.001090	0.000595	-2521465.114
4900	2	11	0.001104	0.000591	-2521504.985
5000	2	11	0.001129	0.000591	-2521596.876
5100	2	11	0.001101	0.000582	-2521337.993
5200	2	11	0.001100	0.000602	-2521546.356
5300	2	11	0.001122	0.000610	-2521480.235
5400	2	11	0.001121	0.000589	-2521488.229
5500	2	11	0.001143	0.000597	-2521678.064
5600	2	11	0.001129	0.000618	-2521729.590
5700	2	11	0.001124	0.000609	-2521466.099
5800	2	11	0.001117	0.000576	-2521488.309
5900	2	11	0.001165	0.000590	-2521788.868
6000	2	11	0.001140	0.000580	-2521722.360
6100	2	11	0.001135	0.000602	-2521738.968
6200	2	11	0.001148	0.000585	-2521566.834
6300	2	11	0.001176	0.000603	-2521547.980
6400	2	11	0.001167	0.000630	-2521648.716
6500	2	11	0.001120	0.000613	-2521697.104
6600	2	11	0.001131	0.000573	-2521450.071
6700	2	11	0.001109	0.000586	-2521388.701
6800	2	11	0.001110	0.000558	-2521512.374
6900	2	11	0.001098	0.000594	-2521520.874
7000	2	11	0.001159	0.000622	-2521751.912
7100	2	11	0.001149	0.000547	-2521358.721
7200	2	11	0.001165	0.000612	-2521565.312
7300	2	11	0.001160	0.000577	-2521444.149
7400	2	11	0.001125	0.000595	-2521527.333
7500	2	11	0.001141	0.000579	-2521715.844
7600	2	11	0.001166	0.000594	-2521806.753
7700	2	11	0.001152	0.000612	-2521590.104
7800	2	11	0.001121	0.000609	-2521532.675
7900	2	11	0.001137	0.000578	-2521448.652
8000	2	11	0.001098	0.000603	-2521577.742
8100	2	11	0.001124	0.000598	-2521569.339
8200	2	11	0.001169	0.000592	-2521436.510
8300	2	11	0.001149	0.000577	-2521408.341
8400	2	11	0.001132	0.000593	-2521603.325
8500	2	11	0.001110	0.000588	-2521642.266
8600	2	11	0.001128	0.000580	-2521418.550
8700	2	11	0.001116	0.000583	-2521469.455
8800	2	11	0.001129	0.000562	-2521300.669
8900	2	11	0.001136	0.000560	-2521533.869
9000	2	11	0.001095	0.000613	-2521514.336
9100	2	11	0.001108	0.000583	-2521585.022
9200	2	11	0.001093	0.000603	-2521611.049
9300	2	11	0.001117	0.000585	-2521526.203
9400	2	11	0.001131	0.000573	-2521659.888
9500	2	11	0.001129	0.000584	-2521716.518
9600	2	11	0.001103	0.000615	-2521674.891
9700	2	11	0.001149	0.000598	-2521703.155
9800	2	11	0.001097	0.000591	-2521605.180
9900	2	11	0.001117	0.000622	-2521492.129
10000	2	11	0.001114	0.000590	-2521555.087
10100	2	11	0.001132	0.000603	-2521557.736
10200	2	11	0.001117	0.000602	-2521549.207
10300	2	11	0.001125	0.000611	-2521703.676
10400	2	11	0.001176	0.000578	-2521638.099
10500	2	11	0.001202	0.000600	-2521581.449
10600	2	11	0.001165	0.000600	-2521647.283
10700	2	11	0.001136	0.000571	-2521646.748
10800	2	11	0.001109	0.000596	-2521580.710
10900	2	11	0.001097	0.000600	-2521440.758
11000	2	11	0.001085	0.000592	-2521614.116
11100	2	11	0.001127	0.000588	-2521532.763
11200	2	11	0.001137	0.000582	-2521587.941
11300	2	11	0.001155	0.000586	-2521551.536
11400	2	11	0.001139	0.000591	-2521569.468
11500	2	11	0.001132	0.000588	-2521385.942
11600	2	11	0.001140	0.000605	-2521678.339
11700	2	11	0.001110	0.000583	-2521439.394
11800	2	11	0.001147	0.000605	-2521571.662
11900	2	11	0.001125	0.000593	-2521586.201
12000	2	11	0.001139	0.000562	-2521460.365
12100	2	11	0.001120	0.000575	-2521606.625
12200	2	11	0.001129	0.000636	-2521576.189
12300	2	11	0.001100	0.000571	-2521405.538
12400	2	11	0.001141	0.000582	-2521467.589
12500	2	11	0.001146	0.000592	-2521624.660
12600	2	11	0.001095	0.000578	-2521606.478
12700	2	11	0.001122	0.000578	-2521653.895
12800	2	11	0.001104	0.000612	-2521502.877
12900	2	11	0.001102	0.000577	-2521553.968
13000	2	11	0.001158	0.000605	-2521642.497
13100	2	11	0.001151	0.000596	-2521771.523
13200	2	11	0.001161	0.000591	-2521603.199
13300	2	11	0.001202	0.000596	-2521625.200
13400	2	11	0.001148	0.000606	-2521590.053
13500	2	11	0.001165	0.000591	-2521467.296
13600	2	11	0.001109	0.000584	-2521527.598
13700	2	11	0.001112	0.000571	-2521420.182
13800	2	11	0.001122	0.000595	-2521470.387
13900	2	11	0.001131	0.000597	-2521623.151
14000	2	11	0.001130	0.000602	-2521599.677
14100	2	11	0.001144	0.000590	-2521712.292
14200	2	11	0.001150	0.000571	-2521571.440
14300	2	11	0.001135	0.000573	-2521499.940
14400	2	11	0.001146	0.000603	-2521602.737
14500	2	11	0.001161	0.000561	-2521588.606
14600	2	11	0.001156	0.000584	-2521393.878
14700	2	11	0.001144	0.000601	-2521500.915
14800	2	11	0.001151	0.000584	-2521387.772
14900	2	11	0.001150	0.000621	-2521651.600
15000	2	11	0.001127	0.000597	-2521425.053
15100	2	11	0.001116	0.000623	-2521658.403
15200	2	11	0.001131	0.000615	-2521573.357
15300	2	11	0.001111	0.000596	-2521650.253
15400	2	11	0.001155	0.000604	-2521698.121
15500	2	11	0.001160	0.000569	-2521395.892
15600	2	11	0.001170	0.000589	-2521444.482
15700	2	11	0.001138	0.000603	-2521508.838
15800	2	11	0.001119	0.000577	-2521471.210
15900	2	11	0.001132	0.000615	-2521589.638
16000	2	11	0.001152	0.000578	-2521564.414
16100	2	11	0.001151	0.000593	-2521494.876
16200	2	11	0.001146	0.000621	-2521622.771
16300	2	11	0.001120	0.000600	-2521608.725
16400	2	11	0.001123	0.000605	-2521475.485
16500	2	11	0.001133	0.000561	-2521560.248
16600	2	11	0.001151	0.000597	-2521608.924
16700	2	11	0.001157	0.000573	-2521643.106
16800	2	11	0.001144	0.000597	-2521534.344
16900	2	11	0.001142	0.000632	-2521645.505
17000	2	11	0.001137	0.000595	-2521596.817
17100	2	11	0.001135	0.000585	-2521565.775
17200	2	11	0.001140	0.000626	-2521672.035
17300	2	11	0.001168	0.000575	-2521465.245
17400	2	11	0.001169	0.000612	-2521620.577
17500	2	11	0.001142	0.000608	-2521487.882
17600	2	11	0.001144	0.000597	-2521577.331
17700	2	11	0.001114	0.000601	-2521517.780
17800	2	11	0.001126	0.000556	-2521654.989
17900	2	11	0.001137	0.000579	-2521530.809
18000	2	11	0.001173	0.000597	-2521683.024
18100	2	11	0.001118	0.000571	-2521317.030
18200	2	11	0.001171	0.000576	-2521522.820
18300	2	11	0.001135	0.000599	-2521502.237
18400	2	11	0.001124	0.000588	-2521576.295
18500	2	11	0.001107	0.000623	-2521631.666
18600	2	11	0.001153	0.000615	-2521288.772
18700	2	11	0.001144	0.000595	-2521534.347
18800	2	11	0.001150	0.000606	-2521393.437
18900	2	11	0.001142	0.000577	-2521684.956
19000	2	11	0.001130	0.000571	-2521438.857
19100	2	11	0.001112	0.000608	-2521579.122
19200	2	11	0.001125	0.000573	-2521388.644
19300	2	11	0.001124	0.000608	-2521358.674
19400	2	11	0.001109	0.000601	-2521330.952
19500	2	11	0.001120	0.000590	-2521439.818
19600	2	11	0.001105	0.000595	-2521339.214
19700	2	11	0.001099	0.000627	-2521638.000
19800	2	11	0.001148	0.000585	-2521477.119
19900	2	11	0.001084	0.000559	-2521456.831
20000	2	11	0.001122	0.000601	-2521503.069
20100	2	11	0.001175	0.000626	-2521592.594
20200	2	11	0.001124	0.000601	-2521600.027
20300	2	11	0.001160	0.000629	-2521667.345
20400	2	11	0.001128	0.000577	-2521406.731
20500	2	11	0.001116	0.000574	-2521447.518
20600	2	11	0.001130	0.000604	-2521524.551
20700	2	11	0.001148	0.000588	-2521500.405
20800	2	11	0.001130	0.000593	-2521592.341
20900	2	11	0.001106	0.000573	-2521668.496
21000	2	11	0.001110	0.000607	-2521600.760
21100	2	11	0.001111	0.000578	-2521589.571
21200	2	11	0.001143	0.000579	-2521429.357
21300	2	11	0.001126	0.000601	-2521643.154
21400	2	11	0.001131	0.000590	-2521553.467
21500	2	11	0.001151	0.000571	-2521487.390
21600	2	11	0.001144	0.000613	-2521620.723
21700	2	11	0.001160	0.000609	-2521544.495
21800	2	11	0.001156	0.000631	-2521710.632
21900	2	11	0.001137	0.000612	-2521493.861
22000	2	11	0.001126	0.000584	-2521388.801
22100	2	11	0.001133	0.000563	-2521625.132
22200	2	11	0.001126	0.000566	-2521408.015
22300	2	11	0.001147	0.000600	-2521659.059
22400	2	11	0.001141	0.000612	-2521461.374
22500	2	11	0.001163	0.000599	-2521549.986
22600	2	11	0.001179	0.000587	-2521636.930
22700	2	11	0.001135	0.000575	-2521592.001
22800	2	11	0.001135	0.000583	-2521566.788
22900	2	11	0.001111	0.000620	-2521418.869
23000	2	11	0.001105	0.000587	-2521453.805
23100	2	11	0.001131	0.000589	-2521615.175
23200	2	11	0.001114	0.000586	-2521493.574
23300	2	11	0.001124	0.000568	-2521496.887
23400	2	11	0.001132	0.000595	-2521554.425
23500	2	11	0.001161	0.000622	-2521423.046
23600	2	11	0.001164	0.000587	-2521608.987
23700	2	11	0.001137	0.000622	-2521386.464
23800	2	11	0.001144	0.000600	-2521630.029
23900	2	11	0.001148	0.000595	-2521575.567
24000	2	11	0.001116	0.000580	-2521263.967
24100	2	11	0.001124	0.000595	-2521496.924
24200	2	11	0.001116	0.000589	-2521495.323
24300	2	11	0.001114	0.000602	-2521799.807
24400	2	11	0.001128	0.000593	-2521463.768
24500	2	11	0.001135	0.000571	-2521462.065
24600	2	11	0.001136	0.000567	-2521273.455
24700	2	11	0.001130	0.000580	-2521396.358
24800	2	11	0.001147	0.000620	-2521744.296
24900	2	11	0.001118	0.000589	-2521593.182
25000	2	11	0.001115	0.000582	-2521303.044
25100	2	11	0.001106	0.000559	-2521513.215
25200	2	11	0.001105	0.000592	-2521517.532
25300	2	11	0.001113	0.000579	-2521568.759
25400	2	11	0.001116	0.000584	-2521676.295
25500	2	11	0.001184	0.000588	-2521646.860
25600	2	11	0.001120	0.000605	-2521629.696
25700	2	11	0.001133	0.000617	-2521598.730
25800	2	11	0.001172	0.000624	-2521719.867
25900	2	11	0.001103	0.000606	-2521366.134
26000	2	11	0.001133	0.000605	-2521535.210
26100	2	11	0.001103	0.000564	-2521469.657
26200	2	11	0.001116	0.000557	-2521256.697
26300	2	11	0.001148	0.000623	-2521491.123
26400	2	11	0.001147	0.000639	-2521619.440
26500	2	11	0.001127	0.000586	-2521356.019
26600	2	11	0.001102	0.000580	-2521405.947
26700	2	11	0.001100	0.000610	-2521571.926
26800	2	11	0.001126	0.000599	-2521606.261
26900	2	11	0.001138	0.000598	-2521455.913
27000	2	11	0.001146	0.000581	-2521341.307
27100	2	11	0.001153	0.000619	-2521793.382
27200	2	11	0.001125	0.000608	-2521444.160
27300	2	11	0.001159	0.000595	-2521546.759
27400	2	11	0.001133	0.000612	-2521477.291
27500	2	11	0.001150	0.000588	-2521557.935
27600	2	11	0.001179	0.000630	-2521423.922
27700	2	11	0.001181	0.000596	-2521757.605
27800	2	11	0.001168	0.000603	-2521605.000
27900	2	11	0.001149	0.000599	-2521533.941
28000	2	11	0.001157	0.000573	-2521411.584
28100	2	11	0.001160	0.000623	-2521698.234
28200	2	11	0.001151	0.000586	-2521631.802
28300	2	11	0.001135	0.000608	-2521599.664
28400	2	11	0.001135	0.000585	-2521323.498
28500	2	11	0.001121	0.000572	-2521507.496
28600	2	11	0.001106	0.000591	-2521513.457
28700	2	11	0.001160	0.000615	-2521631.372
28800	2	11	0.001172	0.000608	-2521723.661
28900	2	11	0.001136	0.000607	-2521449.148
29000	2	11	0.001108	0.000596	-2521315.400
29100	2	11	0.001126	0.000591	-2521487.126
29200	2	11	0.001119	0.000587	-2521432.766
29300	2	11	0.001098	0.000615	-2521428.305
29400	2	11	0.001127	0.000600	-2521521.827
29500	2	11	0.001130	0.000621	-2521295.062
29600	2	11	0.001130	0.000598	-2521456.625
29700	2	11	0.001145	0.000586	-2521636.218
29800	2	11	0.001166	0.000610	-2521543.609
29900	2	11	0.001151	0.000586	-2521769.005
30000	2	11	0.001156	0.000586	-2521624.541
30100	2	11	0.001177	0.000608	-2521795.509
30200	2	11	0.001160	0.000602	-2521612.417
30300	2	11	0.001144	0.000613	-2521514.766
30400	2	11	0.001171	0.000588	-2521606.363
30500	2	11	0.001173	0.000593	-2521613.842
30600	2	11	0.001151	0.000586	-2521576.195
30700	2	11	0.001129	0.000582	-2521407.821
30800	2	11	0.001141	0.000596	-2521575.190
30900	2	11	0.001129	0.000602	-2521523.552
31000	2	11	0.001140	0.000573	-2521537.357
31100	2	11	0.001134	0.000596	-2521414.341
31200	2	11	0.001132	0.000594	-2521464.101
31300	2	11	0.001129	0.000596	-2521445.112
31400	2	11	0.001139	0.000591	-2521501.419
31500	2	11	0.001149	0.000591	-2521528.007
31600	2	11	0.001125	0.000620	-2521574.799
31700	2	11	0.001128	0.000574	-2521499.696
31800	2	11	0.001150	0.000578	-2521558.553
31900	2	11	0.001163	0.000607	-2521551.024
32000	2	11	0.001119	0.000611	-2521354.996
32100	2	11	0.001088	0.000596	-2521462.643
32200	2	11	0.001106	0.000594	-2521437.694
32300	2	11	0.001112	0.000596	-2521559.547
32400	2	11	0.001141	0.000630	-2521503.835
32500	2	11	0.001153	0.000580	-2521467.282
32600	2	11	0.001114	0.000606	-2521324.612
32700	2	11	0.001127	0.000591	-2521645.593
32800	2	11	0.001097	0.000589	-2521472.870
32900	2	11	0.001118	0.000578	-2521475.307
33000	2	11	0.001149	0.000597	-2521451.102
33100	2	11	0.001111	0.000601	-2521538.811
33200	2	11	0.001107	0.000594	-2521520.376
33300	2	11	0.001134	0.000595	-2521392.537
33400	2	11	0.001121	0.000595	-2521503.282
33500	2	11	0.001132	0.000594	-2521401.473
33600	2	11	0.001155	0.000596	-2521266.088
33700	2	11	0.001164	0.000562	-2521446.910
33800	2	11	0.001139	0.000604	-2521533.514
33900	2	11	0.001068	0.000613	-2521441.326
34000	2	11	0.001114	0.000562	-2521461.730
34100	2	11	0.001127	0.000579	-2521339.485
34200	2	11	0.001146	0.000596	-2521536.786
34300	2	11	0.001149	0.000593	-2521633.134
34400	2	11	0.001153	0.000587	-2521397.536
34500	2	11	0.001146	0.000626	-2521767.765
34600	2	11	0.001174	0.000582	-2521448.036
34700	2	11	0.001186	0.000584	-2521621.026
34800	2	11	0.001141	0.000569	-2521406.912
34900	2	11	0.001143	0.000578	-2521511.630
35000	2	11	0.001130	0.000587	-2521485.804
35100	2	11	0.001099	0.000598	-2521332.721
35200	2	11	0.001109	0.000607	-2521505.541
35300	2	11	0.001114	0.000577	-2521178.456
35400	2	11	0.001106	0.000605	-2521533.245
35500	2	11	0.001117	0.000605	-2521430.109
35600	2	11	0.001129	0.000617	-2521396.840
35700	2	11	0.001122	0.000601	-2521574.972
35800	2	11	0.001148	0.000609	-2521709.872
35900	2	11	0.001128	0.000597	-2521617.541
36000	2	11	0.001137	0.000594	-2521416.218
36100	2	11	0.001130	0.000584	-2521616.884
36200	2	11	0.001159	0.000598	-2521465.823
36300	2	11	0.001114	0.000596	-2521568.516
36400	2	11	0.001163	0.000602	-2521570.234
36500	2	11	0.001156	0.000583	-2521586.402
36600	2	11	0.001172	0.000578	-2521635.230
36700	2	11	0.001167	0.000590	-2521498.214
36800	2	11	0.001149	0.000606	-2521579.522
36900	2	11	0.001165	0.000572	-2521712.465
37000	2	11	0.001171	0.000616	-2521503.295
37100	2	11	0.001151	0.000607	-2521461.444
37200	2	11	0.001146	0.000602	-2521632.189
37300	2	11	0.001126	0.000605	-2521531.710
37400	2	11	0.001143	0.000577	-2521479.043
37500	2	11	0.001122	0.000595	-2521527.685
37600	2	11	0.001122	0.000626	-2521646.864
37700	2	11	0.001088	0.000619	-2521410.225
37800	2	11	0.001084	0.000611	-2521387.305
37900	2	11	0.001087	0.000577	-2521409.171
38000	2	11	0.001096	0.000607	-2521446.186
38100	2	11	0.001169	0.000617	-2521498.927
38200	2	11	0.001166	0.000614	-2521464.381
38300	2	11	0.001140	0.000613	-2521539.369
38400	2	11	0.001152	0.000657	-2521691.018
38500	2	11	0.001157	0.000597	-2521667.290
38600	2	11	0.001124	0.000602	-2521542.249
38700	2	11	0.001088	0.000572	-2521390.099
38800	2	11	0.001082	0.000560	-2521496.940
38900	2	11	0.001140	0.000631	-2521696.370
39000	2	11	0.001151	0.000597	-2521617.649
39100	2	11	0.001136	0.000620	-2521511.011
39200	2	11	0.001146	0.000576	-2521593.677
39300	2	11	0.001158	0.000596	-2521440.436
39400	2	11	0.001144	0.000645	-2521716.321
39500	2	11	0.001139	0.000613	-2521584.926
39600	2	11	0.001122	0.000576	-2521433.494
39700	2	11	0.001107	0.000570	-2521459.796
39800	2	11	0.001112	0.000602	-2521402.567
39900	2	11	0.001144	0.000598	-2521524.934
40000	2	11	0.001116	0.000583	-2521336.131
40100	2	11	0.001145	0.000635	-2521606.681
40200	2	11	0.001160	0.000611	-2521593.121
40300	2	11	0.001155	0.000587	-2521568.329
40400	2	11	0.001132	0.000606	-2521565.983
40500	2	11	0.001110	0.000584	-2521544.951
40600	2	11	0.001136	0.000574	-2521556.812
40700	2	11	0.001108	0.000574	-2521262.988
40800	2	11	0.001117	0.000577	-2521580.140
40900	2	11	0.001124	0.000607	-2521696.835
41000	2	11	0.001105	0.000615	-2521573.828
41100	2	11	0.001134	0.000582	-2521376.268
41200	2	11	0.001154	0.000609	-2521587.970
41300	2	11	0.001174	0.000615	-2521508.156
41400	2	11	0.001145	0.000570	-2521477.056
41500	2	11	0.001138	0.000604	-2521559.029
41600	2	11	0.001159	0.000630	-2521480.471
41700	2	11	0.001136	0.000627	-2521540.054
41800	2	11	0.001159	0.000590	-2521369.074
41900	2	11	0.001131	0.000591	-2521373.690
42000	2	11	0.001099	0.000598	-2521500.376
42100	2	11	0.001079	0.000603	-2521497.968
42200	2	11	0.001122	0.000601	-2521417.012
42300	2	11	0.001126	0.000613	-2521465.639
42400	2	11	0.001103	0.000602	-2521473.115
42500	2	11	0.001100	0.000608	-2521530.823
42600	2	11	0.001104	0.000599	-2521427.614
42700	2	11	0.001146	0.000586	-2521485.400
42800	2	11	0.001124	0.000608	-2521627.958
42900	2	11	0.001126	0.000598	-2521382.532
43000	2	11	0.001129	0.000615	-2521630.721
43100	2	11	0.001093	0.000609	-2521381.057
43200	2	11	0.001110	0.000610	-2521316.055
43300	2	11	0.001123	0.000585	-2521313.496
43400	2	11	0.001148	0.000614	-2521480.545
43500	2	11	0.001171	0.000585	-2521357.035
43600	2	11	0.001168	0.000574	-2521445.548
43700	2	11	0.001129	0.000614	-2521373.296
43800	2	11	0.001095	0.000576	-2521598.185
43900	2	11	0.001106	0.000604	-2521482.285
44000	2	11	0.001140	0.000592	-2521552.329
44100	2	11	0.001107	0.000583	-2521556.328
44200	2	11	0.001124	0.000562	-2521385.464
44300	2	11	0.001148	0.000581	-2521389.448
44400	2	11	0.001120	0.000594	-2521374.282
44500	2	11	0.001115	0.000595	-2521488.861
44600	2	11	0.001094	0.000595	-2521362.582
44700	2	11	0.001117	0.000629	-2521477.161
44800	2	11	0.001131	0.000566	-2521505.414
44900	2	11	0.001125	0.000596	-2521585.832
45000	2	11	0.001112	0.000602	-2521429.864
45100	2	11	0.001130	0.000586	-2521401.076
45200	2	11	0.001168	0.000607	-2521530.073
45300	2	11	0.001144	0.000581	-2521523.158
45400	2	11	0.001115	0.000584	-2521351.088
45500	2	11	0.001113	0.000596	-2521522.936
45600	2	11	0.001038	0.000594	-2521266.382
45700	2	11	0.001097	0.000615	-2521475.175
45800	2	11	0.001093	0.000628	-2521446.512
45900	2	11	0.001112	0.000563	-2521458.826
46000	2	11	0.001097	0.000573	-2521292.757
46100	2	11	0.001109	0.000605	-2521564.592
46200	2	11	0.001089	0.000607	-2521513.452
46300	2	11	0.001131	0.000590	-2521537.570
46400	2	11	0.001113	0.000582	-2521337.061
46500	2	11	0.001121	0.000608	-2521471.387
46600	2	11	0.001138	0.000617	-2521496.745
46700	2	11	0.001139	0.000604	-2521466.128
46800	2	11	0.001127	0.000593	-2521372.101
46900	2	11	0.001143	0.000608	-2521575.854
47000	2	11	0.001163	0.000596	-2521570.677
47100	2	11	0.001157	0.000596	-2521559.181
47200	2	11	0.001160	0.000603	-2521443.422
47300	2	11	0.001153	0.000600	-2521494.574
47400	2	11	0.001149	0.000619	-2521509.397
47500	2	11	0.001142	0.000579	-2521526.879
47600	2	11	0.001164	0.000609	-2521534.261
47700	2	11	0.001118	0.000597	-2521532.134
47800	2	11	0.001094	0.000596	-2521540.785
47900	2	11	0.001114	0.000620	-2521522.474
48000	2	11	0.001125	0.000612	-2521386.694
48100	2	11	0.001095	0.000566	-2521296.037
48200	2	11	0.001139	0.000584	-2521525.536
48300	2	11	0.001099	0.000581	-2521394.469
48400	2	11	0.001128	0.000579	-2521411.889
48500	2	11	0.001148	0.000594	-2521499.241
48600	2	11	0.001137	0.000589	-2521486.543
48700	2	11	0.001090	0.000586	-2521376.614
48800	2	11	0.001127	0.000589	-2521410.896
48900	2	11	0.001110	0.000586	-2521402.224
49000	2	11	0.001101	0.000600	-2521574.266
49100	2	11	0.001111	0.000611	-2521504.656
49200	2	11	0.001162	0.000593	-2521431.276
49300	2	11	0.001122	0.000591	-2521453.951
49400	2	11	0.001114	0.000622	-2521599.075
49500	2	11	0.001125	0.000618	-2521535.931
49600	2	11	0.001132	0.000580	-2521405.326
49700	2	11	0.001117	0.000610	-2521543.093
49800	2	11	0.001118	0.000576	-2521358.788
49900	2	11	0.001127	0.000573	-2521320.632
50000	2	11	0.001115	0.000586	-2521441.460
50100	2	11	0.001108	0.000584	-2521416.669
50200	2	11	0.001126	0.000560	-2521426.610
50300	2	11	0.001115	0.000570	-2521333.043
50400	2	11	0.001151	0.000576	-2521516.887
50500	2	11	0.001138	0.000568	-2521492.128
50600	2	11	0.001154	0.000591	-2521621.372
50700	2	11	0.001136	0.000595	-2521492.517
50800	2	11	0.001148	0.000609	-2521339.924
50900	2	11	0.001138	0.000634	-2521530.363
51000	2	11	0.001116	0.000614	-2521506.419
51100	2	11	0.001163	0.000561	-2521523.144
51200	2	11	0.001157	0.000586	-2521477.304
51300	2	11	0.001146	0.000596	-2521512.340
51400	2	11	0.001149	0.000617	-2521597.909
51500	2	11	0.001125	0.000617	-2521403.233
51600	2	11	0.001102	0.000620	-2521612.939
51700	2	11	0.001146	0.000597	-2521573.832
51800	2	11	0.001109	0.000594	-2521254.757
51900	2	11	0.001153	0.000584	-2521518.236
52000	2	11	0.001135	0.000603	-2521458.370
52100	2	11	0.001127	0.000586	-2521288.337
52200	2	11	0.001114	0.000624	-2521427.031
52300	2	11	0.001139	0.000598	-2521663.157
52400	2	11	0.001105	0.000577	-2521413.174
52500	2	11	0.001151	0.000584	-2521381.919
52600	2	11	0.001114	0.000587	-2521445.340
52700	2	11	0.001109	0.000618	-2521728.178
52800	2	11	0.001106	0.000590	-2521553.978
52900	2	11	0.001109	0.000574	-2521475.927
53000	2	11	0.001136	0.000599	-2521442.510
53100	2	11	0.001144	0.000627	-2521584.003
53200	2	11	0.001168	0.000576	-2521532.673
53300	2	11	0.001129	0.000589	-2521443.265
53400	2	11	0.001130	0.000614	-2521660.412
53500	2	11	0.001148	0.000609	-2521534.562
53600	2	11	0.001108	0.000588	-2521481.798
53700	2	11	0.001096	0.000591	-2521521.563
53800	2	11	0.001107	0.000596	-2521450.126
53900	2	11	0.001106	0.000603	-2521359.677
54000	2	11	0.001092	0.000583	-2521469.180
54100	2	11	0.001136	0.000599	-2521619.062
54200	2	11	0.001152	0.000602	-2521645.660
54300	2	11	0.001080	0.000597	-2521256.139
54400	2	11	0.001070	0.000609	-2521358.779
54500	2	11	0.001115	0.000601	-2521540.670
54600	2	11	0.001108	0.000556	-2521359.378
54700	2	11	0.001114	0.000615	-2521523.315
54800	2	11	0.001101	0.000611	-2521432.132
54900	2	11	0.001111	0.000605	-2521339.358
55000	2	11	0.001101	0.000620	-2521588.602
55100	2	11	0.001112	0.000629	-2521570.463
55200	2	11	0.001144	0.000595	-2521508.178
55300	2	11	0.001120	0.000558	-2521269.829
55400	2	11	0.001113	0.000618	-2521674.788
55500	2	11	0.001150	0.000603	-2521420.393
55600	2	11	0.001126	0.000595	-2521555.404
55700	2	11	0.001160	0.000591	-2521456.446
55800	2	11	0.001130	0.000615	-2521486.985
55900	2	11	0.001138	0.000606	-2521457.723
56000	2	11	0.001108	0.000579	-2521433.697
56100	2	11	0.001125	0.000592	-2521628.066
56200	2	11	0.001139	0.000596	-2521679.366
56300	2	11	0.001148	0.000597	-2521569.585
56400	2	11	0.001134	0.000609	-2521678.059
56500	2	11	0.001148	0.000585	-2521575.856
56600	2	11	0.001142	0.000593	-2521477.451
56700	2	11	0.001131	0.000603	-2521541.072
